Fecha,Hora,Potencia [kW],Insolacion [W/m2],Temperatura de modulos [C],Temperatura Ambiente [C],Insolacion media [W/m2]
1/12/2020,16:35,0.91,28.75,15.58,14.28078182,28.63272727
1/12/2020,16:40,0.82,25.6,15.53,14.33240455,27.02
1/12/2020,16:45,0.8,23.48,15.19,14.39468409,24.59
1/12/2020,16:50,0.73,21.5,15.01,14.40401818,22.10181818
1/12/2020,16:55,0.52,18.68,14.85,14.38953409,19.68636364
1/12/2020,17:00,0.37,16.05,14.72,14.33529091,17.59272727
1/12/2020,17:05,0.36,14.56,14.69,14.25060227,15.71363636
1/12/2020,17:10,0.29,13.06,14.52,14.14405682,13.96818182
1/12/2020,17:15,0.22,11.88,14.4,14.04703636,12.24
1/12/2020,17:20,0.17,10.57,14.32,13.95868182,10.52727273
1/12/2020,17:25,0.14,9.39,14.2,13.87271591,8.959090909
1/12/2020,17:30,0.1,8.08,14.08,13.79296818,7.594545455
1/12/2020,17:35,0.05,6.4,13.83,13.71871136,6.360909091
1/12/2020,17:40,0,4.47,13.6,13.69704318,5.264545455
1/12/2020,17:45,0,2.66,13.52,13.70151591,4.275454545
1/12/2020,17:50,0,1.43,13.43,13.69635,3.405454545
1/12/2020,17:55,0,1.04,13.43,13.69187045,2.642727273
1/12/2020,18:00,0,0.99,13.5,13.68959545,1.998181818
1/12/2020,18:05,x,1,13.95,13.71312045,1.506363636
1/12/2020,18:10,x,1,14.15,13.75272955,1.19
1/12/2020,18:15,x,1,14,13.81508636,1.038181818
1/12/2020,18:20,x,1,13.92,13.87255,0.998181818
1/12/2020,18:25,x,0.99,13.86,13.89358409,0.993636364
1/12/2020,18:30,x,0.99,13.94,13.87994773,0.993636364
1/12/2020,18:35,x,0.99,13.94,13.80451818,0.992727273
1/12/2020,18:40,x,0.99,14.16,13.69275,0.990909091
1/12/2020,18:45,x,0.99,14.05,13.58734545,0.989090909
1/12/2020,18:50,x,0.99,13.66,13.48009773,0.988181818
1/12/2020,18:55,x,0.99,13.35,13.38375909,0.987272727
1/12/2020,19:00,x,0.99,13.12,13.28830455,0.987272727
1/12/2020,19:05,x,0.98,12.92,13.20923864,0.986363636
1/12/2020,19:10,x,0.98,12.84,13.142875,0.986363636
1/12/2020,19:15,x,0.99,12.74,13.13196591,0.986363636
1/12/2020,19:20,x,0.98,12.8,13.18196591,0.986363636
1/12/2020,19:25,x,0.99,12.89,13.26194091,0.987272727
1/12/2020,19:30,x,0.98,13.07,13.37285,0.987272727
1/12/2020,19:35,x,0.99,13.43,13.502825,0.988181818
1/12/2020,19:40,x,0.99,13.93,13.62098182,0.989090909
1/12/2020,19:45,x,0.99,14.21,13.72734545,0.989090909
1/12/2020,19:50,x,1,14.23,13.81550227,0.99
1/12/2020,19:55,x,0.99,14.34,13.90368409,0.99
1/12/2020,20:00,x,0.99,14.35,13.98820455,0.990909091
1/12/2020,20:05,x,0.99,14.14,14.03820455,0.990909091
1/12/2020,20:10,x,0.99,13.91,14.02729545,0.990909091
1/12/2020,20:15,x,0.99,13.77,13.97365909,0.990909091
1/12/2020,20:20,x,0.99,13.86,13.90643636,0.989090909
1/12/2020,20:25,x,0.99,14,13.83827955,0.988181818
1/12/2020,20:30,x,0.99,13.98,13.77557727,0.987272727
1/12/2020,20:35,x,0.99,13.81,13.73378409,0.986363636
1/12/2020,20:40,x,0.99,13.62,13.71835455,0.985454545
1/12/2020,20:45,x,0.98,13.49,13.70656136,0.984545455
1/12/2020,20:50,x,0.98,13.59,13.70295,0.983636364
1/12/2020,20:55,x,0.98,13.66,13.70840455,0.983636364
1/12/2020,21:00,x,0.98,13.68,13.73385909,0.983636364
1/12/2020,21:05,x,0.98,13.74,13.78476818,0.983636364
1/12/2020,21:10,x,0.98,13.64,13.85567727,0.983636364
