,Fecha,Potencia [kW],Irradiacion [W/m2],Temperatura de modulos[C]
7967,22/06/2020,16.1925,259.54,22.44
7968,22/06/2020,19.1725,302.0575,20.8325
7969,22/06/2020,18.89,306.195,21.19
7970,22/06/2020,23.66,378.9275,29.05
7971,22/06/2020,17.465,283.335,25.94
7972,22/06/2020,15.7775,253.8675,26.1
7973,22/06/2020,14.8425,241.1225,18.7725
7974,22/06/2020,11.8175,193.1725,16.65
7975,22/06/2020,16.2275,297.05,21.4425
7976,22/06/2020,9.4175,154.805,18.615
7977,22/06/2020,4.775,83.96000000000001,14.735
7978,22/06/2020,3.315,59.5,14.6025
7979,22/06/2020,4.6375,80.11500000000001,14.6875
7980,23/06/2020,5.03,85.84,14.565
7981,23/06/2020,4.0375,70.30250000000001,15.78
7982,23/06/2020,8.955,150.6975,15.3475
7983,23/06/2020,10.8075,185.6825,18.0175
7984,23/06/2020,13.7925,242.5825,21.81
7985,23/06/2020,11.7125,191.7225,20.3125
7986,23/06/2020,11.41,189.0925,17.4375
7987,23/06/2020,16.1275,263.9625,20.4075
7988,23/06/2020,14.8025,242.575,23.4225
7989,23/06/2020,16.2425,268.98,20.61
7990,23/06/2020,10.2175,169.1625,17.8425
7991,23/06/2020,24.065,383.9075,23.26
7992,23/06/2020,27.2825,450.7225,22.2275
7993,23/06/2020,21.8975,351.2125,24.795
7994,23/06/2020,21.5475,347.1975,22.2475
7995,23/06/2020,49.7225,857.7850000000001,34.165
7996,23/06/2020,47.715,831.31,37.0375
7997,23/06/2020,32.6,541.8125,30.1875
7998,23/06/2020,48.10250000000001,835.23,38.22000000000001
7999,23/06/2020,37.8975,645.6975,26.78
8000,23/06/2020,22.64,462.3299999999999,29.395
8001,23/06/2020,32.445,719.365,32.06
8002,23/06/2020,25.9975,618.8525,32.94
8003,23/06/2020,24.2875,586.4399999999999,33.72499999999999
8004,23/06/2020,22.165,537.8874999999999,30.67
8005,23/06/2020,12.8975,432.405,29.29
8006,23/06/2020,8.1925,324.2175,27.745
8007,23/06/2020,5.59,224.145,26.16
8008,23/06/2020,4.56,135.3025,20.43
8009,23/06/2020,3.26,83.48750000000001,19.055
8010,24/06/2020,6.49,113.4075,15.445
8011,24/06/2020,8.7525,157.9775,18.0275
8012,24/06/2020,9.945,174.8425,19.42
8013,24/06/2020,18.36,338.5925,24.6375
8014,24/06/2020,23.1225,424.3425,29.925
8015,24/06/2020,31.1475,569.5975000000001,32.145
8016,24/06/2020,37.655,687.0,38.285
8017,24/06/2020,37.705,676.225,38.005
8018,24/06/2020,39.25,706.2149999999999,37.41
8019,24/06/2020,43.765,790.96,39.9075
8020,24/06/2020,41.75,742.1474999999999,35.65000000000001
8021,24/06/2020,24.7175,413.4725,29.7275
8022,24/06/2020,37.165,625.865,35.1225
8023,24/06/2020,22.5525,379.5675,31.9175
8024,24/06/2020,39.99,690.7175,35.42
8025,24/06/2020,37.4,654.3375,39.06
8026,24/06/2020,37.4725,640.0625,35.38
8027,24/06/2020,28.6175,463.96,29.8125
8028,24/06/2020,24.0425,390.345,28.745
8029,24/06/2020,32.8125,555.5550000000001,35.03
8030,24/06/2020,33.4475,645.22,39.125
8031,24/06/2020,29.2475,537.8774999999999,36.605
8032,24/06/2020,12.5475,277.745,30.2725
8033,24/06/2020,14.955,244.575,27.3825
8034,24/06/2020,15.605,311.33,27.4975
8035,24/06/2020,13.0675,264.6325000000001,29.0025
8036,24/06/2020,9.845,200.1475,26.1425
8037,24/06/2020,9.165000000000001,224.7725,25.22
8038,24/06/2020,5.665,204.1425,23.4875
8039,24/06/2020,4.48,123.15,21.185
8040,25/06/2020,2.2375,43.225,14.45
8041,25/06/2020,4.9125,95.3675,15.02
8042,25/06/2020,9.567499999999999,192.335,17.8875
8043,25/06/2020,11.99,233.7675,20.205
8044,25/06/2020,22.255,407.9275000000001,25.7775
8045,25/06/2020,10.8075,174.6025,21.5925
8046,25/06/2020,11.6775,185.8425,20.3475
8047,25/06/2020,20.7525,343.1225,25.6775
8048,25/06/2020,19.825,321.6225,26.4625
8049,25/06/2020,21.2375,350.885,27.1175
8050,25/06/2020,21.02,341.9825,27.6675
8051,25/06/2020,26.395,439.165,30.595
8052,25/06/2020,16.8825,276.8925,25.89
8053,25/06/2020,14.0325,227.7425,24.34
8054,25/06/2020,30.735,522.7225,31.33
8055,25/06/2020,30.07,490.48,23.71
8056,25/06/2020,19.215,310.7475,18.775
8057,25/06/2020,11.78,194.46,17.34
8058,25/06/2020,14.96,235.845,19.6025
8059,25/06/2020,25.6175,419.5225,26.9425
8060,25/06/2020,28.2225,601.7950000000001,29.0025
8061,25/06/2020,16.4475,289.4,22.9375
8062,25/06/2020,13.02,197.47,21.105
8063,25/06/2020,11.705,182.27,19.67
8064,25/06/2020,17.645,342.6225,22.2775
8065,25/06/2020,11.0075,174.305,20.815
8066,25/06/2020,7.9825,126.9,18.975
8067,25/06/2020,7.727500000000001,122.04,18.7475
8068,25/06/2020,7.539999999999999,121.005,18.5575
8069,25/06/2020,4.9975,82.2775,17.4175
8070,26/06/2020,4.3625,79.2425,13.2325
8071,26/06/2020,7.597500000000001,130.0525,14.2225
8072,26/06/2020,5.4625,93.3275,12.9725
8073,26/06/2020,5.890000000000001,104.7875,13.585
8074,26/06/2020,9.4875,171.325,16.6575
8075,26/06/2020,15.48,266.5175,19.0375
8076,26/06/2020,23.185,398.7424999999999,21.17
8077,26/06/2020,31.5575,561.43,28.0325
8078,26/06/2020,34.445,637.355,31.0375
8079,26/06/2020,33.705,623.8525,36.8475
8080,26/06/2020,40.41,721.4575,39.8775
8081,26/06/2020,37.9075,661.4875,30.1625
8082,26/06/2020,28.61,480.4875,23.4575
8083,26/06/2020,44.8875,763.0125,23.2675
8084,26/06/2020,36.885,641.3275,28.92
8085,26/06/2020,42.905,740.0424999999999,31.9225
8086,26/06/2020,31.8075,533.5675,34.6
8087,26/06/2020,22.74,365.535,27.2525
8088,26/06/2020,33.0025,553.7225,31.8125
8089,26/06/2020,25.89,443.52,31.8575
8090,26/06/2020,21.845,385.4525,24.275
8091,26/06/2020,28.6575,611.15,33.16499999999999
8092,26/06/2020,22.7,485.6375,30.4525
8093,26/06/2020,18.8,425.5125,28.3675
8094,26/06/2020,19.445,446.335,31.78
8095,26/06/2020,12.02,205.165,25.6425
8096,26/06/2020,10.2325,226.3,23.4025
8097,26/06/2020,4.155,180.585,23.6225
8098,26/06/2020,3.4825,149.81,23.1
8099,26/06/2020,3.5575,63.0975,19.9875
8100,27/06/2020,6.0975,102.8425,16.4075
8101,27/06/2020,9.405,170.3675,18.32
8102,27/06/2020,11.005,195.26,20.4225
8103,27/06/2020,11.4525,191.22,23.29
8104,27/06/2020,13.4425,229.07,23.0075
8105,27/06/2020,13.8175,225.395,23.27
8106,27/06/2020,19.88,322.9825,25.9025
8107,27/06/2020,20.3475,333.2525,28.4925
8108,27/06/2020,15.505,248.99,27.105
8109,27/06/2020,13.48,215.37,24.855
8110,27/06/2020,20.6475,331.6075,25.6525
8111,27/06/2020,17.5625,283.045,29.6875
8112,27/06/2020,15.6175,251.925,16.44
8113,27/06/2020,17.185,264.395,21.19
8114,27/06/2020,15.43,246.725,23.6625
8115,27/06/2020,18.2725,290.915,21.28
8116,27/06/2020,23.4,381.055,24.1675
8117,27/06/2020,27.735,455.21,32.3125
8118,27/06/2020,21.075,337.71,32.89
8119,27/06/2020,14.1325,228.6175,26.87
8120,27/06/2020,18.1,297.5325,24.7425
8121,27/06/2020,17.5125,275.305,27.655
8122,27/06/2020,24.3225,410.6375,29.9625
8123,27/06/2020,17.59,283.0825,26.075
8124,27/06/2020,15.025,288.9525,28.22
8125,27/06/2020,11.1875,166.365,22.6175
8126,27/06/2020,12.4925,203.8,26.045
8127,27/06/2020,8.9575,146.62,23.5525
8128,27/06/2020,7.347499999999999,208.21,24.915
8129,27/06/2020,6.0025,123.725,23.3775
8130,28/06/2020,3.3825,61.64250000000001,13.8025
8131,28/06/2020,3.88,71.0175,13.65
8132,28/06/2020,9.6675,166.64,16.88
8133,28/06/2020,12.3375,209.38,20.18
8134,28/06/2020,12.79,218.9425,22.17
8135,28/06/2020,11.06,184.2775,19.9225
8136,28/06/2020,14.74,241.7525,21.185
8137,28/06/2020,13.6,222.53,20.785
8138,28/06/2020,17.5975,278.3325,24.0375
8139,28/06/2020,17.59,285.4375,26.1625
8140,28/06/2020,21.3125,342.7075,31.2175
8141,28/06/2020,14.2475,231.94,23.4475
8142,28/06/2020,11.0675,184.6975,17.6775
8143,28/06/2020,26.05,427.8475,22.5025
8144,28/06/2020,35.205,591.2275,29.6825
8145,28/06/2020,24.7525,416.8225,30.3825
8146,28/06/2020,20.1275,330.0925,29.0275
8147,28/06/2020,31.1075,499.1825,28.96
8148,28/06/2020,29.32,479.655,33.3725
8149,28/06/2020,33.2075,561.115,33.3225
8150,28/06/2020,38.825,733.7900000000001,40.78
8151,28/06/2020,21.7625,353.475,28.8225
8152,28/06/2020,16.2825,248.1275,23.0325
8153,28/06/2020,18.9825,318.8225,25.4025
8154,28/06/2020,9.2475,153.5025,22.3625
8155,28/06/2020,7.505000000000001,122.7325,21.165
8156,28/06/2020,7.02,117.38,21.3475
8157,28/06/2020,8.385,141.395,21.0625
8158,28/06/2020,4.4525,78.99,15.7825
8159,28/06/2020,4.0025,71.73,14.25
8160,29/06/2020,4.6125,81.28,15.3875
8161,29/06/2020,6.77,118.6325,17.7225
8162,29/06/2020,7.382499999999999,126.7,19.2625
8163,29/06/2020,9.577499999999999,160.2875,20.43
8164,29/06/2020,9.2775,154.7825,21.1925
8165,29/06/2020,11.33,195.39,20.6875
8166,29/06/2020,13.9575,239.365,20.9625
8167,29/06/2020,18.2325,315.2925,26.1225
8168,29/06/2020,19.0525,330.365,28.09
8169,29/06/2020,12.74,218.0,27.335
8170,29/06/2020,17.2975,292.59,26.77
8171,29/06/2020,20.76,351.1625,31.845
8172,29/06/2020,21.52,356.045,31.1625
8173,29/06/2020,24.185,410.3525,35.285
8174,29/06/2020,27.25,450.9775000000001,32.2875
8175,29/06/2020,30.205,511.2325,37.2075
8176,29/06/2020,42.255,726.6525,39.61499999999999
8177,29/06/2020,37.68,644.7325000000001,37.8275
8178,29/06/2020,18.825,303.2425,28.755
8179,29/06/2020,26.7125,440.135,29.53
8180,29/06/2020,29.2825,519.4,37.9275
8181,29/06/2020,20.7225,353.8075,28.7275
8182,29/06/2020,18.6325,291.6025,26.59
8183,29/06/2020,13.5575,213.96,24.0425
8184,29/06/2020,16.865,270.34,25.6125
8185,29/06/2020,10.94,166.3125,23.4975
8186,29/06/2020,9.75,148.5025,22.655
8187,29/06/2020,8.0,126.7825,21.5525
8188,29/06/2020,5.4125,125.8875,20.385
8189,29/06/2020,3.7975,127.7225,21.0075
8190,30/06/2020,3.3425,60.855,12.1625
8191,30/06/2020,7.642500000000001,151.685,14.865
8192,30/06/2020,12.77,255.1125,21.41
8193,30/06/2020,17.17,331.635,26.5725
8194,30/06/2020,24.57,464.1875,30.435
8195,30/06/2020,30.135,564.54,36.7975
8196,30/06/2020,29.56,544.195,39.1275
8197,30/06/2020,25.78,470.8375,39.37
8198,30/06/2020,31.665,569.7825,36.875
8199,30/06/2020,30.3525,538.3774999999999,39.95
8200,30/06/2020,36.91,655.2275000000001,42.615
8201,30/06/2020,35.285,629.52,42.5175
8202,30/06/2020,38.2525,670.1700000000001,40.2575
8203,30/06/2020,40.85,707.2674999999999,41.0175
8204,30/06/2020,24.3775,405.6625,35.90000000000001
8205,30/06/2020,23.615,391.61,31.6025
8206,30/06/2020,33.26,554.6675,35.63500000000001
8207,30/06/2020,44.2275,781.8175,44.885
8208,30/06/2020,41.2825,733.92,46.0425
8209,30/06/2020,38.62,718.5375,43.34
8210,30/06/2020,27.9825,550.0075,41.31
8211,30/06/2020,28.2375,597.4,41.1075
8212,30/06/2020,17.5125,315.255,30.77
8213,30/06/2020,17.7775,365.9225,28.6225
8214,30/06/2020,14.1725,322.9225,30.0
8215,30/06/2020,15.1375,360.755,32.6375
8216,30/06/2020,7.222499999999999,122.9875,22.935
8217,30/06/2020,4.7175,87.46749999999999,20.2575
8218,30/06/2020,3.7475,201.55,23.5525
8219,30/06/2020,3.2175,126.3075,22.0025
8220,1/07/2020,8.455,236.1025,15.245
8221,1/07/2020,15.355,342.435,21.4525
8222,1/07/2020,22.2325,432.0125,26.4225
8223,1/07/2020,28.4025,511.4449999999999,29.75
8224,1/07/2020,34.81,597.0425,35.4825
8225,1/07/2020,40.8475,683.0725,39.585
8226,1/07/2020,45.33,742.68,41.87
8227,1/07/2020,50.34500000000001,806.905,42.23
8228,1/07/2020,53.715,859.0474999999999,45.85
8229,1/07/2020,57.7075,911.9000000000001,45.3275
8230,1/07/2020,60.405,945.3050000000001,46.4625
8231,1/07/2020,61.875,963.0825,50.8675
8232,1/07/2020,63.17250000000001,982.8275,53.17
8233,1/07/2020,65.085,1009.0775,56.37
8234,1/07/2020,65.7,1022.755,57.725
8235,1/07/2020,67.17,1033.7925,53.455
8236,1/07/2020,66.315,1015.6975,58.11000000000001
8237,1/07/2020,67.05000000000001,1018.0675,58.43
8238,1/07/2020,66.4375,972.865,48.4375
8239,1/07/2020,64.23,592.1025,40.4075
8240,1/07/2020,57.65750000000001,72.0075,24.3125
8241,1/07/2020,47.9275,67.87,22.355
8242,1/07/2020,50.9575,56.2025,21.9675
8243,1/07/2020,36.84,39.4825,20.6825
8244,1/07/2020,44.9025,39.6975,20.5425
8245,1/07/2020,38.1125,39.92,20.9525
8246,1/07/2020,30.7425,32.6275,20.5025
8247,1/07/2020,24.545,31.5225,20.25
8248,1/07/2020,15.23,29.87,20.055
8249,1/07/2020,10.0325,32.2675,19.205
8250,2/07/2020,3.0625,133.1675,10.46
8251,2/07/2020,12.71,324.4775,19.09
8252,2/07/2020,18.885,414.5275,24.74
8253,2/07/2020,25.1625,500.0599999999999,30.66
8254,2/07/2020,30.5925,576.0350000000001,35.375
8255,2/07/2020,35.495,652.96,39.415
8256,2/07/2020,39.92749999999999,719.0625,42.3475
8257,2/07/2020,43.26,767.5525,46.16249999999999
8258,2/07/2020,45.4375,791.855,45.39
8259,2/07/2020,47.27500000000001,805.2225,45.91500000000001
8260,2/07/2020,50.8025,855.5675,45.385
8261,2/07/2020,52.51,886.8575000000001,51.2475
8262,2/07/2020,55.455,926.2225000000001,47.16
8263,2/07/2020,57.30500000000001,954.1,47.06999999999999
8264,2/07/2020,54.50750000000001,931.6899999999999,53.545
8265,2/07/2020,59.64,1004.0975,56.1225
8266,2/07/2020,53.19,889.1375,56.04000000000001
8267,2/07/2020,46.2975,722.4925000000001,47.1675
8268,2/07/2020,60.6275,979.165,51.7975
8269,2/07/2020,46.965,369.6275000000001,43.21250000000001
8270,2/07/2020,59.235,199.38,31.2775
8271,2/07/2020,48.125,211.97,28.4575
8272,2/07/2020,39.045,167.5075,25.4875
8273,2/07/2020,35.83499999999999,178.2825,28.05
8274,2/07/2020,39.33,195.0725,27.31
8275,2/07/2020,23.1625,183.3775,27.9975
8276,2/07/2020,29.64,184.44,27.8025
8277,2/07/2020,25.6875,159.6,25.875
8278,2/07/2020,20.36,167.2175,24.0075
8279,2/07/2020,14.41,146.89,25.6525
8280,3/07/2020,4.5,74.0475,14.1575
8281,3/07/2020,4.8275,83.42,14.865
8282,3/07/2020,15.3675,324.17,23.2175
8283,3/07/2020,24.3725,441.295,26.1725
8284,3/07/2020,32.955,584.8475,31.5325
8285,3/07/2020,37.355,642.5525,33.0275
8286,3/07/2020,36.1125,591.825,29.7125
8287,3/07/2020,30.535,473.205,29.5075
8288,3/07/2020,41.64,657.7674999999999,32.95
8289,3/07/2020,48.3975,784.3700000000001,42.55
8290,3/07/2020,57.5425,972.4925,51.485
8291,3/07/2020,52.2775,877.0525,52.9725
8292,3/07/2020,60.255,1021.67,55.93000000000001
8293,3/07/2020,49.765,839.235,55.8175
8294,3/07/2020,63.2575,1072.905,56.47
8295,3/07/2020,39.475,670.37,51.095
8296,3/07/2020,59.71749999999999,982.8024999999999,52.085
8297,3/07/2020,39.9725,606.5074999999999,50.1375
8298,3/07/2020,25.785,375.8475,37.1925
8299,3/07/2020,30.055,446.9400000000001,36.8575
8300,3/07/2020,20.7625,305.3725,37.0175
8301,3/07/2020,12.355,159.24,29.9625
8302,3/07/2020,11.0175,135.605,26.805
8303,3/07/2020,12.14,136.52,26.025
8304,3/07/2020,8.14,88.72999999999999,23.1475
8305,3/07/2020,4.6025,66.085,22.8075
8306,3/07/2020,3.8225,58.1075,21.6825
8307,3/07/2020,2.69,43.76000000000001,20.4775
8308,3/07/2020,2.32,39.375,20.7225
8309,3/07/2020,1.2925,23.78,20.0075
8310,4/07/2020,4.390000000000001,78.2225,15.3375
8311,4/07/2020,5.4825,92.42,16.0075
8312,4/07/2020,6.0225,98.47999999999999,17.025
8313,4/07/2020,7.525,124.44,18.6525
8314,4/07/2020,11.5575,188.2775,20.69
8315,4/07/2020,12.75,204.8525,22.015
8316,4/07/2020,12.435,201.4225,24.26
8317,4/07/2020,11.2625,179.93,22.0125
8318,4/07/2020,11.825,184.2325,22.4075
8319,4/07/2020,19.8425,317.7,24.425
8320,4/07/2020,44.535,795.4275,42.8275
8321,4/07/2020,22.4725,378.2525,36.4625
8322,4/07/2020,28.7825,468.8124999999999,29.725
8323,4/07/2020,36.48999999999999,623.58,37.445
8324,4/07/2020,35.85,612.39,37.44
8325,4/07/2020,34.13,568.9475,38.3125
8326,4/07/2020,20.5325,330.8975,29.7425
8327,4/07/2020,18.515,368.04,28.6425
8328,4/07/2020,22.58,354.955,30.095
8329,4/07/2020,25.915,401.4175,31.1925
8330,4/07/2020,24.095,371.315,32.685
8331,4/07/2020,22.05,355.9175,33.2875
8332,4/07/2020,18.445,295.2375,33.175
8333,4/07/2020,20.645,349.7425,32.005
8334,4/07/2020,18.6475,305.1725,31.8125
8335,4/07/2020,20.545,273.375,27.1125
8336,4/07/2020,12.575,188.0475,24.6925
8337,4/07/2020,8.69,140.4525,24.735
8338,4/07/2020,7.054999999999999,99.71,21.8825
8339,4/07/2020,3.38,54.39,18.89
8340,5/07/2020,3.385,61.2325,14.9875
8341,5/07/2020,5.57,94.2025,16.195
8342,5/07/2020,4.6775,78.63749999999999,16.89
8343,5/07/2020,6.654999999999999,109.6575,17.82
8344,5/07/2020,11.06,180.2225,19.6975
8345,5/07/2020,17.0925,282.93,22.7325
8346,5/07/2020,16.6675,266.8975,23.5575
8347,5/07/2020,18.195,292.8175000000001,24.1
8348,5/07/2020,29.845,496.6175000000001,29.615
8349,5/07/2020,21.34,346.2474999999999,26.9525
8350,5/07/2020,18.245,292.2025,26.0125
8351,5/07/2020,24.735,398.8025,26.985
8352,5/07/2020,21.6075,342.6525,29.0175
8353,5/07/2020,18.935,300.355,24.095
8354,5/07/2020,24.9,396.6475,28.9275
8355,5/07/2020,28.3275,454.7,31.22
8356,5/07/2020,17.1925,271.115,27.9525
8357,5/07/2020,17.1075,277.3075,25.01
8358,5/07/2020,16.8125,268.7925,27.8275
8359,5/07/2020,18.2325,276.87,26.7825
8360,5/07/2020,16.325,259.585,25.7475
8361,5/07/2020,15.05,238.99,25.08
8362,5/07/2020,15.31,239.5325,27.2025
8363,5/07/2020,6.7075,111.2775,22.145
8364,5/07/2020,16.57,270.2,24.66
8365,5/07/2020,8.755,151.5875,24.74
8366,5/07/2020,6.7325,109.9,20.8975
8367,5/07/2020,6.3475,105.475,22.0675
8368,5/07/2020,7.952500000000001,122.5075,21.5175
8369,5/07/2020,5.2075,77.83500000000001,21.74
8370,6/07/2020,1.2325,24.8825,10.7725
8371,6/07/2020,11.2775,251.725,17.7675
8372,6/07/2020,18.8925,399.855,29.54
8373,6/07/2020,24.075,487.38,34.1075
8374,6/07/2020,30.725,596.685,40.03
8375,6/07/2020,22.495,432.28,37.965
8376,6/07/2020,16.465,299.6275,28.8875
8377,6/07/2020,28.755,523.5,28.3875
8378,6/07/2020,42.2175,790.6925,41.305
8379,6/07/2020,36.12,664.775,38.4425
8380,6/07/2020,30.9525,530.325,32.0
8381,6/07/2020,19.93,315.905,27.1075
8382,6/07/2020,27.24,441.0475,30.715
8383,6/07/2020,26.9375,440.0125,29.37
8384,6/07/2020,45.3275,801.6925000000001,41.1825
8385,6/07/2020,38.295,654.055,38.5925
8386,6/07/2020,28.4325,449.815,31.67
8387,6/07/2020,29.8575,470.94,31.06
8388,6/07/2020,21.53,323.8475,25.3
8389,6/07/2020,23.61,376.195,26.5925
8390,6/07/2020,22.105,393.015,25.615
8391,6/07/2020,17.6125,341.76,26.61
8392,6/07/2020,25.125,603.4575,32.235
8393,6/07/2020,15.87,363.9025,28.86
8394,6/07/2020,15.555,342.94,25.95
8395,6/07/2020,12.285,324.4925,29.32
8396,6/07/2020,13.9975,360.475,31.5375
8397,6/07/2020,8.885,140.1875,23.0125
8398,6/07/2020,5.225,100.365,22.175
8399,6/07/2020,1.9725,63.1225,20.2275
8400,7/07/2020,3.649999999999999,70.6025,14.515
8401,7/07/2020,5.824999999999999,134.0775,15.095
8402,7/07/2020,6.52,120.6425,17.955
8403,7/07/2020,9.705,164.925,20.35
8404,7/07/2020,10.7175,177.6125,21.8525
8405,7/07/2020,16.005,267.265,21.865
8406,7/07/2020,20.47,351.4625,25.7025
8407,7/07/2020,18.9875,328.105,31.0575
8408,7/07/2020,11.935,195.61,25.325
8409,7/07/2020,18.3425,295.6075,22.0025
8410,7/07/2020,15.0575,238.99,21.8625
8411,7/07/2020,16.7575,270.25,21.1175
8412,7/07/2020,15.885,255.16,19.7125
8413,7/07/2020,27.815,442.3075,24.315
8414,7/07/2020,38.0325,628.7049999999999,31.205
8415,7/07/2020,33.9975,569.4549999999999,34.7275
8416,7/07/2020,42.6675,738.7925,39.455
8417,7/07/2020,54.165,954.32,49.53250000000001
8418,7/07/2020,51.8875,919.5224999999999,48.6725
8419,7/07/2020,39.0925,712.8725,41.5025
8420,7/07/2020,24.415,420.915,36.445
8421,7/07/2020,34.0225,683.75,40.80249999999999
8422,7/07/2020,22.2125,434.075,35.3975
8423,7/07/2020,26.725,640.5049999999999,42.165
8424,7/07/2020,19.05,405.9125,34.33
8425,7/07/2020,16.015,460.7425,29.8225
8426,7/07/2020,9.0825,335.225,25.1675
8427,7/07/2020,6.3475,282.41,23.69
8428,7/07/2020,5.6575,199.8675,22.115
8429,7/07/2020,2.4675,135.585,21.63
8430,8/07/2020,4.015000000000001,68.1775,14.825
8431,8/07/2020,3.075,56.1375,14.63
8432,8/07/2020,5.135,86.9775,15.1125
8433,8/07/2020,7.237500000000001,119.4475,17.145
8434,8/07/2020,7.9125,130.335,17.3725
8435,8/07/2020,6.922500000000001,112.465,14.805
8436,8/07/2020,9.0375,144.1325,16.705
8437,8/07/2020,8.89,142.2175,18.795
8438,8/07/2020,11.43,178.5725,18.7825
8439,8/07/2020,12.3425,192.585,20.68
8440,8/07/2020,10.3975,164.6625,19.145
8441,8/07/2020,15.87,249.4075,22.3375
8442,8/07/2020,13.47,211.295,21.65
8443,8/07/2020,7.4775,121.9425,19.2575
8444,8/07/2020,11.4775,185.5675,15.7075
8445,8/07/2020,15.725,253.0525,17.635
8446,8/07/2020,17.0525,263.6175,19.565
8447,8/07/2020,21.435,338.08,22.1375
8448,8/07/2020,21.4025,335.7725,25.19
8449,8/07/2020,23.8725,382.0,26.3525
8450,8/07/2020,16.1975,255.275,22.06
8451,8/07/2020,23.3775,384.1075,28.9375
8452,8/07/2020,24.6475,443.34,31.6
8453,8/07/2020,24.35,503.855,34.4775
8454,8/07/2020,15.445,236.4125,28.4925
8455,8/07/2020,10.915,165.6425,22.5375
8456,8/07/2020,12.6625,209.75,22.87
8457,8/07/2020,11.2125,192.0375,21.8475
8458,8/07/2020,9.635000000000002,177.5175,24.1
8459,8/07/2020,6.885000000000001,112.0825,21.345
8460,9/07/2020,3.01,61.6075,10.8925
8461,9/07/2020,7.047499999999999,189.8525,13.96
8462,9/07/2020,17.3725,360.49,24.8525
8463,9/07/2020,27.25,551.2025,33.7825
8464,9/07/2020,29.615,618.825,37.315
8465,9/07/2020,23.7,479.3525,33.9975
8466,9/07/2020,26.66,513.2425000000001,33.7225
8467,9/07/2020,32.4975,615.4375,34.5675
8468,9/07/2020,25.7975,481.01,32.38
8469,9/07/2020,16.635,278.3975,28.065
8470,9/07/2020,14.6175,235.49,28.615
8471,9/07/2020,22.505,369.915,27.11
8472,9/07/2020,27.355,447.9349999999999,32.63500000000001
8473,9/07/2020,27.8175,454.42,32.73999999999999
8474,9/07/2020,29.135,479.5125,29.7825
8475,9/07/2020,47.77,857.1700000000001,44.19750000000001
8476,9/07/2020,25.01,413.6575,38.585
8477,9/07/2020,16.405,254.4125,28.335
8478,9/07/2020,10.69,168.845,23.93
8479,9/07/2020,13.015,208.94,21.405
8480,9/07/2020,25.51,400.1,29.235
8481,9/07/2020,40.0525,793.245,38.4225
8482,9/07/2020,16.52,334.1075,31.5025
8483,9/07/2020,7.26,121.1975,21.7175
8484,9/07/2020,7.4375,128.1375,22.6925
8485,9/07/2020,9.545,127.2,21.9475
8486,9/07/2020,11.725,140.4625,22.145
8487,9/07/2020,5.462499999999999,78.3075,20.875
8488,9/07/2020,4.555,78.985,19.79
8489,9/07/2020,6.1525,94.21,19.92
8490,10/07/2020,4.3325,87.27250000000001,14.6475
8491,10/07/2020,4.4425,89.6375,16.685
8492,10/07/2020,2.25,49.42,15.345
8493,10/07/2020,2.195,48.52500000000001,14.72
8494,10/07/2020,3.0275,63.7725,13.8125
8495,10/07/2020,6.3925,124.2225,16.5525
8496,10/07/2020,8.565,160.175,18.42
8497,10/07/2020,11.845,212.55,21.54
8498,10/07/2020,15.7625,286.48,24.5225
8499,10/07/2020,15.1825,285.79,25.7125
8500,10/07/2020,17.575,331.65,28.87
8501,10/07/2020,13.17,240.315,24.7975
8502,10/07/2020,16.84,319.145,23.9725
8503,10/07/2020,17.7525,332.78,28.1025
8504,10/07/2020,17.3025,324.3525,27.215
8505,10/07/2020,23.3025,449.585,30.87
8506,10/07/2020,18.5525,356.03,30.4375
8507,10/07/2020,21.7275,413.63,29.6825
8508,10/07/2020,22.7375,412.845,30.4675
8509,10/07/2020,28.24,501.845,35.14
8510,10/07/2020,12.5725,229.9825,27.365
8511,10/07/2020,19.8625,313.3375,30.0675
8512,10/07/2020,10.1375,176.8275,21.835
8513,10/07/2020,31.6025,138.17,20.4025
8514,10/07/2020,24.3,179.7275,23.12
8515,10/07/2020,5.725000000000001,108.635,20.8325
8516,10/07/2020,5.0225,101.995,19.505
8517,10/07/2020,4.105,83.78750000000001,18.985
8518,10/07/2020,3.4925,67.785,18.56
8519,10/07/2020,2.2675,41.36,17.5225
8520,11/07/2020,3.0475,70.3875,14.2675
8521,11/07/2020,4.1625,92.76,16.0
8522,11/07/2020,5.64,121.89,17.8625
8523,11/07/2020,8.057500000000001,170.58,20.8
8524,11/07/2020,11.49,243.775,23.885
8525,11/07/2020,13.29,283.2575,25.525
8526,11/07/2020,14.2475,310.1575,28.9925
8527,11/07/2020,17.4125,378.98,30.3725
8528,11/07/2020,23.4725,542.7650000000001,36.03
8529,11/07/2020,24.3125,558.3050000000001,39.3925
8530,11/07/2020,24.355,570.3975,38.5125
8531,11/07/2020,34.1125,819.91,49.845
8532,11/07/2020,18.95,412.88,37.475
8533,11/07/2020,25.545,567.335,40.42
8534,11/07/2020,12.1125,256.4375,33.88500000000001
8535,11/07/2020,5.8775,115.4175,26.6775
8536,11/07/2020,2.295,47.64749999999999,22.51
8537,11/07/2020,4.6825,91.19749999999999,21.965
8538,11/07/2020,6.970000000000001,130.5425,22.1675
8539,11/07/2020,10.565,204.8025,25.2425
8540,11/07/2020,10.185,178.0425,25.0725
