Time,Potencia [kW],Irradiacion [W/m2],Temperatura de modulos[C],
2020-03-31 08:00:00,6.251818182,203.755,20.1925,
2020-03-31 08:20:00,7.73,159.185,22.59,
2020-03-31 08:40:00,10.2775,71.2725,19.43,
2020-03-31 09:00:00,12.4475,87.175,18.38,
2020-03-31 09:20:00,13.36954545,122.125,20.3375,
2020-03-31 09:40:00,13.65090909,164.1775,22.855,
2020-03-31 10:00:00,13.18795455,341.96,27.0775,
2020-03-31 10:20:00,14.92590909,539.9,34.8775,
2020-03-31 10:40:00,16.70181818,426.13,31.2325,
2020-03-31 11:00:00,18.53227273,241.935,27.47,
2020-03-31 11:20:00,20.11545455,149.9475,22.025,
2020-03-31 11:40:00,20.95522727,117.9475,16.035,
2020-03-31 12:00:00,20.05840909,449.705,23.29,
2020-03-31 12:20:00,18.87909091,382.995,30.125,
2020-03-31 12:40:00,19.15022727,405.6275,32.385,
2020-03-31 13:00:00,18.68272727,395.01,28.22,
2020-03-31 13:20:00,18.45409091,305.9775,30.2,
2020-03-31 13:40:00,18.87568182,178.8625,25.095,
2020-03-31 14:00:00,17.40704545,311.785,27.9475,
2020-03-31 14:20:00,16.16909091,532.9325,38.4,
2020-03-31 14:40:00,14.62318182,150.69,29.8,
2020-03-31 15:00:00,12.92159091,116.0725,24.965,
2020-03-31 15:20:00,11.9775,173.9775,23.1225,
2020-03-31 15:40:00,12.46522727,167.515,24.855,
2020-03-31 16:00:00,12.86159091,152.285,24.045,
2020-03-31 16:20:00,12.98477273,130.3275,23.7875,
2020-03-31 16:40:00,15.4275,86.85,22.2775,
2020-04-01 07:00:00,18.59659091,236.4425,15.74,
2020-04-01 07:20:00,21.78159091,350.1075,23.8075,
2020-04-01 07:40:00,25.29704545,451.2275,29.3975,
2020-04-01 08:00:00,29.23045455,537.6175,33.7025,
2020-04-01 08:20:00,33.55568182,623.195,38.5925,
2020-04-01 08:40:00,38.37704545,699.4575,41.7025,
2020-04-01 09:00:00,43.13159091,767.35,44.6425,
2020-04-01 09:20:00,47.37386364,824.1275,46.16,
2020-04-01 09:40:00,51.03772727,849.33,45.865,
2020-04-01 10:00:00,54.17068182,883.6475,49.8,
2020-04-01 10:20:00,56.59772727,914.2675,46.755,
2020-04-01 10:40:00,58.41681818,943.645,48.1525,
2020-04-01 11:00:00,59.54272727,951.2075,46.6425,
2020-04-01 11:20:00,57.88022727,966.265,48.165,
2020-04-01 11:40:00,58.09818182,968.35,46.77,
2020-04-01 12:00:00,56.93431818,940.4475,47.84,
2020-04-01 12:20:00,53.76272727,913.765,50.7725,
2020-04-01 12:40:00,52.31977273,847.8875,44.745,
2020-04-01 13:00:00,50.91477273,456.695,38.825,
2020-04-01 13:20:00,48.57090909,508.15,38.4,
2020-04-01 13:40:00,45.76318182,192.765,29.3,
2020-04-01 14:00:00,42.96909091,210.65,29.2575,
2020-04-01 14:20:00,39.68181818,234.1725,29.5725,
2020-04-01 14:40:00,36.3325,235.1125,29.96,
2020-04-01 15:00:00,34.88886364,202.6125,27.6225,
2020-04-01 15:20:00,30.20727273,193.8175,26.73,
2020-04-01 15:40:00,27.40795455,210.925,26.65,
2020-04-01 16:00:00,26.91863636,194.4525,26.5825,
2020-04-01 16:20:00,25.10863636,190.84,26.9275,
2020-04-01 16:40:00,23.66568182,160.0675,25.705,
2020-04-02 07:00:00,23.51045455,176.1825,11.97,
2020-04-02 07:20:00,24.16545455,319.95,18.815,
2020-04-02 07:40:00,25.43,409.5125,24.47,
2020-04-02 08:00:00,27.72863636,510.075,31.0425,
2020-04-02 08:20:00,30.65068182,592.1325,36.44,
2020-04-02 08:40:00,34.28409091,671.1875,40.3325,
2020-04-02 09:00:00,39.06204545,742.1625,44.8725,
2020-04-02 09:20:00,43.24431818,824.42,46.6175,
2020-04-02 09:40:00,46.61454545,890.23,48.8175,
2020-04-02 10:00:00,49.05227273,940.615,51.425,
2020-04-02 10:20:00,51.04363636,981.545,54.41,
2020-04-02 10:40:00,53.26227273,987.685,57.635,
2020-04-02 11:00:00,55.19477273,997.78,53.0275,
2020-04-02 11:20:00,56.57022727,954.435,56.7075,
2020-04-02 11:40:00,57.47909091,882.025,51.835,
2020-04-02 12:00:00,57.72818182,880.295,54.0725,
2020-04-02 12:20:00,57.08977273,1010.525,53.945,
2020-04-02 12:40:00,56.11113636,1016.2725,48.8175,
2020-04-02 13:00:00,54.85113636,1012.53,51.8475,
2020-04-02 13:20:00,53.30931818,430.1975,36.5075,
2020-04-02 13:40:00,51.60909091,168.8075,26.5325,
2020-04-02 14:00:00,49.36363636,162.3775,25.84,
2020-04-02 14:20:00,46.01090909,91.055,23.945,
2020-04-02 14:40:00,41.98204545,87.225,23.545,
2020-04-02 15:00:00,37.41886364,60,22.4675,
2020-04-02 15:20:00,32.07431818,54.6425,22.04,
2020-04-02 15:40:00,27.15613636,49.5025,21.85,
2020-04-02 16:00:00,23.86090909,41.2275,20.4925,
2020-04-02 16:20:00,20.10227273,34.9725,19.85,
2020-04-02 16:40:00,16.61159091,30.6175,19.4325,
2020-04-03 07:00:00,13.93818182,41.8225,12.33,
2020-04-03 07:20:00,12.07136364,77.3475,14.0625,
2020-04-03 07:40:00,11.33318182,329.575,23.7325,
2020-04-03 08:00:00,10.55227273,87.7925,17.5125,
2020-04-03 08:20:00,11.22477273,103.2175,16.56,
2020-04-03 08:40:00,13.65159091,152.36,19.7975,
2020-04-03 09:00:00,15.6,196.905,23.575,
2020-04-03 09:20:00,19.35886364,312.08,27.8225,
2020-04-03 09:40:00,24.01386364,225.2775,27.135,
2020-04-03 10:00:00,27.08090909,391.5475,30.5325,
2020-04-03 10:20:00,29.83045455,630.96,40.6325,
2020-04-03 10:40:00,34.36386364,364.2,34.7525,
2020-04-03 11:00:00,36.97477273,733.6575,43.3825,
2020-04-03 11:20:00,39.15068182,1145.79,59.6,
2020-04-03 11:40:00,40.86772727,629.265,47.8925,
2020-04-03 12:00:00,43.06568182,586.855,40.1625,
2020-04-03 12:20:00,44.15545455,977.245,53.0125,
2020-04-03 12:40:00,45.75477273,653.645,49.46,
2020-04-03 13:00:00,43.60340909,697.1325,44.615,
2020-04-03 13:20:00,41.16613636,535.6525,40.235,
2020-04-03 13:40:00,40.00431818,755.3075,43.79,
2020-04-03 14:00:00,37.61295455,462.075,44.715,
2020-04-03 14:20:00,32.88227273,101.8975,28.5625,
2020-04-03 14:40:00,30.31659091,74.1325,25.7975,
2020-04-03 15:00:00,27.14590909,90.8675,23.8225,
2020-04-03 15:20:00,24.43022727,69.79,22.605,
2020-04-03 15:40:00,20.57568182,60.33,22.3575,
2020-04-03 16:00:00,16.71431818,63.705,21.445,
2020-04-03 16:20:00,13.83659091,70.23,21.525,
2020-04-03 16:40:00,13.5425,56.0525,21.59,
2020-04-04 07:00:00,11.43704545,79.7225,15.4625,
2020-04-04 07:20:00,10.58727273,122.4525,18.095,
2020-04-04 07:40:00,11.43568182,125.225,20.0775,
2020-04-04 08:00:00,12.55159091,160.7925,22.2775,
2020-04-04 08:20:00,13.96113636,297.545,27.77,
2020-04-04 08:40:00,16.10840909,242.07,27.87,
2020-04-04 09:00:00,17.54954545,263.5575,26.9225,
2020-04-04 09:20:00,18.64022727,320.8525,30.3325,
2020-04-04 09:40:00,19.81318182,318.74,32.1825,
2020-04-04 10:00:00,20.4325,496.35,38.095,
2020-04-04 10:20:00,20.59386364,574.0425,41.9425,
2020-04-04 10:40:00,20.04090909,326.35,35.995,
2020-04-04 11:00:00,19.65545455,311.365,28.29,
2020-04-04 11:20:00,19.07590909,333.95,30.7525,
2020-04-04 11:40:00,18.80681818,263.9475,29.5075,
2020-04-04 12:00:00,17.06159091,310.8375,31.9125,
2020-04-04 12:20:00,14.89659091,139.55,26.4225,
2020-04-04 12:40:00,14.49363636,194.0675,24.855,
2020-04-04 13:00:00,13.91863636,209.215,26.1275,
2020-04-04 13:20:00,13.53840909,263.5,29.355,
2020-04-04 13:40:00,13.54181818,158.5275,25.2825,
2020-04-04 14:00:00,13.2375,153.7925,21,
2020-04-04 14:20:00,13.42636364,246.67,25.2775,
2020-04-04 14:40:00,13.10159091,189.885,25.9725,
2020-04-04 15:00:00,12.61545455,260.1575,25.6825,
2020-04-04 15:20:00,11.61568182,225.265,24.28,
2020-04-04 15:40:00,11.58136364,124.5175,21.6775,
2020-04-04 16:00:00,11.73522727,67.5775,20.2325,
2020-04-04 16:20:00,11.49181818,73.5875,21.1725,
2020-04-04 16:40:00,11.43045455,100.46,22.51,
2020-04-05 07:00:00,10.71590909,99.955,16.595,
2020-04-05 07:20:00,10.31272727,172.6975,20.26,
2020-04-05 07:40:00,9.763409091,184.21,23.3975,
2020-04-05 08:00:00,9.552045455,221.47,23.99,
2020-04-05 08:20:00,9.410454545,199.8875,25.895,
2020-04-05 08:40:00,9.367272727,136.9525,23.015,
2020-04-05 09:00:00,9.551136364,191.6325,23.4875,
2020-04-05 09:20:00,10.38295455,156.1525,23.2,
2020-04-05 09:40:00,10.57295455,136.3775,21.925,
2020-04-05 10:00:00,10.51113636,114.87,20.37,
2020-04-05 10:20:00,10.78204545,117.8925,20.1275,
2020-04-05 10:40:00,10.85613636,123.7575,19.455,
2020-04-05 11:00:00,11.42181818,295.8975,23.8175,
2020-04-05 11:20:00,12.14840909,208.9725,27.475,
2020-04-05 11:40:00,12.30340909,200.0875,23.195,
2020-04-05 12:00:00,13.95272727,237.1675,26.9325,
2020-04-05 12:20:00,14.45931818,153.085,22.595,
2020-04-05 12:40:00,14.89818182,299.635,25.985,
2020-04-05 13:00:00,14.82795455,290.79,32.565,
2020-04-05 13:20:00,15.09181818,167.855,25.4175,
2020-04-05 13:40:00,14.81318182,417.3075,29.07,
2020-04-05 14:00:00,14.63681818,202.36,28.8625,
2020-04-05 14:20:00,14.82454545,201.475,25.4575,
2020-04-05 14:40:00,13.74340909,272.3325,25.9825,
2020-04-05 15:00:00,12.48204545,240.4925,28.88,
2020-04-05 15:20:00,12.41113636,149.1575,26.0175,
2020-04-05 15:40:00,11.25386364,399.8625,33.7175,
2020-04-05 16:00:00,11.93022727,320.2875,35.7425,
2020-04-05 16:20:00,12.96295455,99.065,28.4575,
2020-04-05 16:40:00,13.46363636,70.405,22.215,
2020-04-06 07:00:00,14.53704545,151.2225,16.695,
2020-04-06 07:20:00,16.28227273,226.055,19.3875,
2020-04-06 07:40:00,18.71318182,384.185,26.645,
2020-04-06 08:00:00,20.92727273,459.4075,34.925,
2020-04-06 08:20:00,22.94181818,451.05,35.3025,
2020-04-06 08:40:00,24.86931818,523.47,39.035,
2020-04-06 09:00:00,26.84818182,520.0725,36.185,
2020-04-06 09:20:00,28.16590909,735.2825,41.7775,
2020-04-06 09:40:00,29.65386364,667.715,47.0525,
2020-04-06 10:00:00,30.74,520.4475,42.3025,
2020-04-06 10:20:00,32.36840909,458.2275,36.0125,
2020-04-06 10:40:00,31.80113636,567.9725,39.865,
2020-04-06 11:00:00,32.04045455,481.215,38.63,
2020-04-06 11:20:00,31.52068182,678.2825,42.455,
2020-04-06 11:40:00,31.72909091,654.4025,43.9225,
2020-04-06 12:00:00,32.07363636,765.525,47.255,
2020-04-06 12:20:00,32.5875,396.945,36.2175,
2020-04-06 12:40:00,31.6625,547.405,38.12,
2020-04-06 13:00:00,31.07454545,608.7675,34.9275,
2020-04-06 13:20:00,28.83545455,710.0525,39.2775,
2020-04-06 13:40:00,26.88454545,691.3475,40.1375,
2020-04-06 14:00:00,23.97409091,724.5625,42.925,
2020-04-06 14:20:00,22.71795455,464.8225,36.28,
2020-04-06 14:40:00,20.39477273,474.585,35.07,
2020-04-06 15:00:00,17.87636364,257.5825,27.615,
2020-04-06 15:20:00,14.94272727,377.9475,30.9475,
2020-04-06 15:40:00,12.56704545,146.815,26.2525,
2020-04-06 16:00:00,10.51227273,124.9075,23.475,
2020-04-06 16:20:00,9.213409091,98.07,21.115,
2020-04-06 16:40:00,8.311136364,157.5725,25.295,
2020-04-07 07:00:00,8.446818182,95.6175,14.88,
2020-04-07 07:20:00,8.83,102.3075,15.43,
2020-04-07 07:40:00,9.725681818,136.6175,17.275,
2020-04-07 08:00:00,10.91681818,108.08,18.545,
2020-04-07 08:20:00,11.76818182,172.0475,16.95,
2020-04-07 08:40:00,14.08113636,219.2175,19.3025,
2020-04-07 09:00:00,14.81318182,307.165,20.565,
2020-04-07 09:20:00,16.96386364,323.2425,23.65,
2020-04-07 09:40:00,17.99772727,348.5275,27.8375,
2020-04-07 10:00:00,18.47431818,245.43,23.4675,
2020-04-07 10:20:00,21.69204545,548.9825,33.7675,
2020-04-07 10:40:00,22.61431818,220.215,26.93,
2020-04-07 11:00:00,22.2225,505.56,29.045,
2020-04-07 11:20:00,22.44318182,324.1475,32.4025,
2020-04-07 11:40:00,21.24818182,197.79,21.1325,
2020-04-07 12:00:00,21.12431818,759.96,30.655,
2020-04-07 12:20:00,19.66727273,383.35,33.5625,
2020-04-07 12:40:00,19.63295455,233.79,25.82,
2020-04-07 13:00:00,18.20818182,339.8825,20.88,
2020-04-07 13:20:00,17.38295455,126.3625,14.2275,
2020-04-07 13:40:00,17.13159091,223.1425,15.4725,
2020-04-07 14:00:00,14.05727273,247.69,19.8125,
2020-04-07 14:20:00,12.68477273,211.65,19.735,
2020-04-07 14:40:00,12.03840909,226.2475,21.6125,
2020-04-07 15:00:00,10.63340909,170.2825,22.785,
2020-04-07 15:20:00,10.37022727,150.305,17.55,
2020-04-07 15:40:00,9.641363636,196.3675,21.23,
2020-04-07 16:00:00,8.972727273,138.015,20.3475,
2020-04-07 16:20:00,8.579772727,120.0675,19.8775,
2020-04-07 16:40:00,8.257727273,99.89,18.77,
2020-04-08 07:00:00,8.467727273,80.7875,15.81,
2020-04-08 07:20:00,8.839318182,91.515,17.09,
2020-04-08 07:40:00,9.62,136.7925,18.095,
2020-04-08 08:00:00,11.2925,142.5775,20.0475,
2020-04-08 08:20:00,12.63454545,169.22,20.6525,
2020-04-08 08:40:00,14.2325,204.36,20.0475,
2020-04-08 09:00:00,16.95090909,214.3525,20.875,
2020-04-08 09:20:00,19.36772727,353.97,24.8975,
2020-04-08 09:40:00,22.23386364,472.985,29.8875,
2020-04-08 10:00:00,24.12363636,373.1925,28.8975,
2020-04-08 10:20:00,26.08795455,379.1125,26.2475,
2020-04-08 10:40:00,27.23181818,596.2525,33.7375,
2020-04-08 11:00:00,27.69227273,574.9125,34.48,
2020-04-08 11:20:00,27.63477273,714.9125,40.1,
2020-04-08 11:40:00,27.40340909,507.395,36.05,
2020-04-08 12:00:00,29.09863636,518.9125,34.225,
2020-04-08 12:20:00,29.90295455,399.3775,31.2225,
2020-04-08 12:40:00,28.05340909,289.1925,25.525,
2020-04-08 13:00:00,26.65977273,312.3475,26.2075,
2020-04-08 13:20:00,24.15068182,381.9025,28.9925,
2020-04-08 13:40:00,22.48113636,778.6325,38.1625,
2020-04-08 14:00:00,20.85409091,633.745,39.135,
2020-04-08 14:20:00,19.12022727,223.92,25.6725,
2020-04-08 14:40:00,18.02636364,277.0075,26.5275,
2020-04-08 15:00:00,16.75386364,187.32,24.445,
2020-04-08 15:20:00,15.12863636,193.1725,17.26,
2020-04-08 15:40:00,12.48181818,377.72,26.9875,
2020-04-08 16:00:00,10.65363636,145.7925,20.47,
2020-04-08 16:20:00,11.22477273,241.6825,22.1025,
2020-04-08 16:40:00,10.97772727,117.9375,19.285,
2020-04-09 07:00:00,11.31613636,108.2,18.1625,
2020-04-09 07:20:00,12.43295455,193.455,18.03,
2020-04-09 07:40:00,13.52068182,215.5475,20.4375,
2020-04-09 08:00:00,15.61295455,400.63,29.815,
2020-04-09 08:20:00,18.47545455,247.4375,25.9875,
2020-04-09 08:40:00,21.92727273,282.2375,24.9,
2020-04-09 09:00:00,25.08772727,420.56,29.0975,
2020-04-09 09:20:00,28.07522727,462.2925,27.9175,
2020-04-09 09:40:00,32.16568182,538.5275,33.1225,
2020-04-09 10:00:00,35.50090909,688.6275,38.9125,
2020-04-09 10:20:00,38.80909091,814.51,41.77,
2020-04-09 10:40:00,42.69090909,735.2425,36.4325,
2020-04-09 11:00:00,45.51818182,803.345,38.1725,
2020-04-09 11:20:00,48.12613636,1060.78,43.2125,
2020-04-09 11:40:00,50.19318182,1062.76,48.4975,
2020-04-09 12:00:00,50.47522727,934.11,44.51,
2020-04-09 12:20:00,49.50545455,1054.96,43.4125,
2020-04-09 12:40:00,48.64568182,986.53,44.2,
2020-04-09 13:00:00,47.13522727,971.49,43.6875,
2020-04-09 13:20:00,44.04681818,951.8275,42.45,
2020-04-09 13:40:00,40.66340909,883.765,43.0175,
2020-04-09 14:00:00,37.45863636,811.2125,42.15,
2020-04-09 14:20:00,33.37522727,786.8325,45.45,
2020-04-09 14:40:00,29.05954545,693.8425,38.5875,
2020-04-09 15:00:00,24.55431818,592.7675,33.2675,
2020-04-09 15:20:00,20.09454545,124.8425,23.8225,
2020-04-09 15:40:00,16.96477273,85.1425,19.8575,
2020-04-09 16:00:00,15.10886364,107.165,20.665,
2020-04-09 16:20:00,13.96477273,86.2675,19.8675,
2020-04-09 16:40:00,13.61477273,79.99,19.4325,
2020-04-10 07:00:00,12.67272727,63.085,11.16,
2020-04-10 07:20:00,12.34704545,124.575,13.15,
2020-04-10 07:40:00,12.595,253.9775,16.9475,
2020-04-10 08:00:00,12.01954545,390.6525,22.8975,
2020-04-10 08:20:00,12.60840909,487.77,30.48,
2020-04-10 08:40:00,14.14659091,251.06,24.4075,
2020-04-10 09:00:00,15.45204545,317.7825,25.8875,
2020-04-10 09:20:00,17.52568182,340.125,29.41,
2020-04-10 09:40:00,18.66954545,137.8225,24.0125,
2020-04-10 10:00:00,20.89704545,248.3475,21.785,
2020-04-10 10:20:00,22.91227273,423.4925,27.1275,
2020-04-10 10:40:00,24.80795455,317.55,30.7025,
2020-04-10 11:00:00,24.62795455,541.8525,34.87,
2020-04-10 11:20:00,25.22159091,470.835,32.815,
2020-04-10 11:40:00,27.36977273,840.29,38.81,
2020-04-10 12:00:00,28.35431818,878.62,45.0475,
2020-04-10 12:20:00,28.14931818,647.2,38.985,
2020-04-10 12:40:00,28.56045455,268.5875,29.0375,
2020-04-10 13:00:00,27.19681818,453.03,27.295,
2020-04-10 13:20:00,26.08,566.6125,39.8275,
2020-04-10 13:40:00,22.92636364,424.09,32.5175,
2020-04-10 14:00:00,19.52318182,341.0625,29.875,
2020-04-10 14:20:00,17.38522727,315.925,28.8375,
2020-04-10 14:40:00,16.82090909,241.3175,26.905,
2020-04-10 15:00:00,15.02704545,184.7025,23.7825,
2020-04-10 15:20:00,13.07568182,143.94,21.9175,
2020-04-10 15:40:00,12.17522727,68.725,18.15,
2020-04-10 16:00:00,11.27636364,56.815,17.77,
2020-04-10 16:20:00,10.98863636,88.5325,18.175,
2020-04-10 16:40:00,10.99590909,55.72,17.99,
2020-04-11 07:00:00,10.94613636,282.8,22.1275,
2020-04-11 07:20:00,11.09863636,395.69,27.7425,
2020-04-11 07:40:00,12.14159091,256.6225,26.0875,
2020-04-11 08:00:00,12.20704545,464.555,32.2025,
2020-04-11 08:20:00,12.31045455,346.435,33.195,
2020-04-11 08:40:00,13.40477273,290.0775,30.105,
2020-04-11 09:00:00,13.68977273,233.7825,27.7375,
2020-04-11 09:20:00,14.05295455,514.3275,35.0125,
2020-04-11 09:40:00,13.90340909,262.7225,31.3775,
2020-04-11 10:00:00,12.65068182,204.345,26.7225,
2020-04-11 10:20:00,11.71068182,390.0475,29.7925,
2020-04-11 10:40:00,10.87727273,288.805,32.305,
2020-04-11 11:00:00,10.01204545,467.0475,35.3,
2020-04-11 11:20:00,8.3725,175.855,27.39,
2020-04-11 11:40:00,7.507954545,102.2075,25.6825,
2020-04-11 12:00:00,7.183181818,76.83,23.4025,
2020-04-11 12:20:00,7.387045455,66.215,21.555,
2020-04-11 12:40:00,8.218409091,28.715,15.5725,
2020-04-11 13:00:00,7.361818182,53.2125,13.9225,
2020-04-11 13:20:00,7.988636364,46.03,14.165,
2020-04-11 13:40:00,9.183181818,130.43,14.3525,
2020-04-11 14:00:00,9.99,281.465,19.465,
2020-04-11 14:20:00,10.65204545,322.775,25.2575,
2020-04-11 14:40:00,11.205,151.9625,23.94,
2020-04-11 15:00:00,11.47795455,118.64,20.67,
2020-04-11 15:20:00,12.19136364,112.255,21.0725,
2020-04-11 15:40:00,12.89136364,112.685,21.3725,
2020-04-11 16:00:00,12.79590909,124.19,22.2,
2020-04-11 16:20:00,12.79431818,120.2575,21.61,
2020-04-11 16:40:00,14.21045455,83.5,20.3925,
2020-04-12 07:00:00,15.27409091,331.1175,20.295,
2020-04-12 07:20:00,16.27613636,423.825,27.015,
2020-04-12 07:40:00,18.00522727,519.0275,32.825,
2020-04-12 08:00:00,20.02522727,611.24,38.52,
2020-04-12 08:20:00,22.28431818,674.805,41.37,
2020-04-12 08:40:00,24.73386364,723.98,41.875,
2020-04-12 09:00:00,26.8875,771.7575,43.5825,
2020-04-12 09:20:00,28.14545455,835.485,45.58,
2020-04-12 09:40:00,29.25,857.0475,48.64,
2020-04-12 10:00:00,28.92795455,818.07,51.475,
2020-04-12 10:20:00,29.03113636,815.4,49.385,
2020-04-12 10:40:00,27.98340909,817.7125,45.0425,
2020-04-12 11:00:00,26.32431818,667.9725,38.2725,
2020-04-12 11:20:00,24.39568182,717.055,41.2925,
2020-04-12 11:40:00,22.30272727,405.87,37.575,
2020-04-12 12:00:00,20.29272727,586.435,39.77,
2020-04-12 12:20:00,18.10840909,328.2675,37.4175,
2020-04-12 12:40:00,15.97704545,229.115,29.7325,
2020-04-12 13:00:00,14.16068182,214.8875,26.9625,
2020-04-12 13:20:00,12.32931818,191.0975,24.8225,
2020-04-12 13:40:00,11.36318182,195.635,24.7925,
2020-04-12 14:00:00,9.561363636,153.1875,24.8475,
2020-04-12 14:20:00,8.579090909,136.695,24.5725,
2020-04-12 14:40:00,8.182727273,139.9225,21.99,
2020-04-12 15:00:00,7.641363636,198.0675,23.585,
2020-04-12 15:20:00,7.059318182,145.96,21.8725,
2020-04-12 15:40:00,6.803863636,108.9625,20.7825,
2020-04-12 16:00:00,7.950681818,62.0175,18.785,
2020-04-12 16:20:00,9.280227273,51.75,18.345,
2020-04-12 16:40:00,11.36659091,65.835,19.52,
2020-04-13 07:00:00,13.66727273,69.3875,11.4725,
2020-04-13 07:20:00,16.50681818,140.225,13.5,
2020-04-13 07:40:00,19.79954545,414.5175,24.345,
2020-04-13 08:00:00,23.06909091,474.1,27.4175,
2020-04-13 08:20:00,26.93068182,590.825,34.965,
2020-04-13 08:40:00,31.12272727,680.67,41.89,
2020-04-13 09:00:00,35.3725,741.1175,43.665,
2020-04-13 09:20:00,37.54159091,800.1075,44.3775,
2020-04-13 09:40:00,39.79136364,766.13,44.0925,
2020-04-13 10:00:00,39.03136364,923.135,50.4125,
2020-04-13 10:20:00,38.02272727,964.2025,54.2925,
2020-04-13 10:40:00,37.20295455,964.9625,53.7175,
2020-04-13 11:00:00,35.67068182,557.1575,44.2425,
2020-04-13 11:20:00,33.35159091,870.53,55.9425,
2020-04-13 11:40:00,30.70386364,271.7675,38.01,
2020-04-13 12:00:00,27.03454545,310.735,32.6375,
2020-04-13 12:20:00,23.24681818,445.355,33.28,
2020-04-13 12:40:00,19.57636364,367.0375,38.8925,
2020-04-13 13:00:00,17.25886364,268.075,30.2925,
2020-04-13 13:20:00,13.44409091,193.63,29.12,
2020-04-13 13:40:00,12.39545455,136.47,26.615,
2020-04-13 14:00:00,11.03704545,136.6225,26.0425,
2020-04-13 14:20:00,9.027954545,158.8425,27.22,
2020-04-13 14:40:00,7.216136364,79.7,24.2525,
2020-04-13 15:00:00,5.878409091,52.6,16.87,
2020-04-13 15:20:00,5.3575,71.24,15.8175,
2020-04-13 15:40:00,5.388181818,64.8025,15.525,
2020-04-13 16:00:00,6.066590909,60.205,16.08,
2020-04-13 16:20:00,6.632727273,37.6325,16.29,
2020-04-13 16:40:00,6.579090909,37.21,16.595,
2020-04-14 07:00:00,7.370909091,106.275,17.1225,
2020-04-14 07:20:00,9.897954545,158.74,19.4725,
2020-04-14 07:40:00,12.15522727,310.8475,24.93,
2020-04-14 08:00:00,13.20159091,315.715,29.61,
2020-04-14 08:20:00,17.35045455,83.9025,20.97,
2020-04-14 08:40:00,18.31909091,194.4775,21.5175,
2020-04-14 09:00:00,19.73295455,579.8,33.7925,
2020-04-14 09:20:00,20.52590909,529.7825,40.7625,
2020-04-14 09:40:00,21.10909091,261.155,29.755,
2020-04-14 10:00:00,22.14409091,867.38,43.0025,
2020-04-14 10:20:00,23.37068182,233.2625,36.825,
2020-04-14 10:40:00,23.79,349.085,26.9425,
2020-04-14 11:00:00,22.66568182,306.29,32.7725,
2020-04-14 11:20:00,21.02568182,379.65,27.7425,
2020-04-14 11:40:00,21.58636364,459.7825,36.195,
2020-04-14 12:00:00,19.73840909,302.755,33.2575,
2020-04-14 12:20:00,21.16659091,254.9675,28.5575,
2020-04-14 12:40:00,20.9825,314.3,28.9725,
2020-04-14 13:00:00,21.22704545,173.2075,23.9525,
2020-04-14 13:20:00,20.98636364,344.075,28.44,
2020-04-14 13:40:00,20.02431818,473.2575,32.1525,
2020-04-14 14:00:00,19.53045455,561.925,39.9625,
2020-04-14 14:20:00,19.35704545,374.9325,31.6525,
2020-04-14 14:40:00,18.52795455,385.3525,30.1925,
2020-04-14 15:00:00,18.36863636,420.0275,34.8425,
2020-04-14 15:20:00,16.87454545,363.4675,31.1125,
2020-04-14 15:40:00,14.90886364,206.1275,27.3625,
2020-04-14 16:00:00,13.81431818,185.6675,25.6475,
2020-04-14 16:20:00,13.39295455,159.53,25.695,
2020-04-14 16:40:00,13.7125,147.3625,23.93,
2020-04-15 07:00:00,14.04136364,100.3475,15.5275,
2020-04-15 07:20:00,15.12090909,130.49,14.76,
2020-04-15 07:40:00,17.76590909,320.3125,25.0025,
2020-04-15 08:00:00,18.91795455,276.0175,24.67,
2020-04-15 08:20:00,19.16113636,450.21,32.49,
2020-04-15 08:40:00,19.77704545,444.0675,33.85,
2020-04-15 09:00:00,21.12704545,536.445,38.25,
2020-04-15 09:20:00,23.25954545,779.3,43.9375,
2020-04-15 09:40:00,23.62909091,487.7725,37.93,
2020-04-15 10:00:00,25.44,222.5075,28.29,
2020-04-15 10:20:00,26.73863636,261.985,25.5575,
2020-04-15 10:40:00,28.84886364,349.985,30.695,
2020-04-15 11:00:00,28.44909091,503.95,36.99,
2020-04-15 11:20:00,25.93022727,336.0475,30.645,
2020-04-15 11:40:00,24.60545455,609.8,35.255,
2020-04-15 12:00:00,24.65772727,651.7275,35.7975,
2020-04-15 12:20:00,25.03818182,829.7325,43.345,
2020-04-15 12:40:00,25.635,388.195,30.95,
2020-04-15 13:00:00,25.59545455,216.4925,26.87,
2020-04-15 13:20:00,24.87295455,188.745,25.79,
2020-04-15 13:40:00,22.35909091,221.215,26.795,
2020-04-15 14:00:00,20.38681818,343.545,28.82,
2020-04-15 14:20:00,17.34454545,518.4125,39.165,
2020-04-15 14:40:00,15.98159091,603.635,42.715,
2020-04-15 15:00:00,15.16727273,225.21,34.9475,
2020-04-15 15:20:00,14.56409091,111.5875,25.9925,
2020-04-15 15:40:00,14.28477273,285.9275,29.5275,
2020-04-15 16:00:00,14.36931818,197.445,26.7475,
2020-04-15 16:20:00,13.10590909,130.7875,25.275,
2020-04-15 16:40:00,11.51409091,76.4,23.6875,
2020-04-16 07:00:00,12.54,114.465,15.375,
2020-04-16 07:20:00,13.58386364,221.21,19.745,
2020-04-16 07:40:00,13.02181818,429.155,30.4125,
2020-04-16 08:00:00,12.45090909,239.555,28.1875,
2020-04-16 08:20:00,14.9475,205.195,22.8975,
2020-04-16 08:40:00,19.20840909,454.69,27.84,
