,Fecha,Hora,Potencia [kW],Insolacion [W/m2],Temperatura de modulos [C],Temperatura Ambiente [C],Insolacion media [W/m2],Temp Ambiente [C]
361,2/12/2020,6:05,0.72,26.96,13.17,12.47148864,25.99545455,12.47148864
362,2/12/2020,6:10,0.98,32.94,13.05,12.55115455,32.15636364,12.55115455
363,2/12/2020,6:15,1.13,34.84,13.29,12.6541,39.48727273,12.6541
364,2/12/2020,6:20,1.25,36.42,13.54,12.75382045,48.39,12.75382045
365,2/12/2020,6:25,1.79,47.22,13.94,12.90343636,57.09818182,12.90343636
366,2/12/2020,6:30,2.66,65.79,14.88,13.09973182,65.76181818,13.09973182
367,2/12/2020,6:35,2.82,69.08,15.32,13.31967273,76.27636364,13.31967273
368,2/12/2020,6:40,3.49,83.73,15.96,13.63245682,84.93545455,13.63245682
369,2/12/2020,6:45,4.45,104.34,16.27,13.9554,95.07636364,13.9554
370,2/12/2020,6:50,4.66,107.62,16.88,12.886621362,105.2127273,12.886621362
371,2/12/2020,6:55,4.93,114.44,17.69,13.189438638,117.57272730000001,13.189438638
372,2/12/2020,7:00,6.12,142.62,18.77,13.333544999999999,138.72545449999998,13.333544999999999
373,2/12/2020,7:05,5.28,128.19,19.11,13.613449095,167.2509091,13.613449095
374,2/12/2020,7:10,6.13,146.39,19.91,14.092488405,196.59,14.092488405
375,2/12/2020,7:15,6.18,147.92,20.6,14.1629994295,202.19545449999998,14.1629994295
376,2/12/2020,7:20,7.6,183.18,21.38,14.602377953000001,208.82,14.602377953000001
377,2/12/2020,7:25,11.47,298.47,23.04,14.884361594000001,213.6490909,14.884361594000001
378,2/12/2020,7:30,13.96,382.86,27.37,15.086999656,217.9718182,15.086999656
379,2/12/2020,7:35,15.29,406.46,30.69,15.179904656,222.36090910000001,15.179904656
380,2/12/2020,7:40,7.01,166.0,29.01,15.194791250000002,226.3190909,15.194791250000002
381,2/12/2020,7:45,7.57,180.49,24.57,15.051351820499999,241.44727269999998,15.051351820499999
382,2/12/2020,7:50,7.2,167.56,22.8,14.974880796999999,261.4790909,14.974880796999999
383,2/12/2020,7:55,8.3,190.17,22.7,15.297614203,261.2590909,15.297614203
384,2/12/2020,8:00,8.02,176.47,21.64,15.007153749999999,282.3463636,15.007153749999999
385,2/12/2020,8:05,8.26,189.93,21.3,14.703572382499999,300.95363639999994,14.703572382499999
386,2/12/2020,8:10,12.94,314.33,23.32,14.4352698825,332.7954545,14.4352698825
387,2/12/2020,8:15,16.07,403.53,26.45,14.987679094,345.5927273,14.987679094
388,2/12/2020,8:20,13.18,296.05,27.15,15.2828531795,367.7418182,15.2828531795
389,2/12/2020,8:25,24.3,614.82,29.99,13.813692615,373.8154545,13.813692615
390,2/12/2020,8:30,22.67,611.14,32.39,14.1447954525,378.2909091,14.1447954525
391,2/12/2020,8:35,20.3,516.26,35.17,14.4516920475,380.30363639999996,14.4516920475
392,2/12/2020,8:40,13.5,321.26,35.59,14.798885797499999,375.10636360000007,14.798885797499999
