,Fecha,Hora,Energia [kWh],Irradiacion [Wh/m2],Irradiacion extraterrestre [Wh/m2]
1011,10/01/2020,8:00,36.32833333,630.8716667,609.002284
1012,10/01/2020,9:00,51.14666667,835.3975,878.8286019999999
1013,10/01/2020,10:00,62.395,975.7366667000001,1085.873618
1014,10/01/2020,11:00,68.54,1042.834167,1216.027556
1015,10/01/2020,12:00,69.30833333,1027.1225,1260.42064
1016,10/01/2020,13:00,65.16583333,544.3658333,1216.027556
1017,10/01/2020,14:00,55.70583333,37.79833333,1085.873618
1018,10/01/2020,15:00,38.2825,34.075,878.8286019999999
1019,10/01/2020,16:00,17.92083333,30.405,609.002284
1020,11/01/2020,7:00,6.1566666670000005,109.66666670000001,295.3404421
1021,11/01/2020,8:00,14.19083333,220.8283333,609.8380779
1022,11/01/2020,9:00,16.24833333,232.7883333,879.9033203
1023,11/01/2020,10:00,20.99166667,301.01,1087.1316689999999
1024,11/01/2020,11:00,34.34666667,521.3416666999999,1217.400855
1025,11/01/2020,12:00,37.18666667,564.6975,1261.833249
1026,11/01/2020,13:00,33.95083333,397.1691667,1217.400855
1027,11/01/2020,14:00,32.57,304.8733333,1087.1316689999999
1028,11/01/2020,15:00,18.40333333,170.8458333,879.9033203
1029,11/01/2020,16:00,5.9691666670000005,82.4675,609.8380779
1030,12/01/2020,7:00,4.67,70.08,295.9205896
1031,12/01/2020,8:00,12.81,183.8608333,610.7058808999999
1032,12/01/2020,9:00,26.22166667,409.845,881.0181387
1033,12/01/2020,10:00,22.47916667,329.3166667,1088.436029
1034,12/01/2020,11:00,24.58,353.0966667,1218.824366
1035,12/01/2020,12:00,25.44916667,370.7175,1263.2974
1036,12/01/2020,13:00,41.69333333,542.5833332999999,1218.824366
1037,12/01/2020,14:00,26.8825,250.1283333,1088.436029
1038,12/01/2020,15:00,18.01,205.7,881.0181387
1039,12/01/2020,16:00,11.26416667,106.7616667,610.7058808999999
1040,13/01/2020,7:00,15.36666667,331.2266667,296.52286719999995
1041,13/01/2020,8:00,35.42166667,673.755,611.6048642000001
1042,13/01/2020,9:00,48.405,867.7191667000001,882.1719089
1043,13/01/2020,10:00,58.47166667,1009.095833,1089.785304
1044,13/01/2020,11:00,61.15333333,1048.619167,1220.296541
1045,13/01/2020,12:00,61.61333333,1029.964167,1264.811493
1046,13/01/2020,13:00,60.14416667,565.1225,1220.296541
1047,13/01/2020,14:00,53.17916667,64.3,1089.785304
1048,13/01/2020,15:00,27.47083333,46.1025,882.1719089
1049,13/01/2020,16:00,16.36666667,37.75166667,611.6048642000001
1050,14/01/2020,7:00,12.9375,323.4716667,297.1468002
1051,14/01/2020,8:00,30.59833333,590.1383333,612.5341668
1052,14/01/2020,9:00,38.9825,704.9733332999999,883.3634382000001
1053,14/01/2020,10:00,53.775,924.9808332999999,1091.178047
1054,14/01/2020,11:00,48.55583333,839.3091667000001,1221.8157720000002
1055,14/01/2020,12:00,54.81,882.1225,1266.373867
1056,14/01/2020,13:00,55.885,566.8183333,1221.8157720000002
1057,14/01/2020,14:00,54.1375,190.365,1091.178047
1058,14/01/2020,15:00,36.10666667,104.7958333,883.3634382000001
1059,14/01/2020,16:00,16.71583333,85.875,612.5341668
1060,15/01/2020,7:00,12.83,323.655,297.7918958
1061,15/01/2020,8:00,29.96,576.9066667000001,613.4928965
1062,15/01/2020,9:00,44.02916667,783.9458333,884.5914917000001
1063,15/01/2020,10:00,46.15333333,800.7816667000001,1092.61276
1064,15/01/2020,11:00,63.99083333,1102.949167,1223.380396
1065,15/01/2020,12:00,67.65583333,1108.228333,1267.982802
1066,15/01/2020,13:00,54.095,616.4383333,1223.380396
1067,15/01/2020,14:00,40.97916667,247.7625,1092.61276
1068,15/01/2020,15:00,17.18083333,204.9266667,884.5914917000001
1069,15/01/2020,16:00,12.05,120.47083329999998,613.4928965
1070,16/01/2020,7:00,1.661666667,29.2075,298.4576437
1071,16/01/2020,8:00,6.126666667,87.74916667,614.4801307999999
1072,16/01/2020,9:00,7.94,111.09416670000002,885.8547927000001
1073,16/01/2020,10:00,15.43416667,212.2925,1094.087895
1074,16/01/2020,11:00,15.08416667,206.6925,1224.988695
1075,16/01/2020,12:00,16.22583333,225.53,1269.63652
1076,16/01/2020,13:00,16.53333333,223.2675,1224.988695
1077,16/01/2020,14:00,12.36916667,156.9241667,1094.087895
1078,16/01/2020,15:00,3.298333333,51.16583333,885.8547927000001
1079,16/01/2020,16:00,4.4183333330000005,57.91666667,614.4801307999999
1080,17/01/2020,7:00,5.295833333,81.0025,299.14351669999996
1081,17/01/2020,8:00,9.818333333,144.41416669999998,615.4949178999999
1082,17/01/2020,9:00,13.1575,185.75,887.1520247000001
1083,17/01/2020,10:00,17.93083333,249.5075,1095.601854
1084,17/01/2020,11:00,20.55583333,292.4991667,1226.6388949999998
1085,17/01/2020,12:00,34.56916667,515.4566666999999,1271.333189
1086,17/01/2020,13:00,29.75916667,407.1533333,1226.6388949999998
1087,17/01/2020,14:00,37.5575,305.7825,1095.601854
1088,17/01/2020,15:00,24.37083333,212.1308333,887.1520247000001
1089,17/01/2020,16:00,12.24916667,112.85583329999999,615.4949178999999
1090,18/01/2020,7:00,3.3616666669999997,58.7825,299.8489712
1091,18/01/2020,8:00,17.21583333,299.6275,616.5362774
1092,18/01/2020,9:00,15.8125,234.5908333,888.4818323999999
1093,18/01/2020,10:00,19.57,274.9191667,1097.152996
1094,18/01/2020,11:00,21.89,299.525,1228.329173
1095,18/01/2020,12:00,24.56333333,346.71666669999996,1273.070924
1096,18/01/2020,13:00,27.13666667,311.01,1228.329173
1097,18/01/2020,14:00,22.29,218.6608333,1097.152996
1098,18/01/2020,15:00,12.62333333,152.50416669999998,888.4818323999999
1099,18/01/2020,16:00,6.21,76.16416667,616.5362774
1100,19/01/2020,7:00,1.715,29.63666667,300.5734474
1101,19/01/2020,8:00,9.971666667000001,149.0758333,617.6032016
1102,19/01/2020,9:00,14.81083333,210.5308333,889.8428233999999
1103,19/01/2020,10:00,18.75333333,265.7625,1098.739632
1104,19/01/2020,11:00,19.01833333,272.5975,1230.057656
1105,19/01/2020,12:00,22.49166667,317.9633333,1274.8477890000001
1106,19/01/2020,13:00,30.42666667,291.95916669999997,1230.057656
1107,19/01/2020,14:00,43.11833333,172.1491667,1098.739632
1108,19/01/2020,15:00,30.5525,133.02166670000003,889.8428233999999
1109,19/01/2020,16:00,7.6025,88.60916667,617.6032016
1110,20/01/2020,7:00,7.599166667,119.47,301.3163702
1111,20/01/2020,8:00,13.83583333,202.7883333,618.6946565000001
1112,20/01/2020,9:00,22.8925,355.4383333,891.2335695
1113,20/01/2020,10:00,39.17916667,614.6116667,1100.360033
1114,20/01/2020,11:00,41.75583333,624.5241667,1231.822423
1115,20/01/2020,12:00,44.57333333,654.7058333,1276.661797
1116,20/01/2020,13:00,35.27583333,482.56833330000006,1231.822423
1117,20/01/2020,14:00,28.44833333,336.1341667,1100.360033
1118,20/01/2020,15:00,14.85,208.4066667,891.2335695
1119,20/01/2020,16:00,8.974166667,116.43916670000002,618.6946565000001
1120,21/01/2020,7:00,5.8225,95.855,302.0771494
1121,21/01/2020,8:00,19.44166667,350.595,619.8095826
1122,21/01/2020,9:00,22.50833333,363.5158333,892.6526085
1123,21/01/2020,10:00,38.31833333,632.1458332999999,1102.012426
1124,21/01/2020,11:00,33.9425,511.0125,1233.621509
1125,21/01/2020,12:00,8.246666667000001,131.8591667,1278.510916
1126,21/01/2020,13:00,0.81,18.2825,1233.621509
1127,21/01/2020,14:00,17.785,193.6441667,1102.012426
1128,21/01/2020,15:00,17.21,203.6308333,892.6526085
1129,21/01/2020,16:00,6.091666667,89.24,619.8095826
1130,22/01/2020,7:00,2.0066666669999997,35.0375,302.85518030000003
1131,22/01/2020,8:00,4.714166667,71.05166667,620.9468962999999
1132,22/01/2020,9:00,10.25833333,148.57416669999998,894.0984454
1133,22/01/2020,10:00,15.21166667,232.3483333,1103.695001
1134,22/01/2020,11:00,19.12833333,275.3216667,1235.452904
1135,22/01/2020,12:00,13.38583333,185.6558333,1280.3930710000002
1136,22/01/2020,13:00,20.58083333,235.7625,1235.452904
1137,22/01/2020,14:00,15.3425,183.8766667,1103.695001
1138,22/01/2020,15:00,11.17333333,140.3233333,894.0984454
1139,22/01/2020,16:00,8.4125,110.19333329999999,620.9468962999999
1140,23/01/2020,7:00,8.7175,206.3741667,303.6498445
1141,23/01/2020,8:00,20.34833333,371.1183333,622.1054911
1142,23/01/2020,9:00,15.31,247.1091667,895.5695545
1143,23/01/2020,10:00,36.44333333,588.4725,1105.40591
1144,23/01/2020,11:00,42.6075,704.3258333,1237.314558
1145,23/01/2020,12:00,41.68416667,664.6816667,1282.306142
1146,23/01/2020,13:00,7.335,96.17083333,1237.314558
1147,23/01/2020,14:00,16.7925,149.3016667,1105.40591
1148,23/01/2020,15:00,22.83666667,169.705,895.5695545
1149,23/01/2020,16:00,5.1441666669999995,59.56666667,622.1054911
1150,24/01/2020,7:00,8.554166667,150.6258333,304.4605102
1151,24/01/2020,8:00,15.32916667,261.0008333,623.2842385
1152,24/01/2020,9:00,33.2225,559.5658333,897.0643805999999
1153,24/01/2020,10:00,29.37333333,457.76583330000005,1107.1432730000001
1154,24/01/2020,11:00,21.66166667,312.4816667,1239.204385
1155,24/01/2020,12:00,22.54,316.2566667,1284.247971
1156,24/01/2020,13:00,20.85416667,242.2033333,1239.204385
1157,24/01/2020,14:00,13.9775,166.7341667,1107.1432730000001
1158,24/01/2020,15:00,2.715833333,35.55583333,897.0643805999999
1159,24/01/2020,16:00,3.080833333,44.9125,623.2842385
1160,25/01/2020,7:00,8.758333333,159.675,305.286533
1161,25/01/2020,8:00,12.03916667,197.51,624.4819892
1162,25/01/2020,9:00,30.04666667,503.31833330000006,898.5813412999998
1163,25/01/2020,10:00,31.90333333,534.0708333,1108.905172
1164,25/01/2020,11:00,35.1275,550.5508332999999,1241.120259
1165,25/01/2020,12:00,31.97,504.455,1286.216363
1166,25/01/2020,13:00,17.97583333,258.2375,1241.120259
1167,25/01/2020,14:00,2.6475,39.47583333,1108.905172
1168,25/01/2020,15:00,2.9216666669999998,46.15666667,898.5813412999998
1169,25/01/2020,16:00,3.210833333,50.45416667,624.4819892
1170,26/01/2020,7:00,10.7975,216.96083330000002,306.1272562
1171,26/01/2020,8:00,30.88916667,583.3483332999999,625.6975746
1172,26/01/2020,9:00,47.61416667,874.0141667000001,900.1188281999999
1173,26/01/2020,10:00,37.72333333,640.7133332999999,1110.689662
1174,26/01/2020,11:00,24.7275,408.61,1243.0600220000001
1175,26/01/2020,12:00,25.88083333,396.1408333,1288.209087
1176,26/01/2020,13:00,18.53666667,223.9625,1243.0600220000001
1177,26/01/2020,14:00,13.08166667,141.4758333,1110.689662
1178,26/01/2020,15:00,22.10166667,186.39833330000002,900.1188281999999
1179,26/01/2020,16:00,8.894166667,95.5225,625.6975746
1180,27/01/2020,7:00,10.39583333,196.55,306.982012
1181,27/01/2020,8:00,11.13916667,190.0125,626.929808
1182,27/01/2020,9:00,24.1525,407.85583330000003,901.675209
1183,27/01/2020,10:00,43.495,736.8858333,1112.49477
1184,27/01/2020,11:00,36.70583333,574.0875,1245.0214859999999
1185,27/01/2020,12:00,24.18916667,387.97333330000004,1290.2238810000001
1186,27/01/2020,13:00,13.9075,186.905,1245.0214859999999
1187,27/01/2020,14:00,27.56333333,249.1116667,1112.49477
1188,27/01/2020,15:00,13.56666667,150.6658333,901.675209
1189,27/01/2020,16:00,21.00666667,178.49,626.929808
1190,28/01/2020,7:00,11.78666667,293.7616667,307.8501214
1191,28/01/2020,8:00,28.82333333,543.7908332999999,628.1774856000001
1192,28/01/2020,9:00,42.22666667,745.4616667,903.2488292000002
1193,28/01/2020,10:00,34.285,566.6141667,1114.318495
1194,28/01/2020,11:00,38.74833333,607.2091667000001,1247.002434
1195,28/01/2020,12:00,30.38416667,466.8875,1292.2584539999998
1196,28/01/2020,13:00,4.075,61.78916667,1247.002434
1197,28/01/2020,14:00,11.8825,133.12333329999998,1114.318495
1198,28/01/2020,15:00,14.23416667,155.1491667,903.2488292000002
1199,28/01/2020,16:00,9.705833333,103.2183333,628.1774856000001
1200,29/01/2020,7:00,9.338333333,222.2975,308.73089550000003
1201,29/01/2020,8:00,29.19166667,558.8816667,629.4393881
1202,29/01/2020,9:00,43.51,779.3433332999999,904.8380142000001
1203,29/01/2020,10:00,44.32083333,733.69,1116.158812
1204,29/01/2020,11:00,30.0425,467.29083330000003,1249.00062
1205,29/01/2020,12:00,27.32083333,413.0833333,1294.3104859999999
1206,29/01/2020,13:00,14.54416667,196.935,1249.00062
1207,29/01/2020,14:00,17.10166667,159.4508333,1116.158812
1208,29/01/2020,15:00,8.688333333,108.955,904.8380142000001
1209,29/01/2020,16:00,9.283333333,115.48333329999998,629.4393881
1210,30/01/2020,7:00,8.471666667000001,185.085,309.62363569999997
1211,30/01/2020,8:00,25.77166667,484.785,630.7142821
1212,30/01/2020,9:00,36.3625,633.0641667,906.4410710000001
1213,30/01/2020,10:00,44.47416667,750.3875,1118.013677
1214,30/01/2020,11:00,30.835,494.47083330000004,1251.013778
1215,30/01/2020,12:00,37.3675,585.5008333,1296.377635
1216,30/01/2020,13:00,46.9025,422.1125,1251.013778
1217,30/01/2020,14:00,50.94083333,94.145,1118.013677
1218,30/01/2020,15:00,27.05833333,67.265,906.4410710000001
1219,30/01/2020,16:00,4.6,49.36333333,630.7142821
1220,31/01/2020,7:00,12.005,305.1041667,310.5276349
1221,31/01/2020,8:00,33.835,638.22,632.0009209
1222,31/01/2020,9:00,28.01166667,482.9258333000001,908.05629
1223,31/01/2020,10:00,30.84416667,512.5733333000001,1119.881025
1224,31/01/2020,11:00,36.02083333,582.07,1253.03962
1225,31/01/2020,12:00,45.0575,716.145,1298.457537
1226,31/01/2020,13:00,47.04083333,470.28916669999995,1253.03962
1227,31/01/2020,14:00,45.165,229.0516667,1119.881025
1228,31/01/2020,15:00,31.2725,155.0408333,908.05629
1229,31/01/2020,16:00,9.25,83.4325,632.0009209
1230,1/02/2020,7:00,3.505833333,57.97166667,311.4421777
1231,1/02/2020,8:00,7.753333333,123.2375,633.2980468
1232,1/02/2020,9:00,14.13333333,212.57416669999998,909.6819473999999
1233,1/02/2020,10:00,30.41166667,481.17416669999994,1121.758773
1234,1/02/2020,11:00,25.4125,381.9791667,1255.075839
1235,1/02/2020,12:00,21.66583333,309.14,1300.547808
1236,1/02/2020,13:00,14.03166667,199.7125,1255.075839
1237,1/02/2020,14:00,19.44916667,261.735,1121.758773
1238,1/02/2020,15:00,14.41416667,189.51,909.6819473999999
1239,1/02/2020,16:00,13.06,81.32583333,633.2980468
1240,2/02/2020,7:00,11.72583333,285.0708333,312.36654120000003
1241,2/02/2020,8:00,29.65833333,562.9875,634.6043915
1242,2/02/2020,9:00,41.17333333,731.4283333,911.3163068
1243,2/02/2020,10:00,52.755,910.7158332999999,1123.6448269999999
1244,2/02/2020,11:00,57.0075,958.87,1257.120115
1245,2/02/2020,12:00,45.79583333,733.4241667,1302.64605
1246,2/02/2020,13:00,45.79833333,557.9125,1257.120115
1247,2/02/2020,14:00,8.604166667000001,119.19083329999998,1123.6448269999999
1248,2/02/2020,15:00,8.449166667,93.91166667,911.3163068
1249,2/02/2020,16:00,13.54,129.2733333,634.6043915
1250,3/02/2020,7:00,8.536666667,166.035,313.2999961
1251,3/02/2020,8:00,14.925,247.55083330000002,635.9186784
1252,3/02/2020,9:00,31.13333333,504.09916669999996,912.9576215
1253,3/02/2020,10:00,48.0775,787.3025,1125.537079
1254,3/02/2020,11:00,51.82916667,870.6508332999998,1259.1701130000001
1255,3/02/2020,12:00,59.8075,991.5533332999998,1304.749852
1256,3/02/2020,13:00,60.89,549.4225,1259.1701130000001
1257,3/02/2020,14:00,52.2125,155.2841667,1125.537079
1258,3/02/2020,15:00,37.90166667,147.5158333,912.9576215
1259,3/02/2020,16:00,18.98166667,54.49333333,635.9186784
1260,4/02/2020,7:00,11.6925,301.8816667,314.2418071000001
1261,4/02/2020,8:00,30.98666667,591.1316667,637.2396234
1262,4/02/2020,9:00,46.0125,818.9375,914.6041364
1263,4/02/2020,10:00,55.9275,969.9483332999998,1127.433413
1264,4/02/2020,11:00,55.4125,944.7466667000001,1261.223489
1265,4/02/2020,12:00,58.6325,969.0308332999999,1306.856792
1266,4/02/2020,13:00,59.815,537.1783333,1261.223489
1267,4/02/2020,14:00,46.67666667,113.5525,1127.433413
1268,4/02/2020,15:00,33.595,54.715,914.6041364
1269,4/02/2020,16:00,17.59,35.60583333,637.2396234
1270,5/02/2020,7:00,12.725,320.7825,315.1912334
1271,5/02/2020,8:00,32.4825,614.0441667,638.5659367000001
1272,5/02/2020,9:00,44.88083333,792.2608333,916.2540898
1273,5/02/2020,10:00,53.19166667,902.4875,1129.331704
1274,5/02/2020,11:00,58.59083333,984.9716667000001,1263.277892
1275,5/02/2020,12:00,61.14166667,1031.724167,1308.964442
1276,5/02/2020,13:00,58.93833333,506.3633333000001,1263.277892
1277,5/02/2020,14:00,50.04833333,71.30916667,1129.331704
1278,5/02/2020,15:00,33.97833333,33.0475,916.2540898
1279,5/02/2020,16:00,17.95583333,27.61416667,638.5659367000001
1280,6/02/2020,7:00,11.66083333,293.035,316.1475303
1281,6/02/2020,8:00,31.12333333,583.2783333,639.8963242000001
1282,6/02/2020,9:00,45.6625,809.87,917.9057161000001
1283,6/02/2020,10:00,56.6925,981.8916667000001,1131.229825
1284,6/02/2020,11:00,63.11166667,1064.446667,1265.330967
1285,6/02/2020,12:00,64.18083333,1048.598333,1311.070369
1286,6/02/2020,13:00,60.12666667,499.83916669999996,1265.330967
1287,6/02/2020,14:00,50.48416667,95.2025,1131.229825
1288,6/02/2020,15:00,33.66416667,47.00916667,917.9057161000001
1289,6/02/2020,16:00,17.545,36.04,639.8963242000001
1290,7/02/2020,7:00,11.5525,290.7241667,317.10994900000003
1291,7/02/2020,8:00,30.41666667,576.3516667,641.2294887
1292,7/02/2020,9:00,42.875,759.49,919.5572473
1293,7/02/2020,10:00,50.19583333,849.2158332999999,1133.125648
1294,7/02/2020,11:00,55.75583333,937.3375,1267.380357
1295,7/02/2020,12:00,53.0425,871.9091667000001,1313.1721380000001
1296,7/02/2020,13:00,55.60916667,516.0575,1267.380357
1297,7/02/2020,14:00,41.00166667,185.92,1133.125648
1298,7/02/2020,15:00,30.71083333,187.63,919.5572473
1299,7/02/2020,16:00,20.1525,157.9025,641.2294887
1300,8/02/2020,7:00,4.330833333,75.76583333,318.077738
1301,8/02/2020,8:00,23.57916667,435.08666669999997,642.5641319
1302,8/02/2020,9:00,29.03,485.9833333000001,921.2069154
1303,8/02/2020,10:00,39.68583333,659.6466667000001,1135.017043
1304,8/02/2020,11:00,24.34666667,421.055,1269.423708
1305,8/02/2020,12:00,12.70166667,180.285,1315.267319
1306,8/02/2020,13:00,6.1575,83.055,1269.423708
1307,8/02/2020,14:00,14.2875,169.8966667,1135.017043
1308,8/02/2020,15:00,19.9475,148.1358333,921.2069154
1309,8/02/2020,16:00,4.945,64.70666667,642.5641319
1310,9/02/2020,7:00,11.295,265.1475,319.0501436
1311,9/02/2020,8:00,30.4675,566.175,643.8989557
1312,9/02/2020,9:00,44.69333333,785.6533333,922.8529546
1313,9/02/2020,10:00,54.65916667,935.1433332999999,1136.9018859999999
1314,9/02/2020,11:00,60.91,1036.793333,1271.45867
1315,9/02/2020,12:00,62.20333333,1042.710833,1317.353483
1316,9/02/2020,13:00,54.46166667,549.7633333,1271.45867
1317,9/02/2020,14:00,28.35166667,245.6741667,1136.9018859999999
1318,9/02/2020,15:00,17.29916667,150.8525,922.8529546
1319,9/02/2020,16:00,3.058333333,42.64333333,643.8989557
1320,10/02/2020,7:00,10.845,258.6858333,320.0264109
1321,10/02/2020,8:00,31.46,582.57,645.2326632
1322,10/02/2020,9:00,48.51916667,832.3691667,924.4936029999999
1323,10/02/2020,10:00,59.0175,986.1791667000001,1138.778059
1324,10/02/2020,11:00,63.63166667,1062.253333,1273.482899
1325,10/02/2020,12:00,55.63083333,903.9066667000001,1319.428212
1326,10/02/2020,13:00,45.99916667,448.575,1273.482899
1327,10/02/2020,14:00,54.25833333,184.1425,1138.778059
1328,10/02/2020,15:00,39.01,109.87083329999999,924.4936029999999
1329,10/02/2020,16:00,20.53416667,60.965,645.2326632
1330,11/02/2020,7:00,10.86833333,258.1716667,321.0057843
1331,11/02/2020,8:00,30.57083333,566.4008332999999,646.5639611
1332,11/02/2020,9:00,45.13,794.8158333,926.1271054
1333,11/02/2020,10:00,56.86166667,981.2408332999998,1140.643451
1334,11/02/2020,11:00,63.83333333,1064.8075,1275.494063
1335,11/02/2020,12:00,65.1175,1055.341667,1321.489095
1336,11/02/2020,13:00,61.8125,454.98416669999995,1275.494063
1337,11/02/2020,14:00,50.225,93.9325,1140.643451
1338,11/02/2020,15:00,34.88916667,36.34,926.1271054
1339,11/02/2020,16:00,18.39166667,30.09583333,646.5639611
1340,12/02/2020,7:00,11.16166667,264.4375,321.9875086
1341,12/02/2020,8:00,32.05833333,600.0741667000001,647.8915605000001
1342,12/02/2020,9:00,46.86416667,827.1883333,927.7517144999999
1343,12/02/2020,10:00,57.6375,978.8041667000001,1142.495964
1344,12/02/2020,11:00,63.9675,1057.484167,1277.489842
1345,12/02/2020,12:00,65.3225,1074.901667,1323.53374
1346,12/02/2020,13:00,32.90916667,406.8166667,1277.489842
1347,12/02/2020,14:00,32.73666667,196.3883333,1142.495964
1348,12/02/2020,15:00,32.60833333,80.97,927.7517144999999
1349,12/02/2020,16:00,18.12,32.55333333,647.8915605000001
1350,13/02/2020,7:00,10.85416667,250.5908333,322.9708295
1351,13/02/2020,8:00,30.72666667,570.4375,649.2141788
1352,13/02/2020,9:00,43.7225,766.6975,929.3656940999999
1353,13/02/2020,10:00,55.4475,950.0583332999998,1144.333513
1354,13/02/2020,11:00,62.4175,1070.15,1279.467932
1355,13/02/2020,12:00,53.19916667,865.6725,1325.559767
1356,13/02/2020,13:00,36.89666667,461.2383333000001,1279.467932
1357,13/02/2020,14:00,42.87,213.46333330000002,1144.333513
1358,13/02/2020,15:00,19.5025,84.10166667,929.3656940999999
1359,13/02/2020,16:00,15.86,81.63916667,649.2141788
1360,14/02/2020,7:00,7.0825,113.01666670000002,323.9549946
1361,14/02/2020,8:00,11.86,175.5333333,650.530541
1362,14/02/2020,9:00,42.39416667,706.8175,930.9673204
1363,14/02/2020,10:00,51.22916667,829.3775,1146.1540300000001
1364,14/02/2020,11:00,33.0025,502.52833330000004,1281.42605
1365,14/02/2020,12:00,30.96,470.41666669999995,1327.564817
1366,14/02/2020,13:00,25.1325,374.9925,1281.42605
1367,14/02/2020,14:00,17.94583333,249.2175,1146.1540300000001
1368,14/02/2020,15:00,11.61083333,162.22666669999998,930.9673204
1369,14/02/2020,16:00,15.72083333,137.4775,650.530541
1370,15/02/2020,7:00,6.170833332999999,93.4925,324.9392543
1371,15/02/2020,8:00,19.07166667,320.53,651.8393812999999
1372,15/02/2020,9:00,34.2375,570.3758333,932.5548843
1373,15/02/2020,10:00,36.00666667,583.125,1147.9554660000001
1374,15/02/2020,11:00,63.82166667,1091.458333,1283.361932
1375,15/02/2020,12:00,62.42166667,1011.4875,1329.546556
1376,15/02/2020,13:00,40.775,551.6125,1283.361932
1377,15/02/2020,14:00,34.26416667,257.4466667,1147.9554660000001
1378,15/02/2020,15:00,21.4725,255.60166669999998,932.5548843
1379,15/02/2020,16:00,10.95166667,148.2358333,651.8393812999999
1380,16/02/2020,7:00,4.700833333,70.28416667,325.9228623
1381,16/02/2020,8:00,9.6875,159.8616667,653.1394445000001
1382,16/02/2020,9:00,18.31166667,299.5441667,934.1266937999999
1383,16/02/2020,10:00,19.42916667,299.46166669999997,1149.735793
1384,16/02/2020,11:00,27.035,428.9516666999999,1285.27334
1385,16/02/2020,12:00,38.49166667,626.7458333,1331.502673
1386,16/02/2020,13:00,53.96083333,540.0983332999999,1285.27334
1387,16/02/2020,14:00,50.61666667,231.545,1149.735793
1388,16/02/2020,15:00,31.80916667,79.21083333,934.1266937999999
1389,16/02/2020,16:00,19.61083333,42.98416667,653.1394445000001
1390,17/02/2020,7:00,4.235833333,75.16416667,326.90507660000003
1391,17/02/2020,8:00,16.10416667,272.14666669999997,654.4294878
1392,17/02/2020,9:00,47.46,836.1766667,935.6810759
1393,17/02/2020,10:00,27.64083333,462.4491666999999,1151.49301
1394,17/02/2020,11:00,21.65416667,314.4383333,1287.158063
1395,17/02/2020,12:00,25.25333333,369.7583333,1333.4308859999999
1396,17/02/2020,13:00,27.27916667,416.2025,1287.158063
1397,17/02/2020,14:00,16.53916667,230.0775,1151.49301
1398,17/02/2020,15:00,8.645,130.70916670000003,935.6810759
1399,17/02/2020,16:00,6.294166667000001,76.31333333,654.4294878
1400,18/02/2020,7:00,11.14166667,255.975,327.8851603
1401,18/02/2020,8:00,32.2175,598.1733333,655.7082819
1402,18/02/2020,9:00,42.9875,758.7091667000001,937.2163784
1403,18/02/2020,10:00,28.65666667,463.495,1153.225138
1404,18/02/2020,11:00,42.79583333,711.5341667,1289.013921
1405,18/02/2020,12:00,33.03166667,514.7091667,1335.328946
1406,18/02/2020,13:00,29.8975,336.43,1289.013921
1407,18/02/2020,14:00,24.4775,243.0641667,1153.225138
1408,18/02/2020,15:00,11.26666667,133.8841667,937.2163784
1409,18/02/2020,16:00,8.306666667,109.59083329999999,655.7082819
1410,19/02/2020,7:00,6.4325,105.55,328.86238219999996
1411,19/02/2020,8:00,20.89416667,362.2016667,656.9746127000001
1412,19/02/2020,9:00,34.11583333,561.8633332999999,938.7309725
1413,19/02/2020,10:00,9.748333333,147.0466667,1154.930231
1414,19/02/2020,11:00,16.58583333,245.08083330000002,1290.838767
1415,19/02/2020,12:00,21.68583333,311.975,1337.1946380000002
1416,19/02/2020,13:00,24.93833333,366.2625,1290.838767
1417,19/02/2020,14:00,20.20166667,274.71416669999996,1154.930231
1418,19/02/2020,15:00,13.08083333,189.02583330000002,938.7309725
1419,19/02/2020,16:00,12.54916667,147.9725,656.9746127000001
1420,20/02/2020,7:00,7.91,162.33333330000002,329.83601810000005
1421,20/02/2020,8:00,21.66,391.58916669999996,658.2272825
1422,20/02/2020,9:00,15.675,241.595,940.2232543
1423,20/02/2020,10:00,44.11,746.6916667,1156.606374
1424,20/02/2020,11:00,28.06833333,453.98666669999994,1292.63049
1425,20/02/2020,12:00,29.69666667,468.62833330000007,1339.025782
1426,20/02/2020,13:00,17.35666667,256.0483333,1292.63049
1427,20/02/2020,14:00,3.955,61.325,1156.606374
1428,20/02/2020,15:00,2.449166667,43.32833333,940.2232543
1429,20/02/2020,16:00,5.653333333,86.83583333,658.2272825
1430,21/02/2020,7:00,10.2575,235.0025,330.80535069999996
1431,21/02/2020,8:00,30.955,574.1816667,659.465112
1432,21/02/2020,9:00,45.01166667,787.4983333,941.6916472999999
1433,21/02/2020,10:00,53.6225,915.6041667000002,1158.251685
1434,21/02/2020,11:00,15.38,237.1975,1294.387015
1435,21/02/2020,12:00,16.62333333,221.51,1340.8202410000001
1436,21/02/2020,13:00,50.95416667,652.1566667000001,1294.387015
1437,21/02/2020,14:00,24.04333333,210.4325,1158.251685
1438,21/02/2020,15:00,3.395833333,54.05916667,941.6916472999999
1439,21/02/2020,16:00,8.0175,111.045,659.465112
1440,22/02/2020,7:00,7.650833333,129.7033333,331.7696714
1441,22/02/2020,8:00,12.09916667,200.5766667,660.6869411
1442,22/02/2020,9:00,28.565,485.4516666999999,943.1346037999999
1443,22/02/2020,10:00,24.63166667,374.7016667,1159.864318
1444,22/02/2020,11:00,32.5875,511.8025,1296.106312
1445,22/02/2020,12:00,4.285,72.4275,1342.5759189999999
