,Fecha,Hora,Potencia [kW],Insolacion [W/m2],Temperatura de modulos [C],Temperatura ambiente [C],Insolacion media [W/m2]
177,1/12/2019,14:45,48.47,48.31,18.9,17.50650682,64.78818182
178,1/12/2019,14:50,46.92,52.97,18.67,17.43908409,60.06636364
179,1/12/2019,14:55,43.9,39.2,18.51,17.33972955,52.20818182
180,1/12/2019,15:00,41.95,39.62,18.24,17.20643864,45.45181818
181,1/12/2019,15:05,38.81,37.63,18.09,17.06647727,42.04545455
182,1/12/2019,15:10,35.33,35.93,17.81,16.94597955,39.25363636
183,1/12/2019,15:15,34.75,40.59,17.82,16.82503864,37.86636364
184,1/12/2019,15:20,34.07,35.34,17.84,16.740175,35.99363636
185,1/12/2019,15:25,32.35,34.42,17.71,16.62561364,35.3
186,1/12/2019,15:30,30.56,34.42,17.46,16.52910682,34.51181818
187,1/12/2019,15:35,29.46,33.36,17.23,16.44302045,33.87363636
188,1/12/2019,15:40,27.91,33.05,17.15,16.36702727,33.29818182
189,1/12/2019,15:45,26.98,32.37,17.17,16.30791136,32.20818182
190,1/12/2019,15:50,25.78,31.57,17.04,16.23465909,31.5
191,1/12/2019,15:55,23.86,30.95,16.94,16.15998864,30.77727273
192,1/12/2019,16:00,22.27,30.61,16.95,16.10283864,29.94636364
193,1/12/2019,16:05,20.06,29.6,16.8,16.05639773,29.12272727
194,1/12/2019,16:10,18.55,28.6,16.84,16.00539318,28.23363636
195,1/12/2019,16:15,16.51,27.55,16.82,15.94324545,27.32
196,1/12/2019,16:20,14.81,26.47,16.67,15.88109773,26.40636364
197,1/12/2019,16:25,12.36,25.28,16.58,15.82710455,25.39454545
198,1/12/2019,16:30,10.6,24.3,16.47,15.77180909,24.33090909
199,1/12/2019,16:35,8.68,23.27,16.32,15.71865,23.32181818
200,1/12/2019,16:40,5.57,22.32,16.21,15.65046136,22.29727273
201,1/12/2019,16:45,5.69,21.52,16.08,15.56701818,21.26545455
202,1/12/2019,16:50,5.33,19.82,16.04,15.47806136,20.20272727
203,1/12/2019,16:55,4.44,18.91,16.02,15.38090455,19.07454545
204,1/12/2019,17:00,2.9,18.5,15.91,15.2779,17.89454545
205,1/12/2019,17:05,2.11,17.33,15.78,15.17340909,16.63636364
206,1/12/2019,17:10,1.43,16.2,15.59,15.06196818,15.26727273
207,1/12/2019,17:15,0.97,14.78,15.37,14.94838864,13.74454545
208,1/12/2019,17:20,0.77,12.87,15.17,14.82073864,12.20454545
209,1/12/2019,17:25,0.59,11.32,14.98,14.67202045,10.63727273
210,1/12/2019,17:30,0.41,9.43,14.79,14.50185909,9.056363636
211,1/12/2019,17:35,0.25,7.26,14.57,14.321725,7.5736363639999995
212,1/12/2019,17:40,0.1,4.77,14.37,14.15237727,6.194545455
213,1/12/2019,17:45,0.01,2.88,14.17,13.99581818,4.945454545
214,1/12/2019,17:50,0,1.67,13.91,13.83812045,3.87
215,1/12/2019,17:55,0,1.11,13.56,13.67654773,2.935454545
216,1/12/2019,18:00,0,1.02,13.35,13.53118409,2.171818182
360,2/12/2019,6:00,0.07,5.5,11.99,12.26184773,14.74272727
361,2/12/2019,6:05,0.19,8.02,12.09,12.35090227,19.70272727
362,2/12/2019,6:10,0.56,13.32,12.56,12.43509091,24.14545455
363,2/12/2019,6:15,1.22,22.56,13.16,12.49191364,29.98
364,2/12/2019,6:20,2.88,47.27,13.82,12.61926591,35.99363636
365,2/12/2019,6:25,3.72,56.41,14.61,12.809475,41.47363636
366,2/12/2019,6:30,3.73,55.57,14.71,13.01308409,46.46636364
367,2/12/2019,6:35,3.14,49.96,14.59,13.22579773,49.50818182
368,2/12/2019,6:40,4.31,65.76,14.79,13.37708182,53.13090909
369,2/12/2019,6:45,4.6,68.4,15.41,13.479000000000001,57.85454545
370,2/12/2019,6:50,4.22,63.44,15.72,13.58119545,61.94
371,2/12/2019,6:55,4.1,60.42,15.74,13.68467045,66.54090909
372,2/12/2019,7:00,2.53,41.48,15.35,13.83013182,72.65636364
373,2/12/2019,7:05,3.44,53.17,15.32,14.01329545,81.5
374,2/12/2019,7:10,5.04,74.52,15.71,14.312775,88.26272727
375,2/12/2019,7:15,6.59,92.21,16.18,14.6466,93.21454545
376,2/12/2019,7:20,7.72,107.02,17.14,14.888525,100.78090909999999
377,2/12/2019,7:25,9,122.84,18.16,15.16317955,109.5372727
378,2/12/2019,7:30,10.87,147.24,19.28,15.41574318,122.76636359999999
379,2/12/2019,7:35,10.31,140.15,20.13,15.71939773,134.8318182
380,2/12/2019,7:40,9.26,122.87,20.58,16.08028864,146.0390909
381,2/12/2019,7:45,10.96,146.67,20.67,16.43558182,160.45818180000003
382,2/12/2019,7:50,11.57,156.74,21.41,16.90564545,170.1418182
383,2/12/2019,7:55,13.75,187.0,22.13,17.34329318,178.85545449999998
384,2/12/2019,8:00,14.05,185.89,22.31,17.75466136,183.5990909
385,2/12/2019,8:05,14.99,197.8,23.07,18.07682955,185.7681818
386,2/12/2019,8:10,18.05,250.82,24.45,18.24431818,189.0
387,2/12/2019,8:15,15.82,213.54,25.24,17.97227045,218.9918182
388,2/12/2019,8:20,16.32,218.69,25.61,18.23106136,239.73
389,2/12/2019,8:25,15.38,199.42,25.24,18.72109318,250.2081818
390,2/12/2019,8:30,12.67,164.01,24.33,19.13754091,261.5109091
391,2/12/2019,8:35,11.87,158.42,23.4,19.55811591,265.49
392,2/12/2019,8:40,31.9,476.58,26.75,19.84274773,261.6190909
393,2/12/2019,8:45,25.68,384.86,30.53,19.937575,260.8154545
394,2/12/2019,8:50,21.25,302.26,30.69,19.94272045,259.7027273
395,2/12/2019,8:55,22.13,310.22,30.31,19.95648864,259.2681818
396,2/12/2019,9:00,18,241.57,28.9,19.819000000000003,265.1272727
397,2/12/2019,9:05,15.59,208.24,26.41,19.41939545,296.5509091
398,2/12/2019,9:10,15.3,204.7,26.04,20.064025,294.3990909
399,2/12/2019,9:15,15.19,206.45,25.33,19.65296364,314.6690909
400,2/12/2019,9:20,14.1,194.64,25.26,19.54291818,334.5054545
401,2/12/2019,9:25,15.83,228.46,24.59,19.92241136,333.1354545
402,2/12/2019,9:30,34.08,504.08,28.51,19.88469091,340.5236364
403,2/12/2019,9:35,29.94,452.91,33.19,19.88933182,356.6854545
404,2/12/2019,9:40,40.85,607.83,32.14,19.80107273,383.8618182
405,2/12/2019,9:45,34.86,520.46,35.48,20.24196818,391.6309091
406,2/12/2019,9:50,21.95,295.15,34.07,20.41278182,399.8327273
407,2/12/2019,9:55,24.17,322.84,30.72,20.81523182,399.01636360000003
408,2/12/2019,10:00,28.76,386.02,31.35,21.34336818,370.8527273
409,2/12/2019,10:05,35.77,503.64,33.29,21.23627045,347.57363639999994
410,2/12/2019,10:10,22.3,291.91,32.53,21.5786,309.1418182
411,2/12/2019,10:15,21.95,284.86,29.62,21.39640227,277.3209091
