,Fecha,Hora,Potencia [kW],Insolacion [W/m2],Temperatura de modulos [C],Temperatura ambiente [C],Insolacion media [W/m2],Temp Ambiente [C]
3812,27/03/2020,9:30,42.54,819.36,47.27,19.3813090875,803.3745455,19.3813090875
3813,27/03/2020,9:35,43.2,828.46,49.09,19.7684693175,821.9254545,19.7684693175
3814,27/03/2020,9:40,44.45,850.76,50.33,20.1421125,830.3218182,20.1421125
3815,27/03/2020,9:45,45.98,885.23,52.11,20.2509170475,824.5836364,20.2509170475
3816,27/03/2020,9:50,35.44,703.63,50.83,20.8642005675,786.6172727000002,20.8642005675
3817,27/03/2020,9:55,47.58,922.07,51.2,21.0236369325,734.0936364,21.0236369325
3818,27/03/2020,10:00,48.66,936.33,52.27,20.93920398,684.27,20.93920398
3819,27/03/2020,10:05,42.71,836.11,52.59,20.52504375,653.21,20.52504375
3820,27/03/2020,10:10,37.27,704.44,46.46,20.21008977,613.34,20.21008977
3821,27/03/2020,10:15,17.36,366.9,44.59,20.1555732975,555.0245455,20.1555732975
3822,27/03/2020,10:20,12.11,221.74,33.67,19.7864454525,510.2109091,19.7864454525
3823,27/03/2020,10:25,15.02,271.3,30.96,19.61984148,449.33,19.61984148
3824,27/03/2020,10:30,27.48,486.8,33.62,19.2400278375,398.9518182,19.2400278375
3825,27/03/2020,10:35,22.93,412.19,33.65,18.079936365,424.0581818,18.079936365
3826,27/03/2020,10:40,14.03,243.76,33.67,17.7324784125,459.7145455,17.7324784125
3827,27/03/2020,10:45,12.13,210.68,31.86,17.25019602,519.0318182,17.25019602
3828,27/03/2020,10:50,14.6,252.38,30.34,17.4342255675,565.2827272999998,17.4342255675
3829,27/03/2020,10:55,22.96,382.17,31.46,17.5155017025,643.2263636,17.5155017025
3830,27/03/2020,11:00,61.94,1112.28,43.17,18.2037306825,700.9981818,18.2037306825
3831,27/03/2020,11:05,59.16,1096.66,52.15,18.87128523,759.4418182000002,18.87128523
3832,27/03/2020,11:10,52.68,1019.39,55.46,19.140005115,842.8427273,19.140005115
3833,27/03/2020,11:15,37.85,730.5,50.36,20.2299732975,887.4172727,20.2299732975
3834,27/03/2020,11:20,60.18,1128.68,55.73,20.6430340875,923.2909091,20.6430340875
3835,27/03/2020,11:25,58.92,1122.29,61.19,20.5046795475,986.8254545,20.5046795475
3836,27/03/2020,11:30,56.76,1055.07,61.12,21.7789943175,952.0818182,21.7789943175
3837,27/03/2020,11:35,59.41,1161.17,62.84,22.7275568175,875.5454545,22.7275568175
3838,27/03/2020,11:40,35.6,701.0,61.33,22.9544130675,803.8190909,22.9544130675
3839,27/03/2020,11:45,34.38,646.99,47.25,22.6387482975,757.9009091,22.6387482975
3840,27/03/2020,11:50,58.25,1081.05,48.65,22.584894885,674.4954544999998,22.584894885
3841,27/03/2020,11:55,39.1,730.1,51.35,22.1797090875,591.3309091,22.1797090875
3842,27/03/2020,12:00,15.22,254.76,42.91,21.684323865,513.3,21.684323865
3843,27/03/2020,12:05,14.03,230.4,37.09,20.9678471625,444.3027273,20.9678471625
3844,27/03/2020,12:10,14.1,225.4,31.84,19.713107385,435.5518182,19.713107385
3845,27/03/2020,12:15,13.3,211.22,29.71,19.7666420475,398.2454545,19.7666420475
3846,27/03/2020,12:20,13.01,207.48,30.09,20.354919885,318.9790909,20.354919885
3847,27/03/2020,12:25,12.48,196.73,30.25,19.96795398,271.72454550000003,19.96795398
3848,27/03/2020,12:30,24.6,402.2,31.46,19.12483125,272.3718182,19.12483125
3849,27/03/2020,12:35,33.89,604.74,40.28,18.569573865,283.9545455,18.569573865
3850,27/03/2020,12:40,14.02,236.62,36.75,18.0953284125,323.94,18.0953284125
3851,27/03/2020,12:45,12.71,209.12,33.3,18.49554375,332.7009091,18.49554375
3852,27/03/2020,12:50,12.98,210.3,31.38,18.7235693175,338.4054545,18.7235693175
3853,27/03/2020,12:55,16.96,261.88,30.74,18.6134454525,358.72,18.6134454525
