"Fecha","Hora","Potencia [kW]","Insolacion [W/m2]","Temperatura de modulos [C]","Temperatura Ambiente [C]"
"23/04/2020","14:40","6,77","111,37","24,65","15,63146136"
"23/04/2020","14:45","6,3","102,69","22,57","15,7854"
"23/04/2020","14:50","5,76","93,49","18,13","16,77314545"
"23/04/2020","14:55","8,6","137,19","17,32","16,71860227"
"23/04/2020","15:00","8,46","129,13","17,59","16,18785227"
"23/04/2020","15:05","9,9","158,89","17,76","15,70980455"
"23/04/2020","15:10","14,69","231,61","19,24","15,01114773"
"23/04/2020","15:15","13,9","224,52","22,02","14,36184318"
"23/04/2020","15:20","13,6","216,39","24,01","14,15629545"
"23/04/2020","15:25","10,25","162,05","23,47","14,2345"
"23/04/2020","15:30","6,04","98,89","20,2","14,36879091"
"23/04/2020","15:35","6,24","102,3","16,67","14,655375"
"23/04/2020","15:40","8,8","131,07","16,35","15,06608636"
"23/04/2020","15:45","8,45","127,06","16,96","15,15528864"
"23/04/2020","15:50","9,44","145,49","18,45","15,00219545"
"23/04/2020","15:55","8,44","131,37","19,14","14,69401591"
"23/04/2020","16:00","7,15","114,2","19,46","14,50513636"
"23/04/2020","16:05","5,18","80,6","18,85","14,67660455"
"23/04/2020","16:10","4","64,79","17,81","15,04832955"
"23/04/2020","16:15","3,44","54,36","17,06","15,40432045"
"23/04/2020","16:20","4,44","71,28","17,13","15,63468182"
"23/04/2020","16:25","5,64","85,28","17,68","15,70845909"
"23/04/2020","16:30","5,99","88,88","18,12","15,65938864"
"23/04/2020","16:35","4,66","76,64","18,67","15,541125"
"23/04/2020","16:40","3,43","61,34","18,74","15,44182727"
"23/04/2020","16:45","2,53","49,06","17,85","15,35999545"
"23/04/2020","16:50","2,32","43,63","17,1","15,30439545"
"23/04/2020","16:55","2,45","45,27","16,68","15,23191136"
"23/04/2020","17:00","2,45","44,32","16,37","15,12189545"
"23/04/2020","17:05","2,53","44,86","16,07","14,91748864"
"23/04/2020","17:10","2,48","42,98","15,79","14,654675"
"23/04/2020","17:15","2,39","40,56","15,52","14,42924318"
"23/04/2020","17:20","2,14","36,89","15,31","14,24654773"
"23/04/2020","17:25","1,81","32,27","15,07","14,10246136"
"23/04/2020","17:30","1,51","27,67","14,83","13,97084091"
"23/04/2020","17:35","1,16","22,6","14,59","13,87300455"
"23/04/2020","17:40","0,83","17,36","14,34","13,80610682"
"23/04/2020","17:45","0,5","12,85","14,09","13,75324773"
"23/04/2020","17:50","0,29","9,73","13,94","13,68834773"
"23/04/2020","17:55","0,14","7,33","13,72","13,62434318"
"23/04/2020","18:00","0,02","3,82","13,66","13,54035455"
"23/04/2020","18:05","0","1,93","13,72","13,44323409"
"23/04/2020","18:10","0","1,22","13,66","13,32608636"
"23/04/2020","18:15","0","1,01","13,43","13,20197727"
"23/04/2020","18:20","0","1,01","13,35","13,06867955"
"23/04/2020","18:25","x","1,02","13,04","12,94374545"
"23/04/2020","18:30","x","1,01","12,82","12,80935"
"23/04/2020","18:35","x","1,01","12,52","12,65937045"
"23/04/2020","18:40","x","1,01","12,34","12,52456591"
"23/04/2020","18:45","x","1","12,19","12,42277727"
"23/04/2020","18:50","x","1","12,14","12,32644318"
"23/04/2020","18:55","x","1","12,09","12,27741136"
"23/04/2020","19:00","x","1","12,04","12,24925909"
"23/04/2020","19:05","x","1","12,17","12,23747045"
"23/04/2020","19:10","x","1","12,31","12,29477273"
"23/04/2020","19:15","x","1","12,29","12,40110682"
"23/04/2020","19:20","x","1","12,5","12,50837955"
"23/04/2020","19:25","x","1","12,51","12,59380455"
"23/04/2020","19:30","x","1","12,39","12,67744091"
"23/04/2020","19:35","x","1","12,97","12,76198636"
"23/04/2020","19:40","x","1,01","13,36","12,84562273"
"23/04/2020","19:45","x","1","13,32","12,94107727"
"23/04/2020","19:50","x","1,01","13,03","13,02653182"
"23/04/2020","19:55","x","1","12,96","13,12653182"
"23/04/2020","20:00","x","1","13,1","13,26380455"
"23/04/2020","20:05","x","1","13,23","13,35559318"
"23/04/2020","20:10","x","1","13,34","13,41195682"
"23/04/2020","20:15","x","1","13,44","13,45650227"
"23/04/2020","20:20","x","1","13,61","13,50835"
"23/04/2020","20:25","x","1","13,9","13,54474318"
"23/04/2020","20:30","x","1,01","13,98","13,55295455"
"23/04/2020","20:35","x","1,01","13,98","13,55389318"
"23/04/2020","20:40","x","1","13,81","13,55662045"
"23/04/2020","20:45","x","1","13,6","13,57571136"
"23/04/2020","20:50","x","0,99","13,36","13,602075"
"23/04/2020","20:55","x","0,99","13,19","13,60571136"
"23/04/2020","21:00","x","0,99","13,24","13,59483182"
"23/04/2020","21:05","x","1","13,37","13,55486136"
"23/04/2020","21:10","x","1","13,65","13,47852727"
"23/04/2020","21:15","x","1","13,9","13,38492045"
"23/04/2020","21:20","x","1","13,94","13,290375"
"23/04/2020","21:25","x","1","13,86","13,22582955"
"23/04/2020","21:30","x","1","13,54","13,16401136"
"23/04/2020","21:35","x","0,99","12,97","13,07040455"
"23/04/2020","21:40","x","0,99","12,57","12,92137273"
"23/04/2020","21:45","x","0,99","12,32","12,73870455"
"23/04/2020","21:50","x","0,99","12,48","12,54058182"
"23/04/2020","21:55","x","0,99","12,56","12,33609545"
"23/04/2020","22:00","x","0,99","12,34","12,14251818"
"23/04/2020","22:05","x","0,98","12,01","11,985275"
"23/04/2020","22:10","x","0,98","11,89","11,86894091"
"23/04/2020","22:15","x","0,98","11,76","11,81897045"
"23/04/2020","22:20","x","0,98","11,61","11,79081818"
"23/04/2020","22:25","x","0,98","11,41","11,76990909"
"23/04/2020","22:30","x","0,98","11,24","11,76627273"
"23/04/2020","22:35","x","0,98","11,29","11,75169773"
"23/04/2020","22:40","x","0,98","11,77","11,71257727"
"23/04/2020","22:45","x","0,98","12,17","11,65803182"
"23/04/2020","22:50","x","0,99","12,33","11,60803182"
"23/04/2020","22:55","x","0,99","12,3","11,58257727"
"23/04/2020","23:00","x","0,99","11,85","11,59257727"
"23/04/2020","23:05","x","0,99","11,46","11,61621364"
"23/04/2020","23:10","x","0,98","11,16","11,59254773"
"23/04/2020","23:15","x","0,98","11,06","11,49979091"
"23/04/2020","23:20","x","0,98","11,13","11,365275"
"23/04/2020","23:25","x","0,98","11,35","11,22072955"
"23/04/2020","23:30","x","0,98","11,55","11,10345682"
"23/04/2020","23:35","x","0,99","11,51","11,01621364"
"23/04/2020","23:40","x","0,99","11,15","10,95345682"
"23/04/2020","23:45","x","0,98","10,85","10,89433636"
"23/04/2020","23:50","x","0,99","10,71","10,82979091"
"23/04/2020","23:55","x","0,99","10,56","10,74433636"
"24/04/2020","0:00","x","0,98","10,5","10,64797273"
"24/04/2020","0:05","x","0,99","10,47","10,56072955"
"24/04/2020","0:10","x","0,99","10,41","10,50709318"
"24/04/2020","0:15","x","0,98","10,42","10,48979091"
"24/04/2020","0:20","x","0,98","10,41","10,49615455"
"24/04/2020","0:25","x","0,98","10,49","10,51433636"
"24/04/2020","0:30","x","0,98","10,55","10,53521591"
"24/04/2020","0:35","x","0,99","10,56","10,55521591"
"24/04/2020","0:40","x","0,99","10,66","10,57521591"
"24/04/2020","0:45","x","0,99","10,78","10,58245909"
"24/04/2020","0:50","x","0,99","10,76","10,58882273"
"24/04/2020","0:55","x","0,99","10,73","10,57609545"
"24/04/2020","1:00","x","0,99","10,69","10,55155"
"24/04/2020","1:05","x","0,99","10,63","10,50976136"
"24/04/2020","1:10","x","0,99","10,5","10,44888182"
"24/04/2020","1:15","x","0,98","10,48","10,36254773"
"24/04/2020","1:20","x","0,98","10,35","10,27712273"
"24/04/2020","1:25","x","0,98","10,28","10,20260682"
"24/04/2020","1:30","x","0,98","10,1","10,13172727"
"24/04/2020","1:35","x","0,98","9,99","10,07448409"
"24/04/2020","1:40","x","0,98","9,83","10,03633182"
"24/04/2020","1:45","x","0,98","9,82","10,00539318"
"24/04/2020","1:50","x","0,98","9,91","9,993545455"
"24/04/2020","1:55","x","0,98","9,91","9,978970455"
"24/04/2020","2:00","x","0,98","10","9,982577273"
"24/04/2020","2:05","x","0,98","10,08","9,992547727"
"24/04/2020","2:10","x","0,99","10,14","10,01342727"
"24/04/2020","2:15","x","0,99","10,22","10,03248864"
"24/04/2020","2:20","x","0,99","10,12","10,03067045"
"24/04/2020","2:25","x","0,99","10,14","10,02703409"
"24/04/2020","2:30","x","0,99","10,1","10,01245909"
"24/04/2020","2:35","x","0,99","10,06","10,00518636"
"24/04/2020","2:40","x","0,99","10,03","10,01064091"
"24/04/2020","2:45","x","0,98","9,89","10,01245909"
"24/04/2020","2:50","x","0,98","9,87","10,02609545"
"24/04/2020","2:55","x","0,99","9,84","10,05609545"
"24/04/2020","3:00","x","0,98","10","10,12245909"
"24/04/2020","3:05","x","0,99","10,2","10,21518636"
"24/04/2020","3:10","x","0,99","10,24","10,32427727"
"24/04/2020","3:15","x","0,99","10,27","10,45515682"
"24/04/2020","3:20","x","0,99","10,47","10,60876364"
"24/04/2020","3:25","x","0,99","10,83","10,75694545"
"24/04/2020","3:30","x","0,99","11,08","10,87146136"
"24/04/2020","3:35","x","0,99","11,23","10,92964318"
"24/04/2020","3:40","x","0,99","11,33","10,95146136"
"24/04/2020","3:45","x","0,99","11,56","10,93785455"
"24/04/2020","3:50","x","0,99","11,47","10,89515682"
"24/04/2020","3:55","x","0,99","11,26","10,82427727"
"24/04/2020","4:00","x","0,99","10,84","10,74430682"
"24/04/2020","4:05","x","0,99","10,48","10,67797273"
"24/04/2020","4:10","x","0,98","10,12","10,635275"
"24/04/2020","4:15","x","0,98","10","10,58621364"
"24/04/2020","4:20","x","0,98","10,05","10,534425"
"24/04/2020","4:25","x","0,98","10,2","10,50081818"
"24/04/2020","4:30","x","0,98","10,5","10,54721136"
"24/04/2020","4:35","x","0,98","10,86","10,65269545"
"24/04/2020","4:40","x","0,98","11,02","10,79451364"
"24/04/2020","4:45","x","0,98","10,9","10,91178636"
"24/04/2020","4:50","x","0,98","10,89","10,98178636"
"24/04/2020","4:55","x","0,98","11,35","11,00451364"
"24/04/2020","5:00","x","0,98","11,64","10,98360455"
"24/04/2020","5:05","x","0,98","11,68","10,93087727"
"24/04/2020","5:10","x","0,98","11,29","10,86160909"
"24/04/2020","5:15","x","0,98","10,82","10,79913409"
"24/04/2020","5:20","x","0,98","10,45","10,73646818"
"24/04/2020","5:25","x","0,98","10,27","10,62690227"
"24/04/2020","5:30","x","0,98","10,28","10,48366818"
"24/04/2020","5:35","x","1,04","10,26","10,32949545"
"24/04/2020","5:40","0","1,51","10,23","10,17985"
"24/04/2020","5:45","0","2,19","10,24","10,06302273"
"24/04/2020","5:50","0,01","3,91","10,24","10,00170455"
"24/04/2020","5:55","0,1","6,69","10,25","9,979225"
"24/04/2020","6:00","0,34","10,7","10,3","9,937959091"
"24/04/2020","6:05","0,65","16,86","10,16","9,888311364"
"24/04/2020","6:10","1,12","26,06","10,35","9,843384091"
"24/04/2020","6:15","1,18","27,58","10,64","9,816056818"
"24/04/2020","6:20","0,74","19,05","10,61","9,811618182"
"24/04/2020","6:25","0,83","19,87","10,44","9,825868182"
"24/04/2020","6:30","1,04","23,69","10,45","9,852788636"
"24/04/2020","6:35","1,19","26,87","10,56","9,908688636"
"24/04/2020","6:40","1,3","28,67","10,8","9,984197727"
"24/04/2020","6:45","1,36","29,72","11,03","10,03656591"
"24/04/2020","6:50","1,38","30,79","11,19","10,05366136"
"24/04/2020","6:55","1,45","32,05","11,29","10,08006136"
"24/04/2020","7:00","1,57","33,94","11,33","10,07403636"
"24/04/2020","7:05","1,66","35,58","11,49","9,663015909"
"24/04/2020","7:10","1,75","37,24","11,53","9,808863636"
"24/04/2020","7:15","1,87","39,11","11,45","10,08756364"
"24/04/2020","7:20","2,21","43,55","11,5","10,26331818"
"24/04/2020","7:25","3,79","66,96","11,79","10,61982045"
"24/04/2020","7:30","13,06","338,6","16,17","11,07856591"
"24/04/2020","7:35","13,75","313,46","21,66","11,57842727"
"24/04/2020","7:40","17,03","362,16","24,9","12,55623182"
"24/04/2020","7:45","22,43","461,15","27,11","12,99463182"
"24/04/2020","7:50","22,57","463,08","29,22","14,219225"
"24/04/2020","7:55","24,19","498,98","31,49","14,82414545"
"24/04/2020","8:00","27,86","560,55","34,05","15,85345"
"24/04/2020","8:05","18,26","365,06","32,94","16,37224545"
"24/04/2020","8:10","29,54","585,19","34,02","16,58086591"
"24/04/2020","8:15","17,56","341,38","34,65","17,02141136"
"24/04/2020","8:20","24,74","469,91","31,54","17,28158409"
"24/04/2020","8:25","27,73","562,22","34,76","17,28186136"
"24/04/2020","8:30","26,04","529,56","34,39","17,36465682"
"24/04/2020","8:35","32,52","631,55","35,95","17,09042955"
"24/04/2020","8:40","32,54","652,35","38,17","17,37407273"
"24/04/2020","8:45","32,82","640,56","37,85","16,72319545"
"24/04/2020","8:50","36,83","709,04","38,32","16,93119773"
"24/04/2020","8:55","37,08","709,45","39,8","17,30757045"
"24/04/2020","9:00","37,64","721,26","41,5","17,49507273"
"24/04/2020","9:05","38,74","740,88","42,2","17,642775"
"24/04/2020","9:10","40,25","762,6","41,18","17,651775"
"24/04/2020","9:15","40,27","768,74","43,54","17,87237273"
"24/04/2020","9:20","40,91","771,14","45,69","18,38383182"
"24/04/2020","9:25","41,64","801,79","45,3","18,81430682"
"24/04/2020","9:30","43,37","820,02","43,7","18,94144773"
"24/04/2020","9:35","44,15","831,15","44,08","19,12211364"
"24/04/2020","9:40","44,99","848,05","47,02","19,07566136"
"24/04/2020","9:45","45,38","854,7","48,68","18,35135455"
"24/04/2020","9:50","46,21","870,52","49,77","17,36774091"
"24/04/2020","9:55","47,6","889,92","48,38","16,38868182"
"24/04/2020","10:00","48,54","905,27","49,53","15,68496364"
"24/04/2020","10:05","49,85","926,63","46","15,11883864"
"24/04/2020","10:10","51,66","949,89","41,46","15,02841364"
"24/04/2020","10:15","53,62","987,44","41,9","14,07518864"
"24/04/2020","10:20","56,42","1035,01","42,11","12,72833636"
"24/04/2020","10:25","57,94","1059,74","43,75","11,79466136"
"24/04/2020","10:30","58,96","1092,3","46,34","10,62149773"
"24/04/2020","10:35","35,23","638,04","39,2","11,16755682"
"24/04/2020","10:40","41,24","761,33","35,16","10,71884773"
"24/04/2020","10:45","62,95","1138,07","43,65","10,64286136"
"24/04/2020","10:50","61,72","1117,01","45,49","10,74679773"
"24/04/2020","10:55","62,48","1129,11","43,9","10,94373182"
"24/04/2020","11:00","30,82","509,81","38,46","11,01580909"
"24/04/2020","11:05","55,37","956,53","36,74","11,379575"
"24/04/2020","11:10","59,29","1079,62","44,06","11,55636364"
"24/04/2020","11:15","58,98","1077,37","44,63","12,18123636"
"24/04/2020","11:20","59,04","1092,47","46,98","13,82147045"
"24/04/2020","11:25","60,5","1120,52","48,05","15,32412045"
"24/04/2020","11:30","44,15","824,15","49,25","15,07119545"
"24/04/2020","11:35","60,77","1095,34","47,96","16,22807045"
"24/04/2020","11:40","59,8","1099,19","49,26","17,52845909"
"24/04/2020","11:45","32,14","575,7","45,94","18,57098636"
"24/04/2020","11:50","18,7","299,29","33,46","18,82799091"
"24/04/2020","11:55","20","326,8","29,73","18,29350455"
"24/04/2020","12:00","24,14","441,28","32,72","18,76944318"
"24/04/2020","12:05","13,88","225,95","30,62","20,55042045"
"24/04/2020","12:10","12,17","201,13","27,62","20,90634091"
"24/04/2020","12:15","28,84","467,33","29,49","20,50375227"
"24/04/2020","12:20","65,93","1164,5","43,6","21,07395682"
"24/04/2020","12:25","32,02","618,14","47,79","21,93996591"
"24/04/2020","12:30","25,16","408,24","45,22","23,31956136"
"24/04/2020","12:35","52,08","911,34","47,07","24,23085227"
"24/04/2020","12:40","44,16","862,73","50,84","24,77425909"
"24/04/2020","12:45","37,76","705,99","52,95","25,182325"
"24/04/2020","12:50","36,77","682,92","50,83","26,58760455"
"24/04/2020","12:55","27,92","462,34","48,58","26,116375"
"24/04/2020","13:00","14,11","220,59","40,47","25,29702955"
"24/04/2020","13:05","14,76","232,9","34,63","25,99320682"
"24/04/2020","13:10","27,73","532,6","36,1","26,10250227"
"24/04/2020","13:15","33,47","569,79","39,73","25,47843864"
"24/04/2020","13:20","29,76","524,71","39,57","25,01486818"
"24/04/2020","13:25","25,27","462,48","37,97","23,38957273"
"24/04/2020","13:30","16,73","270,48","33,9","22,80897045"
"24/04/2020","13:35","14,23","229,43","31,46","22,83545909"
"24/04/2020","13:40","14,1","226,75","30,51","23,55639091"
"24/04/2020","13:45","14,08","222,59","30,77","23,88583864"
"24/04/2020","13:50","27,07","520,44","32,59","23,85290455"
"24/04/2020","13:55","18,23","362,64","38,7","23,50837273"
"24/04/2020","14:00","14,1","244,55","35,3","23,38965"
"24/04/2020","14:05","10,3","168,9","32,21","23,40886591"
"24/04/2020","14:10","10,36","166,9","30,26","23,37453409"
"24/04/2020","14:15","13,28","220,78","29,33","23,25506818"
"24/04/2020","14:20","19,79","365,86","31,04","23,72424318"
"24/04/2020","14:25","15,74","249,74","31,92","23,334925"
"24/04/2020","14:30","11,65","189,08","30,36","22,95349545"
"24/04/2020","14:35","10,43","174,37","28,43","22,61283409"
"24/04/2020","14:40","9,47","151,64","27,15","22,38840909"
"24/04/2020","14:45","10,68","173,95","26,49","22,37329545"
"24/04/2020","14:50","9,12","139,64","27,17","22,59729318"
"24/04/2020","14:55","6,78","102,88","26,5","22,38026136"
"24/04/2020","15:00","4,81","74,97","25,41","22,08435227"
"24/04/2020","15:05","4,26","64,09","24,45","21,89468636"
"24/04/2020","15:10","3,58","57,28","23,85","21,75340455"
"24/04/2020","15:15","3,36","57,43","23,48","21,78023636"
"24/04/2020","15:20","3,05","52,12","23,11","21,56331591"
"24/04/2020","15:25","3,3","59,08","22,88","21,19412045"
"24/04/2020","15:30","4,13","79,18","23,25","20,899"
"24/04/2020","15:35","5,14","97,92","23,85","20,78304091"
"24/04/2020","15:40","5,51","91,33","24,1","20,71589318"
"24/04/2020","15:45","6,44","114,29","23,96","20,84707273"
"24/04/2020","15:50","9,65","194,3","25,41","20,91486136"
"24/04/2020","15:55","11,21","223,78","27","20,99119545"
"24/04/2020","16:00","11,32","207,03","27,82","21,06805227"
"24/04/2020","16:05","13,46","240,93","29,08","21,16188409"
"24/04/2020","16:10","10,54","163,8","28,38","21,20578182"
"24/04/2020","16:15","10,22","155,33","27,21","21,34699318"
"24/04/2020","16:20","10,1","151,09","26,71","21,57360909"
"24/04/2020","16:25","10,06","154,09","26,53","21,65088182"
"24/04/2020","16:30","9,47","143,7","26,37","21,64318864"
"24/04/2020","16:35","9,14","132,78","25,93","21,59975909"
"24/04/2020","16:40","6,46","97,88","24,98","21,339675"
"24/04/2020","16:45","5,29","74,83","24,02","21,10220682"
"24/04/2020","16:50","5","79,78","23,17","20,77319091"
"24/04/2020","16:55","3,35","55,48","22,81","20,64080455"
"24/04/2020","17:00","2,2","36,86","21,97","20,48803636"
"24/04/2020","17:05","3,42","50,29","21,83","20,26698864"
"24/04/2020","17:10","3,96","61,55","21,55","19,95354318"
"24/04/2020","17:15","6,36","103,68","21,55","19,61262727"
"24/04/2020","17:20","3,34","62,59","22,1","19,33912045"
"24/04/2020","17:25","0,67","17,56","20,59","19,01387273"
"24/04/2020","17:30","0,25","9,75","19,5","18,71845"
"24/04/2020","17:35","0,24","9,2","18,65","18,51312273"
"24/04/2020","17:40","0,38","11,14","18,2","18,37373636"
"24/04/2020","17:45","0,34","9,89","17,89","18,35519545"
"24/04/2020","17:50","0,62","15,41","17,93","18,14789773"
"24/04/2020","17:55","0,54","14,08","17,98","17,93216136"
"24/04/2020","18:00","0","3,17","18,04","17,78968409"
"24/04/2020","18:05","0","1,65","18,07","17,7074"
"24/04/2020","18:10","0","1,34","18,02","17,62721136"
"24/04/2020","18:15","0","1,06","17,82","17,56972273"
"24/04/2020","18:20","0","1,04","17,68","17,53763409"
"24/04/2020","18:25","x","1,05","17,65","17,50707045"
"24/04/2020","18:30","x","1,05","17,48","17,42790909"
"24/04/2020","18:35","x","1,05","16,99","17,33516591"
"24/04/2020","18:40","x","1,04","16,97","17,24423409"
"24/04/2020","18:45","x","1,04","17,11","17,14338409"
"24/04/2020","18:50","x","1,04","17,22","17,00611136"
"24/04/2020","18:55","x","1,04","17,1","16,79980682"
"24/04/2020","19:00","x","1,04","17,03","16,57986591"
"24/04/2020","19:05","x","1,04","17,01","16,42813636"
"24/04/2020","19:10","x","1,04","16,71","16,30546818"
"24/04/2020","19:15","x","1,04","16,17","16,18367955"
"24/04/2020","19:20","x","1,03","15,38","16,06552727"
"24/04/2020","19:25","x","1,03","15,06","15,96828409"
"24/04/2020","19:30","x","1,02","15,32","15,88376818"
"24/04/2020","19:35","x","1,02","15,62","15,80197955"
"24/04/2020","19:40","x","1,03","15,77","15,74473636"
"24/04/2020","19:45","x","1,03","15,92","15,73022045"
"24/04/2020","19:50","x","1,03","16,03","15,76203864"
"24/04/2020","19:55","x","1,03","16,1","15,83025"
"24/04/2020","20:00","x","1,03","16,11","15,885675"
"24/04/2020","20:05","x","1,03","16,08","15,90019091"
"24/04/2020","20:10","x","1,03","16,01","15,89840227"
"24/04/2020","20:15","x","1,03","15,73","15,88206818"
"24/04/2020","20:20","x","1,02","15,81","15,83570455"
"24/04/2020","20:25","x","1,03","15,93","15,784825"
"24/04/2020","20:30","x","1,03","15,78","15,73667273"
"24/04/2020","20:35","x","1,02","15,75","15,68761136"
"24/04/2020","20:40","x","1,02","15,74","15,62942955"
"24/04/2020","20:45","x","1,03","15,52","15,57764091"
"24/04/2020","20:50","x","1,02","15,54","15,51036818"
"24/04/2020","20:55","x","1,02","15,58","15,42039773"
"24/04/2020","21:00","x","1,02","15,54","15,34409318"
"24/04/2020","21:05","x","1,03","15,37","15,272275"
"24/04/2020","21:10","x","1,02","15,16","15,19954773"
"24/04/2020","21:15","x","1,02","15,07","15,14778864"
"24/04/2020","21:20","x","1,02","14,94","15,08327273"
"24/04/2020","21:25","x","1,01","14,94","15,01784773"
"24/04/2020","21:30","x","1,02","14,96","14,96424091"
"24/04/2020","21:35","x","1,02","14,94","14,92702727"
"24/04/2020","21:40","x","1,01","14,95","14,90705682"
"24/04/2020","21:45","x","1,01","14,83","14,90981364"
"24/04/2020","21:50","x","1,01","14,86","14,90708636"
"24/04/2020","21:55","x","1,01","14,95","14,87526818"
"24/04/2020","22:00","x","1,01","14,96","14,83166136"
"24/04/2020","22:05","x","1,01","14,94","14,79441818"
"24/04/2020","22:10","x","1,01","15,1","14,76169091"
"24/04/2020","22:15","x","1,02","14,91","14,7426"
"24/04/2020","22:20","x","1,01","14,59","14,71805455"
"24/04/2020","22:25","x","1,01","14,48","14,68714545"
"24/04/2020","22:30","x","1,01","14,53","14,65714545"
"24/04/2020","22:35","x","1,01","14,59","14,62805455"
"24/04/2020","22:40","x","1,01","14,62","14,58078182"
"24/04/2020","22:45","x","1,01","14,59","14,54990227"
"24/04/2020","22:50","x","1,01","14,61","14,57172045"
"24/04/2020","22:55","x","1,01","14,63","14,61899318"
"24/04/2020","23:00","x","1,01","14,62","14,65262955"
"24/04/2020","23:05","x","1,01","14,58","14,67808409"
"24/04/2020","23:10","x","1,01","14,57","14,69990227"
"24/04/2020","23:15","x","1,01","14,83","14,74535682"
"24/04/2020","23:20","x","1,01","15","14,78896364"
"24/04/2020","23:25","x","1,01","14,9","14,82623636"
"24/04/2020","23:30","x","1,01","14,87","14,85896364"
"24/04/2020","23:35","x","1,01","14,86","14,90441818"
"24/04/2020","23:40","x","1,01","15,09","14,91532727"
"24/04/2020","23:45","x","1,02","15,09","14,88353864"
"24/04/2020","23:50","x","1,01","15,04","14,84175"
"24/04/2020","23:55","x","1,01","14,98","14,80814318"
"25/04/2020","0:00","x","1,01","15,08","14,77453636"
"25/04/2020","0:05","x","1,01","14,69","14,74638409"
"25/04/2020","0:10","x","1","14,48","14,69368636"
"25/04/2020","0:15","x","1","14,54","14,62283636"
"25/04/2020","0:20","x","1","14,53","14,56104773"
"25/04/2020","0:25","x","1","14,5","14,53471364"
"25/04/2020","0:30","x","1","14,55","14,50383409"
"25/04/2020","0:35","x","1","14,51","14,49659091"
"25/04/2020","0:40","x","1","14,31","14,4975"
"25/04/2020","0:45","x","1","14,36","14,49477273"
"25/04/2020","0:50","x","1","14,69","14,4975"
"25/04/2020","0:55","x","1","14,74","14,48931818"
"25/04/2020","1:00","x","1","14,61","14,47568182"
"25/04/2020","1:05","x","1","14,49","14,47113636"
"25/04/2020","1:10","x","1","14,51","14,42386364"
"25/04/2020","1:15","x","1","14,56","14,32295455"
"25/04/2020","1:20","x","1","14,41","14,16843864"
"25/04/2020","1:25","x","1","14,4","13,98392273"
"25/04/2020","1:30","x","1","14,46","13,77852727"
"25/04/2020","1:35","x","1","13,79","13,58219318"
"25/04/2020","1:40","x","1","13,25","13,38043409"
"25/04/2020","1:45","x","0,99","12,99","13,18685682"
"25/04/2020","1:50","x","0,99","12,71","13,02052273"
"25/04/2020","1:55","x","0,98","12,35","12,86509773"
"25/04/2020","2:00","x","0,99","12,33","12,71512727"
"25/04/2020","2:05","x","0,98","12,29","12,64788409"
"25/04/2020","2:10","x","0,98","12,43","12,60973182"
"25/04/2020","2:15","x","0,99","12,58","12,56155"
"25/04/2020","2:20","x","0,99","12,69","12,53336818"
"25/04/2020","2:25","x","0,99","12,81","12,54424773"
"25/04/2020","2:30","x","0,99","13,05","12,57424773"
"25/04/2020","2:35","x","0,99","12,83","12,62058182"
"25/04/2020","2:40","x","0,99","12,46","12,65327955"
"25/04/2020","2:45","x","0,99","12,4","12,67873409"
"25/04/2020","2:50","x","0,99","12,47","12,69418864"
"25/04/2020","2:55","x","0,99","12,66","12,68506818"
"25/04/2020","3:00","x","0,99","12,8","12,65503864"
"25/04/2020","3:05","x","0,99","12,79","12,63228182"
"25/04/2020","3:10","x","0,99","12,86","12,65770682"
"25/04/2020","3:15","x","0,99","12,86","12,70131364"
"25/04/2020","3:20","x","1","12,71","12,70582955"
"25/04/2020","3:25","x","1","12,72","12,6958"
"25/04/2020","3:30","x","1","12,58","12,66943636"
"25/04/2020","3:35","x","1","12,74","12,61307273"
"25/04/2020","3:40","x","1","12,88","12,49307273"
"25/04/2020","3:45","x","1","12,52","12,33943636"
"25/04/2020","3:50","x","1","12,55","12,19313182"
"25/04/2020","3:55","x","0,99","12,51","12,05955455"
"25/04/2020","4:00","x","0,99","12,17","11,96415909"
"25/04/2020","4:05","x","0,99","11,54","11,87327955"
"25/04/2020","4:10","x","0,99","11,17","11,78876364"
"25/04/2020","4:15","x","0,98","11,1","11,74970227"
"25/04/2020","4:20","x","0,98","11,25","11,70973182"
"25/04/2020","4:25","x","0,98","11,53","11,66518636"
"25/04/2020","4:30","x","0,99","11,74","11,64336818"
"25/04/2020","4:35","x","0,99","11,95","11,66700455"
"25/04/2020","4:40","x","0,99","12,09","11,72791364"
"25/04/2020","4:45","x","0,99","12,11","11,79421818"
"25/04/2020","4:50","x","0,99","12,02","11,83327955"
"25/04/2020","4:55","x","0,99","11,93","11,83415909"
"25/04/2020","5:00","x","0,99","11,8","11,84415909"
"25/04/2020","5:05","x","0,99","11,84","11,83776591"
"25/04/2020","5:10","x","1","11,83","11,79676818"
"25/04/2020","5:15","x","0,99","11,68","11,73552727"
"25/04/2020","5:20","x","0,99","11,54","11,67544091"
"25/04/2020","5:25","x","0,99","11,85","11,6307"
"25/04/2020","5:30","x","1","11,88","11,61137955"
"25/04/2020","5:35","x","1,02","11,64","11,58515455"
"25/04/2020","5:40","0","1,41","11,45","11,57249091"
"25/04/2020","5:45","0","2,25","11,4","11,59053409"
"25/04/2020","5:50","0","3,21","11,51","11,62836136"
"25/04/2020","5:55","0,02","4,76","11,71","11,6639"
"25/04/2020","6:00","0,16","8,02","11,78","11,70717273"
