Fecha,Hora,Potencia [kW],Insolaci¢n [W/mý],Temperatura de modulos [øC],Temperatura ambiental [øC]
05/04/2020,02:50:00 PM,20.98,314.26,26.91,18.89113409
05/04/2020,02:55:00 PM,20.88,319.88,27.78,19.20933864
05/04/2020,03:00:00 PM,20.1,308.84,29.05,19.56653182
05/04/2020,03:05:00 PM,18.4,275.44,29.83,19.81598182
05/04/2020,03:10:00 PM,13.21,201.25,28.78,19.96447273
05/04/2020,03:15:00 PM,11.83,176.44,27.86,19.767175
05/04/2020,03:20:00 PM,9.12,137.32,27.38,20.17400455
05/04/2020,03:25:00 PM,7.28,119.73,25.74,20.69785455
05/04/2020,03:30:00 PM,9.16,149.01,25.27,21.16460682
05/04/2020,03:35:00 PM,11.29,190.57,25.68,21.49714091
05/04/2020,03:40:00 PM,17.38,486.37,30.23,21.69837727
05/04/2020,03:45:00 PM,13.16,402.41,34.25,21.94641591
05/04/2020,03:50:00 PM,10.86,367.5,35.09,22.36208409
05/04/2020,03:55:00 PM,10.46,343.17,35.3,22.89729318
05/04/2020,04:00:00 PM,10.33,326.89,35.16,23.35600909
05/04/2020,04:05:00 PM,11.03,334.37,35.32,23.80149773
05/04/2020,04:10:00 PM,12.29,354.95,36.39,24.61355227
05/04/2020,04:15:00 PM,11.05,264.94,36.1,24.69817727
05/04/2020,04:20:00 PM,8.56,134.89,32.12,24.42680909
05/04/2020,04:25:00 PM,6.78,106.06,28.92,23.9289
05/04/2020,04:30:00 PM,5.26,85.02,27.15,23.40504091
05/04/2020,04:35:00 PM,4.42,70.29,25.64,22.87007273
05/04/2020,04:40:00 PM,4.03,69.46,24.36,22.19640909
05/04/2020,04:45:00 PM,4.3,75.04,22.6,21.20706591
05/04/2020,04:50:00 PM,3.89,70.77,20.97,20.15200909
05/04/2020,04:55:00 PM,3.55,66.35,20.93,19.29909773
05/04/2020,05:00:00 PM,2.14,41.59,19.92,18.53258182
05/04/2020,05:05:00 PM,1.84,36.19,18.62,17.88359773
05/04/2020,05:10:00 PM,1.63,32.41,17.66,17.366975
05/04/2020,05:15:00 PM,1.78,34.14,17.24,17.03946364
05/04/2020,05:20:00 PM,1.55,30.43,17.08,16.85177727
05/04/2020,05:25:00 PM,1.48,30.61,16.95,16.65729773
05/04/2020,05:30:00 PM,1.26,24.1,17,16.46292727
05/04/2020,05:35:00 PM,0.74,17.24,16.98,16.34160909
05/04/2020,05:40:00 PM,0.3,9.89,16.88,16.26932045
05/04/2020,05:45:00 PM,0.1,6.91,16.83,16.19846136
05/04/2020,05:50:00 PM,0.06,6.02,16.83,16.095325
05/04/2020,05:55:00 PM,0.01,4.3,16.57,15.97820455
05/04/2020,06:00:00 PM,0,2.79,16.2,15.82909318
05/04/2020,06:05:00 PM,0,1.8,15.87,15.65971364
05/04/2020,06:10:00 PM,0,1.2,15.39,15.47228409
05/04/2020,06:15:00 PM,0,1.03,14.99,15.28605
05/04/2020,06:20:00 PM,0,1.02,14.7,15.10627727
05/04/2020,06:25:00 PM,x,1.03,14.61,14.94139318
05/04/2020,06:30:00 PM,x,1.03,14.59,14.78753182
05/04/2020,06:35:00 PM,x,1.02,14.53,14.6462
05/04/2020,06:40:00 PM,x,1.02,14.59,14.53036818
05/04/2020,06:45:00 PM,x,1.02,14.69,14.44221591
05/04/2020,06:50:00 PM,x,1.03,14.65,14.37585227
05/04/2020,06:55:00 PM,x,1.02,14.45,14.322275
05/04/2020,07:00:00 PM,x,1.02,14.29,14.28594091
05/04/2020,07:05:00 PM,x,1.02,14.11,14.24775909
05/04/2020,07:10:00 PM,x,1.02,14.02,14.20412273
05/04/2020,07:15:00 PM,x,1.02,13.97,14.14230455
05/04/2020,07:20:00 PM,x,1.01,14.02,14.07869773
05/04/2020,07:25:00 PM,x,1.02,14.19,14.04324318
05/04/2020,07:30:00 PM,x,1.02,14.11,14.01415227
05/04/2020,07:35:00 PM,x,1.02,14.11,14.00687955
05/04/2020,07:40:00 PM,x,1.02,14.01,14.02418182
05/04/2020,07:45:00 PM,x,1.02,13.95,14.03327273
05/04/2020,07:50:00 PM,x,1.02,14.06,14.02327273
05/04/2020,07:55:00 PM,x,1.02,13.97,13.99693864
05/04/2020,08:00:00 PM,x,1.02,14.03,13.99333182
05/04/2020,08:05:00 PM,x,1.01,14.21,13.98060455
05/04/2020,08:10:00 PM,x,1.02,14.07,13.96699773
05/04/2020,08:15:00 PM,x,1.01,13.91,13.99884545
05/04/2020,08:20:00 PM,x,1.01,13.9,14.0643
05/04/2020,08:25:00 PM,x,1.01,14.07,14.15975455
05/04/2020,08:30:00 PM,x,1.02,13.97,14.25702727
05/04/2020,08:35:00 PM,x,1.01,13.86,14.33699773
05/04/2020,08:40:00 PM,x,1.01,14.3,14.42427045
05/04/2020,08:45:00 PM,x,1.02,14.78,14.53427045
05/04/2020,08:50:00 PM,x,1.02,15.02,14.65245227
05/04/2020,08:55:00 PM,x,1.02,15.1,14.74336136
05/04/2020,09:00:00 PM,x,1.02,15.09,14.83975455
05/04/2020,09:05:00 PM,x,1.02,15.03,14.9343
05/04/2020,09:10:00 PM,x,1.01,15.12,14.98248182
05/04/2020,09:15:00 PM,x,1.01,15.2,14.968875
05/04/2020,09:20:00 PM,x,1.01,15.07,14.91708636
05/04/2020,09:25:00 PM,x,1.01,15.03,14.86532727
05/04/2020,09:30:00 PM,x,1.01,14.9,14.79535682
05/04/2020,09:35:00 PM,x,1.01,14.83,14.71723409
05/04/2020,09:40:00 PM,x,1.01,14.63,14.6209
05/04/2020,09:45:00 PM,x,1.01,14.45,14.52638409
05/04/2020,09:50:00 PM,x,1,14.53,14.445475
05/04/2020,09:55:00 PM,x,1.01,14.32,14.35550455
05/04/2020,10:00:00 PM,x,1,14.17,14.254625
05/04/2020,10:05:00 PM,x,1,14.06,14.17556364
05/04/2020,10:10:00 PM,x,1,14.16,14.13559318
05/04/2020,10:15:00 PM,x,1.01,14.18,14.13559318
05/04/2020,10:20:00 PM,x,1,14.04,14.15738182
05/04/2020,10:25:00 PM,x,1,13.79,14.21010909
05/04/2020,10:30:00 PM,x,1,13.96,14.274625
05/04/2020,10:35:00 PM,x,1,14.19,14.34459545
05/04/2020,10:40:00 PM,x,1.01,14.45,14.39456591
05/04/2020,10:45:00 PM,x,1.01,14.77,14.43911136
05/04/2020,10:50:00 PM,x,1.01,14.9,14.49544545
05/04/2020,10:55:00 PM,x,1.01,14.88,14.576325
05/04/2020,11:00:00 PM,x,1.01,14.83,14.64356818
05/04/2020,11:05:00 PM,x,1.01,14.71,14.68811364
05/04/2020,11:10:00 PM,x,1.01,14.67,14.70538636
05/04/2020,11:15:00 PM,x,1.01,14.66,14.69541591
05/04/2020,11:20:00 PM,x,1.01,14.68,14.68726364
05/04/2020,11:25:00 PM,x,1.01,14.7,14.68365682
05/04/2020,11:30:00 PM,x,1,14.68,14.66732273
05/04/2020,11:35:00 PM,x,1.01,14.64,14.64280682
05/04/2020,11:40:00 PM,x,1,14.66,14.61465455
05/04/2020,11:45:00 PM,x,1,14.81,14.58650227
05/04/2020,11:50:00 PM,x,1,14.84,14.56289545
05/04/2020,11:55:00 PM,x,1,14.65,14.54383409
05/05/2020,12:00:00 AM,x,1,14.44,14.53110682
05/05/2020,12:05:00 AM,x,1,14.36,14.52656136
05/05/2020,12:10:00 AM,x,1,14.35,14.51474318
05/05/2020,12:15:00 AM,x,1,14.42,14.48471364
05/05/2020,12:20:00 AM,x,1,14.49,14.44562273
05/05/2020,12:25:00 AM,x,1,14.54,14.42107727
05/05/2020,12:30:00 AM,x,1.01,14.59,14.41559318
05/05/2020,12:35:00 AM,x,1,14.53,14.42647273
05/05/2020,12:40:00 AM,x,1.01,14.48,14.44010909
05/05/2020,12:45:00 AM,x,1,14.41,14.44189773
05/05/2020,12:50:00 AM,x,1,14.38,14.42735227
05/05/2020,12:55:00 AM,x,1.01,14.38,14.39826136
05/05/2020,01:00:00 AM,x,1.01,14.48,14.36738182
05/05/2020,01:05:00 AM,x,1,14.5,14.33374545
05/05/2020,01:10:00 AM,x,1.01,14.44,14.30741136
05/05/2020,01:15:00 AM,x,1,14.33,14.28922955
05/05/2020,01:20:00 AM,x,1,14.22,14.26741136
05/05/2020,01:25:00 AM,x,1,14.25,14.23925909
05/05/2020,01:30:00 AM,x,1,14.16,14.18747045
05/05/2020,01:35:00 AM,x,1,14.19,14.12474318
05/05/2020,01:40:00 AM,x,1,14.21,14.062075
05/05/2020,01:45:00 AM,x,1,14.14,14.002075
05/05/2020,01:50:00 AM,x,1,14.07,13.94301364
05/05/2020,01:55:00 AM,x,1,13.91,13.88028636
05/05/2020,02:00:00 AM,x,1,13.81,13.81937727
05/05/2020,02:05:00 AM,x,0.99,13.75,13.74213409
05/05/2020,02:10:00 AM,x,1,13.67,13.63031591
05/05/2020,02:15:00 AM,x,0.99,13.57,13.50031591
05/05/2020,02:20:00 AM,x,1,13.56,13.38849773
05/05/2020,02:25:00 AM,x,1,13.49,13.31849773
05/05/2020,02:30:00 AM,x,0.99,13.34,13.26849773
05/05/2020,02:35:00 AM,x,1,12.98,13.22486136
05/05/2020,02:40:00 AM,x,1,12.71,13.19213409
05/05/2020,02:45:00 AM,x,1,12.84,13.19119545
05/05/2020,02:50:00 AM,x,1,13.14,13.21210455
05/05/2020,02:55:00 AM,x,1,13.26,13.24574091
05/05/2020,03:00:00 AM,x,0.99,13.27,13.30025682
05/05/2020,03:05:00 AM,x,1,13.31,13.39843864
05/05/2020,03:10:00 AM,x,1,13.56,13.51752955
05/05/2020,03:15:00 AM,x,1,13.79,13.62480227
05/05/2020,03:20:00 AM,x,1,13.86,13.70025682
05/05/2020,03:25:00 AM,x,1,13.94,13.75389318
05/05/2020,03:30:00 AM,x,1,14.06,13.79204545
05/05/2020,03:35:00 AM,x,1,14.02,13.81295455
05/05/2020,03:40:00 AM,x,1,14.02,13.80295455
05/05/2020,03:45:00 AM,x,1,13.97,13.78113636
05/05/2020,03:50:00 AM,x,1,13.85,13.72298409
05/05/2020,03:55:00 AM,x,1,13.69,13.58846818
05/05/2020,04:00:00 AM,x,1,13.54,13.391225
05/05/2020,04:05:00 AM,x,1,13.45,13.18761818
05/05/2020,04:10:00 AM,x,1,13.55,13.020375
05/05/2020,04:15:00 AM,x,0.99,13.22,12.90040455
05/05/2020,04:20:00 AM,x,0.99,12.46,12.82861591
05/05/2020,04:25:00 AM,x,0.99,11.89,12.79770682
05/05/2020,04:30:00 AM,x,0.99,11.78,12.79407045
05/05/2020,04:35:00 AM,x,0.99,12.18,12.80770682
05/05/2020,04:40:00 AM,x,0.99,12.65,12.81225227
05/05/2020,04:45:00 AM,x,0.99,13.06,12.84313182
05/05/2020,04:50:00 AM,x,1,13.35,12.94582955
05/05/2020,04:55:00 AM,x,1,13.5,13.1158
05/05/2020,05:00:00 AM,x,1,13.6,13.30395227
05/05/2020,05:05:00 AM,x,1,13.6,13.45937727
05/05/2020,05:10:00 AM,x,1,13.56,13.5775
05/05/2020,05:15:00 AM,x,1,13.59,13.66271818
05/05/2020,05:20:00 AM,x,1,13.76,13.72171364
05/05/2020,05:25:00 AM,x,1,13.85,13.77001591
05/05/2020,05:30:00 AM,x,1,13.89,13.80766364
05/05/2020,05:35:00 AM,x,1.01,13.95,13.84103636
05/05/2020,05:40:00 AM,x,1.07,14,13.87397727
05/05/2020,05:45:00 AM,0,1.34,14.01,13.90573409
05/05/2020,05:50:00 AM,0,2.19,14.07,13.92703636
05/05/2020,05:55:00 AM,0,3.95,14.11,13.94995909
05/05/2020,06:00:00 AM,0.07,6.32,14.14,13.97093864
05/05/2020,06:05:00 AM,0.18,8.62,14.17,13.98644091
05/05/2020,06:10:00 AM,0.31,11.79,14.29,13.98536591
05/05/2020,06:15:00 AM,0.47,13.79,14.41,13.96181818
05/05/2020,06:20:00 AM,0.52,14.78,14.55,13.91560682
05/05/2020,06:25:00 AM,0.77,19.13,14.71,13.87072045
05/05/2020,06:30:00 AM,0.98,22.84,14.83,13.8453
05/05/2020,06:35:00 AM,1.48,31.28,14.97,13.80575682
05/05/2020,06:40:00 AM,2.34,45.31,15.18,13.80167273
05/05/2020,06:45:00 AM,3.32,60.6,15.46,13.86468409
05/05/2020,06:50:00 AM,4.27,75.45,15.94,13.94575455
05/05/2020,06:55:00 AM,5.08,88.77,16.54,13.96738864
05/05/2020,07:00:00 AM,5.78,99.85,16.7,13.99289773
05/05/2020,07:05:00 AM,6.36,109.48,17.42,14.08678864
05/05/2020,07:10:00 AM,6.92,119.54,18.54,14.30675909
05/05/2020,07:15:00 AM,7.3,126.11,19.06,14.57442273
05/05/2020,07:20:00 AM,8.09,139.5,18.86,14.76075455
05/05/2020,07:25:00 AM,9.12,156.36,19.45,14.91305455
05/05/2020,07:30:00 AM,10.24,173.04,20.61,15.11705909
05/05/2020,07:35:00 AM,10.39,173.32,21.76,15.40578864
05/05/2020,07:40:00 AM,10.57,176.16,22.16,15.78612727
05/05/2020,07:45:00 AM,11.11,182.23,21.46,16.04989091
05/05/2020,07:50:00 AM,11.42,185.53,21.36,16.38748636
05/05/2020,07:55:00 AM,13.26,223.11,22.95,16.64443864
05/05/2020,08:00:00 AM,12.62,205.91,23.73,16.88434545
05/05/2020,08:05:00 AM,8.72,142.81,23.48,17.03020682
05/05/2020,08:10:00 AM,8.48,146.99,22.64,17.08877727
05/05/2020,08:15:00 AM,9.23,154.16,23.05,17.15458864
05/05/2020,08:20:00 AM,10.78,178.93,23.01,17.27695
05/05/2020,08:25:00 AM,10.99,182.61,23.56,17.28039545
05/05/2020,08:30:00 AM,10.87,177.49,23.5,17.03711591
05/05/2020,08:35:00 AM,10.84,174.49,22.75,16.68785682
05/05/2020,08:40:00 AM,10.36,167.34,21.7,16.33444545
05/05/2020,08:45:00 AM,8.98,147.5,21.47,15.93949773
05/05/2020,08:50:00 AM,9.59,159.79,20.93,15.73863409
05/05/2020,08:55:00 AM,11.52,191.02,20.57,15.56412727
05/05/2020,09:00:00 AM,12.46,203.79,21.62,15.47325909
05/05/2020,09:05:00 AM,15.48,252.76,22.19,15.49097727
05/05/2020,09:10:00 AM,16.72,272.45,22.55,15.43898864
05/05/2020,09:15:00 AM,15.73,259.53,23.42,15.33741591
05/05/2020,09:20:00 AM,15.62,255.52,24.01,15.37709773
05/05/2020,09:25:00 AM,15.84,263.63,25.3,15.42975455
05/05/2020,09:30:00 AM,14.63,243.57,25.19,15.46914545
05/05/2020,09:35:00 AM,16.92,279.09,24.76,15.69013636
05/05/2020,09:40:00 AM,17.12,280.34,24.67,15.94196591
05/05/2020,09:45:00 AM,14.38,239.59,23.96,15.94595909
05/05/2020,09:50:00 AM,16.39,272.89,23.81,15.86510455
05/05/2020,09:55:00 AM,16.42,266.15,24.08,15.70778182
05/05/2020,10:00:00 AM,13.52,217.04,23.46,15.39502955
05/05/2020,10:05:00 AM,13.39,222.6,23.7,15.18122727
05/05/2020,10:10:00 AM,14.64,240.64,22.85,14.85815
05/05/2020,10:15:00 AM,14.54,245.04,22.78,14.27882727
05/05/2020,10:20:00 AM,15.83,264.57,23.6,14.21580455
05/05/2020,10:25:00 AM,19.09,314.04,24.04,13.63340227
05/05/2020,10:30:00 AM,23.5,389.3,25.99,13.76363864
05/05/2020,10:35:00 AM,27.34,454.92,26.79,12.99836136
05/05/2020,10:40:00 AM,37.25,626.13,30.15,13.09178864
05/05/2020,10:45:00 AM,33.13,548.99,32.09,13.81657045
05/05/2020,10:50:00 AM,46.13,786.04,34.57,14.34442727
05/05/2020,10:55:00 AM,30.74,512.96,34.51,14.97500455
05/05/2020,11:00:00 AM,47.65,810.54,34.39,15.38205682
05/05/2020,11:05:00 AM,39.9,679.48,38.14,16.01922045
05/05/2020,11:10:00 AM,24.17,400.96,35.82,16.72605909
05/05/2020,11:15:00 AM,19.15,316.68,31.1,16.86916364
05/05/2020,11:20:00 AM,13.97,230.46,28.26,18.08515682
05/05/2020,11:25:00 AM,14.32,233.99,25.42,18.40360682
05/05/2020,11:30:00 AM,13.99,223.88,26.29,19.51839545
05/05/2020,11:35:00 AM,14.33,243.2,25.48,19.85090909
05/05/2020,11:40:00 AM,23.58,385.17,28.34,19.47940455
05/05/2020,11:45:00 AM,12.49,205.55,29.08,19.20160227
05/05/2020,11:50:00 AM,9.88,166.1,26.74,18.75535682
05/05/2020,11:55:00 AM,9.3,146.15,25.06,18.38935682
05/05/2020,12:00:00 PM,7.27,115.86,23.48,17.08134091
05/05/2020,12:05:00 PM,5.86,94.7,21.78,17.17995909
05/05/2020,12:10:00 PM,4.86,82.09,20.42,17.52165682
05/05/2020,12:15:00 PM,5.9,98.42,19.06,17.49575455
05/05/2020,12:20:00 PM,8.02,134.79,18.17,17.43558409
05/05/2020,12:25:00 PM,36.54,609.67,24.44,17.39935
05/05/2020,12:30:00 PM,22.78,351.36,30.08,17.43779091
05/05/2020,12:35:00 PM,23.08,367.98,31.54,17.33325455
05/05/2020,12:40:00 PM,18.55,295.24,31.71,17.05610909
05/05/2020,12:45:00 PM,13.99,221.85,27.89,17.27303636
05/05/2020,12:50:00 PM,13.15,212.26,26.81,17.77827045
05/05/2020,12:55:00 PM,9.47,152.08,25.08,19.1561
05/05/2020,01:00:00 PM,13.24,219.62,24.69,19.14014091
05/05/2020,01:05:00 PM,21.28,350.97,26.11,19.07315455
05/05/2020,01:10:00 PM,19.22,303.46,28.11,18.64751818
05/05/2020,01:15:00 PM,14.1,211.48,26.22,18.30169545
05/05/2020,01:20:00 PM,10.55,159.02,24.95,18.08431591
05/05/2020,01:25:00 PM,8.77,138.3,22.98,18.10323182
05/05/2020,01:30:00 PM,8.02,126.96,22.97,18.55555227
05/05/2020,01:35:00 PM,10.74,172.84,23.05,19.05786591
05/05/2020,01:40:00 PM,13.8,222.59,24.11,19.31567273
05/05/2020,01:45:00 PM,17.12,274.45,26.44,19.23253864
05/05/2020,01:50:00 PM,15.34,245.37,28.32,18.85557045
05/05/2020,01:55:00 PM,9.66,151.45,27.45,18.31899091
05/05/2020,02:00:00 PM,12.16,191.11,26.44,17.91433182
05/05/2020,02:05:00 PM,10.92,168.51,26.56,18.18575682
05/05/2020,02:10:00 PM,12.94,223.31,25.69,19.62918409
05/05/2020,02:15:00 PM,22.43,383.84,28.11,20.17078864
05/05/2020,02:20:00 PM,32.08,649.45,33.69,19.93998864
05/05/2020,02:25:00 PM,37.31,793.46,40.18,18.97507045
05/05/2020,02:30:00 PM,35.93,748.05,44.73,18.67470455
05/05/2020,02:35:00 PM,13.02,213.43,39.69,18.86898864
05/05/2020,02:40:00 PM,14.8,250.83,31.63,18.95607045
05/05/2020,02:45:00 PM,16.8,308.41,27.83,19.28973182
05/05/2020,02:50:00 PM,28.14,637.73,32.64,20.23019318
05/05/2020,02:55:00 PM,26.6,621.08,37.11,20.66451364
05/05/2020,03:00:00 PM,21.77,511.06,39.83,20.88114091
05/05/2020,03:05:00 PM,27.53,635.99,40.06,19.35536136
05/05/2020,03:10:00 PM,28.13,653.37,40.54,19.09876364
05/05/2020,03:15:00 PM,20.47,487.14,38.76,19.24177955
05/05/2020,03:20:00 PM,14.24,527.69,36.32,19.97064091
05/05/2020,03:25:00 PM,14.96,406.73,36.02,19.87321364
05/05/2020,03:30:00 PM,23.16,617.54,36.04,19.38642045
05/05/2020,03:35:00 PM,19.73,480.14,36.26,19.14573864
05/05/2020,03:40:00 PM,17.51,436.62,33.57,18.91921818
05/05/2020,03:45:00 PM,14.89,277.5,28.95,18.32340909
05/05/2020,03:50:00 PM,14.14,285.44,25.13,18.12518409
05/05/2020,03:55:00 PM,13.64,242.59,25.75,17.57790682
05/05/2020,04:00:00 PM,12.91,190.99,22.95,17.76238409
05/05/2020,04:05:00 PM,10.33,156.5,21.9,17.62464545
05/05/2020,04:10:00 PM,10.12,151.26,21.29,17.43848182
05/05/2020,04:15:00 PM,9.38,136.32,21.42,16.83493409
05/05/2020,04:20:00 PM,9.07,136.27,21.21,16.69684773
05/05/2020,04:25:00 PM,7.84,120.64,21.92,16.58863409
05/05/2020,04:30:00 PM,3.35,55.99,20.96,16.63462955
05/05/2020,04:35:00 PM,2.72,48.86,18.92,16.61316818
05/05/2020,04:40:00 PM,4.87,85.47,16.07,16.48556364
05/05/2020,04:45:00 PM,4.72,81.1,16.97,16.20480909
05/05/2020,04:50:00 PM,3.19,57.37,18.54,15.86707273
05/05/2020,04:55:00 PM,2.33,43.73,18.67,15.45206591
05/05/2020,05:00:00 PM,2.15,41.61,17.93,14.91415
05/05/2020,05:05:00 PM,2.99,55.68,16.78,14.52655909
05/05/2020,05:10:00 PM,3.17,55.96,15.72,14.54758864
05/05/2020,05:15:00 PM,1.86,33.35,14.15,14.58858182
05/05/2020,05:20:00 PM,0.86,18.95,14.05,14.46248182
05/05/2020,05:25:00 PM,0.86,19.9,13.87,14.32512955
05/05/2020,05:30:00 PM,1.61,28.66,14,14.26169318
05/05/2020,05:35:00 PM,1.91,30.66,14.52,14.34707955
05/05/2020,05:40:00 PM,1.56,26.61,15.65,14.51055682
05/05/2020,05:45:00 PM,1.34,24.05,16.07,14.70888636
05/05/2020,05:50:00 PM,0.48,12.68,16.15,14.84546818
05/05/2020,05:55:00 PM,0.07,5.85,16.07,14.975825
05/05/2020,06:00:00 PM,0,2.78,16,15.12657955
05/05/2020,06:05:00 PM,0,1.86,15.76,15.25233409
05/05/2020,06:10:00 PM,0,1.3,15.29,15.25791136
05/05/2020,06:15:00 PM,0,1.03,14.97,15.21137955
05/05/2020,06:20:00 PM,0,1.01,14.69,15.13764773
05/05/2020,06:25:00 PM,x,1.02,14.76,15.06825227
05/05/2020,06:30:00 PM,x,1.02,14.94,15.02069545
05/05/2020,06:35:00 PM,x,1.03,14.88,15.005875
05/05/2020,06:40:00 PM,x,1.03,14.81,15.03485455
05/05/2020,06:45:00 PM,x,1.02,14.96,15.09303636
05/05/2020,06:50:00 PM,x,1.03,15.15,15.16661364
05/05/2020,06:55:00 PM,x,1.03,15.42,15.24203864
05/05/2020,07:00:00 PM,x,1.03,15.57,15.305675
05/05/2020,07:05:00 PM,x,1.03,15.6,15.37840227
05/05/2020,07:10:00 PM,x,1.03,15.61,15.46388636
05/05/2020,07:15:00 PM,x,1.03,15.5,15.52752273
05/05/2020,07:20:00 PM,x,1.03,15.59,15.564825
05/05/2020,07:25:00 PM,x,1.02,15.64,15.56755227
05/05/2020,07:30:00 PM,x,1.03,15.68,15.53394545
05/05/2020,07:35:00 PM,x,1.02,15.75,15.47215682
05/05/2020,07:40:00 PM,x,1.02,15.66,15.39036818
05/05/2020,07:45:00 PM,x,1.02,15.56,15.343125
05/05/2020,07:50:00 PM,x,1.03,15.45,15.30497273
05/05/2020,07:55:00 PM,x,1.02,15.2,15.25588182
05/05/2020,08:00:00 PM,x,1.02,14.92,15.17409318
05/05/2020,08:05:00 PM,x,1.02,14.71,15.06500227
05/05/2020,08:10:00 PM,x,1.02,14.98,14.93866818
05/05/2020,08:15:00 PM,x,1.02,15.17,14.80869773
05/05/2020,08:20:00 PM,x,1.02,15.1,14.68602955
05/05/2020,08:25:00 PM,x,1.02,14.78,14.57333182
05/05/2020,08:30:00 PM,x,1.02,14.55,14.45699773
05/05/2020,08:35:00 PM,x,1.01,14.27,14.33432955
05/05/2020,08:40:00 PM,x,1.01,14.13,14.168025
05/05/2020,08:45:00 PM,x,1.01,14.1,13.97899318
05/05/2020,08:50:00 PM,x,1.01,13.96,13.81450682
05/05/2020,08:55:00 PM,x,1.01,13.64,13.68544545
05/05/2020,09:00:00 PM,x,1,13.36,13.57274773
05/05/2020,09:05:00 PM,x,1,13.15,13.48368636
05/05/2020,09:10:00 PM,x,1,13.09,13.39732273
05/05/2020,09:15:00 PM,x,1,13.29,13.29371591
05/05/2020,09:20:00 PM,x,1.01,13.36,13.19556364
05/05/2020,09:25:00 PM,x,1.01,13.31,13.13922955
05/05/2020,09:30:00 PM,x,1,13.29,13.12559318
05/05/2020,09:35:00 PM,x,1.01,13.18,13.163775
05/05/2020,09:40:00 PM,x,1,12.96,13.21195682
05/05/2020,09:45:00 PM,x,1,12.88,13.23922955
05/05/2020,09:50:00 PM,x,1,13.02,13.23653182
05/05/2020,09:55:00 PM,x,1,13.21,13.24110682
05/05/2020,10:00:00 PM,x,1,13.57,13.25928864
05/05/2020,10:05:00 PM,x,1,13.62,13.28568182
05/05/2020,10:10:00 PM,x,1,13.59,13.31204545
05/05/2020,10:15:00 PM,x,1,13.33,13.33295455
05/05/2020,10:20:00 PM,x,1,13.36,13.32113636
05/05/2020,10:25:00 PM,x,1,13.49,13.27386364
05/05/2020,10:30:00 PM,x,1,13.47,13.18934773
05/05/2020,10:35:00 PM,x,1,13.25,13.10571136
05/05/2020,10:40:00 PM,x,1,13.11,13.02480227
05/05/2020,10:45:00 PM,x,1,12.89,12.95389318
05/05/2020,10:50:00 PM,x,1,12.69,12.87116591
05/05/2020,10:55:00 PM,x,0.99,12.64,12.76665
05/05/2020,11:00:00 PM,x,1,12.7,12.64667955
05/05/2020,11:05:00 PM,x,1,12.7,12.5458
05/05/2020,11:10:00 PM,x,1,12.55,12.44219318
05/05/2020,11:15:00 PM,x,1,12.45,12.34313182
05/05/2020,11:20:00 PM,x,0.99,12.34,12.25861591
05/05/2020,11:25:00 PM,x,0.99,12.15,12.18407045
05/05/2020,11:30:00 PM,x,0.99,12.14,12.11228182
05/05/2020,11:35:00 PM,x,0.99,11.97,12.05676
05/05/2020,11:40:00 PM,x,0.99,11.8,12.00556667
05/05/2020,11:45:00 PM,x,0.99,11.76,11.954075
05/05/2020,11:50:00 PM,x,0.99,11.82,11.90353929
05/05/2020,11:55:00 PM,x,0.99,11.91,11.867825
