Fecha,Hora,Potencia [kW],Insolación [W/m²],Temperatura de modulos [°C],Temperatura ambiente [°C]
02/27/2020,09:55:00 AM,52.44,909.22,48.9,18.8962795454545
02/27/2020,10:00:00 AM,53.33,925.11,49.9,19.4092818181818
02/27/2020,10:05:00 AM,54.54,949.68,51.14,18.9553090909091
02/27/2020,10:10:00 AM,55.06,958.22,52.07,19.2343113636364
02/27/2020,10:15:00 AM,54.89,959.38,53.18,20.0641727272727
02/27/2020,10:20:00 AM,54.65,957.54,53.99,20.4273681818182
02/27/2020,10:25:00 AM,57.05,994.45,52.6,20.7491545454545
02/27/2020,10:30:00 AM,59.15,1028.36,52.46,21.2110022727273
02/27/2020,10:35:00 AM,55.66,958.72,52.65,21.6087522727273
02/27/2020,10:40:00 AM,55.42,949.92,50.44,21.7995568181818
02/27/2020,10:45:00 AM,58.52,1017.06,52.12,22.1065863636364
02/27/2020,10:50:00 AM,59.3,1040,56.69,22.3902090909091
02/27/2020,10:55:00 AM,60.29,1057.1,59.27,23.925825
02/27/2020,11:00:00 AM,60.88,1067.98,59.36,23.0935454545455
02/27/2020,11:05:00 AM,63.2,1109.64,59.09,22.877025
02/27/2020,11:10:00 AM,63.67,1115.77,61.64,23.2998704545455
02/27/2020,11:15:00 AM,62.21,1082.16,61.16,24.9591613636364
02/27/2020,11:20:00 AM,22.94,341.78,48.28,25.0603772727273
02/27/2020,11:25:00 AM,66.84,1134.67,46.76,24.4395795454546
02/27/2020,11:30:00 AM,64.96,1109.85,55.18,23.7589477272727
02/27/2020,11:35:00 AM,59.05,1057.88,58.6,23.9680340909091
02/27/2020,11:40:00 AM,15.62,253.3,45.55,24.500475
02/27/2020,11:45:00 AM,24.07,378.05,36.29,24.6962295454545
02/27/2020,11:50:00 AM,42.17,633.37,38.67,23.5394954545454
02/27/2020,11:55:00 AM,47.02,758.04,41.8,23.4602727272727
02/27/2020,12:00:00 PM,40.09,639.18,46.1,23.2827363636364
02/27/2020,12:05:00 PM,22.08,344.79,42.44,22.8984113636364
02/27/2020,12:10:00 PM,19.57,284.52,37.39,22.5192931818182
02/27/2020,12:15:00 PM,22.08,337.29,35.41,23.0652568181818
02/27/2020,12:20:00 PM,56.64,883.33,37.72,23.8336204545454
02/27/2020,12:25:00 PM,54.4,863.17,45.21,24.5160409090909
02/27/2020,12:30:00 PM,47.87,805.19,46.16,24.3574068181818
02/27/2020,12:35:00 PM,21.25,346.54,44.41,23.5709454545454
02/27/2020,12:40:00 PM,11.74,173.57,35.65,22.9847659090909
02/27/2020,12:45:00 PM,8.09,123.77,30.56,22.6902
02/27/2020,12:50:00 PM,5,75.99,27.14,23.7303477272727
02/27/2020,12:55:00 PM,4.43,58.41,25.48,23.9710545454545
02/27/2020,01:00:00 PM,3.48,47.9,24.14,24.0954431818182
02/27/2020,01:05:00 PM,3.8,56.15,23.52,23.0459454545455
02/27/2020,01:10:00 PM,4.37,66.22,23.36,22.1711204545455
02/27/2020,01:15:00 PM,6.07,91.28,23.42,21.2603886363636
02/27/2020,01:20:00 PM,10.02,137.7,24.28,20.3529022727273
02/27/2020,01:25:00 PM,6.73,96.32,24.49,19.5190431818182
02/27/2020,01:30:00 PM,3.9,54.37,23.37,18.7269363636364
02/27/2020,01:35:00 PM,3.07,42.28,21.76,17.9043363636364
02/27/2020,01:40:00 PM,4.12,59.71,18.46,17.0896568181818
02/27/2020,01:45:00 PM,5.06,72.37,17.04,16.4705318181818
02/27/2020,01:50:00 PM,5.8,73.87,16.81,15.9669681818182
02/27/2020,01:55:00 PM,5.54,75.69,16.33,15.2938613636364
02/27/2020,02:00:00 PM,6.64,97.03,15.8,14.6400659090909
02/27/2020,02:05:00 PM,8.86,125.65,16.33,14.1517818181818
02/27/2020,02:10:00 PM,8.33,120.83,17.57,14.1638113636364
02/27/2020,02:15:00 PM,5.71,81.06,16.9,14.3128681818182
02/27/2020,02:20:00 PM,8.78,114.91,17.69,14.4675136363636
02/27/2020,02:25:00 PM,10.26,128.27,18.58,14.7593340909091
02/27/2020,02:30:00 PM,11.65,142.93,19.66,15.0489045454545
02/27/2020,02:35:00 PM,8.11,110.1,20.23,15.4539795454545
02/27/2020,02:40:00 PM,9.16,117.92,20.16,15.5583795454545
02/27/2020,02:45:00 PM,10.75,139.99,20.66,15.3850227272727
02/27/2020,02:50:00 PM,8.4,108.92,20.62,15.2636590909091
02/27/2020,02:55:00 PM,11.9,160.56,21.05,15.2995272727273
02/27/2020,03:00:00 PM,8.51,116.24,20.48,15.2955681818182
02/27/2020,03:05:00 PM,9.53,122.11,18.76,15.1773977272727
02/27/2020,03:10:00 PM,13.81,148.35,17.18,15.0773227272727
02/27/2020,03:15:00 PM,13.19,160.91,17.85,15.0075636363636
02/27/2020,03:20:00 PM,7.58,100.13,18.06,14.8474795454545
02/27/2020,03:25:00 PM,7.78,108.27,18.49,14.8553772727273
02/27/2020,03:30:00 PM,8.3,120.25,19.26,14.9650681818182
02/27/2020,03:35:00 PM,6.98,101.33,18.52,15.2607022727273
02/27/2020,03:40:00 PM,7.15,90.37,18.28,15.7639318181818
02/27/2020,03:45:00 PM,8.88,107.41,18.81,16.2073022727273
02/27/2020,03:50:00 PM,11.11,134.81,20.3,16.4135363636364
02/27/2020,03:55:00 PM,5.12,72.96,20.28,16.4783136363636
02/27/2020,04:00:00 PM,2.45,39.28,19.32,16.3986204545455
02/27/2020,04:05:00 PM,1.51,24.18,18.68,16.3232431818182
02/27/2020,04:10:00 PM,0.61,13,17.92,16.2139318181818
02/27/2020,04:15:00 PM,0.14,6.02,17.27,16.0815022727273
02/27/2020,04:20:00 PM,0.11,5.73,15.87,15.8982954545455
02/27/2020,04:25:00 PM,0.13,6.3,14.68,15.5644113636364
02/27/2020,04:30:00 PM,0.22,7.15,14.63,15.2630977272727
02/27/2020,04:35:00 PM,0.22,7.06,14.37,14.9763409090909
02/27/2020,04:40:00 PM,0.3,8.54,14.14,14.6650136363636
02/27/2020,04:45:00 PM,0.23,7.28,14.14,14.3439272727273
02/27/2020,04:50:00 PM,0.22,6.89,14.46,14.1200477272727
02/27/2020,04:55:00 PM,0.05,4.34,14.87,13.9809568181818
02/27/2020,05:00:00 PM,0.01,3.39,14.85,13.8567340909091
02/27/2020,05:05:00 PM,0,2.68,14.16,13.7910477272727
02/27/2020,05:10:00 PM,0,2.08,13.61,13.7736295454545
02/27/2020,05:15:00 PM,0,2.12,13.29,13.7409454545455
02/27/2020,05:20:00 PM,0,2.3,13.02,13.6914477272727
02/27/2020,05:25:00 PM,0,1.81,13.09,13.5812
02/27/2020,05:30:00 PM,0,1.6,13.47,13.4787659090909
02/27/2020,05:35:00 PM,0,1.82,13.73,13.4273454545455
02/27/2020,05:40:00 PM,0,2.65,13.63,13.4406045454545
02/27/2020,05:45:00 PM,0,2.72,13.78,13.4978386363636
02/27/2020,05:50:00 PM,0,2.27,13.59,13.5698318181818
02/27/2020,05:55:00 PM,0,2.06,13.68,13.6148931818182
02/27/2020,06:00:00 PM,0,1.93,13.57,13.6329409090909
02/27/2020,06:05:00 PM,0,1.9,13.75,13.6362136363636
02/27/2020,06:10:00 PM,0,1.21,13.89,13.6646363636364
02/27/2020,06:15:00 PM,0,1.01,13.77,13.6878409090909
02/27/2020,06:20:00 PM,0,1.02,13.56,13.7224136363636
02/27/2020,06:25:00 PM,x,1.03,13.65,13.7236681818182
02/27/2020,06:30:00 PM,x,1.02,13.74,13.6500227272727
02/27/2020,06:35:00 PM,x,1.03,13.89,13.5435613636364
02/27/2020,06:40:00 PM,x,1.02,13.98,13.4432431818182
02/27/2020,06:45:00 PM,x,1.03,13.93,13.3496068181818
02/27/2020,06:50:00 PM,x,1.02,13.66,13.2414545454545
02/27/2020,06:55:00 PM,x,1.01,12.73,13.1160590909091
02/27/2020,07:00:00 PM,x,1.01,12.55,12.9924818181818
02/27/2020,07:05:00 PM,x,1.01,12.78,12.8916318181818
02/27/2020,07:10:00 PM,x,1.01,12.74,12.7762068181818
02/27/2020,07:15:00 PM,x,1.01,12.37,12.6599022727273
02/27/2020,07:20:00 PM,x,1.01,12.27,12.5635977272727
02/27/2020,07:25:00 PM,x,1,12.38,12.5781431818182
02/27/2020,07:30:00 PM,x,1.01,12.78,12.6345068181818
02/27/2020,07:35:00 PM,x,1.01,12.71,12.6599613636364
02/27/2020,07:40:00 PM,x,1.01,12.65,12.6826886363636
02/27/2020,07:45:00 PM,x,1,12.6,12.7199613636364
02/27/2020,07:50:00 PM,x,1.01,12.89,12.7581727272727
02/27/2020,07:55:00 PM,x,1.01,13.17,12.7763545454545
02/27/2020,08:00:00 PM,x,1.01,13.06,12.745475
02/27/2020,08:05:00 PM,x,1.01,12.99,12.7173227272727
02/27/2020,08:10:00 PM,x,1.01,12.78,12.6909886363636
02/27/2020,08:15:00 PM,x,1,12.69,12.6728068181818
02/27/2020,08:20:00 PM,x,1,12.58,12.6464727272727
02/27/2020,08:25:00 PM,x,1,12.44,12.6192295454545
02/27/2020,08:30:00 PM,x,1,12.4,12.6101681818182
02/27/2020,08:35:00 PM,x,1,12.36,12.6111068181818
02/27/2020,08:40:00 PM,x,1,12.4,12.6265909090909
02/27/2020,08:45:00 PM,x,1,12.6,12.6356818181818
02/27/2020,08:50:00 PM,x,1,12.87,12.6420454545455
02/27/2020,08:55:00 PM,x,1,12.96,12.6529545454545
02/27/2020,09:00:00 PM,x,1,13,12.6547727272727
02/27/2020,09:05:00 PM,x,1,12.95,12.6620454545455
02/27/2020,09:10:00 PM,x,1,12.79,12.6747727272727
02/27/2020,09:15:00 PM,x,1,12.65,12.6511659090909
02/27/2020,09:20:00 PM,x,1,12.56,12.5802568181818
02/27/2020,09:25:00 PM,x,1,12.42,12.4838931818182
02/27/2020,09:30:00 PM,x,1,12.44,12.37665
02/27/2020,09:35:00 PM,x,1,12.54,12.2648318181818
02/27/2020,09:40:00 PM,x,0.99,12.34,12.1639522727273
02/27/2020,09:45:00 PM,x,1,12.09,12.0739522727273
02/27/2020,09:50:00 PM,x,1,11.9,11.9630431818182
02/27/2020,09:55:00 PM,x,0.99,11.82,11.8648909090909
02/27/2020,10:00:00 PM,x,1,11.72,11.7640113636364
02/27/2020,10:05:00 PM,x,0.99,11.68,11.6713136363636
02/27/2020,10:10:00 PM,x,1,11.66,11.6058295454545
02/27/2020,10:15:00 PM,x,1,11.34,11.5385863636364
02/27/2020,10:20:00 PM,x,0.99,11.34,11.5013431818182
02/27/2020,10:25:00 PM,x,0.99,11.33,11.4704045454545
02/27/2020,10:30:00 PM,x,0.99,11.52,11.4531613636364
02/27/2020,10:35:00 PM,x,1,11.62,11.4458886363636
02/27/2020,10:40:00 PM,x,0.99,11.35,11.4350090909091
02/27/2020,10:45:00 PM,x,0.99,11.49,11.4314022727273
02/27/2020,10:50:00 PM,x,1,11.48,11.4177659090909
02/27/2020,10:55:00 PM,x,0.99,11.53,11.3895840909091
02/27/2020,11:00:00 PM,x,0.99,11.6,11.3195840909091
02/27/2020,11:05:00 PM,x,0.99,11.54,11.23325
02/27/2020,11:10:00 PM,x,0.99,11.3,11.16325
02/27/2020,11:15:00 PM,x,0.99,11.19,11.0777954545455
02/27/2020,11:20:00 PM,x,0.99,11.02,10.9932795454545
02/27/2020,11:25:00 PM,x,0.99,10.75,10.9123704545455
02/27/2020,11:30:00 PM,x,0.99,10.67,10.8414318181818
02/27/2020,11:35:00 PM,x,0.99,10.58,10.7641295454545
02/27/2020,11:40:00 PM,x,0.99,10.55,10.7177363636364
02/27/2020,11:45:00 PM,x,0.99,10.55,10.7040704545455
02/27/2020,11:50:00 PM,x,0.99,10.64,10.7467681818182
02/27/2020,11:55:00 PM,x,1,10.82,10.8621636363636
02/28/2020,12:00:00 AM,x,1,10.69,11.0148318181818
02/28/2020,12:05:00 AM,x,1,10.79,11.1820454545455
02/28/2020,12:10:00 AM,x,1,11.04,11.32835
02/28/2020,12:15:00 AM,x,1,11.49,11.443775
02/28/2020,12:20:00 AM,x,1.01,12.02,11.5391704545455
02/28/2020,12:25:00 AM,x,1.01,12.35,11.6237159090909
02/28/2020,12:30:00 AM,x,1.01,12.42,11.694625
02/28/2020,12:35:00 AM,x,1.01,12.16,11.7437159090909
02/28/2020,12:40:00 AM,x,1,11.82,11.7564431818182
02/28/2020,12:45:00 AM,x,1.01,11.69,11.7010181818182
02/28/2020,12:50:00 AM,x,1,11.75,11.5865318181818
02/28/2020,12:55:00 AM,x,1,11.47,11.4629545454545
02/28/2020,01:00:00 AM,x,1,11.33,11.3421045454545
02/28/2020,01:05:00 AM,x,1,11.18,11.2312545454545
02/28/2020,01:10:00 AM,x,0.99,10.88,11.1194659090909
02/28/2020,01:15:00 AM,x,0.99,10.76,11.0013727272727
02/28/2020,01:20:00 AM,x,0.99,10.99,10.8823409090909
02/28/2020,01:25:00 AM,x,0.99,11.09,10.7841886363636
02/28/2020,01:30:00 AM,x,0.99,10.94,10.6887931818182
02/28/2020,01:35:00 AM,x,0.99,10.59,10.6043068181818
02/28/2020,01:40:00 AM,x,0.98,10.39,10.5316090909091
02/28/2020,01:45:00 AM,x,0.98,10.44,10.4661840909091
02/28/2020,01:50:00 AM,x,0.99,10.39,10.3889409090909
02/28/2020,01:55:00 AM,x,0.98,10.28,10.2843954545455
02/28/2020,02:00:00 AM,x,0.98,10.25,10.1825772727273
02/28/2020,02:05:00 AM,x,0.98,10.08,10.1107590909091
02/28/2020,02:10:00 AM,x,0.98,10.04,10.0898204545455
02/28/2020,02:15:00 AM,x,0.98,10.14,10.0897909090909
02/28/2020,02:20:00 AM,x,0.99,9.94,10.1124886363636
02/28/2020,02:25:00 AM,x,0.99,9.82,10.1279136363636
02/28/2020,02:30:00 AM,x,0.99,9.8,10.1333386363636
02/28/2020,02:35:00 AM,x,0.99,10.16,10.1551272727273
02/28/2020,02:40:00 AM,x,0.99,10.44,10.1769159090909
02/28/2020,02:45:00 AM,x,1,10.64,10.1896136363636
02/28/2020,02:50:00 AM,x,0.99,10.45,10.2123409090909
02/28/2020,02:55:00 AM,x,0.99,10.31,10.2287045454545
02/28/2020,03:00:00 AM,x,0.99,10.32,10.2423409090909
02/28/2020,03:05:00 AM,x,0.99,10.28,10.2287045454545
02/28/2020,03:10:00 AM,x,0.99,10.28,10.1896136363636
02/28/2020,03:15:00 AM,x,0.99,10.19,10.1569159090909
02/28/2020,03:20:00 AM,x,0.99,10,10.1687045454545
02/28/2020,03:25:00 AM,x,0.99,9.95,10.208675
02/28/2020,03:30:00 AM,x,0.99,10.01,10.2523113636364
02/28/2020,03:35:00 AM,x,0.99,10.01,10.2859477272727
02/28/2020,03:40:00 AM,x,0.99,10.28,10.3177363636364
02/28/2020,03:45:00 AM,x,1,10.58,10.3213727272727
02/28/2020,03:50:00 AM,x,1,10.75,10.3113727272727
02/28/2020,03:55:00 AM,x,0.99,10.8,10.3004636363636
02/28/2020,04:00:00 AM,x,0.99,10.65,10.2686454545455
02/28/2020,04:05:00 AM,x,1,10.63,10.2204636363636
02/28/2020,04:10:00 AM,x,0.99,10.23,10.1468568181818
02/28/2020,04:15:00 AM,x,0.99,9.89,10.0368863636364
02/28/2020,04:20:00 AM,x,0.99,9.83,9.90149090909091
02/28/2020,04:25:00 AM,x,0.99,9.66,9.7524
02/28/2020,04:30:00 AM,x,0.99,9.48,9.62152045454546
02/28/2020,04:35:00 AM,x,0.98,9.47,9.49791363636364
02/28/2020,04:40:00 AM,x,0.99,9.37,9.40609545454545
02/28/2020,04:45:00 AM,x,0.98,9.26,9.33609545454545
02/28/2020,04:50:00 AM,x,0.99,9.16,9.27518636363636
02/28/2020,04:55:00 AM,x,0.98,9.21,9.23427727272727
02/28/2020,05:00:00 AM,x,0.99,9.27,9.22700454545454
02/28/2020,05:05:00 AM,x,0.99,9.22,9.22152045454546
02/28/2020,05:10:00 AM,x,0.99,9.12,9.22606590909091
02/28/2020,05:15:00 AM,x,0.99,9.16,9.2324
02/28/2020,05:20:00 AM,x,0.99,9.21,9.24330909090909
02/28/2020,05:25:00 AM,x,0.99,9.4,9.25418863636364
02/28/2020,05:30:00 AM,x,0.99,9.41,9.26415909090909
02/28/2020,05:35:00 AM,x,0.99,9.42,9.29665
02/28/2020,05:40:00 AM,x,0.99,9.33,9.33314772727273
02/28/2020,05:45:00 AM,x,0.99,9.28,9.36648409090909
02/28/2020,05:50:00 AM,x,0.99,9.33,9.40567045454546
02/28/2020,05:55:00 AM,x,1,9.38,9.42455227272727
02/28/2020,06:00:00 AM,x,1.07,9.58,9.42560681818182
02/28/2020,06:05:00 AM,0,1.56,9.54,9.43856590909091
02/28/2020,06:10:00 AM,0,2.63,9.58,9.44092727272727
02/28/2020,06:15:00 AM,0.01,4.65,9.76,9.43904090909091
02/28/2020,06:20:00 AM,0.16,7.83,9.83,9.42510909090909
02/28/2020,06:25:00 AM,0.35,11.71,9.77,9.40532954545454
02/28/2020,06:30:00 AM,0.52,14.45,10,9.36151590909091
02/28/2020,06:35:00 AM,0.78,18.96,9.94,9.33145681818182
02/28/2020,06:40:00 AM,1.08,24.09,10.01,9.29680227272727
02/28/2020,06:45:00 AM,1.39,29.09,10.09,9.2607
02/28/2020,06:50:00 AM,1.61,32.31,10.18,9.23502727272727
02/28/2020,06:55:00 AM,1.88,37.13,10.27,9.23910909090909
02/28/2020,07:00:00 AM,2.12,41.58,10.51,9.18046136363636
02/28/2020,07:05:00 AM,2.46,47.59,10.66,8.96353409090909
02/28/2020,07:10:00 AM,2.62,50.1,10.84,9.03748636363637
02/28/2020,07:15:00 AM,2.86,53.75,11.04,9.26025909090909
02/28/2020,07:20:00 AM,3.24,60.79,11.41,9.66236818181818
02/28/2020,07:25:00 AM,3.92,106.3,12.34,10.1765840909091
02/28/2020,07:30:00 AM,7.18,293.92,16.49,10.8134704545455
02/28/2020,07:35:00 AM,11.1,323.06,20.54,11.5621727272727
02/28/2020,07:40:00 AM,16.54,353.69,23.09,12.3608681818182
02/28/2020,07:45:00 AM,19.48,385.75,26.09,13.2007795454545
02/28/2020,07:50:00 AM,21.9,422.78,28.46,14.2684704545455
02/28/2020,07:55:00 AM,23.47,444.48,30.61,14.9212431818182
02/28/2020,08:00:00 AM,25.36,473.26,32.73,15.6505818181818
02/28/2020,08:05:00 AM,26.88,496.08,34.12,16.2400659090909
02/28/2020,08:10:00 AM,28.33,517.78,35.36,17.2849613636364
02/28/2020,08:15:00 AM,23.03,423.11,34.93,18.2247636363636
02/28/2020,08:20:00 AM,28.33,510.9,32.67,18.69605
02/28/2020,08:25:00 AM,31.56,567.99,33.42,18.9133090909091
02/28/2020,08:30:00 AM,31.7,567.85,34.98,18.908175
02/28/2020,08:35:00 AM,22.93,395.11,35.93,18.7324886363636
02/28/2020,08:40:00 AM,10.55,170.74,29.44,18.4171409090909
02/28/2020,08:45:00 AM,10.99,154.96,24.94,17.8169409090909
02/28/2020,08:50:00 AM,8.42,137.1,23.01,17.9908340909091
02/28/2020,08:55:00 AM,7.44,122.69,21.28,18.3310590909091
02/28/2020,09:00:00 AM,9.12,138.62,20.57,18.3801613636364
02/28/2020,09:05:00 AM,13.21,223.59,22.33,17.6829204545455
02/28/2020,09:10:00 AM,17.36,286.87,23.9,16.9340386363636
02/28/2020,09:15:00 AM,17.36,273.89,26.88,17.2536954545455
02/28/2020,09:20:00 AM,13.46,221.76,25.91,17.0450022727273
02/28/2020,09:25:00 AM,19.27,334,27.92,17.9903431818182
02/28/2020,09:30:00 AM,28.07,460.33,30.38,19.0595909090909
02/28/2020,09:35:00 AM,36.53,623.9,35.93,19.69955
02/28/2020,09:40:00 AM,29.33,453.23,38.15,20.2270295454545
02/28/2020,09:45:00 AM,44.48,748.35,40.58,20.3492204545455
02/28/2020,09:50:00 AM,30.38,485.19,43.46,20.2877
02/28/2020,09:55:00 AM,12.35,195.49,34.18,20.4285068181818
02/28/2020,10:00:00 AM,12.32,189.45,28.26,20.7932477272727
02/28/2020,10:05:00 AM,12.42,190.8,26.58,20.4459409090909
02/28/2020,10:10:00 AM,12.47,191.61,25.55,19.8727727272727
02/28/2020,10:15:00 AM,16.22,250.89,26.18,19.8187681818182
02/28/2020,10:20:00 AM,19.7,306.65,28.58,19.0719295454545
02/28/2020,10:25:00 AM,20.78,330.11,30.16,18.7776
02/28/2020,10:30:00 AM,41.11,741.45,35.93,19.7788954545455
02/28/2020,10:35:00 AM,47.44,750.61,41.51,20.3117909090909
02/28/2020,10:40:00 AM,58.9,957.09,46.77,20.5356477272727
02/28/2020,10:45:00 AM,52.02,868.12,47.69,20.8783522727273
02/28/2020,10:50:00 AM,41.45,716.34,47.87,20.9992227272727
02/28/2020,10:55:00 AM,15.35,226.55,40.48,19.85885
02/28/2020,11:00:00 AM,13.9,209.82,33.06,20.9563590909091
02/28/2020,11:05:00 AM,17.5,266.92,30.46,21.657125
02/28/2020,11:10:00 AM,16.92,254.59,30.07,22.4190772727273
02/28/2020,11:15:00 AM,18.35,277.74,28.97,22.6861772727273
02/28/2020,11:20:00 AM,48.35,800.39,32.9,22.0983295454545
02/28/2020,11:25:00 AM,27.97,465.37,39.03,19.6384477272727
02/28/2020,11:30:00 AM,21.24,329.12,35.52,19.4075545454545
02/28/2020,11:35:00 AM,17.39,265.66,32.68,18.6043704545454
02/28/2020,11:40:00 AM,18.26,278.64,31.47,18.266625
02/28/2020,11:45:00 AM,22.18,409.15,31.42,18.1783
02/28/2020,11:50:00 AM,64.58,1094.51,41.63,19.1411659090909
02/28/2020,11:55:00 AM,51.42,834.43,50.82,18.4773795454545
02/28/2020,12:00:00 PM,67.99,1147.69,50.25,17.6256636363636
02/28/2020,12:05:00 PM,66.65,1122.75,54.57,16.7248840909091
02/28/2020,12:10:00 PM,60.6,1024.25,52.26,16.2608068181818
02/28/2020,12:15:00 PM,65.66,1103.42,53.34,16.4850954545455
02/28/2020,12:20:00 PM,67.42,1140.19,53.66,17.5926681818182
02/28/2020,12:25:00 PM,65.36,1100.47,51.22,17.17595
02/28/2020,12:30:00 PM,67.39,1127.77,50.79,17.5943340909091
02/28/2020,12:35:00 PM,68.64,1160.02,55.01,17.4648818181818
02/28/2020,12:40:00 PM,66.83,1138.16,57.58,17.0016681818182
02/28/2020,12:45:00 PM,67.74,1140.87,55.32,16.4453454545454
02/28/2020,12:50:00 PM,67.87,1138.55,56.12,16.0955409090909
02/28/2020,12:55:00 PM,66.95,1113.16,53.73,15.8941636363636
02/28/2020,01:00:00 PM,66.89,1099.18,52.38,15.9993704545455
02/28/2020,01:05:00 PM,67.68,1093.03,49.4,15.6690363636364
02/28/2020,01:10:00 PM,67.62,1085.56,46.64,15.5230340909091
02/28/2020,01:15:00 PM,66.71,1069.97,47.53,16.0518454545455
02/28/2020,01:20:00 PM,66.72,1067.09,47.92,16.4528613636364
02/28/2020,01:25:00 PM,67,1057.7,49.67,16.6208840909091
02/28/2020,01:30:00 PM,66.41,1071.21,48.49,17.7119409090909
02/28/2020,01:35:00 PM,55.39,873.73,47.38,18.7910409090909
02/28/2020,01:40:00 PM,43.64,669.58,45.82,20.0224363636364
02/28/2020,01:45:00 PM,30,440.36,37.84,20.9871909090909
02/28/2020,01:50:00 PM,47.21,711.06,42.51,21.855275
02/28/2020,01:55:00 PM,16.48,247.13,36.69,22.3340386363636
02/28/2020,02:00:00 PM,14.74,213.95,32.7,23.2781318181818
02/28/2020,02:05:00 PM,12.56,184.78,30.91,23.6754386363636
02/28/2020,02:10:00 PM,14.12,195.13,29.71,23.5957431818182
02/28/2020,02:15:00 PM,17.21,214.2,29.75,23.7484909090909
02/28/2020,02:20:00 PM,57.52,332.58,31.37,24.4463022727273
02/28/2020,02:25:00 PM,24.78,262.44,32.59,24.0782045454545
02/28/2020,02:30:00 PM,38.68,292.18,32.85,23.7419840909091
02/28/2020,02:35:00 PM,52.84,326.4,33.79,23.2882954545455
02/28/2020,02:40:00 PM,36.84,255.43,33.51,22.896675
02/28/2020,02:45:00 PM,13.08,118.57,30.93,22.5551386363636
02/28/2020,02:50:00 PM,4.62,60.64,26.58,22.4198863636364
02/28/2020,02:55:00 PM,3.01,39.44,23.33,21.9567909090909
02/28/2020,03:00:00 PM,2.48,40.49,21.23,21.5150181818182
02/28/2020,03:05:00 PM,2.65,46.14,20.56,21.0815931818182
02/28/2020,03:10:00 PM,2.66,46.72,20.55,20.5058681818182
02/28/2020,03:15:00 PM,2.62,46.05,20.57,19.7608931818182
02/28/2020,03:20:00 PM,3,51.18,20.63,19.2341068181818
02/28/2020,03:25:00 PM,3.83,60.78,20.47,18.9150272727273
02/28/2020,03:30:00 PM,3.97,60.79,20.39,18.7865295454545
02/28/2020,03:35:00 PM,3.97,61.06,20.86,18.7116931818182
02/28/2020,03:40:00 PM,3.12,50.1,20.51,18.5575454545455
02/28/2020,03:45:00 PM,2.46,39.86,20.11,18.4962409090909
02/28/2020,03:50:00 PM,3.44,45.59,20.02,18.5550727272727
02/28/2020,03:55:00 PM,4.98,61.52,20.5,18.7689295454545
02/28/2020,04:00:00 PM,8.1,100.7,21.51,18.9675704545455
02/28/2020,04:05:00 PM,13.62,169.97,22.86,19.0961772727273
02/28/2020,04:10:00 PM,20.45,196.03,24.77,19.1787681818182
02/28/2020,04:15:00 PM,14.28,174.96,25.3,19.2251795454545
02/28/2020,04:20:00 PM,9.78,124.09,24.88,19.2716795454545
02/28/2020,04:25:00 PM,11.12,101.25,23.89,19.3248295454545
02/28/2020,04:30:00 PM,12.31,103.07,23.64,19.3584386363636
02/28/2020,04:35:00 PM,11.02,120.3,23.7,19.5382113636364
02/28/2020,04:40:00 PM,14.17,153.69,24.32,19.7082795454545
02/28/2020,04:45:00 PM,16.78,183.39,25.01,19.7772522727273
02/28/2020,04:50:00 PM,18.35,206.3,25.79,19.6090022727273
02/28/2020,04:55:00 PM,17.42,197.94,25.04,19.438175
02/28/2020,05:00:00 PM,14.47,162.97,24.61,19.2823
02/28/2020,05:05:00 PM,8.04,100.93,23.55,19.1653977272727
02/28/2020,05:10:00 PM,5.62,67,22.55,19.1637795454545
02/28/2020,05:15:00 PM,4.5,55.19,20.79,19.1820590909091
02/28/2020,05:20:00 PM,4.44,57.53,20.59,19.2244772727273
02/28/2020,05:25:00 PM,4.82,59.52,20.51,19.2736818181818
02/28/2020,05:30:00 PM,5.62,72.79,20.87,19.2117727272727
02/28/2020,05:35:00 PM,3.98,49.93,20.93,19.0335613636364
02/28/2020,05:40:00 PM,3.42,40.28,20.56,18.8391045454545
02/28/2020,05:45:00 PM,1.24,19.02,20.17,18.74605
02/28/2020,05:50:00 PM,0.2,7.44,19.39,18.6275431818182
02/28/2020,05:55:00 PM,0.1,5.77,18.82,18.4671840909091
02/28/2020,06:00:00 PM,0.06,4.94,18.47,18.2809909090909
02/28/2020,06:05:00 PM,0,2.97,18.33,18.0027409090909
02/28/2020,06:10:00 PM,0,2.07,18.04,17.7241022727273
02/28/2020,06:15:00 PM,0,1.64,17.47,17.3626795454545
02/28/2020,06:20:00 PM,0,1.18,16.85,17.0070727272727
02/28/2020,06:25:00 PM,0,1.04,16.49,16.6574409090909
02/28/2020,06:30:00 PM,0,1.03,16.28,16.2935386363636
02/28/2020,06:35:00 PM,x,1.05,16.22,15.9183613636364
02/28/2020,06:40:00 PM,x,1.04,15.61,15.5450704545455
02/28/2020,06:45:00 PM,x,1.03,15.27,15.2041454545455
02/28/2020,06:50:00 PM,x,1.03,14.82,14.8873454545455
02/28/2020,06:55:00 PM,x,1.03,14.34,14.5692227272727
02/28/2020,07:00:00 PM,x,1.03,14.14,14.2637977272727
02/28/2020,07:05:00 PM,x,1.03,13.9,13.9493409090909
02/28/2020,07:10:00 PM,x,1.03,13.7,13.6876113636364
02/28/2020,07:15:00 PM,x,1.02,13.36,13.4594590909091
