,Fecha,Hora,Potencia [kW],Insolacion [W/m2],Temperatura de modulos [C],Temperatura Ambiente [C]
875,11/29/2019,12:55:00 AM,x,1.0,10.58,10.66080625
876,11/29/2019,01:00:00 AM,x,1.0,10.4,10.58586042
877,11/29/2019,01:05:00 AM,x,1.0,10.54,10.52674792
878,11/29/2019,01:10:00 AM,x,1.0,10.59,10.53094167
879,11/29/2019,01:15:00 AM,x,1.0,10.58,10.589275
880,11/29/2019,01:20:00 AM,x,0.99,10.6,10.66513542
881,11/29/2019,01:25:00 AM,x,0.99,10.4,10.75763542
882,11/29/2019,01:30:00 AM,x,0.99,10.23,10.83346875
883,11/29/2019,01:35:00 AM,x,0.99,10.28,10.88513542
884,11/29/2019,01:40:00 AM,x,0.99,10.88,10.94013542
885,11/29/2019,01:45:00 AM,x,1.0,11.55,11.0051625
886,11/29/2019,01:50:00 AM,x,1.0,11.74,11.0726625
887,11/29/2019,01:55:00 AM,x,1.0,11.69,11.17346875
888,11/29/2019,02:00:00 AM,x,1.0,11.31,11.29844167
889,11/29/2019,02:05:00 AM,x,1.0,11.16,11.42674792
890,11/29/2019,02:10:00 AM,x,1.0,11.25,11.4883875
891,11/29/2019,02:15:00 AM,x,0.99,11.36,11.44922083
892,11/29/2019,02:20:00 AM,x,0.99,11.41,11.35758125
893,11/29/2019,02:25:00 AM,x,1.0,11.61,11.254275
894,11/29/2019,02:30:00 AM,x,1.0,11.73,11.17930208
895,11/29/2019,02:35:00 AM,x,1.0,11.82,11.12349583
896,11/29/2019,02:40:00 AM,x,1.0,11.62,11.06102292
897,11/29/2019,02:45:00 AM,x,1.0,11.08,10.99185625
898,11/29/2019,02:50:00 AM,x,0.99,10.64,10.91018958
899,11/29/2019,02:55:00 AM,x,0.99,10.45,10.77357708
900,11/29/2019,03:00:00 AM,x,0.99,10.41,10.62613125
901,11/29/2019,03:05:00 AM,x,0.99,10.49,10.47118542
902,11/29/2019,03:10:00 AM,x,0.99,10.5,10.33123958
903,11/29/2019,03:15:00 AM,x,0.99,10.53,10.24296042
904,11/29/2019,03:20:00 AM,x,0.99,10.43,10.19129375
905,11/29/2019,03:25:00 AM,x,0.98,9.97,10.15546042
906,11/29/2019,03:30:00 AM,x,0.98,9.96,10.12046042
907,11/29/2019,03:35:00 AM,x,0.98,9.96,10.04715417
908,11/29/2019,03:40:00 AM,x,0.98,9.94,9.988014583
909,11/29/2019,03:45:00 AM,x,0.98,10.02,9.933041667000001
910,11/29/2019,03:50:00 AM,x,0.99,10.02,9.881375
911,11/29/2019,03:55:00 AM,x,0.99,10.02,9.855541667
912,11/29/2019,04:00:00 AM,x,0.99,9.99,9.833875
913,11/29/2019,04:05:00 AM,x,0.98,9.61,9.813014583
914,11/29/2019,04:10:00 AM,x,0.98,9.79,9.783847917000001
915,11/29/2019,04:15:00 AM,x,0.98,9.87,9.7604875
916,11/29/2019,04:20:00 AM,x,0.99,9.81,9.72468125
917,11/29/2019,04:25:00 AM,x,0.98,9.66,9.655514582999999
918,11/29/2019,04:30:00 AM,x,0.98,9.7,9.568875
919,11/29/2019,04:35:00 AM,x,0.99,9.71,9.511375
920,11/29/2019,04:40:00 AM,x,0.98,9.59,9.435541667
921,11/29/2019,04:45:00 AM,x,0.99,9.74,9.346375
922,11/29/2019,04:50:00 AM,x,0.98,9.59,9.256402083
923,11/29/2019,04:55:00 AM,x,0.99,9.19,9.17556875
924,11/29/2019,05:00:00 AM,x,0.98,8.95,9.084708333
925,11/29/2019,05:05:00 AM,x,0.98,8.92,8.991347917
926,11/29/2019,05:10:00 AM,x,0.98,8.88,8.916964583
927,11/29/2019,05:15:00 AM,x,0.98,8.8,8.828889582999999
928,11/29/2019,05:20:00 AM,x,0.98,8.73,8.749122917000001
929,11/29/2019,05:25:00 AM,x,0.98,8.69,8.71308125
930,11/29/2019,05:30:00 AM,x,0.99,8.61,8.71755625
931,11/29/2019,05:35:00 AM,x,1.0,8.59,8.726641667
932,11/29/2019,05:40:00 AM,x,1.06,8.7,8.727045833
933,11/29/2019,05:45:00 AM,0,1.51,8.7,8.731641667
934,11/29/2019,05:50:00 AM,0,2.74,8.69,8.751635417000001
935,11/29/2019,05:55:00 AM,0.07,5.99,8.92,8.7732
936,11/29/2019,06:00:00 AM,0.34,11.02,9.33,8.788627083
937,11/29/2019,06:05:00 AM,0.72,17.01,9.55,8.80475
938,11/29/2019,06:10:00 AM,1.18,23.6,9.62,8.774595833
939,11/29/2019,06:15:00 AM,1.64,30.36,9.81,8.750389582999999
940,11/29/2019,06:20:00 AM,2.11,37.29,10.15,8.881610417000001
941,11/29/2019,06:25:00 AM,2.64,44.71,10.37,9.015795833
942,11/29/2019,06:30:00 AM,3.2,53.14,10.49,9.1281125
943,11/29/2019,06:35:00 AM,3.86,63.97,10.83,9.17861875
944,11/29/2019,06:40:00 AM,5.26,98.04,11.49,9.393077083
945,11/29/2019,06:45:00 AM,6.82,138.14,12.85,9.586039583
946,11/29/2019,06:50:00 AM,6.47,115.52,13.93,9.871879167000001
947,11/29/2019,06:55:00 AM,7.34,133.06,14.66,10.11319792
948,11/29/2019,07:00:00 AM,8.38,154.78,15.35,10.373575
949,11/29/2019,07:05:00 AM,11.76,227.9,17.01,10.61410208
950,11/29/2019,07:10:00 AM,12.08,223.8,18.7,10.91116458
951,11/29/2019,07:15:00 AM,14.28,267.42,19.83,11.13039583
952,11/29/2019,07:20:00 AM,15.68,292.98,21.89,11.30338958
953,11/29/2019,07:25:00 AM,17.59,327.3,22.45,11.4352375
954,11/29/2019,07:30:00 AM,17.81,319.77,22.28,11.65106875
955,11/29/2019,07:35:00 AM,19.24,339.16,22.66,12.04852708
956,11/29/2019,07:40:00 AM,18.74,323.74,22.39,12.33734167
957,11/29/2019,07:45:00 AM,22.32,380.27,23.35,12.73676875
958,11/29/2019,07:50:00 AM,22.37,375.03,24.44,13.0720625
959,11/29/2019,07:55:00 AM,23.93,396.07,24.79,13.6265
960,11/29/2019,08:00:00 AM,25.4,417.55,26.48,14.24325833
961,11/29/2019,08:05:00 AM,25.66,415.3,27.87,14.97337292
962,11/29/2019,08:10:00 AM,27.55,443.93,29.32,15.72763333
963,11/29/2019,08:15:00 AM,29.35,473.17,31.31,16.48955208
964,11/29/2019,08:20:00 AM,32.54,526.41,33.5,17.15970833
965,11/29/2019,08:25:00 AM,34.09,551.2,36.38,18.05824792
966,11/29/2019,08:30:00 AM,35.41,573.89,37.94,19.0521
967,11/29/2019,08:35:00 AM,37.14,598.81,39.86,19.74791667
968,11/29/2019,08:40:00 AM,38.2,615.09,40.91,20.40192708
969,11/29/2019,08:45:00 AM,42.49,685.1,42.4,20.95705208
970,11/29/2019,08:50:00 AM,43.72,703.28,43.15,21.39071667
971,11/29/2019,08:55:00 AM,42.42,677.84,44.73,21.72619375
972,11/29/2019,09:00:00 AM,38.4,611.82,44.72,22.09939375
973,11/29/2019,09:05:00 AM,42.85,685.46,45.0,22.33752917
974,11/29/2019,09:10:00 AM,47.46,755.68,47.3,22.51689583
975,11/29/2019,09:15:00 AM,45.89,726.97,46.22,22.81217083
976,11/29/2019,09:20:00 AM,46.42,733.98,45.45,22.99375833
977,11/29/2019,09:25:00 AM,45.74,716.87,45.79,23.18647083
978,11/29/2019,09:30:00 AM,42.55,659.17,45.19,23.01089375
979,11/29/2019,09:35:00 AM,42.28,653.96,44.51,22.78594792
980,11/29/2019,09:40:00 AM,44.75,693.17,45.6,22.37749792
981,11/29/2019,09:45:00 AM,46.09,711.46,46.8,21.77443542
982,11/29/2019,09:50:00 AM,47.2,728.54,46.15,21.21850833
983,11/29/2019,09:55:00 AM,44.1,675.3,46.96,20.61451042
984,11/29/2019,10:00:00 AM,44.6,675.11,44.67,19.94064167
985,11/29/2019,10:05:00 AM,43.44,653.44,41.26,19.52567917
986,11/29/2019,10:10:00 AM,45.48,682.8,40.03,19.30071875
987,11/29/2019,10:15:00 AM,49.79,742.87,39.5,18.93289792
988,11/29/2019,10:20:00 AM,51.89,778.63,40.23,18.76491458
989,11/29/2019,10:25:00 AM,54.55,820.5,41.91,18.80634583
990,11/29/2019,10:30:00 AM,56.38,851.06,43.34,19.6285625
991,11/29/2019,10:35:00 AM,57.5,880.1,46.88,19.52338125
992,11/29/2019,10:40:00 AM,59.4,908.54,49.9,20.00771042
993,11/29/2019,10:45:00 AM,60.74,926.04,49.36,21.12900208
994,11/29/2019,10:50:00 AM,62.64,959.18,51.63,21.26465208
995,11/29/2019,10:55:00 AM,62.64,892.31,54.51,21.6775
996,11/29/2019,11:00:00 AM,44.27,627.83,53.0,21.79375625
997,11/29/2019,11:05:00 AM,62.8,942.43,49.39,21.26886667
998,11/29/2019,11:10:00 AM,45.29,702.74,46.49,21.69886875
999,11/29/2019,11:15:00 AM,21.89,301.47,38.61,22.16754792
1000,11/29/2019,11:20:00 AM,38.08,526.39,33.66,22.24151875
1001,11/29/2019,11:25:00 AM,24,349.91,31.57,22.29060208
1002,11/29/2019,11:30:00 AM,28.04,384.75,29.58,21.5989375
1003,11/29/2019,11:35:00 AM,50.26,713.29,35.16,21.98360625
1004,11/29/2019,11:40:00 AM,27.1,365.77,37.42,21.92113125
1005,11/29/2019,11:45:00 AM,16.85,222.22,32.11,21.48861042
1006,11/29/2019,11:50:00 AM,24.8,331.56,32.12,22.001025
1007,11/29/2019,11:55:00 AM,12.05,163.11,31.4,22.13851042
1008,11/29/2019,12:00:00 PM,10.69,141.06,28.88,22.52741667
1009,11/29/2019,12:05:00 PM,10.92,134.86,27.76,23.29064792
1010,11/29/2019,12:10:00 PM,12.14,145.5,27.63,22.924625
1011,11/29/2019,12:15:00 PM,7.63,89.17,26.52,22.59951875
1012,11/29/2019,12:20:00 PM,7.22,87.96,25.56,22.71840833
1013,11/29/2019,12:25:00 PM,7.64,93.3,24.88,22.39886458
1014,11/29/2019,12:30:00 PM,7.42,91.0,24.7,22.20991875
1015,11/29/2019,12:35:00 PM,9.43,113.02,24.81,21.95828333
1016,11/29/2019,12:40:00 PM,9.88,117.84,24.97,21.47054167
1017,11/29/2019,12:45:00 PM,12.04,143.49,25.65,20.6778875
1018,11/29/2019,12:50:00 PM,6.96,91.97,25.76,19.91438958
1019,11/29/2019,12:55:00 PM,6.37,84.48,25.01,19.18017917
1020,11/29/2019,01:00:00 PM,5.62,75.44,24.48,18.29509792
1021,11/29/2019,01:05:00 PM,5.66,77.31,22.87,17.50912708
1022,11/29/2019,01:10:00 PM,6.48,82.82,19.74,16.7101125
1023,11/29/2019,01:15:00 PM,9.05,110.15,17.69,15.87883958
1024,11/29/2019,01:20:00 PM,7.42,94.79,16.62,14.93630208
1025,11/29/2019,01:25:00 PM,5.78,71.47,15.36,14.07563958
1026,11/29/2019,01:30:00 PM,5.71,71.03,13.43,13.17325
1027,11/29/2019,01:35:00 PM,6.53,79.84,14.3,12.35881458
1028,11/29/2019,01:40:00 PM,6.74,83.63,14.27,11.88366042
1029,11/29/2019,01:45:00 PM,7.4,91.96,14.0,11.68215833
1030,11/29/2019,01:50:00 PM,7.12,89.83,14.38,11.58074167
1031,11/29/2019,01:55:00 PM,6.84,81.34,14.58,11.52195833
1032,11/29/2019,02:00:00 PM,9.6,116.63,14.99,11.57967708
1033,11/29/2019,02:05:00 PM,11.78,146.64,15.35,11.56409375
1034,11/29/2019,02:10:00 PM,10.58,131.8,15.63,11.6149125
1035,11/29/2019,02:15:00 PM,7.52,99.32,14.92,11.68430208
1036,11/29/2019,02:20:00 PM,5.98,74.39,14.74,11.72311667
1037,11/29/2019,02:25:00 PM,6.52,77.79,14.86,11.67405
1038,11/29/2019,02:30:00 PM,8.7,92.18,14.81,11.70269167
1039,11/29/2019,02:35:00 PM,8.6,103.44,14.88,11.79815625
1040,11/29/2019,02:40:00 PM,7.18,91.02,15.12,11.9026375
1041,11/29/2019,02:45:00 PM,7.5,99.57,15.08,11.98014375
1042,11/29/2019,02:50:00 PM,8.51,113.96,15.63,12.12275625
1043,11/29/2019,02:55:00 PM,8.75,120.38,15.26,12.30701875
1044,11/29/2019,03:00:00 PM,7.97,110.67,15.14,12.48847292
1045,11/29/2019,03:05:00 PM,7.61,104.93,15.14,12.76625
1046,11/29/2019,03:10:00 PM,7.16,97.53,15.77,13.03163125
1047,11/29/2019,03:15:00 PM,7.01,99.01,15.84,13.33624583
1048,11/29/2019,03:20:00 PM,4.37,64.81,16.14,13.59899167
1049,11/29/2019,03:25:00 PM,4.18,54.37,16.31,13.8704875
1050,11/29/2019,03:30:00 PM,8.3,102.72,17.33,14.08519375
1051,11/29/2019,03:35:00 PM,8.22,103.03,18.2,14.32735833
1052,11/29/2019,03:40:00 PM,6.35,84.11,18.08,14.4953375
1053,11/29/2019,03:45:00 PM,6.04,80.02,18.1,14.62133333
1054,11/29/2019,03:50:00 PM,6.2,87.1,17.91,14.63954167
1055,11/29/2019,03:55:00 PM,5.4,79.52,17.19,14.5995875
1056,11/29/2019,04:00:00 PM,4.19,61.24,16.11,14.58293333
1057,11/29/2019,04:05:00 PM,1.98,30.9,15.64,14.599575
1058,11/29/2019,04:10:00 PM,1.33,20.43,15.28,14.59922083
1059,11/29/2019,04:15:00 PM,1.86,26.95,15.01,14.58348125
1060,11/29/2019,04:20:00 PM,2.3,31.01,15.26,14.62518125
1061,11/29/2019,04:25:00 PM,3.35,37.43,15.28,14.715
1062,11/29/2019,04:30:00 PM,4.48,54.1,15.55,14.76597292
1063,11/29/2019,04:35:00 PM,2.58,32.27,16.1,14.64949583
1064,11/29/2019,04:40:00 PM,2.09,23.01,16.09,14.48908125
1065,11/29/2019,04:45:00 PM,2.5,27.37,16.2,14.37055417
1066,11/29/2019,04:50:00 PM,2.1,26.78,16.45,14.17945833
1067,11/29/2019,04:55:00 PM,1.16,16.51,16.22,13.9662
1068,11/29/2019,05:00:00 PM,0.67,11.65,15.11,13.80949792
1069,11/29/2019,05:05:00 PM,0.5,10.83,13.59,13.59146458
1070,11/29/2019,05:10:00 PM,0.49,11.66,13.07,13.31988333
1071,11/29/2019,05:15:00 PM,0.25,8.56,12.99,13.05277917
1072,11/29/2019,05:20:00 PM,0.02,4.03,12.09,12.76090625
1073,11/29/2019,05:25:00 PM,0,1.71,11.56,12.48199792
1074,11/29/2019,05:30:00 PM,0,1.19,11.95,12.27656667
1075,11/29/2019,05:35:00 PM,0,1.39,12.48,12.21060833
1076,11/29/2019,05:40:00 PM,0,1.44,12.13,12.18023125
1077,11/29/2019,05:45:00 PM,0,1.07,12.14,12.158125
1078,11/29/2019,05:50:00 PM,0,1.01,12.11,12.22458333
1079,11/29/2019,05:55:00 PM,x,1.03,12.37,12.33309167
1080,11/29/2019,06:00:00 PM,x,1.04,12.3,12.37185833
1081,11/29/2019,06:05:00 PM,x,1.03,12.48,12.33952708
1082,11/29/2019,06:10:00 PM,x,1.03,12.36,12.32316458
1083,11/29/2019,06:15:00 PM,x,1.03,12.48,12.31246667
1084,11/29/2019,06:20:00 PM,x,1.03,12.79,12.30993958
1085,11/29/2019,06:25:00 PM,x,1.03,12.84,12.2758
1086,11/29/2019,06:30:00 PM,x,1.03,12.41,12.23752083
1087,11/29/2019,06:35:00 PM,x,1.02,12.08,12.18504792
1088,11/29/2019,06:40:00 PM,x,1.02,11.92,12.155075
1089,11/29/2019,06:45:00 PM,x,1.02,12.01,12.14843542
1090,11/29/2019,06:50:00 PM,x,1.02,12.08,12.13929583
1091,11/29/2019,06:55:00 PM,x,1.02,11.96,12.13682292
1092,11/29/2019,07:00:00 PM,x,1.02,11.84,12.18351667
1093,11/29/2019,07:05:00 PM,x,1.02,11.85,12.27601667
1094,11/29/2019,07:10:00 PM,x,1.02,12.0,12.40351667
1095,11/29/2019,07:15:00 PM,x,1.02,12.4,12.55432292
1096,11/29/2019,07:20:00 PM,x,1.02,12.68,12.71762917
1097,11/29/2019,07:25:00 PM,x,1.02,12.81,12.89343542
1098,11/29/2019,07:30:00 PM,x,1.02,12.97,13.07674167
1099,11/29/2019,07:35:00 PM,x,1.02,13.19,13.25921458
1100,11/29/2019,07:40:00 PM,x,1.02,13.45,13.44085417
1101,11/29/2019,07:45:00 PM,x,1.03,13.82,13.57416042
1102,11/29/2019,07:50:00 PM,x,1.03,14.04,13.68746667
1103,11/29/2019,07:55:00 PM,x,1.03,14.07,13.79243958
1104,11/29/2019,08:00:00 PM,x,1.03,14.04,13.89407917
1105,11/29/2019,08:05:00 PM,x,1.03,14.04,13.99155208
1106,11/29/2019,08:10:00 PM,x,1.03,14.18,14.06819167
1107,11/29/2019,08:15:00 PM,x,1.03,14.0,14.09655208
1108,11/29/2019,08:20:00 PM,x,1.03,14.04,14.1049125
1109,11/29/2019,08:25:00 PM,x,1.03,14.07,14.09577292
1110,11/29/2019,08:30:00 PM,x,1.03,14.19,14.09163333
1111,11/29/2019,08:35:00 PM,x,1.03,14.36,14.09416042
1112,11/29/2019,08:40:00 PM,x,1.03,14.37,14.06588125
1113,11/29/2019,08:45:00 PM,x,1.02,14.16,14.08340833
1114,11/29/2019,08:50:00 PM,x,1.02,14.14,14.11593542
1115,11/29/2019,08:55:00 PM,x,1.02,13.96,14.15179583
1116,11/29/2019,09:00:00 PM,x,1.02,13.99,14.18098958
1117,11/29/2019,09:05:00 PM,x,1.02,14.07,14.13351667
1118,11/29/2019,09:10:00 PM,x,1.01,13.84,14.05857083
1119,11/29/2019,09:15:00 PM,x,1.02,14.21,13.97609792
1120,11/29/2019,09:20:00 PM,x,1.02,14.43,13.89445833
1121,11/29/2019,09:25:00 PM,x,1.02,14.5,13.81448542
1122,11/29/2019,09:30:00 PM,x,1.02,14.54,13.70284583
1123,11/29/2019,09:35:00 PM,x,1.02,13.79,13.5804
1124,11/29/2019,09:40:00 PM,x,1.01,13.47,13.46376042
1125,11/29/2019,09:45:00 PM,x,1.01,13.17,13.32964792
1126,11/29/2019,09:50:00 PM,x,1.01,13.16,13.18386875
1127,11/29/2019,09:55:00 PM,x,1.01,13.0,13.03225625
1128,11/29/2019,10:00:00 PM,x,1.01,12.65,12.86147708
1129,11/29/2019,10:05:00 PM,x,1.0,12.6,12.75069792
1130,11/29/2019,10:10:00 PM,x,1.0,12.44,12.67486458
1131,11/29/2019,10:15:00 PM,x,1.0,12.6,12.630725
1132,11/29/2019,10:20:00 PM,x,1.0,12.68,12.57991875
1133,11/29/2019,10:25:00 PM,x,1.0,12.68,12.54577917
1134,11/29/2019,10:30:00 PM,x,1.0,12.49,12.51497292
1135,11/29/2019,10:35:00 PM,x,1.0,12.46,12.47747292
1136,11/29/2019,10:40:00 PM,x,1.01,12.56,12.44497292
1137,11/29/2019,10:45:00 PM,x,1.0,12.64,12.39080625
1138,11/29/2019,10:50:00 PM,x,1.0,12.55,12.3191125
1139,11/29/2019,10:55:00 PM,x,1.0,12.59,12.24244583
1140,11/29/2019,11:00:00 PM,x,1.0,12.28,12.1816125
1141,11/29/2019,11:05:00 PM,x,1.0,12.15,12.1241125
1142,11/29/2019,11:10:00 PM,x,1.0,12.05,12.05580625
1143,11/29/2019,11:15:00 PM,x,1.0,11.95,11.97327917
1144,11/29/2019,11:20:00 PM,x,1.01,11.82,11.89827917
1145,11/29/2019,11:25:00 PM,x,1.0,11.76,11.82408542
1146,11/29/2019,11:30:00 PM,x,1.0,11.76,11.80489167
1147,11/29/2019,11:35:00 PM,x,1.0,11.77,11.82736458
1148,11/29/2019,11:40:00 PM,x,1.0,11.74,11.88067083
1149,11/29/2019,11:45:00 PM,x,1.01,11.65,11.96811667
1150,11/29/2019,11:50:00 PM,x,1.0,11.65,12.08475625
1151,11/29/2019,11:55:00 PM,x,1.01,11.7,12.2230625
1152,11/30/2019,12:00:00 AM,x,1.01,12.05,12.37050833
1153,11/30/2019,12:05:00 AM,x,1.01,12.42,12.50295417
1154,11/30/2019,12:10:00 AM,x,1.01,12.69,12.62123333
1155,11/30/2019,12:15:00 AM,x,1.02,13.0,12.73456667
1156,11/30/2019,12:20:00 AM,x,1.02,13.22,12.83287292
1157,11/30/2019,12:25:00 AM,x,1.01,13.42,12.91370625
1158,11/30/2019,12:30:00 AM,x,1.02,13.53,12.95287292
1159,11/30/2019,12:35:00 AM,x,1.02,13.36,12.97203958
1160,11/30/2019,12:40:00 AM,x,1.02,13.16,12.98120625
1161,11/30/2019,12:45:00 AM,x,1.01,13.01,12.9529
1162,11/30/2019,12:50:00 AM,x,1.01,12.83,12.88126042
1163,11/30/2019,12:55:00 AM,x,1.01,12.67,12.78462083
1164,11/30/2019,01:00:00 AM,x,1.01,12.52,12.67300833
1165,11/30/2019,01:05:00 AM,x,1.01,12.65,12.57722917
1166,11/30/2019,01:10:00 AM,x,1.01,12.8,12.49725625
1167,11/30/2019,01:15:00 AM,x,1.01,12.66,12.40145
1168,11/30/2019,01:20:00 AM,x,1.01,12.36,12.30314375
1169,11/30/2019,01:25:00 AM,x,1.0,12.26,12.21650417
1170,11/30/2019,01:30:00 AM,x,1.0,12.19,12.13736458
1171,11/30/2019,01:35:00 AM,x,1.0,12.21,12.045725
1172,11/30/2019,01:40:00 AM,x,1.01,12.2,11.94575208
1173,11/30/2019,01:45:00 AM,x,1.0,11.86,11.89494583
1174,11/30/2019,01:50:00 AM,x,1.0,11.65,11.89663958
1175,11/30/2019,01:55:00 AM,x,1.0,11.63,11.90080625
1176,11/30/2019,02:00:00 AM,x,1.0,11.57,11.86163958
1177,11/30/2019,02:05:00 AM,x,1.0,11.55,11.79163958
1178,11/30/2019,02:10:00 AM,x,1.0,11.6,11.7075
1179,11/30/2019,02:15:00 AM,x,1.0,12.05,11.66666667
1180,11/30/2019,02:20:00 AM,x,1.0,12.38,11.66833333
1181,11/30/2019,02:25:00 AM,x,1.0,12.31,11.68330625
1182,11/30/2019,02:30:00 AM,x,1.0,11.72,11.73744583
1183,11/30/2019,02:35:00 AM,x,1.0,11.37,11.80741875
1184,11/30/2019,02:40:00 AM,x,1.0,11.19,11.86155833
1185,11/30/2019,02:45:00 AM,x,1.0,11.37,11.85239167
1186,11/30/2019,02:50:00 AM,x,1.0,11.67,11.80986458
1187,11/30/2019,02:55:00 AM,x,1.01,11.81,11.77986458
1188,11/30/2019,03:00:00 AM,x,1.01,12.22,11.7948375
1189,11/30/2019,03:05:00 AM,x,1.01,12.39,11.83147708
1190,11/30/2019,03:10:00 AM,x,1.01,12.25,11.88897708
1191,11/30/2019,03:15:00 AM,x,1.0,11.94,11.94064375
1192,11/30/2019,03:20:00 AM,x,1.01,11.87,11.97728333
1193,11/30/2019,03:25:00 AM,x,1.0,11.95,12.00061667
1194,11/30/2019,03:30:00 AM,x,1.01,11.9,11.98895
1195,11/30/2019,03:35:00 AM,x,1.01,11.81,11.95395
1196,11/30/2019,03:40:00 AM,x,1.0,11.88,11.93728333
1197,11/30/2019,03:45:00 AM,x,1.0,11.99,11.94725625
1198,11/30/2019,03:50:00 AM,x,1.01,12.11,11.96142292
1199,11/30/2019,03:55:00 AM,x,1.01,12.09,11.9680625
1200,11/30/2019,04:00:00 AM,x,1.01,12.08,11.97972917
1201,11/30/2019,04:05:00 AM,x,1.01,11.97,11.9780625
1202,11/30/2019,04:10:00 AM,x,1.01,12.05,11.94553542
1203,11/30/2019,04:15:00 AM,x,1.01,12.06,11.89050833
1204,11/30/2019,04:20:00 AM,x,1.01,12.04,11.82636875
1205,11/30/2019,04:25:00 AM,x,1.01,12.03,11.79222917
1206,11/30/2019,04:30:00 AM,x,1.01,12.04,11.78472917
1207,11/30/2019,04:35:00 AM,x,1.01,11.79,11.8105625
1208,11/30/2019,04:40:00 AM,x,1.01,11.49,11.85722917
1209,11/30/2019,04:45:00 AM,x,1.01,11.33,11.89889583
1210,11/30/2019,04:50:00 AM,x,1.0,11.34,11.94972917
1211,11/30/2019,04:55:00 AM,x,1.0,11.68,12.03139583
1212,11/30/2019,05:00:00 AM,x,1.01,11.99,12.10886875
1213,11/30/2019,05:05:00 AM,x,1.01,12.28,12.19300833
1214,11/30/2019,05:10:00 AM,x,1.01,12.61,12.29703958
1215,11/30/2019,05:15:00 AM,x,1.01,12.56,12.40628125
1216,11/30/2019,05:20:00 AM,x,1.01,12.65,12.50015833
1217,11/30/2019,05:25:00 AM,x,1.01,13.01,12.55645625
1218,11/30/2019,05:30:00 AM,x,1.02,12.97,12.5802375
1219,11/30/2019,05:35:00 AM,x,1.02,12.8,12.58594792
1220,11/30/2019,05:40:00 AM,x,1.06,12.74,12.57455833
1221,11/30/2019,05:45:00 AM,0,1.29,12.65,12.58130625
1222,11/30/2019,05:50:00 AM,0,2.03,12.5,12.60782292
1223,11/30/2019,05:55:00 AM,0,3.29,12.43,12.62198333
1224,11/30/2019,06:00:00 AM,0.07,5.46,12.42,12.59570833
1225,11/30/2019,06:05:00 AM,0.23,8.44,12.59,12.53867917
1226,11/30/2019,06:10:00 AM,0.52,12.6,12.85,12.49399167
1227,11/30/2019,06:15:00 AM,0.82,16.98,13.16,12.51448958
1228,11/30/2019,06:20:00 AM,1.06,20.45,13.6,12.58413125
1229,11/30/2019,06:25:00 AM,1.14,21.32,13.84,12.6546125
1230,11/30/2019,06:30:00 AM,1.67,28.26,13.54,12.74829167
1231,11/30/2019,06:35:00 AM,3,47.0,13.61,12.8297875
1232,11/30/2019,06:40:00 AM,3.78,57.56,14.04,12.829725
1233,11/30/2019,06:45:00 AM,3.4,51.26,14.52,12.80557917
1234,11/30/2019,06:50:00 AM,3.95,58.47,15.17,12.64302292
1235,11/30/2019,06:55:00 AM,5.44,79.42,15.75,12.50262083
1236,11/30/2019,07:00:00 AM,5.89,85.64,16.15,12.72506042
1237,11/30/2019,07:05:00 AM,6.38,91.58,16.27,13.20834583
1238,11/30/2019,07:10:00 AM,8.68,127.7,16.59,13.66789792
1239,11/30/2019,07:15:00 AM,10.97,165.28,17.69,14.06618125
1240,11/30/2019,07:20:00 AM,15.13,251.24,19.15,14.38978958
1241,11/30/2019,07:25:00 AM,20.23,379.93,23.81,14.89000417
1242,11/30/2019,07:30:00 AM,20.06,372.59,27.4,15.33155208
1243,11/30/2019,07:35:00 AM,18.64,338.71,28.89,15.78049792
1244,11/30/2019,07:40:00 AM,20.03,365.11,29.55,16.23804583
1245,11/30/2019,07:45:00 AM,20.81,373.74,29.78,16.67221875
1246,11/30/2019,07:50:00 AM,24.48,428.83,31.09,17.23983333
1247,11/30/2019,07:55:00 AM,23.52,406.11,32.37,17.78919583
1248,11/30/2019,08:00:00 AM,24.37,411.53,32.04,18.09130625
1249,11/30/2019,08:05:00 AM,26.17,445.2,33.15,18.252025
1250,11/30/2019,08:10:00 AM,30.84,519.99,34.83,18.51567083
1251,11/30/2019,08:15:00 AM,33.54,560.97,35.76,18.793
1252,11/30/2019,08:20:00 AM,35.26,586.89,36.87,19.26069375
1253,11/30/2019,08:25:00 AM,37.25,615.55,38.06,19.68195625
1254,11/30/2019,08:30:00 AM,38.69,642.58,39.8,20.129125
1255,11/30/2019,08:35:00 AM,40.45,671.06,41.62,20.68715
1256,11/30/2019,08:40:00 AM,42.91,705.61,43.78,21.126275
1257,11/30/2019,08:45:00 AM,44.18,720.88,44.39,21.54473958
1258,11/30/2019,08:50:00 AM,43.25,707.22,45.75,21.9716
1259,11/30/2019,08:55:00 AM,41.56,671.49,46.05,22.4319
1260,11/30/2019,09:00:00 AM,43.2,695.96,46.65,23.0638375
1261,11/30/2019,09:05:00 AM,41.57,663.16,46.93,22.890825
1262,11/30/2019,09:10:00 AM,41.14,663.39,44.76,22.77843542
1263,11/30/2019,09:15:00 AM,40.75,678.46,44.6,23.1216875
1264,11/30/2019,09:20:00 AM,43.66,705.28,45.84,23.10982083
1265,11/30/2019,09:25:00 AM,45.71,744.67,47.78,22.50948542
1266,11/30/2019,09:30:00 AM,32.23,546.48,44.26,22.138575
