Fecha,Hora,Potencia [kW],Insolaci¢n [W/mý],Temperatura de modulos [øC],Temperatura ambiental [øC]
05/07/2020,11:25:00 AM,16.45,259.18,23.85,15.90819318
05/07/2020,11:30:00 AM,18.73,297.18,23.04,15.92636364
05/07/2020,11:35:00 AM,23.17,366.14,24.73,15.69347273
05/07/2020,11:40:00 AM,21.94,348.22,26.32,15.39938636
05/07/2020,11:45:00 AM,22.51,364.57,28.16,15.31801591
05/07/2020,11:50:00 AM,29.06,461.33,29.81,15.59577955
05/07/2020,11:55:00 AM,26.09,412.47,31.42,16.05968636
05/07/2020,12:00:00 PM,28.99,468.47,30.89,16.58750909
05/07/2020,12:05:00 PM,30.35,489.25,30.97,17.12852273
05/07/2020,12:10:00 PM,29,464.48,31.38,17.40700227
05/07/2020,12:15:00 PM,24.97,396.6,31.64,17.43342273
05/07/2020,12:20:00 PM,21.31,337.55,31.5,17.32968864
05/07/2020,12:25:00 PM,19.54,302.84,29.03,17.12219545
05/07/2020,12:30:00 PM,14.17,222.72,26.02,17.33266818
05/07/2020,12:35:00 PM,13.75,221.35,25.26,17.72640682
05/07/2020,12:40:00 PM,10.86,179.32,22.43,18.05502955
05/07/2020,12:45:00 PM,18.02,292.44,23.18,17.98131364
05/07/2020,12:50:00 PM,19.86,321.16,26.17,17.85385682
05/07/2020,12:55:00 PM,19.69,316.31,28.26,17.71105455
05/07/2020,01:00:00 PM,16.36,264.6,28,17.58902273
05/07/2020,01:05:00 PM,13.39,215.1,26.89,17.58039773
05/07/2020,01:10:00 PM,18.6,297.55,27.61,17.71743636
05/07/2020,01:15:00 PM,18.9,297.92,28.81,17.96636136
05/07/2020,01:20:00 PM,20.38,314.25,27.83,18.02395455
05/07/2020,01:25:00 PM,20.1,303.1,27.29,18.01302273
05/07/2020,01:30:00 PM,17.4,261.5,26.47,17.94066591
05/07/2020,01:35:00 PM,15.05,228.63,25.54,17.72333409
05/07/2020,01:40:00 PM,16.98,270.65,25.21,17.67380909
05/07/2020,01:45:00 PM,18.22,290.59,25.81,17.49078182
05/07/2020,01:50:00 PM,16.02,256.01,26.18,17.45593409
05/07/2020,01:55:00 PM,14.08,221.09,25.79,17.52342727
05/07/2020,02:00:00 PM,14.44,231.12,25.02,17.58747045
05/07/2020,02:05:00 PM,15.66,246.62,25.41,17.77884545
05/07/2020,02:10:00 PM,14.81,235.56,24.77,18.15928636
05/07/2020,02:15:00 PM,15.29,242.66,25.12,18.46626818
05/07/2020,02:20:00 PM,16.39,258.41,26.58,18.60946818
05/07/2020,02:25:00 PM,16.8,265.67,27.31,18.65327045
05/07/2020,02:30:00 PM,15.46,240.78,28.04,18.50249091
05/07/2020,02:35:00 PM,12.59,193.27,26.88,18.05747727
05/07/2020,02:40:00 PM,8.5,133.15,24.07,17.80363864
05/07/2020,02:45:00 PM,6.43,103.85,22.81,17.79788409
05/07/2020,02:50:00 PM,4.1,70.88,21.39,17.91972955
05/07/2020,02:55:00 PM,7.8,137.23,20.31,17.99618864
05/07/2020,03:00:00 PM,14.88,241.24,20.34,18.08415455
05/07/2020,03:05:00 PM,17.86,286.09,23.62,18.01623864
05/07/2020,03:10:00 PM,17.75,304.3,27.06,17.92172045
05/07/2020,03:15:00 PM,15.79,249.17,27.62,17.77592045
05/07/2020,03:20:00 PM,14.35,261.33,28.01,17.60916818
05/07/2020,03:25:00 PM,8.42,135.93,25.6,17.73960682
05/07/2020,03:30:00 PM,6.8,113.18,23.53,18.14281136
05/07/2020,03:35:00 PM,5.45,95.91,21.82,18.44265682
05/07/2020,03:40:00 PM,4.96,88.89,20.72,18.72195455
05/07/2020,03:45:00 PM,5.39,92.55,20.26,18.65759318
05/07/2020,03:50:00 PM,6.82,106.62,20.75,18.50891818
05/07/2020,03:55:00 PM,9.76,151.54,21.86,18.14287955
05/07/2020,04:00:00 PM,9.43,194.45,23.94,17.89732273
05/07/2020,04:05:00 PM,5.32,76.23,22.72,17.79458636
05/07/2020,04:10:00 PM,5.18,72.8,21.18,17.83401818
05/07/2020,04:15:00 PM,5.46,78.42,20.43,18.00078864
05/07/2020,04:20:00 PM,6.67,103.82,20.53,18.18315909
05/07/2020,04:25:00 PM,7.9,121.83,21.11,18.41516591
05/07/2020,04:30:00 PM,8.68,134.99,21.96,18.53848636
05/07/2020,04:35:00 PM,8.56,129.39,22.47,18.37598636
05/07/2020,04:40:00 PM,7.52,112.72,22.75,18.29685909
05/07/2020,04:45:00 PM,6.49,93.51,22.33,18.25801364
05/07/2020,04:50:00 PM,4.25,61.63,21.49,18.21328864
05/07/2020,04:55:00 PM,2.57,43.48,20.39,18.10448864
05/07/2020,05:00:00 PM,2.15,39.23,19.73,17.92242045
05/07/2020,05:05:00 PM,2.22,37.12,19.15,17.68738409
05/07/2020,05:10:00 PM,1.93,31.26,18.47,17.40290227
05/07/2020,05:15:00 PM,1.39,26.65,17.53,17.08553864
05/07/2020,05:20:00 PM,1.69,31.27,16.97,16.75739318
05/07/2020,05:25:00 PM,2.38,39.69,16.86,16.46474773
05/07/2020,05:30:00 PM,2.38,39.71,16.97,16.20257273
05/07/2020,05:35:00 PM,1.56,27.16,16.84,15.95284318
05/07/2020,05:40:00 PM,1.26,24.31,16.59,15.72831818
05/07/2020,05:45:00 PM,0.76,17.31,16.44,15.57086591
05/07/2020,05:50:00 PM,0.37,11.76,16.14,15.47830455
05/07/2020,05:55:00 PM,0.07,6.12,15.77,15.42258636
05/07/2020,06:00:00 PM,0,3.49,15.31,15.35417045
05/07/2020,06:05:00 PM,0,2.33,15.06,15.25682727
05/07/2020,06:10:00 PM,0,1.48,14.98,15.17288182
05/07/2020,06:15:00 PM,0,1.06,14.97,15.08461818
05/07/2020,06:20:00 PM,0,1.01,14.99,15.00816818
05/07/2020,06:25:00 PM,0,1.02,14.96,14.92869091
05/07/2020,06:30:00 PM,x,1.03,14.92,14.85507955
05/07/2020,06:35:00 PM,x,1.03,14.91,14.79349545
05/07/2020,06:40:00 PM,x,1.03,14.94,14.7294
05/07/2020,06:45:00 PM,x,1.02,14.95,14.65224545
05/07/2020,06:50:00 PM,x,1.02,14.73,14.56039773
05/07/2020,06:55:00 PM,x,1.02,14.42,14.44585227
05/07/2020,07:00:00 PM,x,1.02,14.34,14.30682045
05/07/2020,07:05:00 PM,x,1.02,14.26,14.14233409
05/07/2020,07:10:00 PM,x,1.02,14.12,13.94424091
05/07/2020,07:15:00 PM,x,1.02,13.98,13.71427045
05/07/2020,07:20:00 PM,x,1.02,13.7,13.49523864
05/07/2020,07:25:00 PM,x,1.01,13.39,13.32529773
05/07/2020,07:30:00 PM,x,1.01,13.1,13.17444773
05/07/2020,07:35:00 PM,x,1,12.76,13.04905227
05/07/2020,07:40:00 PM,x,1.01,12.42,12.94362727
05/07/2020,07:45:00 PM,x,1,12.32,12.83729318
05/07/2020,07:50:00 PM,x,1,12.55,12.71914091
05/07/2020,07:55:00 PM,x,1,12.68,12.59553409
05/07/2020,08:00:00 PM,x,1,12.88,12.46283636
05/07/2020,08:05:00 PM,x,1.01,12.96,12.36556364
05/07/2020,08:10:00 PM,x,1.01,12.81,12.28925909
05/07/2020,08:15:00 PM,x,1.01,12.4,12.22744091
05/07/2020,08:20:00 PM,x,1,12.03,12.14928864
05/07/2020,08:25:00 PM,x,1,11.64,12.08928864
05/07/2020,08:30:00 PM,x,1,11.69,12.03474318
05/07/2020,08:35:00 PM,x,0.99,11.58,11.98204545
05/07/2020,08:40:00 PM,x,1,11.64,11.95571136
05/07/2020,08:45:00 PM,x,0.99,11.69,11.98846818
05/07/2020,08:50:00 PM,x,1,12.02,12.07119545
05/07/2020,08:55:00 PM,x,1,12.28,12.20662045
05/07/2020,09:00:00 PM,x,1,12.38,12.34389318
05/07/2020,09:05:00 PM,x,1,12.52,12.48568182
05/07/2020,09:10:00 PM,x,1,12.76,12.58840909
05/07/2020,09:15:00 PM,x,1,12.94,12.65022727
05/07/2020,09:20:00 PM,x,1.01,13.13,12.66025682
05/07/2020,09:25:00 PM,x,1,13.2,12.66937727
05/07/2020,09:30:00 PM,x,1,13.14,12.68028636
05/07/2020,09:35:00 PM,x,1,12.77,12.66119545
05/07/2020,09:40:00 PM,x,0.99,12.37,12.62667955
05/07/2020,09:45:00 PM,x,0.99,12.13,12.60577045
05/07/2020,09:50:00 PM,x,0.99,12.38,12.57489091
05/07/2020,09:55:00 PM,x,1,12.5,12.54125455
05/07/2020,10:00:00 PM,x,1,12.31,12.5158
05/07/2020,10:05:00 PM,x,0.99,12.38,12.51943636
05/07/2020,10:10:00 PM,x,1,12.71,12.54940682
05/07/2020,10:15:00 PM,x,1,12.79,12.60574091
05/07/2020,10:20:00 PM,x,1,12.83,12.632075
05/07/2020,10:25:00 PM,x,1,12.86,12.65116591
05/07/2020,10:30:00 PM,x,1,12.81,12.69389318
05/07/2020,10:35:00 PM,x,1,12.7,12.73840909
05/07/2020,10:40:00 PM,x,1,12.75,12.76295455
05/07/2020,10:45:00 PM,x,1,12.67,12.80659091
05/07/2020,10:50:00 PM,x,1,12.71,12.87113636
05/07/2020,10:55:00 PM,x,1,12.78,12.94568182
05/07/2020,11:00:00 PM,x,1,12.87,13.04477273
05/07/2020,11:05:00 PM,x,1,12.98,13.17204545
05/07/2020,11:10:00 PM,x,1,13.27,13.29477273
05/07/2020,11:15:00 PM,x,1,13.54,13.38568182
05/07/2020,11:20:00 PM,x,1,13.68,13.43571136
05/07/2020,11:25:00 PM,x,1,13.9,13.47210455
05/07/2020,11:30:00 PM,x,1,14.1,13.52213409
05/07/2020,11:35:00 PM,x,1,14.1,13.5558
05/07/2020,11:40:00 PM,x,1,13.67,13.56855682
05/07/2020,11:45:00 PM,x,0.99,13.26,13.56946591
05/07/2020,11:50:00 PM,x,0.99,13.18,13.56585909
05/07/2020,11:55:00 PM,x,0.99,13.42,13.54588864
05/08/2020,12:00:00 AM,x,0.99,13.35,13.51319091
05/08/2020,12:05:00 AM,x,0.99,13.41,13.49319091
05/08/2020,12:10:00 AM,x,1,13.55,13.52773636
05/08/2020,12:15:00 AM,x,0.99,13.64,13.60770682
05/08/2020,12:20:00 AM,x,0.99,13.68,13.67858636
05/08/2020,12:25:00 AM,x,0.99,13.74,13.72404091
05/08/2020,12:30:00 AM,x,1,13.88,13.76222273
05/08/2020,12:35:00 AM,x,1,14.05,13.77313182
05/08/2020,12:40:00 AM,x,1,14.14,13.77407045
05/08/2020,12:45:00 AM,x,1,13.96,13.77770682
05/08/2020,12:50:00 AM,x,0.99,13.92,13.78861591
05/08/2020,12:55:00 AM,x,0.99,13.77,13.79767727
05/08/2020,01:00:00 AM,x,0.99,13.53,13.769525
05/08/2020,01:05:00 AM,x,0.99,13.56,13.71046364
05/08/2020,01:10:00 AM,x,0.99,13.68,13.628675
05/08/2020,01:15:00 AM,x,0.99,13.8,13.51779545
05/08/2020,01:20:00 AM,x,1,13.84,13.36600682
05/08/2020,01:25:00 AM,x,0.99,13.57,13.19694545
05/08/2020,01:30:00 AM,x,0.99,13.4,13.03333864
05/08/2020,01:35:00 AM,x,0.99,13.24,12.87609545
05/08/2020,01:40:00 AM,x,0.99,12.74,12.69794318
05/08/2020,01:45:00 AM,x,0.98,12.25,12.4907
05/08/2020,01:50:00 AM,x,0.98,11.91,12.27257727
05/08/2020,01:55:00 AM,x,0.98,11.73,12.07169773
05/08/2020,02:00:00 AM,x,0.98,11.83,11.87263636
05/08/2020,02:05:00 AM,x,0.98,11.72,11.67542273
05/08/2020,02:10:00 AM,x,0.98,11.52,11.51545227
05/08/2020,02:15:00 AM,x,0.98,11.44,11.392725
05/08/2020,02:20:00 AM,x,0.98,11.36,11.29545227
05/08/2020,02:25:00 AM,x,0.98,11.21,11.20908864
05/08/2020,02:30:00 AM,x,0.97,11.07,11.12363409
05/08/2020,02:35:00 AM,x,0.98,10.98,11.05181591
05/08/2020,02:40:00 AM,x,0.98,10.9,10.99908864
05/08/2020,02:45:00 AM,x,0.98,10.84,10.96633182
05/08/2020,02:50:00 AM,x,0.98,10.78,10.95175682
05/08/2020,02:55:00 AM,x,0.98,10.89,10.95354545
05/08/2020,03:00:00 AM,x,0.98,10.93,10.98166818
05/08/2020,03:05:00 AM,x,0.98,10.94,11.02800227
05/08/2020,03:10:00 AM,x,0.99,11.08,11.09433636
05/08/2020,03:15:00 AM,x,0.99,11.2,11.18157955
05/08/2020,03:20:00 AM,x,0.99,11.23,11.29973182
05/08/2020,03:25:00 AM,x,0.99,11.38,11.40879318
05/08/2020,03:30:00 AM,x,0.99,11.49,11.51512727
05/08/2020,03:35:00 AM,x,0.99,11.63,11.61509773
05/08/2020,03:40:00 AM,x,0.99,11.8,11.67600682
05/08/2020,03:45:00 AM,x,0.99,12.08,11.70237045
05/08/2020,03:50:00 AM,x,0.99,12.09,11.71512727
05/08/2020,03:55:00 AM,x,0.99,12.1,11.71606591
05/08/2020,04:00:00 AM,x,0.99,12.04,11.70791364
05/08/2020,04:05:00 AM,x,0.99,11.75,11.69336818
05/08/2020,04:10:00 AM,x,0.99,11.49,11.66427727
05/08/2020,04:15:00 AM,x,0.98,11.37,11.61791364
05/08/2020,04:20:00 AM,x,0.98,11.39,11.55609545
05/08/2020,04:25:00 AM,x,0.98,11.4,11.48609545
05/08/2020,04:30:00 AM,x,0.99,11.47,11.43427727
05/08/2020,04:35:00 AM,x,0.99,11.48,11.43518636
05/08/2020,04:40:00 AM,x,0.99,11.57,11.46882273
05/08/2020,04:45:00 AM,x,0.99,11.41,11.51788409
05/08/2020,04:50:00 AM,x,0.99,11.33,11.56330909
05/08/2020,04:55:00 AM,x,0.99,11.47,11.61600682
05/08/2020,05:00:00 AM,x,0.99,11.76,11.657825
05/08/2020,05:05:00 AM,x,0.99,11.86,11.69873409
05/08/2020,05:10:00 AM,x,0.99,11.91,11.73146136
05/08/2020,05:15:00 AM,x,0.99,11.89,11.80055227
05/08/2020,05:20:00 AM,x,0.99,11.98,11.89415909
05/08/2020,05:25:00 AM,x,0.99,11.93,11.99955455
05/08/2020,05:30:00 AM,x,0.99,11.93,12.10380455
05/08/2020,05:35:00 AM,x,0.99,11.93,12.20892727
05/08/2020,05:40:00 AM,x,0.99,12.17,12.31917273
05/08/2020,05:45:00 AM,x,1,12.36,12.42671364
05/08/2020,05:50:00 AM,x,1.01,12.63,12.52066364
05/08/2020,05:55:00 AM,x,1.09,12.91,12.61779318
05/08/2020,06:00:00 AM,0,1.41,13.03,12.70447955
05/08/2020,06:05:00 AM,0,1.83,13.15,12.78125455
05/08/2020,06:10:00 AM,0,2.13,13.11,12.819
05/08/2020,06:15:00 AM,0,2.73,13.07,12.838775
05/08/2020,06:20:00 AM,0,3.5,13.08,12.83555455
05/08/2020,06:25:00 AM,0,3.65,12.97,12.81889773
05/08/2020,06:30:00 AM,0,3.62,12.86,12.81035
05/08/2020,06:35:00 AM,0.02,4.83,12.71,12.79959318
05/08/2020,06:40:00 AM,0.13,7.23,12.78,12.77214545
05/08/2020,06:45:00 AM,0.24,10.1,12.89,12.75326818
05/08/2020,06:50:00 AM,0.47,14.42,13.16,12.75472727
05/08/2020,06:55:00 AM,0.55,15.38,13.39,12.778575
05/08/2020,07:00:00 AM,0.6,16.24,13.5,12.80684773
05/08/2020,07:05:00 AM,0.77,19.42,13.37,12.77800909
05/08/2020,07:10:00 AM,0.94,22.35,13.5,12.69038636
05/08/2020,07:15:00 AM,1.1,25.16,13.8,12.62667045
05/08/2020,07:20:00 AM,1.19,26.04,13.96,12.63391136
05/08/2020,07:25:00 AM,1.34,28.82,13.99,12.65479545
05/08/2020,07:30:00 AM,1.61,33.36,13.32,12.58304318
05/08/2020,07:35:00 AM,1.92,37.81,12.81,12.40807955
05/08/2020,07:40:00 AM,2.08,39.05,13.13,12.18353864
05/08/2020,07:45:00 AM,2.18,41.2,14.11,11.94138182
05/08/2020,07:50:00 AM,2.69,49.85,14.74,11.68005227
05/08/2020,07:55:00 AM,3.3,59.91,14.13,11.42333182
05/08/2020,08:00:00 AM,3.66,65.1,12.93,11.20659318
05/08/2020,08:05:00 AM,3.43,60.81,12.28,10.97938636
05/08/2020,08:10:00 AM,3.24,57.89,12.2,10.65747727
05/08/2020,08:15:00 AM,3.28,58.49,12.14,10.24508409
05/08/2020,08:20:00 AM,3.6,63.71,12.3,9.787015909
05/08/2020,08:25:00 AM,4.49,78.41,12.4,9.385513636
05/08/2020,08:30:00 AM,5.86,101.48,12.38,9.088604545
05/08/2020,08:35:00 AM,7.19,121.85,12.28,8.988672727
05/08/2020,08:40:00 AM,7.48,126.01,12.33,9.041795455
05/08/2020,08:45:00 AM,7.99,135.35,12.48,9.161927273
05/08/2020,08:50:00 AM,9.73,162.88,13.06,9.218763636
05/08/2020,08:55:00 AM,11.74,189.9,13.72,9.222431818
05/08/2020,09:00:00 AM,12.24,193.71,15.5,9.329402273
05/08/2020,09:05:00 AM,11.08,175.91,16.62,9.627352273
05/08/2020,09:10:00 AM,9.73,157.83,16.69,10.02807955
05/08/2020,09:15:00 AM,10.18,167.55,16.3,10.45993409
05/08/2020,09:20:00 AM,12.59,203.63,16.51,10.97875455
05/08/2020,09:25:00 AM,14.77,237.89,17.99,11.53854318
05/08/2020,09:30:00 AM,15.2,244.39,19.54,11.88319545
05/08/2020,09:35:00 AM,14.89,239.61,20.43,11.94279773
05/08/2020,09:40:00 AM,15.48,251.03,20.99,12.20969318
05/08/2020,09:45:00 AM,15.85,260.51,21.94,12.33546818
05/08/2020,09:50:00 AM,18.2,299.51,23.44,12.65424545
05/08/2020,09:55:00 AM,23.6,391.52,25.72,12.66019545
05/08/2020,10:00:00 AM,33.18,552.66,29.52,12.52461818
05/08/2020,10:05:00 AM,31.61,521.65,31.45,12.38929318
05/08/2020,10:10:00 AM,35.34,592.98,31.51,12.23428409
05/08/2020,10:15:00 AM,29.9,489.89,29.32,12.19177727
05/08/2020,10:20:00 AM,32.26,530.03,27.55,12.22203636
05/08/2020,10:25:00 AM,31.25,509.97,26.68,12.55109545
05/08/2020,10:30:00 AM,32.2,529.72,28.37,12.82899318
05/08/2020,10:35:00 AM,34.76,576.11,29.85,13.14609091
05/08/2020,10:40:00 AM,34.02,563.82,31.33,13.64851364
05/08/2020,10:45:00 AM,37.02,615.73,34.05,14.36981818
05/08/2020,10:50:00 AM,32.14,534.3,33.98,15.56544773
05/08/2020,10:55:00 AM,33.88,562.91,32.91,16.60421364
05/08/2020,11:00:00 AM,29.45,486.94,33.81,17.41372727
05/08/2020,11:05:00 AM,32.56,536.16,35.19,18.11512273
05/08/2020,11:10:00 AM,25.62,411.91,34.72,18.38224318
05/08/2020,11:15:00 AM,17.44,276.74,32.47,18.53690455
05/08/2020,11:20:00 AM,13.98,222.08,28.75,18.59481818
05/08/2020,11:25:00 AM,14.64,238.5,27.81,18.74454318
05/08/2020,11:30:00 AM,17.17,291.33,28.31,18.58956818
05/08/2020,11:35:00 AM,19.96,321.41,26.39,18.45593636
05/08/2020,11:40:00 AM,21.34,334.46,26.61,17.95665682
05/08/2020,11:45:00 AM,21.26,337.16,28.21,17.20969091
05/08/2020,11:50:00 AM,22.63,358.08,27.9,16.7643
05/08/2020,11:55:00 AM,22.58,354.47,27.8,16.50420227
05/08/2020,12:00:00 PM,24.59,394.62,29.12,16.38671364
05/08/2020,12:05:00 PM,25.92,417.82,29.42,16.372975
05/08/2020,12:10:00 PM,24.52,394.79,28.09,16.15657273
05/08/2020,12:15:00 PM,24.26,392.52,29.39,16.62007727
05/08/2020,12:20:00 PM,24.49,397.61,30.12,17.03770455
05/08/2020,12:25:00 PM,25.27,410.48,30.89,17.23993636
05/08/2020,12:30:00 PM,29.54,482.06,31.46,17.31283409
05/08/2020,12:35:00 PM,42.46,705.55,36.29,17.28133636
05/08/2020,12:40:00 PM,30.5,505.82,38.79,17.14853182
05/08/2020,12:45:00 PM,23,385.96,33.4,16.99295682
05/08/2020,12:50:00 PM,21.04,350.33,29.89,16.68791364
05/08/2020,12:55:00 PM,20.68,338.87,28.11,16.41596136
05/08/2020,01:00:00 PM,22.75,371.25,27.56,16.29928409
05/08/2020,01:05:00 PM,30.6,496.97,29.95,16.47739545
05/08/2020,01:10:00 PM,31.07,503.33,31.28,15.83541364
05/08/2020,01:15:00 PM,31.09,504.24,30.23,15.15258636
05/08/2020,01:20:00 PM,26.09,417.91,28.14,14.66835455
05/08/2020,01:25:00 PM,23.09,368.32,26.48,14.44145455
05/08/2020,01:30:00 PM,19.92,323.42,25.83,14.35528636
05/08/2020,01:35:00 PM,19.22,313.26,25.47,14.41905455
05/08/2020,01:40:00 PM,20.48,327.84,24,14.41801364
05/08/2020,01:45:00 PM,20.04,324.07,23.71,14.53078182
05/08/2020,01:50:00 PM,20.2,324.59,25.15,14.58007273
05/08/2020,01:55:00 PM,18.38,293.03,24.07,14.65960909
05/08/2020,02:00:00 PM,15.94,252.31,22.7,14.66604545
05/08/2020,02:05:00 PM,13.98,219.99,22.06,14.73389318
05/08/2020,02:10:00 PM,12.4,194.38,21.4,14.97400455
05/08/2020,02:15:00 PM,11.78,186.15,21.15,15.18932045
05/08/2020,02:20:00 PM,11.58,181.4,21.28,15.19300227
05/08/2020,02:25:00 PM,11.16,174.78,21.07,15.23410909
05/08/2020,02:30:00 PM,10.1,160.45,21.25,15.40865682
05/08/2020,02:35:00 PM,8.8,140.11,20.54,15.55900682
05/08/2020,02:40:00 PM,8.17,133.04,19.87,15.66365682
05/08/2020,02:45:00 PM,8.77,145.19,19.36,15.70792727
05/08/2020,02:50:00 PM,9.06,148.04,19.81,15.664175
05/08/2020,02:55:00 PM,7.31,117.54,20.24,15.63458182
05/08/2020,03:00:00 PM,5.68,93.41,19.6,15.53741136
05/08/2020,03:05:00 PM,4.48,74.96,18.67,15.44384091
05/08/2020,03:10:00 PM,4.55,77.32,18.1,15.44093864
05/08/2020,03:15:00 PM,5.35,90.67,17.85,15.53092045
05/08/2020,03:20:00 PM,5.38,90.95,18.02,15.58934091
05/08/2020,03:25:00 PM,5.14,87.8,17.82,15.53920227
05/08/2020,03:30:00 PM,4.67,79.78,17.55,15.50355682
05/08/2020,03:35:00 PM,4.12,70.33,17.8,15.47044318
05/08/2020,03:40:00 PM,3.9,67.35,17.82,15.50253636
05/08/2020,03:45:00 PM,3.97,69.19,17.89,15.60348636
05/08/2020,03:50:00 PM,4.31,74.51,18.29,15.70979318
05/08/2020,03:55:00 PM,4.58,78.09,18.71,15.8561
05/08/2020,04:00:00 PM,4.32,73.86,18.27,16.00422273
05/08/2020,04:05:00 PM,4.01,70.15,18.22,16.12134545
05/08/2020,04:10:00 PM,3.88,68.81,18.25,16.20845227
05/08/2020,04:15:00 PM,4.06,72.2,18.58,16.25889091
05/08/2020,04:20:00 PM,4.16,73.05,18.95,16.25160682
05/08/2020,04:25:00 PM,3.85,67.8,18.79,16.18655
05/08/2020,04:30:00 PM,3.44,61.15,18.79,16.11542045
05/08/2020,04:35:00 PM,2.99,53.56,18.33,15.99770227
05/08/2020,04:40:00 PM,2.54,46.58,17.71,15.84413636
05/08/2020,04:45:00 PM,2.11,40.36,17.1,15.69114318
05/08/2020,04:50:00 PM,1.91,37.34,16.67,15.49803636
05/08/2020,04:55:00 PM,1.72,34.55,16.21,15.13674773
05/08/2020,05:00:00 PM,1.61,33.07,15.72,14.64782727
05/08/2020,05:05:00 PM,1.5,30.94,15.33,14.13607955
05/08/2020,05:10:00 PM,1.33,28.29,15.47,13.66307273
05/08/2020,05:15:00 PM,1.27,27.64,15.35,13.22177045
05/08/2020,05:20:00 PM,1.21,26.39,13.47,12.78998182
05/08/2020,05:25:00 PM,0.92,21.4,12.12,12.39898636
05/08/2020,05:30:00 PM,0.55,15.69,11.47,12.05675
05/08/2020,05:35:00 PM,0.3,11.29,11.36,11.74193636
05/08/2020,05:40:00 PM,0.11,7.57,11.18,11.41561136
05/08/2020,05:45:00 PM,0.04,5.33,10.88,11.10420227
05/08/2020,05:50:00 PM,0,3.81,10.91,10.96652045
05/08/2020,05:55:00 PM,0,2.75,10.97,10.93315682
05/08/2020,06:00:00 PM,0,1.8,10.92,10.95110455
05/08/2020,06:05:00 PM,0,1.2,11,10.98241591
05/08/2020,06:10:00 PM,0,1.04,11.06,11.03182727
05/08/2020,06:15:00 PM,0,0.99,11.13,11.140075
05/08/2020,06:20:00 PM,0,1,11.09,11.25746818
05/08/2020,06:25:00 PM,x,1,11.19,11.38718409
05/08/2020,06:30:00 PM,x,1,11.37,11.59954773
05/08/2020,06:35:00 PM,x,1,11.51,11.84374545
05/08/2020,06:40:00 PM,x,1,11.93,12.10019773
05/08/2020,06:45:00 PM,x,1,12.11,12.35741136
05/08/2020,06:50:00 PM,x,1,12.34,12.61829091
05/08/2020,06:55:00 PM,x,1,13.23,12.87553409
05/08/2020,07:00:00 PM,x,1.01,13.68,13.12186818
05/08/2020,07:05:00 PM,x,1.01,13.88,13.35638409
05/08/2020,07:10:00 PM,x,1.01,13.96,13.56180909
05/08/2020,07:15:00 PM,x,1.01,13.96,13.74541591
05/08/2020,07:20:00 PM,x,1.01,14.02,13.89993182
05/08/2020,07:25:00 PM,x,1.01,14.08,13.95808409
05/08/2020,07:30:00 PM,x,1.01,14.09,13.96084091
05/08/2020,07:35:00 PM,x,1.01,14.19,13.94905227
05/08/2020,07:40:00 PM,x,1.01,14.13,13.93999091
05/08/2020,07:45:00 PM,x,1.01,14.04,13.94365682
05/08/2020,07:50:00 PM,x,1.01,13.87,13.93459545
05/08/2020,07:55:00 PM,x,1,13.71,13.93459545
05/08/2020,08:00:00 PM,x,1,13.75,13.94553409
05/08/2020,08:05:00 PM,x,1,13.86,13.98101818
05/08/2020,08:10:00 PM,x,1,14,14.03374545
05/08/2020,08:15:00 PM,x,1,13.92,14.09283636
05/08/2020,08:20:00 PM,x,1.01,14.08,14.15922955
05/08/2020,08:25:00 PM,x,1,14.21,14.22468409
05/08/2020,08:30:00 PM,x,1,14.58,14.27104773
05/08/2020,08:35:00 PM,x,1.01,14.71,14.313775
05/08/2020,08:40:00 PM,x,1.01,14.69,14.36195682
05/08/2020,08:45:00 PM,x,1,14.6,14.43195682
05/08/2020,08:50:00 PM,x,1,14.43,14.48744091
05/08/2020,08:55:00 PM,x,1,14.26,14.52380455
05/08/2020,09:00:00 PM,x,1,14.33,14.52016818
05/08/2020,09:05:00 PM,x,1,14.53,14.50565227
05/08/2020,09:10:00 PM,x,1,14.69,14.49477273
05/08/2020,09:15:00 PM,x,1,14.69,14.47113636
05/08/2020,09:20:00 PM,x,1,14.61,14.44840909
05/08/2020,09:25:00 PM,x,1,14.54,14.42022727
05/08/2020,09:30:00 PM,x,1,14.55,14.37477273
05/08/2020,09:35:00 PM,x,1,14.57,14.31843864
05/08/2020,09:40:00 PM,x,1,14.34,14.25662045
05/08/2020,09:45:00 PM,x,1,14.18,14.202075
05/08/2020,09:50:00 PM,x,1,13.95,14.15662045
05/08/2020,09:55:00 PM,x,1,13.83,14.122075
05/08/2020,10:00:00 PM,x,0.99,13.91,14.08843864
05/08/2020,10:05:00 PM,x,1,14.01,14.05389318
05/08/2020,10:10:00 PM,x,1,14.09,14.03301364
05/08/2020,10:15:00 PM,x,1,14.11,14.01940682
05/08/2020,10:20:00 PM,x,1,14.16,14.02852727
05/08/2020,10:25:00 PM,x,1,14.18,14.05219318
05/08/2020,10:30:00 PM,x,1,14.19,14.06764773
05/08/2020,10:35:00 PM,x,0.99,14.11,14.06585909
05/08/2020,10:40:00 PM,x,0.99,14.03,14.04497955
05/08/2020,10:45:00 PM,x,0.99,14.05,14.01407045
05/08/2020,10:50:00 PM,x,0.99,14.09,13.9741
05/08/2020,10:55:00 PM,x,0.99,14.08,13.93140227
05/08/2020,11:00:00 PM,x,0.99,13.99,13.89415909
