Fecha,Hora,Potencia [kW],Insolaci¢n [W/mý],Temperatura de modulos [øC],Temperatura ambiental [øC]
05/21/2020,11:30:00 AM,16.61,260.55,29.67,16.96070227
05/21/2020,11:35:00 AM,27.38,444.56,26.59,16.44485
05/21/2020,11:40:00 AM,56.32,989.98,35.35,16.57774091
05/21/2020,11:45:00 AM,33.49,537.61,33.9,16.65070909
05/21/2020,11:50:00 AM,21.23,340.1,30.25,15.95401591
05/21/2020,11:55:00 AM,22.85,366.95,28.06,15.20970909
05/21/2020,12:00:00 PM,24.08,376.06,30.37,14.3646
05/21/2020,12:05:00 PM,15.18,229.29,26.85,14.39789773
05/21/2020,12:10:00 PM,16.78,253.22,23.38,15.33303636
05/21/2020,12:15:00 PM,11.48,173.41,20.14,14.969875
05/21/2020,12:20:00 PM,10.61,166.83,17.25,14.30485
05/21/2020,12:25:00 PM,9.59,151.51,16.83,13.91214091
05/21/2020,12:30:00 PM,10.94,169.29,18.01,13.7486
05/21/2020,12:35:00 PM,11.34,167.01,18.89,13.57450227
05/21/2020,12:40:00 PM,14.54,222.68,19.67,13.38999091
05/21/2020,12:45:00 PM,20.14,308.57,21.91,12.75640909
05/21/2020,12:50:00 PM,25.94,400.79,24.84,12.96533182
05/21/2020,12:55:00 PM,18.92,287.72,25.7,12.63303409
05/21/2020,01:00:00 PM,11,167.6,22.93,12.777825
05/21/2020,01:05:00 PM,11.11,179.67,18.96,13.1094
05/21/2020,01:10:00 PM,25.06,390.93,20.24,13.48562955
05/21/2020,01:15:00 PM,18.43,299.81,23.87,13.54298182
05/21/2020,01:20:00 PM,35.3,615.98,28.27,14.07179091
05/21/2020,01:25:00 PM,39.16,678.13,36.14,13.84083182
05/21/2020,01:30:00 PM,30.84,539.4,34.64,13.25079773
05/21/2020,01:35:00 PM,25.06,426.11,30.42,13.77871818
05/21/2020,01:40:00 PM,33.31,603.62,32.13,15.14854773
05/21/2020,01:45:00 PM,22.08,356.27,29.21,15.67362727
05/21/2020,01:50:00 PM,25.91,460.66,28.78,16.50923182
05/21/2020,01:55:00 PM,37.34,745.15,35.21,16.75727273
05/21/2020,02:00:00 PM,31.99,594.22,38.24,16.65780227
05/21/2020,02:05:00 PM,19.25,326.68,33.22,17.168175
05/21/2020,02:10:00 PM,19.14,328.86,30.59,17.71629318
05/21/2020,02:15:00 PM,21.66,413.16,30.87,17.45341136
05/21/2020,02:20:00 PM,21.41,421.87,30.54,18.25493636
05/21/2020,02:25:00 PM,28.45,589.99,35.19,18.86774545
05/21/2020,02:30:00 PM,19.16,331.83,32.97,18.58075682
05/21/2020,02:35:00 PM,22.57,425.18,32.36,18.70461136
05/21/2020,02:40:00 PM,25.37,500.63,31.01,19.10148409
05/21/2020,02:45:00 PM,18.25,317.99,32.96,19.40165
05/21/2020,02:50:00 PM,20.27,433.43,31.82,19.53746818
05/21/2020,02:55:00 PM,28.9,639.97,36.57,20.04907727
05/21/2020,03:00:00 PM,21.76,460.76,38.94,19.91036591
05/21/2020,03:05:00 PM,14.35,332.38,35.07,20.08040455
05/21/2020,03:10:00 PM,16.28,418.95,34.36,20.01179091
05/21/2020,03:15:00 PM,18.06,538.67,35.83,19.76856591
05/21/2020,03:20:00 PM,14.5,312.83,31.81,19.52634545
05/21/2020,03:25:00 PM,13.04,277.24,29.67,19.98128182
05/21/2020,03:30:00 PM,10.24,166.09,25.81,19.43955
05/21/2020,03:35:00 PM,12.28,354.93,25.52,18.91733636
05/21/2020,03:40:00 PM,8.26,232.62,27.51,18.87942045
05/21/2020,03:45:00 PM,11.68,359.72,26.76,19.14413636
05/21/2020,03:50:00 PM,6.83,203.53,27.39,19.39499545
05/21/2020,03:55:00 PM,7.91,291.5,27.48,19.53750455
05/21/2020,04:00:00 PM,8.16,254.36,26.79,19.54971818
05/21/2020,04:05:00 PM,11.06,262.86,28.87,20.106725
05/21/2020,04:10:00 PM,8.1,258.92,29.65,20.11134545
05/21/2020,04:15:00 PM,6.68,105.77,27.84,20.51399318
05/21/2020,04:20:00 PM,7.9,127.16,26.36,20.39408864
05/21/2020,04:25:00 PM,6.5,108.11,24.06,20.51566364
05/21/2020,04:30:00 PM,5.38,91.02,23.07,20.56110455
05/21/2020,04:35:00 PM,4.38,77.21,22.51,20.40189091
05/21/2020,04:40:00 PM,4.94,84.67,22.25,20.14569091
05/21/2020,04:45:00 PM,3.61,63.19,21.51,19.60660455
05/21/2020,04:50:00 PM,2.6,47.89,20.9,19.26799318
05/21/2020,04:55:00 PM,2.23,42.98,20.42,19.037775
05/21/2020,05:00:00 PM,2.3,44.44,20.02,18.81773864
05/21/2020,05:05:00 PM,2.47,47.48,19.96,18.57771136
05/21/2020,05:10:00 PM,2.33,44.23,19.91,18.39576591
05/21/2020,05:15:00 PM,1.73,34.69,19.63,18.25918864
05/21/2020,05:20:00 PM,1.49,30.03,18.99,18.14872955
05/21/2020,05:25:00 PM,1.55,31.34,18.71,18.06210455
05/21/2020,05:30:00 PM,2.04,38.45,18.61,18.00795909
05/21/2020,05:35:00 PM,2.14,39.79,18.79,17.9277
05/21/2020,05:40:00 PM,1.38,27.57,18.85,17.79798409
05/21/2020,05:45:00 PM,0.59,15.43,18.63,17.62991818
05/21/2020,05:50:00 PM,0.22,9.53,18.38,17.482725
05/21/2020,05:55:00 PM,0.02,4.92,18.14,17.34685227
05/21/2020,06:00:00 PM,0,3.26,17.64,17.20559318
05/21/2020,06:05:00 PM,0,1.98,17.11,17.03465682
05/21/2020,06:10:00 PM,0,1.42,16.7,16.82670682
05/21/2020,06:15:00 PM,0,1.08,16.43,16.62197955
05/21/2020,06:20:00 PM,0,1.02,16.23,16.43254773
05/21/2020,06:25:00 PM,0,1.03,15.84,16.25585909
05/21/2020,06:30:00 PM,x,1.03,15.65,16.13244773
05/21/2020,06:35:00 PM,x,1.03,15.7,16.04525455
05/21/2020,06:40:00 PM,x,1.03,15.91,15.96367955
05/21/2020,06:45:00 PM,x,1.03,16.02,15.86564545
05/21/2020,06:50:00 PM,x,1.03,16.07,15.76200909
05/21/2020,06:55:00 PM,x,1.03,16.21,15.69294773
05/21/2020,07:00:00 PM,x,1.03,16.12,15.63934091
05/21/2020,07:05:00 PM,x,1.03,15.79,15.56300682
05/21/2020,07:10:00 PM,x,1.03,15.35,15.4294
05/21/2020,07:15:00 PM,x,1.02,15.09,15.25306591
05/21/2020,07:20:00 PM,x,1.02,15.08,15.043125
05/21/2020,07:25:00 PM,x,1.02,15.06,14.80682045
05/21/2020,07:30:00 PM,x,1.02,14.86,14.581425
05/21/2020,07:35:00 PM,x,1.02,14.44,14.38148409
05/21/2020,07:40:00 PM,x,1.02,14.08,14.22793636
05/21/2020,07:45:00 PM,x,1.01,13.76,14.13160227
05/21/2020,07:50:00 PM,x,1.01,13.61,14.06617727
05/21/2020,07:55:00 PM,x,1.01,13.64,14.02163182
05/21/2020,08:00:00 PM,x,1.01,13.59,14.02890455
05/21/2020,08:05:00 PM,x,1,13.66,14.09708636
05/21/2020,08:10:00 PM,x,1.01,14.03,14.17435909
05/21/2020,08:15:00 PM,x,1.01,14.36,14.27072273
05/21/2020,08:20:00 PM,x,1.02,14.57,14.37432955
05/21/2020,08:25:00 PM,x,1.02,14.94,14.47614773
05/21/2020,08:30:00 PM,x,1.02,15.19,14.57975455
05/21/2020,08:35:00 PM,x,1.02,14.93,14.68242273
05/21/2020,08:40:00 PM,x,1.01,14.82,14.75151364
05/21/2020,08:45:00 PM,x,1.02,14.75,14.79512045
05/21/2020,08:50:00 PM,x,1.01,14.76,14.80693864
05/21/2020,08:55:00 PM,x,1.02,14.73,14.79424091
05/21/2020,09:00:00 PM,x,1.02,14.79,14.76608864
05/21/2020,09:05:00 PM,x,1.01,14.79,14.74975455
05/21/2020,09:10:00 PM,x,1.02,14.84,14.75248182
05/21/2020,09:15:00 PM,x,1.02,14.7,14.76523864
05/21/2020,09:20:00 PM,x,1.01,14.8,14.77705682
05/21/2020,09:25:00 PM,x,1.01,14.88,14.79435909
05/21/2020,09:30:00 PM,x,1.01,14.75,14.80984318
05/21/2020,09:35:00 PM,x,1.01,14.85,14.83166136
05/21/2020,09:40:00 PM,x,1.01,14.89,14.86350909
05/21/2020,09:45:00 PM,x,1.01,14.89,14.92353864
05/21/2020,09:50:00 PM,x,1.01,14.92,14.977175
05/21/2020,09:55:00 PM,x,1.01,14.96,15.01444773
05/21/2020,10:00:00 PM,x,1.01,15.03,15.07081136
05/21/2020,10:05:00 PM,x,1.01,15.19,15.13262955
05/21/2020,10:10:00 PM,x,1.01,15.36,15.19441818
05/21/2020,10:15:00 PM,x,1.01,15.39,15.25987273
05/21/2020,10:20:00 PM,x,1.01,15.29,15.31896364
05/21/2020,10:25:00 PM,x,1.01,15.37,15.37441818
05/21/2020,10:30:00 PM,x,1.01,15.53,15.41714545
05/21/2020,10:35:00 PM,x,1.02,15.57,15.44350909
05/21/2020,10:40:00 PM,x,1.01,15.61,15.41532727
05/21/2020,10:45:00 PM,x,1.01,15.57,15.33805455
05/21/2020,10:50:00 PM,x,1.01,15.57,15.28626591
05/21/2020,10:55:00 PM,x,1.01,15.5,15.24538636
05/21/2020,11:00:00 PM,x,1.01,15.48,15.20720455
05/21/2020,11:05:00 PM,x,1.01,15.05,15.18271818
05/21/2020,11:10:00 PM,x,1.01,14.54,15.14911136
05/21/2020,11:15:00 PM,x,1,14.72,15.10911136
05/21/2020,11:20:00 PM,x,1,14.92,15.07459545
05/21/2020,11:25:00 PM,x,1.01,15.11,15.05644318
05/21/2020,11:30:00 PM,x,1,15.3,15.04192727
05/21/2020,11:35:00 PM,x,1,15.24,15.06559318
05/21/2020,11:40:00 PM,x,1.01,15.13,15.12195682
05/21/2020,11:45:00 PM,x,1,15.19,15.16556364
05/21/2020,11:50:00 PM,x,1,15.3,15.1792
05/21/2020,11:55:00 PM,x,1,15.32,15.18832045
05/22/2020,12:00:00 AM,x,1,15.31,15.18556364
05/22/2020,12:05:00 AM,x,1.01,15.16,15.19189773
05/22/2020,12:10:00 AM,x,1.01,15.2,15.19829091
05/22/2020,12:15:00 AM,x,1,15.07,15.19556364
05/22/2020,12:20:00 AM,x,1,15.21,15.18465455
05/22/2020,12:25:00 AM,x,1.01,15.27,15.18007955
05/22/2020,12:30:00 AM,x,1.01,15.31,15.17917045
05/22/2020,12:35:00 AM,x,1,15.2,15.18192727
05/22/2020,12:40:00 AM,x,1,15.16,15.17738182
05/22/2020,12:45:00 AM,x,1,15.18,15.17917045
05/22/2020,12:50:00 AM,x,1.01,15.27,15.17007955
05/22/2020,12:55:00 AM,x,1,15.3,15.15189773
05/22/2020,01:00:00 AM,x,1,15.19,15.11465455
05/22/2020,01:05:00 AM,x,1.01,15.15,15.06283636
05/22/2020,01:10:00 AM,x,1.01,15.09,15.01738182
05/22/2020,01:15:00 AM,x,1,15.11,14.98010909
05/22/2020,01:20:00 AM,x,1.01,15.07,14.93195682
05/22/2020,01:25:00 AM,x,1,14.9,14.75195682
05/22/2020,01:30:00 AM,x,1,14.63,14.48107727
05/22/2020,01:35:00 AM,x,1,14.66,14.22571136
05/22/2020,01:40:00 AM,x,1,14.77,14.05216364
05/22/2020,01:45:00 AM,x,1,14.74,13.92946591
05/22/2020,01:50:00 AM,x,1,13.32,13.83225227
05/22/2020,01:55:00 AM,x,0.99,12.21,13.76497955
05/22/2020,02:00:00 AM,x,0.98,12.34,13.72134318
05/22/2020,02:05:00 AM,x,0.98,13.18,13.66770682
05/22/2020,02:10:00 AM,x,0.99,13.76,13.59134318
05/22/2020,02:15:00 AM,x,0.99,14,13.5041
05/22/2020,02:20:00 AM,x,1,14.16,13.54958409
05/22/2020,02:25:00 AM,x,1,14.15,13.71140227
05/22/2020,02:30:00 AM,x,1,14.07,13.87770682
05/22/2020,02:35:00 AM,x,1,13.93,13.97310227
05/22/2020,02:40:00 AM,x,0.99,13.78,14.01398182
05/22/2020,02:45:00 AM,x,0.99,13.82,14.0258
05/22/2020,02:50:00 AM,x,0.99,13.99,14.000375
05/22/2020,02:55:00 AM,x,1,14.17,13.95946591
05/22/2020,03:00:00 AM,x,1,14.23,13.91767727
05/22/2020,03:05:00 AM,x,1,14.21,13.88497955
05/22/2020,03:10:00 AM,x,0.99,14.13,13.86770682
05/22/2020,03:15:00 AM,x,0.99,13.88,13.84316136
05/22/2020,03:20:00 AM,x,1,13.7,13.78679773
05/22/2020,03:25:00 AM,x,0.99,13.61,13.7041
05/22/2020,03:30:00 AM,x,0.99,13.57,13.59322045
05/22/2020,03:35:00 AM,x,0.99,13.59,13.45779545
05/22/2020,03:40:00 AM,x,0.99,13.55,13.30691591
05/22/2020,03:45:00 AM,x,0.99,13.37,13.15509773
05/22/2020,03:50:00 AM,x,0.99,13.26,13.01149091
05/22/2020,03:55:00 AM,x,0.99,13.01,12.86058182
05/22/2020,04:00:00 AM,x,0.99,12.72,12.71330909
05/22/2020,04:05:00 AM,x,0.98,12.47,12.57421818
05/22/2020,04:10:00 AM,x,0.99,12.21,12.44694545
05/22/2020,04:15:00 AM,x,0.99,12.12,12.32785455
05/22/2020,04:20:00 AM,x,0.99,11.95,12.22149091
05/22/2020,04:25:00 AM,x,0.99,11.95,12.13330909
05/22/2020,04:30:00 AM,x,0.99,12.06,12.07876364
05/22/2020,04:35:00 AM,x,0.99,12.15,12.06237045
05/22/2020,04:40:00 AM,x,0.99,12.06,12.057825
05/22/2020,04:45:00 AM,x,0.99,12.09,12.05146136
05/22/2020,04:50:00 AM,x,0.99,12.04,12.05237045
05/22/2020,04:55:00 AM,x,0.99,12.12,12.03509773
05/22/2020,05:00:00 AM,x,0.99,12.29,11.99418864
05/22/2020,05:05:00 AM,x,0.99,12.16,11.93779545
05/22/2020,05:10:00 AM,x,0.99,12.05,11.89201591
05/22/2020,05:15:00 AM,x,0.99,11.96,11.845775
05/22/2020,05:20:00 AM,x,0.99,11.76,11.81273636
05/22/2020,05:25:00 AM,x,0.99,11.61,11.76008409
05/22/2020,05:30:00 AM,x,1,11.53,11.68993636
05/22/2020,05:35:00 AM,x,1.1,11.56,11.63809773
05/22/2020,05:40:00 AM,0,3.41,11.66,11.59308409
05/22/2020,05:45:00 AM,0.01,4.48,11.79,11.54057955
05/22/2020,05:50:00 AM,0.05,5.58,11.69,11.49806364
05/22/2020,05:55:00 AM,0.19,9.04,11.78,11.47637955
05/22/2020,06:00:00 AM,0.43,13.92,12.01,11.48042727
05/22/2020,06:05:00 AM,0.77,19.61,12.16,11.49647273
05/22/2020,06:10:00 AM,1.12,25.53,12.18,11.51666364
05/22/2020,06:15:00 AM,1.48,31.38,12.28,11.50756364
05/22/2020,06:20:00 AM,1.82,37.56,12.56,11.53368182
05/22/2020,06:25:00 AM,2.17,43.63,12.96,11.56917045
05/22/2020,06:30:00 AM,2.51,48.9,13.29,11.62744773
05/22/2020,06:35:00 AM,2.83,54.73,13.55,11.72074545
05/22/2020,06:40:00 AM,3.3,63.56,13.61,11.85706591
05/22/2020,06:45:00 AM,3.61,68.74,14.03,12.03173182
05/22/2020,06:50:00 AM,4.01,75.49,14.33,12.229275
05/22/2020,06:55:00 AM,4.34,81.58,14.85,12.46334545
05/22/2020,07:00:00 AM,4.57,84.34,15.29,12.72396818
05/22/2020,07:05:00 AM,5.04,94.16,15.91,12.84068864
05/22/2020,07:10:00 AM,5.52,104.57,16.58,12.81604773
05/22/2020,07:15:00 AM,5.93,111.93,17.15,13.09503864
05/22/2020,07:20:00 AM,6.05,110.56,17.71,13.44344318
05/22/2020,07:25:00 AM,6.16,113.92,18.27,13.726025
05/22/2020,07:30:00 AM,9.11,179.84,18.9,14.24636364
05/22/2020,07:35:00 AM,15.96,347.9,22.58,14.84808636
05/22/2020,07:40:00 AM,13.49,286.62,24.18,15.65680455
05/22/2020,07:45:00 AM,17.83,360.03,27.41,16.72543182
05/22/2020,07:50:00 AM,22.85,466.86,30.48,17.43993409
05/22/2020,07:55:00 AM,25,495.61,34.38,17.98316818
05/22/2020,08:00:00 AM,26.84,534.5,36.84,18.82472727
05/22/2020,08:05:00 AM,22.9,450.85,36.73,19.40708182
05/22/2020,08:10:00 AM,14.66,281.01,34.4,19.21445909
05/22/2020,08:15:00 AM,16.81,299.19,31.7,19.33698182
05/22/2020,08:20:00 AM,17.42,340.21,31.6,19.34177955
05/22/2020,08:25:00 AM,8.8,163.62,27.63,18.89794773
05/22/2020,08:30:00 AM,11.05,202.18,24.25,18.317875
05/22/2020,08:35:00 AM,20.52,371.2,24.81,17.59249545
05/22/2020,08:40:00 AM,13.1,229.33,24.51,16.88822045
05/22/2020,08:45:00 AM,14.63,251.39,23.53,16.27625455
05/22/2020,08:50:00 AM,20.45,361.83,25.15,15.56779773
05/22/2020,08:55:00 AM,20.78,363.14,24.89,14.80784545
05/22/2020,09:00:00 AM,19.82,347.44,25.39,14.54615455
05/22/2020,09:05:00 AM,14.26,247.38,25.56,14.91395
05/22/2020,09:10:00 AM,16,271.24,24.06,14.76545682
05/22/2020,09:15:00 AM,18.35,331.38,23.52,14.75986591
05/22/2020,09:20:00 AM,21.7,369.45,25.96,14.74080909
05/22/2020,09:25:00 AM,22.42,391.06,27.51,15.16720909
05/22/2020,09:30:00 AM,19.62,330.1,27.52,15.66244545
05/22/2020,09:35:00 AM,19.97,340.82,26.5,15.66731818
05/22/2020,09:40:00 AM,20.71,349.59,26.66,15.70937955
05/22/2020,09:45:00 AM,27.04,472.28,28.53,16.07137727
05/22/2020,09:50:00 AM,21.55,374.82,29.96,16.59317045
05/22/2020,09:55:00 AM,21.97,377.36,31.81,16.84056818
05/22/2020,10:00:00 AM,28.1,492.5,33.58,16.94667955
05/22/2020,10:05:00 AM,28.37,502.85,32.05,17.09652955
05/22/2020,10:10:00 AM,26.5,472.55,32.09,17.34701364
05/22/2020,10:15:00 AM,19.91,343.92,30.87,17.68308636
05/22/2020,10:20:00 AM,21.55,366.71,29.44,17.64129091
05/22/2020,10:25:00 AM,20.09,333.57,28.8,17.43255
05/22/2020,10:30:00 AM,20.2,323.64,27.59,17.27241136
05/22/2020,10:35:00 AM,18.07,287.58,27.4,16.99747727
05/22/2020,10:40:00 AM,18.22,290.84,26.33,16.83686136
05/22/2020,10:45:00 AM,16.61,263.12,25.87,16.52555909
05/22/2020,10:50:00 AM,13.93,222.78,24.49,16.55175
05/22/2020,10:55:00 AM,15.37,249.47,23.92,16.52964773
05/22/2020,11:00:00 AM,26.14,424.52,26.48,16.54912273
05/22/2020,11:05:00 AM,27.25,443.22,29.37,16.45044773
05/22/2020,11:10:00 AM,23.81,379.13,28.59,16.74073864
05/22/2020,11:15:00 AM,19.46,321.23,28.25,17.24731364
05/22/2020,11:20:00 AM,21.65,363.82,29.54,17.75493182
05/22/2020,11:25:00 AM,26.45,447.51,31.83,18.30816591
05/22/2020,11:30:00 AM,28.87,500.67,33.24,19.23342273
05/22/2020,11:35:00 AM,26.96,456.28,34.9,19.711925
05/22/2020,11:40:00 AM,20.23,329.51,33.6,19.72530227
05/22/2020,11:45:00 AM,17.08,277.74,31.86,20.57243864
05/22/2020,11:50:00 AM,18.92,311.76,32.03,21.23038864
05/22/2020,11:55:00 AM,18.84,309.51,32.92,21.01041818
05/22/2020,12:00:00 PM,24.08,400.65,33.25,22.07678636
05/22/2020,12:05:00 PM,38.1,654.91,37.7,22.46977045
05/22/2020,12:10:00 PM,17.36,287.43,36.47,22.39989318
05/22/2020,12:15:00 PM,17.72,286.36,34.26,22.14457273
05/22/2020,12:20:00 PM,32.82,587.5,33.96,22.34550909
05/22/2020,12:25:00 PM,13.28,223.13,35.95,22.31990682
05/22/2020,12:30:00 PM,14.14,235.27,32.04,22.41471818
05/22/2020,12:35:00 PM,15.11,251.93,30.31,22.68415
05/22/2020,12:40:00 PM,20.84,326.31,30.63,21.92551591
05/22/2020,12:45:00 PM,10.51,154.52,29.13,21.21199318
05/22/2020,12:50:00 PM,7.91,117.56,26.4,21.51466818
05/22/2020,12:55:00 PM,6.49,100.56,24.54,20.32627045
05/22/2020,01:00:00 PM,6.54,103.41,22.74,19.36718864
05/22/2020,01:05:00 PM,4.96,82.66,21.47,18.78355455
05/22/2020,01:10:00 PM,6.24,103.86,20.48,18.59679091
05/22/2020,01:15:00 PM,5.06,87.21,21.03,18.427625
05/22/2020,01:20:00 PM,10.1,170.28,21.16,18.20053409
05/22/2020,01:25:00 PM,21.43,348.19,25.16,18.22534773
05/22/2020,01:30:00 PM,22.73,373.16,27.83,18.21723864
05/22/2020,01:35:00 PM,21.6,337.83,28.95,18.07112727
05/22/2020,01:40:00 PM,13.04,205.93,28.94,18.01300455
05/22/2020,01:45:00 PM,16.12,251.96,28.27,17.44041364
05/22/2020,01:50:00 PM,11.06,173.7,27.19,17.87297273
05/22/2020,01:55:00 PM,10.68,170.77,24.84,18.75649545
05/22/2020,02:00:00 PM,16.72,247.19,25.21,19.93712727
05/22/2020,02:05:00 PM,21.79,359.84,28.16,20.76794773
05/22/2020,02:10:00 PM,32.9,673.01,33.77,21.177
05/22/2020,02:15:00 PM,31.91,691.26,42.85,21.35605682
05/22/2020,02:20:00 PM,24.94,586.69,42.63,21.07700909
05/22/2020,02:25:00 PM,15.79,323.1,39.19,20.93646136
05/22/2020,02:30:00 PM,13.38,225.86,34.45,21.01088636
05/22/2020,02:35:00 PM,10.57,173.02,32.37,20.72872955
05/22/2020,02:40:00 PM,9.46,149.51,26.91,20.84159545
05/22/2020,02:45:00 PM,12.68,193.07,24.75,20.42483182
05/22/2020,02:50:00 PM,12.47,190.34,23.93,20.04889318
05/22/2020,02:55:00 PM,11.11,178,23.78,19.34388182
05/22/2020,03:00:00 PM,15.13,352.57,24.82,18.85912955
05/22/2020,03:05:00 PM,22.9,520.04,30.04,18.51978636
05/22/2020,03:10:00 PM,24.06,566.78,34.22,18.83654318
05/22/2020,03:15:00 PM,23,556.7,37.52,19.242475
05/22/2020,03:20:00 PM,20.03,562.95,39.23,19.34409545
05/22/2020,03:25:00 PM,20.66,581.93,40.69,19.61493182
05/22/2020,03:30:00 PM,17.54,476.49,38.5,20.22436364
05/22/2020,03:35:00 PM,11.46,258.3,33.93,20.76645227
05/22/2020,03:40:00 PM,10,167.37,28.38,20.84231591
05/22/2020,03:45:00 PM,8.72,263.33,27.42,20.68295227
05/22/2020,03:50:00 PM,6.71,126.64,25.09,20.79464545
05/22/2020,03:55:00 PM,8.21,137.07,24.52,20.58485682
05/22/2020,04:00:00 PM,9.53,158.41,24.25,20.16243182
05/22/2020,04:05:00 PM,10.99,244.18,24.57,19.51336364
05/22/2020,04:10:00 PM,9.73,273.1,26.55,19.08725227
05/22/2020,04:15:00 PM,4.93,79.3,24.74,19.0238
05/22/2020,04:20:00 PM,3.91,64.32,21.56,18.69084091
05/22/2020,04:25:00 PM,4.79,80.08,20.97,18.37957727
05/22/2020,04:30:00 PM,4.7,78.6,20.95,18.230625
05/22/2020,04:35:00 PM,4.42,75.9,20.72,18.37026136
05/22/2020,04:40:00 PM,3.11,54.96,19.95,18.42912727
05/22/2020,04:45:00 PM,3.23,53.18,19.04,18.05347955
05/22/2020,04:50:00 PM,4.2,69.19,18.89,17.896775
05/22/2020,04:55:00 PM,3.62,57.44,19.33,17.81755455
05/22/2020,05:00:00 PM,2.23,39.38,19.45,17.69883409
05/22/2020,05:05:00 PM,2.15,39.33,19.6,17.54115227
05/22/2020,05:10:00 PM,2.06,38.75,19.29,17.34506591
05/22/2020,05:15:00 PM,1.72,31.82,18.78,17.19148636
05/22/2020,05:20:00 PM,1.32,25.97,18.34,17.07589318
05/22/2020,05:25:00 PM,0.79,19.09,17.71,16.86822045
05/22/2020,05:30:00 PM,0.54,14.5,16.99,16.59421591
05/22/2020,05:35:00 PM,0.44,13.02,16.43,16.31214318
05/22/2020,05:40:00 PM,0.4,11.93,16.01,16.06770227
05/22/2020,05:45:00 PM,0.26,10.16,15.7,15.86921364
05/22/2020,05:50:00 PM,0.2,8.96,15.47,15.70873182
05/22/2020,05:55:00 PM,0.16,8.12,15.42,15.59212045
05/22/2020,06:00:00 PM,0.06,5.57,15.4,15.53737273
05/22/2020,06:05:00 PM,0,3.33,15.45,15.52461591
05/22/2020,06:10:00 PM,0,1.77,15.62,15.52863864
05/22/2020,06:15:00 PM,0,1.21,15.77,15.55470455
05/22/2020,06:20:00 PM,0,1.02,15.84,15.59904318
05/22/2020,06:25:00 PM,0,1.03,15.95,15.6409
05/22/2020,06:30:00 PM,x,1.03,15.9,15.67249545
05/22/2020,06:35:00 PM,x,1.03,15.7,15.68838182
05/22/2020,06:40:00 PM,x,1.03,15.69,15.69147727
05/22/2020,06:45:00 PM,x,1.03,15.7,15.69837273
05/22/2020,06:50:00 PM,x,1.03,15.65,15.716525
05/22/2020,06:55:00 PM,x,1.03,15.6,15.73743409
05/22/2020,07:00:00 PM,x,1.03,15.55,15.76561591
05/22/2020,07:05:00 PM,x,1.03,15.63,15.75561591
05/22/2020,07:10:00 PM,x,1.03,15.84,15.6011
05/22/2020,07:15:00 PM,x,1.03,16.04,15.48661364
05/22/2020,07:20:00 PM,x,1.03,16.18,15.45209773
05/22/2020,07:25:00 PM,x,1.03,16.21,15.45667273
05/22/2020,07:30:00 PM,x,1.03,15.59,15.48852045
05/22/2020,07:35:00 PM,x,1.02,13.99,15.52942955
05/22/2020,07:40:00 PM,x,1.01,14.44,15.55306591
05/22/2020,07:45:00 PM,x,1.02,15.27,15.553975
05/22/2020,07:50:00 PM,x,1.02,15.65,15.52855
05/22/2020,07:55:00 PM,x,1.02,15.9,15.503125
05/22/2020,08:00:00 PM,x,1.03,16.08,15.54315455
05/22/2020,08:05:00 PM,x,1.03,16.1,15.73221591
05/22/2020,08:10:00 PM,x,1.03,16.05,15.88491364
05/22/2020,08:15:00 PM,x,1.02,15.9,15.95855
05/22/2020,08:20:00 PM,x,1.02,15.93,15.97855
05/22/2020,08:25:00 PM,x,1.02,16.03,15.96218636
05/22/2020,08:30:00 PM,x,1.03,16.07,15.91857955
05/22/2020,08:35:00 PM,x,1.02,16.12,15.87133636
05/22/2020,08:40:00 PM,x,1.02,16.08,15.82412273
05/22/2020,08:45:00 PM,x,1.02,15.87,15.78051591
05/22/2020,08:50:00 PM,x,1.02,15.72,15.72145455
05/22/2020,08:55:00 PM,x,1.02,15.6,15.64148409
05/22/2020,09:00:00 PM,x,1.02,15.58,15.55699773
05/22/2020,09:05:00 PM,x,1.01,15.53,15.46975455
05/22/2020,09:10:00 PM,x,1.01,15.42,15.38342045
05/22/2020,09:15:00 PM,x,1.01,15.28,15.30890455
05/22/2020,09:20:00 PM,x,1.01,15.15,15.25438864
05/22/2020,09:25:00 PM,x,1.01,15.14,15.22169091
05/22/2020,09:30:00 PM,x,1.01,15.16,15.19353864
05/22/2020,09:35:00 PM,x,1.01,15.13,15.16353864
05/22/2020,09:40:00 PM,x,1.01,15.05,15.14535682
05/22/2020,09:45:00 PM,x,1.01,15.12,15.13353864
05/22/2020,09:50:00 PM,x,1.01,15.24,15.12535682
05/22/2020,09:55:00 PM,x,1.01,15.27,15.11626591
05/22/2020,10:00:00 PM,x,1.01,15.2,15.11262955
05/22/2020,10:05:00 PM,x,1.01,15.22,15.10444773
05/22/2020,10:10:00 PM,x,1.01,15.15,15.09356818
05/22/2020,10:15:00 PM,x,1.01,15.06,15.07450682
05/22/2020,10:20:00 PM,x,1.01,15.04,15.04450682
05/22/2020,10:25:00 PM,x,1.01,15.12,15.00999091
05/22/2020,10:30:00 PM,x,1.01,15.04,14.97183864
05/22/2020,10:35:00 PM,x,1,14.93,14.93277727
05/22/2020,10:40:00 PM,x,1,14.91,14.894625
05/22/2020,10:45:00 PM,x,1.01,14.91,14.85192727
05/22/2020,10:50:00 PM,x,1,14.89,14.80650227
