Fecha,Hora,Potencia [kW],Insolaci¢n [W/mý],Temperatura de modulos [øC],Temperatura ambiental [øC]
05/28/2020,11:10:00 AM,17.54,279.97,28.63,19.36350227
05/28/2020,11:15:00 AM,14.88,238.29,28.9,19.40268636
05/28/2020,11:20:00 AM,13.78,223.52,28.48,19.12934773
05/28/2020,11:25:00 AM,13.58,218.12,28.34,18.58258636
05/28/2020,11:30:00 AM,11.62,184.84,26.09,17.92216818
05/28/2020,11:35:00 AM,10.12,157.31,24.86,17.28981364
05/28/2020,11:40:00 AM,10.25,159.77,23.13,16.68768409
05/28/2020,11:45:00 AM,10.96,172.19,19.27,15.91517273
05/28/2020,11:50:00 AM,10.97,169.48,17.17,15.26
05/28/2020,11:55:00 AM,11.33,172.18,17.5,14.791275
05/28/2020,12:00:00 PM,11.78,183.47,17.99,14.51717955
05/28/2020,12:05:00 PM,12.53,199.46,19.39,14.263125
05/28/2020,12:10:00 PM,14.24,227.14,20.04,14.08430227
05/28/2020,12:15:00 PM,15.32,240.04,21.81,14.15464773
05/28/2020,12:20:00 PM,15.73,248.15,24.16,14.28463182
05/28/2020,12:25:00 PM,14.26,228.38,24.49,14.43003409
05/28/2020,12:30:00 PM,12.44,194.99,23.29,14.45804318
05/28/2020,12:35:00 PM,12.42,192.91,22.24,14.259175
05/28/2020,12:40:00 PM,11.57,179.15,20.27,13.98147045
05/28/2020,12:45:00 PM,9.34,140.87,17.67,13.49495
05/28/2020,12:50:00 PM,7.99,119.89,17.4,12.69612727
05/28/2020,12:55:00 PM,6.82,105.99,15.78,11.65695909
05/28/2020,01:00:00 PM,7.03,116,14.49,10.99488182
05/28/2020,01:05:00 PM,8.41,141.44,14.2,10.92442955
05/28/2020,01:10:00 PM,11.08,187.17,14.74,11.29895
05/28/2020,01:15:00 PM,16.37,269.29,16.06,11.85425455
05/28/2020,01:20:00 PM,25.32,410.56,18.98,12.14314773
05/28/2020,01:25:00 PM,28.56,470.77,24.97,12.39910682
05/28/2020,01:30:00 PM,23.33,384.14,27.68,12.77785909
05/28/2020,01:35:00 PM,15.74,261.62,27.07,13.07150682
05/28/2020,01:40:00 PM,9.38,155.69,24.26,13.44226364
05/28/2020,01:45:00 PM,8.83,140.88,21.26,13.90530227
05/28/2020,01:50:00 PM,9.7,155.05,20.19,14.46749091
05/28/2020,01:55:00 PM,8.83,144.73,19.59,14.66718409
05/28/2020,02:00:00 PM,10.13,163.59,18.15,14.40150909
05/28/2020,02:05:00 PM,10.46,168.76,18.22,13.80296818
05/28/2020,02:10:00 PM,8.99,145.8,17.14,13.09582727
05/28/2020,02:15:00 PM,6.23,103.05,15.17,12.61543182
05/28/2020,02:20:00 PM,5.56,92.72,14.88,12.31142727
05/28/2020,02:25:00 PM,5.76,92.83,15.29,12.04074773
05/28/2020,02:30:00 PM,6.77,111.28,15.6,11.87601364
05/28/2020,02:35:00 PM,8.18,135.03,15.81,11.75778636
05/28/2020,02:40:00 PM,8.04,134.86,15.78,11.88578409
05/28/2020,02:45:00 PM,7.94,135.79,16.22,12.01766136
05/28/2020,02:50:00 PM,8.23,136.96,16.36,12.17510682
05/28/2020,02:55:00 PM,10.9,173.5,16.66,12.244825
05/28/2020,03:00:00 PM,13.87,216.16,18.46,12.49365227
05/28/2020,03:05:00 PM,12.7,194.17,20.12,13.14213182
05/28/2020,03:10:00 PM,14.45,243.03,21.17,13.70156591
05/28/2020,03:15:00 PM,14.26,266.2,22.25,14.12693864
05/28/2020,03:20:00 PM,16.51,344.31,24.23,14.45503636
05/28/2020,03:25:00 PM,18.56,336.6,25.66,14.82831364
05/28/2020,03:30:00 PM,13.09,212.16,25.45,15.45643182
05/28/2020,03:35:00 PM,7.43,120.59,21.47,15.84899091
05/28/2020,03:40:00 PM,8.18,127.51,20.63,16.15561818
05/28/2020,03:45:00 PM,9.77,159.45,20.7,16.38243864
05/28/2020,03:50:00 PM,10.3,219.16,22.25,16.62981364
05/28/2020,03:55:00 PM,7.15,129.72,22.56,16.70718409
05/28/2020,04:00:00 PM,4.76,79.15,20.7,16.43301818
05/28/2020,04:05:00 PM,4.93,81.71,19.3,16.25568409
05/28/2020,04:10:00 PM,5.11,81.43,18.74,16.18374545
05/28/2020,04:15:00 PM,5.59,87.66,18.61,16.19812727
05/28/2020,04:20:00 PM,5.94,93.49,18.61,16.27744091
05/28/2020,04:25:00 PM,6.31,97.57,18.71,16.072325
05/28/2020,04:30:00 PM,6.48,99.38,18.83,15.91663636
05/28/2020,04:35:00 PM,6.26,98.32,18.89,15.8942
05/28/2020,04:40:00 PM,6.05,98.89,18.89,15.92183636
05/28/2020,04:45:00 PM,5.44,91.7,18.98,15.98721364
05/28/2020,04:50:00 PM,5.48,92.99,19.11,16.05688864
05/28/2020,04:55:00 PM,5.22,84.46,19.16,16.08767273
05/28/2020,05:00:00 PM,4.55,71.15,18.71,16.09085455
05/28/2020,05:05:00 PM,3.7,58.23,18.29,16.07655909
05/28/2020,05:10:00 PM,2.48,41.84,17.84,16.04719318
05/28/2020,05:15:00 PM,1.55,29.6,17.3,15.96263864
05/28/2020,05:20:00 PM,1.22,25.92,16.72,15.85319773
05/28/2020,05:25:00 PM,0.92,21.38,16.33,15.703
05/28/2020,05:30:00 PM,0.68,17.62,16.11,15.55275
05/28/2020,05:35:00 PM,0.5,14.06,15.81,15.40329773
05/28/2020,05:40:00 PM,0.31,10.78,15.42,15.23493864
05/28/2020,05:45:00 PM,0.12,7.57,15.13,15.04931364
05/28/2020,05:50:00 PM,0.04,5.45,14.94,14.89279318
05/28/2020,05:55:00 PM,0,3.85,14.87,14.78297727
05/28/2020,06:00:00 PM,0,2.66,14.84,14.69293182
05/28/2020,06:05:00 PM,0,1.9,14.69,14.62145909
05/28/2020,06:10:00 PM,0,1.35,14.34,14.56029545
05/28/2020,06:15:00 PM,0,1.05,14.19,14.49873864
05/28/2020,06:20:00 PM,0,1.01,14.46,14.45546364
05/28/2020,06:25:00 PM,x,1.02,14.58,14.423825
05/28/2020,06:30:00 PM,x,1.02,14.6,14.39685227
05/28/2020,06:35:00 PM,x,1.02,14.43,14.38763409
05/28/2020,06:40:00 PM,x,1.02,14.24,14.40954773
05/28/2020,06:45:00 PM,x,1.02,14.32,14.45602955
05/28/2020,06:50:00 PM,x,1.02,14.43,14.48327273
05/28/2020,06:55:00 PM,x,1.02,14.49,14.48875682
05/28/2020,07:00:00 PM,x,1.02,14.56,14.48060455
05/28/2020,07:05:00 PM,x,1.01,14.57,14.49424091
05/28/2020,07:10:00 PM,x,1.01,14.7,14.52696818
05/28/2020,07:15:00 PM,x,1.02,14.76,14.56242273
05/28/2020,07:20:00 PM,x,1.01,14.64,14.57969545
05/28/2020,07:25:00 PM,x,1.01,14.51,14.559725
05/28/2020,07:30:00 PM,x,1.02,14.58,14.51702727
05/28/2020,07:35:00 PM,x,1.02,14.6,14.46978409
05/28/2020,07:40:00 PM,x,1.02,14.71,14.41435909
05/28/2020,07:45:00 PM,x,1.02,14.62,14.33896364
05/28/2020,07:50:00 PM,x,1.01,14.27,14.26626591
05/28/2020,07:55:00 PM,x,1.01,14.09,14.20811364
05/28/2020,08:00:00 PM,x,1,14.05,14.14999091
05/28/2020,08:05:00 PM,x,1,14.09,14.08641364
05/28/2020,08:10:00 PM,x,1,13.93,14.01465455
05/28/2020,08:15:00 PM,x,1,13.84,13.97016818
05/28/2020,08:20:00 PM,x,1,13.87,13.97289545
05/28/2020,08:25:00 PM,x,1,13.94,13.99562273
05/28/2020,08:30:00 PM,x,1,13.9,14.02016818
05/28/2020,08:35:00 PM,x,1,13.92,14.03104773
05/28/2020,08:40:00 PM,x,1,14.13,14.05468409
05/28/2020,08:45:00 PM,x,1.01,14.3,14.08195682
05/28/2020,08:50:00 PM,x,1.01,14.34,14.09922955
05/28/2020,08:55:00 PM,x,1,14.32,14.11559318
05/28/2020,09:00:00 PM,x,1.01,14.21,14.14468409
05/28/2020,09:05:00 PM,x,1,14.19,14.17832045
05/28/2020,09:10:00 PM,x,1,14.14,14.18832045
05/28/2020,09:15:00 PM,x,1,14.06,14.17562273
05/28/2020,09:20:00 PM,x,1,14.12,14.15110682
05/28/2020,09:25:00 PM,x,1,14.22,14.11656136
05/28/2020,09:30:00 PM,x,1,14.29,14.08298409
05/28/2020,09:35:00 PM,x,1,14.24,14.02937727
05/28/2020,09:40:00 PM,x,1,14.16,13.93577045
05/28/2020,09:45:00 PM,x,1,14.07,13.80761818
05/28/2020,09:50:00 PM,x,1,13.94,13.66131364
05/28/2020,09:55:00 PM,x,0.99,13.84,13.51591818
05/28/2020,10:00:00 PM,x,0.99,13.6,13.38231136
05/28/2020,10:05:00 PM,x,0.99,13.11,13.27415909
05/28/2020,10:10:00 PM,x,0.99,12.65,13.19055227
05/28/2020,10:15:00 PM,x,0.98,12.51,13.12603636
05/28/2020,10:20:00 PM,x,0.98,12.62,13.06606591
05/28/2020,10:25:00 PM,x,0.99,12.82,12.99879318
05/28/2020,10:30:00 PM,x,0.99,13.05,12.93336818
05/28/2020,10:35:00 PM,x,0.99,13.24,12.89430682
05/28/2020,10:40:00 PM,x,0.99,13.36,12.88888182
05/28/2020,10:45:00 PM,x,0.99,13.28,12.88979091
05/28/2020,10:50:00 PM,x,0.99,13.1,12.88433636
05/28/2020,10:55:00 PM,x,0.98,12.88,12.85982045
05/28/2020,11:00:00 PM,x,0.98,12.68,12.79894091
05/28/2020,11:05:00 PM,x,0.98,12.59,12.69806136
05/28/2020,11:10:00 PM,x,0.98,12.52,12.55990909
05/28/2020,11:15:00 PM,x,0.98,12.56,12.41175682
05/28/2020,11:20:00 PM,x,0.98,12.55,12.25087727
05/28/2020,11:25:00 PM,x,0.98,12.38,12.09269545
05/28/2020,11:30:00 PM,x,0.98,12.13,11.94360455
05/28/2020,11:35:00 PM,x,0.98,11.84,11.80090682
05/28/2020,11:40:00 PM,x,0.98,11.65,11.6673
05/28/2020,11:45:00 PM,x,0.98,11.33,11.54093636
05/28/2020,11:50:00 PM,x,0.98,11.14,11.42457273
05/28/2020,11:55:00 PM,x,0.98,11.04,11.33005682
05/29/2020,12:00:00 AM,x,0.97,11.02,11.25823864
05/29/2020,12:05:00 AM,x,0.97,11.05,11.21369318
05/29/2020,12:10:00 AM,x,0.98,11.17,11.18369318
05/29/2020,12:15:00 AM,x,0.98,11.27,11.18369318
05/29/2020,12:20:00 AM,x,0.97,11.34,11.19732955
05/29/2020,12:25:00 AM,x,0.98,11.34,11.21732955
05/29/2020,12:30:00 AM,x,0.98,11.35,11.25363409
05/29/2020,12:35:00 AM,x,0.98,11.32,11.29902955
05/29/2020,12:40:00 AM,x,0.98,11.33,11.34354545
05/29/2020,12:45:00 AM,x,0.98,11.29,11.38897045
05/29/2020,12:50:00 AM,x,0.98,11.26,11.42982045
05/29/2020,12:55:00 AM,x,0.99,11.42,11.475275
05/29/2020,01:00:00 AM,x,0.99,11.55,11.51891136
05/29/2020,01:05:00 AM,x,0.99,11.66,11.56345682
05/29/2020,01:10:00 AM,x,0.99,11.77,11.585275
05/29/2020,01:15:00 AM,x,0.99,11.79,11.585275
05/29/2020,01:20:00 AM,x,0.98,11.84,11.59345682
05/29/2020,01:25:00 AM,x,0.98,11.83,11.60257727
05/29/2020,01:30:00 AM,x,0.98,11.81,11.61260682
05/29/2020,01:35:00 AM,x,0.98,11.57,11.61809091
05/29/2020,01:40:00 AM,x,0.98,11.29,11.60266591
05/29/2020,01:45:00 AM,x,0.98,11.35,11.57817955
05/29/2020,01:50:00 AM,x,0.98,11.52,11.54908864
05/29/2020,01:55:00 AM,x,0.98,11.66,11.51908864
05/29/2020,02:00:00 AM,x,0.98,11.72,11.48363409
05/29/2020,02:05:00 AM,x,0.98,11.6,11.46090682
05/29/2020,02:10:00 AM,x,0.97,11.52,11.47727045
05/29/2020,02:15:00 AM,x,0.98,11.52,11.51727045
05/29/2020,02:20:00 AM,x,0.98,11.5,11.55454318
05/29/2020,02:25:00 AM,x,0.98,11.42,11.58545227
05/29/2020,02:30:00 AM,x,0.98,11.32,11.60454318
05/29/2020,02:35:00 AM,x,0.98,11.47,11.62454318
05/29/2020,02:40:00 AM,x,0.98,11.79,11.65087727
05/29/2020,02:45:00 AM,x,0.98,11.93,11.67360455
05/29/2020,02:50:00 AM,x,0.98,12,11.68815
05/29/2020,02:55:00 AM,x,0.98,11.93,11.68905909
05/29/2020,03:00:00 AM,x,0.98,11.82,11.66724091
05/29/2020,03:05:00 AM,x,0.98,11.81,11.61454318
05/29/2020,03:10:00 AM,x,0.98,11.77,11.52184545
05/29/2020,03:15:00 AM,x,0.98,11.66,11.40548182
05/29/2020,03:20:00 AM,x,0.98,11.43,11.28005682
05/29/2020,03:25:00 AM,x,0.98,11.08,11.16732955
05/29/2020,03:30:00 AM,x,0.97,10.89,11.06642045
05/29/2020,03:35:00 AM,x,0.97,10.77,10.95645
05/29/2020,03:40:00 AM,x,0.98,10.65,10.86011591
05/29/2020,03:45:00 AM,x,0.97,10.62,10.79378182
05/29/2020,03:50:00 AM,x,0.98,10.69,10.740175
05/29/2020,03:55:00 AM,x,0.98,10.71,10.68747727
05/29/2020,04:00:00 AM,x,0.97,10.6,10.63020455
05/29/2020,04:05:00 AM,x,0.97,10.71,10.56747727
05/29/2020,04:10:00 AM,x,0.97,10.93,10.509325
05/29/2020,04:15:00 AM,x,0.97,10.84,10.44568864
05/29/2020,04:20:00 AM,x,0.97,10.5,10.36844545
05/29/2020,04:25:00 AM,x,0.97,10.26,10.28483864
05/29/2020,04:30:00 AM,x,0.97,10.08,10.20574773
05/29/2020,04:35:00 AM,x,0.97,10.01,10.11392955
05/29/2020,04:40:00 AM,x,0.97,9.92,9.996656818
05/29/2020,04:45:00 AM,x,0.97,9.84,9.889384091
05/29/2020,04:50:00 AM,x,0.97,9.79,9.804838636
05/29/2020,04:55:00 AM,x,0.97,9.73,9.753929545
05/29/2020,05:00:00 AM,x,0.97,9.7,9.741202273
05/29/2020,05:05:00 AM,x,0.97,9.64,9.763929545
05/29/2020,05:10:00 AM,x,0.97,9.66,9.821113636
05/29/2020,05:15:00 AM,x,0.97,9.57,9.913279545
05/29/2020,05:20:00 AM,x,0.97,9.7,10.02481818
05/29/2020,05:25:00 AM,x,0.97,9.94,10.14500682
05/29/2020,05:30:00 AM,x,0.97,10.26,10.25543636
05/29/2020,05:35:00 AM,x,1,10.55,10.32822045
05/29/2020,05:40:00 AM,0,1.16,10.86,10.35619091
05/29/2020,05:45:00 AM,0,1.68,11.04,10.38481591
05/29/2020,05:50:00 AM,0,3.06,11.12,10.40206591
05/29/2020,05:55:00 AM,0.04,5.44,11.06,10.39772727
05/29/2020,06:00:00 AM,0.13,7.72,10.66,10.38683864
05/29/2020,06:05:00 AM,0.24,10.58,10.28,10.37041818
05/29/2020,06:10:00 AM,0.35,12.82,10.27,10.33524545
05/29/2020,06:15:00 AM,0.56,16.67,10.4,10.315125
05/29/2020,06:20:00 AM,1.03,24.9,10.67,10.34857045
05/29/2020,06:25:00 AM,1.46,32.04,11.15,10.51220682
05/29/2020,06:30:00 AM,2.06,42.25,11.71,10.82997045
05/29/2020,06:35:00 AM,2.5,49.68,12.05,11.28395682
05/29/2020,06:40:00 AM,2.44,48.49,12.34,11.82225
05/29/2020,06:45:00 AM,2.41,47.74,12.94,12.40119091
05/29/2020,06:50:00 AM,2.34,45.44,14.16,13.008575
05/29/2020,06:55:00 AM,2.14,41.4,15.25,13.63507273
05/29/2020,07:00:00 AM,2,40,16.23,14.31288636
05/29/2020,07:05:00 AM,2.04,41.09,17.11,15.03871591
05/29/2020,07:10:00 AM,2.47,47.49,17.77,15.79988636
05/29/2020,07:15:00 AM,2.83,53.17,18.27,16.56777045
05/29/2020,07:20:00 AM,3.28,60.61,18.97,17.27371591
05/29/2020,07:25:00 AM,3.23,58.99,19.71,17.91692955
05/29/2020,07:30:00 AM,3.34,60.63,20.39,18.46549545
05/29/2020,07:35:00 AM,3.42,61.94,21.15,18.98798182
05/29/2020,07:40:00 AM,3.72,66.61,22,19.52715682
05/29/2020,07:45:00 AM,4.24,75.12,22.89,20.00237727
05/29/2020,07:50:00 AM,4.55,80.62,23.6,20.51367273
05/29/2020,07:55:00 AM,4.99,87.87,23.82,21.22792273
05/29/2020,08:00:00 AM,5.53,94.71,24.6,22.30516364
05/29/2020,08:05:00 AM,6.52,109,25.7,23.14745227
05/29/2020,08:10:00 AM,7.4,122.48,25.75,23.48092045
05/29/2020,08:15:00 AM,7.78,129.71,26.84,23.75632727
05/29/2020,08:20:00 AM,8.83,147.09,30.43,23.93054318
05/29/2020,08:25:00 AM,9.6,159.41,35.45,24.14025682
05/29/2020,08:30:00 AM,9.79,160.55,33.62,24.22124318
05/29/2020,08:35:00 AM,8.95,147.59,28.3,24.08807955
05/29/2020,08:40:00 AM,8.3,137.29,27.94,23.85071591
05/29/2020,08:45:00 AM,8.44,138.27,27.39,23.59621364
05/29/2020,08:50:00 AM,10.45,168.89,28.76,22.96715227
05/29/2020,08:55:00 AM,13.02,208.53,29.19,21.75909545
05/29/2020,09:00:00 AM,14.9,236.84,28.39,20.72389091
05/29/2020,09:05:00 AM,16.01,253.28,27.39,20.33716364
05/29/2020,09:10:00 AM,14.81,233.08,27.4,20.03484318
05/29/2020,09:15:00 AM,14.89,235.08,26.37,19.7965
05/29/2020,09:20:00 AM,16.34,259.06,25.4,19.45071818
05/29/2020,09:25:00 AM,17.46,275.85,25.98,19.53535909
05/29/2020,09:30:00 AM,15.91,250.79,27.4,19.83419773
05/29/2020,09:35:00 AM,15.64,249.46,28.26,19.83317955
05/29/2020,09:40:00 AM,15.96,254.94,28.56,19.52934545
05/29/2020,09:45:00 AM,18.56,295.77,29.08,19.63133636
05/29/2020,09:50:00 AM,20.09,324.19,33.88,20.00655682
05/29/2020,09:55:00 AM,21.92,352.31,35.43,20.40847273
05/29/2020,10:00:00 AM,24.92,398.24,32.09,20.64681818
05/29/2020,10:05:00 AM,24.42,394.07,29.29,20.75036364
05/29/2020,10:10:00 AM,18.48,292.56,29.36,21.01907727
05/29/2020,10:15:00 AM,15.94,252.37,29.31,21.35260682
05/29/2020,10:20:00 AM,15.2,240.74,29.26,21.12193636
05/29/2020,10:25:00 AM,16.37,259.35,30.3,20.79199318
05/29/2020,10:30:00 AM,17.88,284.26,30.53,20.971
05/29/2020,10:35:00 AM,18.25,290.76,32.68,21.434275
05/29/2020,10:40:00 AM,16.85,265.96,31.78,21.51166818
05/29/2020,10:45:00 AM,20.64,329.34,31.51,21.75012273
05/29/2020,10:50:00 AM,22.74,367.06,32.28,22.01827045
05/29/2020,10:55:00 AM,23.5,380.73,33.49,22.10958636
05/29/2020,11:00:00 AM,20.64,326.5,32.19,22.22136364
05/29/2020,11:05:00 AM,19.6,313.75,30.9,22.0834
05/29/2020,11:10:00 AM,17.54,279.97,32.83,21.84168409
05/29/2020,11:15:00 AM,14.88,238.29,32.13,21.58995909
05/29/2020,11:20:00 AM,13.78,223.52,30.14,21.35752955
05/29/2020,11:25:00 AM,13.58,218.12,29.61,21.07258636
05/29/2020,11:30:00 AM,11.62,184.84,27.72,20.86853182
05/29/2020,11:35:00 AM,10.12,157.31,25.59,20.67435909
05/29/2020,11:40:00 AM,10.25,159.77,23.23,20.25041136
05/29/2020,11:45:00 AM,10.96,172.19,23.39,19.74426364
05/29/2020,11:50:00 AM,10.97,169.48,23.49,19.47909091
05/29/2020,11:55:00 AM,11.33,172.18,24.93,19.50218409
05/29/2020,12:00:00 PM,11.78,183.47,24.53,19.691725
05/29/2020,12:05:00 PM,12.53,199.46,25.55,20.04494318
05/29/2020,12:10:00 PM,14.24,227.14,26.2,20.51521136
05/29/2020,12:15:00 PM,15.32,240.04,27.76,21.00919318
05/29/2020,12:20:00 PM,15.73,248.15,30.84,21.57826818
05/29/2020,12:25:00 PM,14.26,228.38,31.22,22.13821591
05/29/2020,12:30:00 PM,12.44,194.99,30.7,22.85986136
05/29/2020,12:35:00 PM,12.42,192.91,29.48,23.50008409
05/29/2020,12:40:00 PM,11.57,179.15,29.05,24.00874318
05/29/2020,12:45:00 PM,9.34,140.87,28.82,24.34313182
05/29/2020,12:50:00 PM,7.99,119.89,29.39,24.06612727
05/29/2020,12:55:00 PM,6.82,105.99,29.95,23.07514091
05/29/2020,01:00:00 PM,7.03,116,29.88,21.78124545
05/29/2020,01:05:00 PM,8.41,141.44,29.01,20.87442955
05/29/2020,01:10:00 PM,11.08,187.17,29.72,20.37349545
05/29/2020,01:15:00 PM,16.37,269.29,28.48,20.16061818
05/29/2020,01:20:00 PM,25.32,410.56,26.24,19.87860227
05/29/2020,01:25:00 PM,28.56,470.77,25.43,19.42819773
05/29/2020,01:30:00 PM,23.33,384.14,25.72,19.11422273
05/29/2020,01:35:00 PM,15.74,261.62,26.22,18.97241591
05/29/2020,01:40:00 PM,9.38,155.69,26.96,18.93771818
05/29/2020,01:45:00 PM,8.83,140.88,26.97,19.14621136
05/29/2020,01:50:00 PM,9.7,155.05,26.59,19.86749091
05/29/2020,01:55:00 PM,8.83,144.73,27.36,20.80718409
05/29/2020,02:00:00 PM,10.13,163.59,28.17,21.48969091
05/29/2020,02:05:00 PM,10.46,168.76,28.74,21.77842273
05/29/2020,02:10:00 PM,8.99,145.8,26.76,21.69946364
05/29/2020,02:15:00 PM,6.23,103.05,24.18,21.63361364
05/29/2020,02:20:00 PM,5.56,92.72,23.48,21.70142727
05/29/2020,02:25:00 PM,5.76,92.83,23.76,21.58983864
05/29/2020,02:30:00 PM,6.77,111.28,24.51,21.29510455
05/29/2020,02:35:00 PM,8.18,135.03,25.42,20.85778636
05/29/2020,02:40:00 PM,8.04,134.86,26.05,20.62669318
05/29/2020,02:45:00 PM,7.94,135.79,26.71,20.60129773
05/29/2020,02:50:00 PM,8.23,136.96,25.88,20.61419773
05/29/2020,02:55:00 PM,10.9,173.5,25.25,20.31118864
05/29/2020,03:00:00 PM,13.87,216.16,25.47,19.81183409
05/29/2020,03:05:00 PM,12.7,194.17,25.79,19.44576818
05/29/2020,03:10:00 PM,14.45,243.03,28.45,19.19611136
05/29/2020,03:15:00 PM,14.26,266.2,29.26,18.81875682
05/29/2020,03:20:00 PM,16.51,344.31,28.6,18.35685455
05/29/2020,03:25:00 PM,18.56,336.6,26.34,17.81649545
05/29/2020,03:30:00 PM,13.09,212.16,23.9,17.59643182
05/29/2020,03:35:00 PM,7.43,120.59,22.84,17.3699
05/29/2020,03:40:00 PM,8.18,127.51,22.29,17.05925455
05/29/2020,03:45:00 PM,9.77,159.45,21.53,16.71152955
05/29/2020,03:50:00 PM,10.3,219.16,20.79,16.63890455
05/29/2020,03:55:00 PM,7.15,129.72,20.24,16.73536591
05/29/2020,04:00:00 PM,4.76,79.15,19.56,16.70938182
05/29/2020,04:05:00 PM,4.93,81.71,19.79,16.52022955
05/29/2020,04:10:00 PM,5.11,81.43,19.43,16.40465455
05/29/2020,04:15:00 PM,5.59,87.66,19.46,16.40812727
05/29/2020,04:20:00 PM,5.94,93.49,19.5,16.63653182
05/29/2020,04:25:00 PM,6.31,97.57,19.89,16.59868864
05/29/2020,04:30:00 PM,6.48,99.38,20.07,16.463
05/29/2020,04:35:00 PM,6.26,98.32,20.07,16.33329091
05/29/2020,04:40:00 PM,6.05,98.89,19.6,16.25092727
05/29/2020,04:45:00 PM,5.44,91.7,19.16,16.21357727
05/29/2020,04:50:00 PM,5.48,92.99,18.63,16.20234318
05/29/2020,04:55:00 PM,5.22,84.46,18.24,16.15403636
05/29/2020,05:00:00 PM,4.55,71.15,18.02,16.09994545
05/29/2020,05:05:00 PM,3.7,58.23,17.77,16.05655909
05/29/2020,05:10:00 PM,2.48,41.84,17.56,16.06264773
05/29/2020,05:15:00 PM,1.55,29.6,17.3,16.07172955
05/29/2020,05:20:00 PM,1.22,25.92,17.03,16.10047045
05/29/2020,05:25:00 PM,0.92,21.38,16.94,16.11481818
05/29/2020,05:30:00 PM,0.68,17.62,16.97,16.11002273
05/29/2020,05:35:00 PM,0.5,14.06,16.91,16.07966136
05/29/2020,05:40:00 PM,0.31,10.78,16.63,16.00948409
05/29/2020,05:45:00 PM,0.12,7.57,16.17,15.91840455
05/29/2020,05:50:00 PM,0.04,5.45,15.83,15.83642955
05/29/2020,05:55:00 PM,0,3.85,15.78,15.73388636
05/29/2020,06:00:00 PM,0,2.66,15.63,15.61111364
05/29/2020,06:05:00 PM,0,1.9,15.49,15.48964091
05/29/2020,06:10:00 PM,0,1.35,15.38,15.39029545
05/29/2020,06:15:00 PM,0,1.05,15.32,15.34146591
05/29/2020,06:20:00 PM,0,1.01,15.15,15.33091818
05/29/2020,06:25:00 PM,x,1.02,15.08,15.32291591
05/29/2020,06:30:00 PM,x,1.02,15.15,15.32139773
05/29/2020,06:35:00 PM,x,1.02,15.22,15.32490682
05/29/2020,06:40:00 PM,x,1.02,15.42,15.32591136
05/29/2020,06:45:00 PM,x,1.02,15.57,15.32148409
05/29/2020,06:50:00 PM,x,1.02,15.6,15.31872727
05/29/2020,06:55:00 PM,x,1.02,15.56,15.32421136
05/29/2020,07:00:00 PM,x,1.02,15.5,15.32242273
05/29/2020,07:05:00 PM,x,1.01,15.38,15.30515
05/29/2020,07:10:00 PM,x,1.01,15.27,15.25969545
05/29/2020,07:15:00 PM,x,1.02,15.12,15.19696818
05/29/2020,07:20:00 PM,x,1.01,15.14,15.13515
05/29/2020,07:25:00 PM,x,1.01,15.13,15.08608864
05/29/2020,07:30:00 PM,x,1.02,15.03,15.05157273
05/29/2020,07:35:00 PM,x,1.02,14.92,15.03160227
05/29/2020,07:40:00 PM,x,1.02,14.88,15.02254091
05/29/2020,07:45:00 PM,x,1.02,14.92,15.01532727
05/29/2020,07:50:00 PM,x,1.01,15.02,14.97808409
05/29/2020,07:55:00 PM,x,1.01,15.12,14.88629545
05/29/2020,08:00:00 PM,x,1,15.16,14.75362727
05/29/2020,08:05:00 PM,x,1,15.17,14.59641364
05/29/2020,08:10:00 PM,x,1,15.04,14.41374545
05/29/2020,08:15:00 PM,x,1,14.73,14.21562273
05/29/2020,08:20:00 PM,x,1,14.12,14.00653182
05/29/2020,08:25:00 PM,x,1,13.57,13.78198636
05/29/2020,08:30:00 PM,x,1,13.19,13.53380455
05/29/2020,08:35:00 PM,x,1,12.87,13.26922955
05/29/2020,08:40:00 PM,x,1,12.74,13.01104773
05/29/2020,08:45:00 PM,x,1.01,12.72,12.78650227
05/29/2020,08:50:00 PM,x,1.01,12.65,12.63104773
05/29/2020,08:55:00 PM,x,1,12.43,12.52559318
05/29/2020,09:00:00 PM,x,1.01,12.26,12.45650227
05/29/2020,09:05:00 PM,x,1,12.2,12.40104773
05/29/2020,09:10:00 PM,x,1,12.26,12.33468409
05/29/2020,09:15:00 PM,x,1,12.41,12.26198636
05/29/2020,09:20:00 PM,x,1,12.41,12.18928864
05/29/2020,09:25:00 PM,x,1,12.43,12.13565227
05/29/2020,09:30:00 PM,x,1,12.26,12.10662045
05/29/2020,09:35:00 PM,x,1,12.01,12.07846818
05/29/2020,09:40:00 PM,x,1,11.92,12.05395227
05/29/2020,09:45:00 PM,x,1,11.85,12.03034545
05/29/2020,09:50:00 PM,x,1,11.84,12.01495
05/29/2020,09:55:00 PM,x,0.99,11.94,12.01319091
05/29/2020,10:00:00 PM,x,0.99,11.89,12.03594773
05/29/2020,10:05:00 PM,x,0.99,11.99,12.10597727
05/29/2020,10:10:00 PM,x,0.99,12.15,12.197825
05/29/2020,10:15:00 PM,x,0.98,12.24,12.30967273
05/29/2020,10:20:00 PM,x,0.98,12.41,12.41424773
05/29/2020,10:25:00 PM,x,0.99,12.51,12.49061136
05/29/2020,10:30:00 PM,x,0.99,12.78,12.57336818
