Fecha ,Hora,Potencia [kW],Insolaci½n [W/mì],Temperatura de modulos [›C],Temperatura ambiente [›C]
01/24/2020,10:40:00 PM,x,1.02,15.1,15.68315455
01/24/2020,10:45:00 PM,x,1.02,15.19,15.69042727
01/24/2020,10:50:00 PM,x,1.02,15.53,15.69406364
01/24/2020,10:55:00 PM,x,1.02,15.83,15.70406364
01/24/2020,11:00:00 PM,x,1.02,15.98,15.72679091
01/24/2020,11:05:00 PM,x,1.02,16.08,15.77133636
01/24/2020,11:10:00 PM,x,1.03,16.16,15.8377
01/24/2020,11:15:00 PM,x,1.03,16.02,15.89588182
01/24/2020,11:20:00 PM,x,1.02,16.08,15.9077
01/24/2020,11:25:00 PM,x,1.02,16.03,15.88951818
01/24/2020,11:30:00 PM,x,1.02,15.85,15.85318409
01/24/2020,11:35:00 PM,x,1.02,15.83,15.80685
01/24/2020,11:40:00 PM,x,1.02,15.83,15.75051591
01/24/2020,11:45:00 PM,x,1.02,15.66,15.68145455
01/24/2020,11:50:00 PM,x,1.02,15.63,15.54239318
01/24/2020,11:55:00 PM,x,1.01,15.58,15.36060455
01/25/2020,12:00:00 AM,x,1.01,15.57,15.15611818
01/25/2020,12:05:00 AM,x,1.02,15.54,14.93345
01/25/2020,12:10:00 AM,x,1.02,15.26,14.70623636
01/25/2020,12:15:00 AM,x,1.01,14.55,14.49265909
01/25/2020,12:20:00 AM,x,1.01,14.03,14.28453636
01/25/2020,12:25:00 AM,x,1,13.6,14.09911136
01/25/2020,12:30:00 AM,x,1,13.38,13.98365682
01/25/2020,12:35:00 AM,x,1,13.33,13.91095909
01/25/2020,12:40:00 AM,x,1,13.31,13.84368636
01/25/2020,12:45:00 AM,x,1,13.34,13.83186818
01/25/2020,12:50:00 AM,x,1,13.54,13.86186818
01/25/2020,12:55:00 AM,x,1.01,14.3,13.94817273
01/25/2020,01:00:00 AM,x,1.01,14.74,14.05538636
01/25/2020,01:05:00 AM,x,1.02,14.52,14.19078182
01/25/2020,01:10:00 AM,x,1.01,14.42,14.34072273
01/25/2020,01:15:00 AM,x,1.01,14.36,14.48702727
01/25/2020,01:20:00 AM,x,1.02,14.55,14.61242273
01/25/2020,01:25:00 AM,x,1.02,14.56,14.66784773
01/25/2020,01:30:00 AM,x,1.02,14.82,14.686
01/25/2020,01:35:00 AM,x,1.02,14.96,14.71236364
01/25/2020,01:40:00 AM,x,1.02,14.95,14.75233409
01/25/2020,01:45:00 AM,x,1.02,14.92,14.81687955
01/25/2020,01:50:00 AM,x,1.02,14.91,14.83872727
01/25/2020,01:55:00 AM,x,1.02,14.94,14.82875682
01/25/2020,02:00:00 AM,x,1.02,14.81,14.76063409
01/25/2020,02:05:00 AM,x,1.02,14.86,14.648875
01/25/2020,02:10:00 AM,x,1.01,15.07,14.50620682
01/25/2020,02:15:00 AM,x,1.01,14.79,14.34899318
01/25/2020,02:20:00 AM,x,1.01,14.45,14.17635455
01/25/2020,02:25:00 AM,x,1,14.07,13.98550455
01/25/2020,02:30:00 AM,x,1,13.73,13.79829091
01/25/2020,02:35:00 AM,x,1,13.38,13.60289545
01/25/2020,02:40:00 AM,x,1,13.19,13.37383409
01/25/2020,02:45:00 AM,x,0.99,13.01,13.17113636
01/25/2020,02:50:00 AM,x,1,12.84,13.052075
01/25/2020,02:55:00 AM,x,1,12.75,13.02480227
01/25/2020,03:00:00 AM,x,1,12.71,13.05204545
01/25/2020,03:05:00 AM,x,1,12.55,13.14019773
01/25/2020,03:10:00 AM,x,1,12.56,13.26016818
01/25/2020,03:15:00 AM,x,1,13.14,13.39465455
01/25/2020,03:20:00 AM,x,1,13.77,13.53280682
01/25/2020,03:25:00 AM,x,1.01,14.03,13.60280682
01/25/2020,03:30:00 AM,x,1.01,14.35,13.60738182
01/25/2020,03:35:00 AM,x,1.01,14.51,13.60104773
01/25/2020,03:40:00 AM,x,1.01,14.49,13.58562273
01/25/2020,03:45:00 AM,x,1.01,14.36,13.512925
01/25/2020,03:50:00 AM,x,1,13.52,13.37295455
01/25/2020,03:55:00 AM,x,0.99,12.76,13.20392273
01/25/2020,04:00:00 AM,x,0.99,12.48,13.01398182
01/25/2020,04:05:00 AM,x,0.99,12.39,12.80858636
01/25/2020,04:10:00 AM,x,0.99,12.34,12.59861591
01/25/2020,04:15:00 AM,x,0.99,12.23,12.38958409
01/25/2020,04:20:00 AM,x,0.99,12.17,12.25231136
01/25/2020,04:25:00 AM,x,0.99,12.26,12.17773636
01/25/2020,04:30:00 AM,x,0.99,12.25,12.14134318
01/25/2020,04:35:00 AM,x,1,12.18,12.12222273
01/25/2020,04:40:00 AM,x,0.99,12.06,12.11946591
01/25/2020,04:45:00 AM,x,1,12.01,12.12489091
01/25/2020,04:50:00 AM,x,1,11.94,12.12486136
01/25/2020,04:55:00 AM,x,1,12.08,12.11119545
01/25/2020,05:00:00 AM,x,1,12.18,12.09389318
01/25/2020,05:05:00 AM,x,1,12.31,12.07116591
01/25/2020,05:10:00 AM,x,1,12.29,12.05477273
01/25/2020,05:15:00 AM,x,1,12.17,12.03934773
01/25/2020,05:20:00 AM,x,1,12.11,12.02934773
01/25/2020,05:25:00 AM,x,1,12.06,12.00574091
01/25/2020,05:30:00 AM,x,1,11.93,11.97210455
01/25/2020,05:35:00 AM,x,1,11.88,11.92843864
01/25/2020,05:40:00 AM,x,0.99,11.84,11.89145455
01/25/2020,05:45:00 AM,x,1,11.83,11.86311364
01/25/2020,05:50:00 AM,x,0.99,11.82,11.83828409
01/25/2020,05:55:00 AM,x,1,11.81,11.82901591
01/25/2020,06:00:00 AM,x,1.01,11.83,11.85373636
01/25/2020,06:05:00 AM,0,1.21,11.89,11.90252273
01/25/2020,06:10:00 AM,0,2.9,11.92,11.95419318
01/25/2020,06:15:00 AM,0,3.25,11.91,11.99912045
01/25/2020,06:20:00 AM,0.02,5.06,12.09,12.02343864
01/25/2020,06:25:00 AM,0.12,7.71,12.42,12.04058636
01/25/2020,06:30:00 AM,0.4,12.18,12.78,12.02795909
01/25/2020,06:35:00 AM,0.72,17.04,12.93,11.99819545
01/25/2020,06:40:00 AM,1.14,23.64,13.06,11.97424545
01/25/2020,06:45:00 AM,1.58,29.99,13.03,11.95922273
01/25/2020,06:50:00 AM,2.09,37.35,13.18,11.93587045
01/25/2020,06:55:00 AM,2.75,47.13,13.19,11.91941591
01/25/2020,07:00:00 AM,3.65,61.13,13.51,11.84565227
01/25/2020,07:05:00 AM,4.39,73.16,13.94,11.96594773
01/25/2020,07:10:00 AM,5.11,84.95,14.4,12.01409318
01/25/2020,07:15:00 AM,5.98,98.81,14.88,12.10247273
01/25/2020,07:20:00 AM,7.1,118.51,15.84,12.70722273
01/25/2020,07:25:00 AM,9.68,187.3,17.66,13.23146591
01/25/2020,07:30:00 AM,9.46,176.94,19.45,13.70213409
01/25/2020,07:35:00 AM,11.98,239.96,20.62,14.16613182
01/25/2020,07:40:00 AM,17.09,357,24.63,14.61766591
01/25/2020,07:45:00 AM,10,172.05,24.21,15.11366818
01/25/2020,07:50:00 AM,9.88,163.54,22.74,15.43030682
01/25/2020,07:55:00 AM,10.78,182.75,22.64,15.96843864
01/25/2020,08:00:00 AM,11.38,192.73,22.93,16.39659773
01/25/2020,08:05:00 AM,12.1,203.2,23.21,16.87388636
01/25/2020,08:10:00 AM,11.57,191.24,23.34,17.32055682
01/25/2020,08:15:00 AM,16.07,271.34,24.29,17.31528409
01/25/2020,08:20:00 AM,15.34,252.24,25.69,17.48345455
01/25/2020,08:25:00 AM,12.13,192.64,24.67,17.67444545
01/25/2020,08:30:00 AM,11.35,180.57,23.94,17.61589318
01/25/2020,08:35:00 AM,10.96,175.05,23.63,17.23440227
01/25/2020,08:40:00 AM,9.65,154.45,23.58,16.88315455
01/25/2020,08:45:00 AM,7.98,129.39,23.48,17.61355
01/25/2020,08:50:00 AM,8.76,143.03,23.45,18.16949773
01/25/2020,08:55:00 AM,17.18,284.24,25.26,18.18009773
01/25/2020,09:00:00 AM,33.47,564.32,30.75,17.70544773
01/25/2020,09:05:00 AM,43.72,751.97,37.7,18.28653409
01/25/2020,09:10:00 AM,26.56,433.36,37.59,18.58805227
01/25/2020,09:15:00 AM,22.66,371.15,35.67,17.87334091
01/25/2020,09:20:00 AM,26.27,453.36,33.26,16.93461364
01/25/2020,09:25:00 AM,41.72,731.99,36.64,17.50043864
01/25/2020,09:30:00 AM,21.26,350.99,35.74,18.72329545
01/25/2020,09:35:00 AM,13.09,204.09,28.51,19.62348864
01/25/2020,09:40:00 AM,28.87,503.6,27.78,19.27631364
01/25/2020,09:45:00 AM,48.56,803.83,34.6,18.8252
01/25/2020,09:50:00 AM,35.9,596.73,41.64,18.39185227
01/25/2020,09:55:00 AM,18.48,274.43,34.78,19.05228182
01/25/2020,10:00:00 AM,16.51,240.52,30.98,19.07651818
01/25/2020,10:05:00 AM,17.1,250.25,27.82,18.72765909
01/25/2020,10:10:00 AM,20.69,312.45,28.8,19.27887727
01/25/2020,10:15:00 AM,36.48,593.57,33.05,20.26470909
01/25/2020,10:20:00 AM,32.44,540.46,37.68,20.40300455
01/25/2020,10:25:00 AM,24.94,379.71,36.94,19.70548182
01/25/2020,10:30:00 AM,32.87,581.55,36.94,19.89357045
01/25/2020,10:35:00 AM,46.1,766.88,42.4,20.513675
01/25/2020,10:40:00 AM,47.33,796.01,45.19,20.442025
01/25/2020,10:45:00 AM,28.91,574.23,42.43,21.02800455
01/25/2020,10:50:00 AM,47.27,851.13,45.85,22.06566591
01/25/2020,10:55:00 AM,32.2,522.09,42.2,21.97066136
01/25/2020,11:00:00 AM,21.46,326.83,37.13,22.24083182
01/25/2020,11:05:00 AM,42.34,635.47,38.51,21.96756818
01/25/2020,11:10:00 AM,48.35,781.7,45.61,22.27635909
01/25/2020,11:15:00 AM,13.36,202.79,38.12,22.64828409
01/25/2020,11:20:00 AM,13.63,215.25,30.55,22.76112727
01/25/2020,11:25:00 AM,18.41,273.8,29.91,21.80400909
01/25/2020,11:30:00 AM,43.56,680.6,36.59,21.08792273
01/25/2020,11:35:00 AM,32.1,509.65,39.28,22.56275
01/25/2020,11:40:00 AM,21.07,316.04,38.13,23.841025
01/25/2020,11:45:00 AM,40.07,625.86,39.77,23.79001364
01/25/2020,11:50:00 AM,65.9,1045.73,48.69,24.13309318
01/25/2020,11:55:00 AM,61.28,992.89,50.9,24.47804773
01/25/2020,12:00:00 PM,30.8,535.99,51.5,25.23618182
01/25/2020,12:05:00 PM,16.86,240.13,42.07,25.08968864
01/25/2020,12:10:00 PM,9.94,147.44,35.76,23.74362727
01/25/2020,12:15:00 PM,8.93,129.9,31.55,23.912175
01/25/2020,12:20:00 PM,9.48,135.2,29.2,23.69910682
01/25/2020,12:25:00 PM,11.94,174.77,28.49,23.806875
01/25/2020,12:30:00 PM,17.72,251.54,29.28,22.79474773
01/25/2020,12:35:00 PM,42.17,643.63,33.97,22.11751591
01/25/2020,12:40:00 PM,37.58,579.89,40.13,23.01313409
01/25/2020,12:45:00 PM,64.69,1017.23,45.42,23.93766136
01/25/2020,12:50:00 PM,65.93,1073.03,54.69,24.54721818
01/25/2020,12:55:00 PM,67.6,1124.71,59.5,24.97104773
01/25/2020,01:00:00 PM,64.15,1090.27,62.25,25.21804773
01/25/2020,01:05:00 PM,27.19,456,55.64,25.94835682
01/25/2020,01:10:00 PM,12.5,188.06,43.61,26.26877045
01/25/2020,01:15:00 PM,11.05,147.35,36.3,27.38273182
01/25/2020,01:20:00 PM,10.37,139.32,32,27.72432727
01/25/2020,01:25:00 PM,12.61,163.94,29.15,27.69416136
01/25/2020,01:30:00 PM,23.47,270.91,29.89,27.32283182
01/25/2020,01:35:00 PM,19.18,183.75,30.78,25.73739545
01/25/2020,01:40:00 PM,10.2,129.12,28.81,24.30127955
01/25/2020,01:45:00 PM,8.32,108.49,27.1,23.23828636
01/25/2020,01:50:00 PM,8.93,118.92,26.48,22.44128864
01/25/2020,01:55:00 PM,7.74,102.72,26.07,21.80686591
01/25/2020,02:00:00 PM,5.44,69.84,25.65,21.33128636
01/25/2020,02:05:00 PM,4.99,66.13,23.85,20.44274091
01/25/2020,02:10:00 PM,3.68,55.44,21.62,19.56372045
01/25/2020,02:15:00 PM,2.98,44.15,20.14,18.77495227
01/25/2020,02:20:00 PM,2.38,38.36,18.09,18.04365227
01/25/2020,02:25:00 PM,1.87,31.26,16.87,17.27764091
01/25/2020,02:30:00 PM,2.46,34.95,16.17,16.47220227
01/25/2020,02:35:00 PM,1.72,27.25,15.83,15.86402045
01/25/2020,02:40:00 PM,1.37,23.15,15.65,15.35789318
01/25/2020,02:45:00 PM,1.39,23.36,15.33,14.92027955
01/25/2020,02:50:00 PM,1.82,29.37,15.26,14.69155682
01/25/2020,02:55:00 PM,1.67,30.45,15.51,14.53984091
01/25/2020,03:00:00 PM,1.45,26.13,15.86,14.42167045
01/25/2020,03:05:00 PM,2.15,35.36,15.4,14.33285682
01/25/2020,03:10:00 PM,2.69,43.65,15.31,14.33049091
01/25/2020,03:15:00 PM,2.59,41.62,15.68,14.34863864
01/25/2020,03:20:00 PM,3.23,50.61,15.83,14.32441136
01/25/2020,03:25:00 PM,4.01,61.1,15.72,14.36650682
01/25/2020,03:30:00 PM,3.46,53.31,15.7,14.35528409
01/25/2020,03:35:00 PM,1.81,30.72,15.87,14.40527045
01/25/2020,03:40:00 PM,3.06,44.91,16.23,14.44146591
01/25/2020,03:45:00 PM,5,73.57,16.43,14.45033864
01/25/2020,03:50:00 PM,2.95,48.51,16.56,14.64017045
01/25/2020,03:55:00 PM,2.66,44.39,16.33,14.87431364
01/25/2020,04:00:00 PM,2.46,39.98,16.1,15.10013636
01/25/2020,04:05:00 PM,4.63,64.63,16.39,15.23551136
01/25/2020,04:10:00 PM,5.96,87.54,17.27,15.30889773
01/25/2020,04:15:00 PM,2.68,43.59,17.69,15.41519318
01/25/2020,04:20:00 PM,2.58,39.39,17.59,15.43680455
01/25/2020,04:25:00 PM,1.85,32.57,17.51,15.48534318
01/25/2020,04:30:00 PM,1.26,23.67,17.13,15.60292955
01/25/2020,04:35:00 PM,2.2,33.61,16.67,15.82130227
01/25/2020,04:40:00 PM,4.08,60.67,17.18,16.01079318
01/25/2020,04:45:00 PM,4.58,72.58,17.58,16.024625
01/25/2020,04:50:00 PM,3.66,61.5,17.42,16.01252955
01/25/2020,04:55:00 PM,2.59,45.72,17.58,16.03856364
01/25/2020,05:00:00 PM,1.2,23.95,17.47,16.07999318
01/25/2020,05:05:00 PM,1.03,20.02,17.16,16.18080227
01/25/2020,05:10:00 PM,1.54,25.37,17.25,16.31819318
01/25/2020,05:15:00 PM,1.8,29.33,17.13,16.45227045
01/25/2020,05:20:00 PM,0.79,14.22,17.2,16.55525909
01/25/2020,05:25:00 PM,0.37,9.34,17.12,16.58622955
01/25/2020,05:30:00 PM,0.24,7.49,16.93,16.54776364
01/25/2020,05:35:00 PM,0.06,4.63,16.87,16.48825455
01/25/2020,05:40:00 PM,0,3.2,16.8,16.37635455
01/25/2020,05:45:00 PM,0,2.95,16.65,16.23806136
01/25/2020,05:50:00 PM,0,2.93,16.53,16.05797045
01/25/2020,05:55:00 PM,0,2.2,16.34,15.85988409
01/25/2020,06:00:00 PM,0,1.7,15.91,15.68809091
01/25/2020,06:05:00 PM,0,1.09,15.23,15.53054545
01/25/2020,06:10:00 PM,0,1.06,14.69,15.40241136
01/25/2020,06:15:00 PM,0,1.02,14.79,15.30535682
01/25/2020,06:20:00 PM,0,1,14.67,15.19915227
01/25/2020,06:25:00 PM,x,1.02,14.83,15.08897273
01/25/2020,06:30:00 PM,x,1.03,15.02,14.99004318
01/25/2020,06:35:00 PM,x,1.03,15.32,14.95476591
01/25/2020,06:40:00 PM,x,1.03,15.52,14.95303636
01/25/2020,06:45:00 PM,x,1.03,15.3,14.94391591
01/25/2020,06:50:00 PM,x,1.03,15.09,14.96476591
01/25/2020,06:55:00 PM,x,1.03,14.8,14.96749318
01/25/2020,07:00:00 PM,x,1.03,14.84,14.94843182
01/25/2020,07:05:00 PM,x,1.03,14.67,14.894825
01/25/2020,07:10:00 PM,x,1.03,14.69,14.81758182
01/25/2020,07:15:00 PM,x,1.02,14.9,14.77488409
01/25/2020,07:20:00 PM,x,1.02,14.86,14.74855
01/25/2020,07:25:00 PM,x,1.02,14.81,14.74039773
01/25/2020,07:30:00 PM,x,1.02,14.73,14.71951818
01/25/2020,07:35:00 PM,x,1.02,14.67,14.71318409
01/25/2020,07:40:00 PM,x,1.02,14.83,14.70412273
01/25/2020,07:45:00 PM,x,1.02,14.8,14.68412273
01/25/2020,07:50:00 PM,x,1.02,14.71,14.67139545
01/25/2020,07:55:00 PM,x,1.02,14.61,14.63048636
01/25/2020,08:00:00 PM,x,1.02,14.6,14.56415227
01/25/2020,08:05:00 PM,x,1.02,14.59,14.49509091
01/25/2020,08:10:00 PM,x,1.02,14.68,14.37148409
01/25/2020,08:15:00 PM,x,1.02,14.72,14.23878636
01/25/2020,08:20:00 PM,x,1.02,14.36,14.11063409
01/25/2020,08:25:00 PM,x,1.01,14,13.96066364
01/25/2020,08:30:00 PM,x,1.01,13.91,13.78981364
01/25/2020,08:35:00 PM,x,1.01,13.47,13.6526
01/25/2020,08:40:00 PM,x,1.01,13.34,13.51899318
01/25/2020,08:45:00 PM,x,1.01,13.3,13.38450682
01/25/2020,08:50:00 PM,x,1.01,12.96,13.26999091
01/25/2020,08:55:00 PM,x,1,12.72,13.18180909
01/25/2020,09:00:00 PM,x,1,13.08,13.10274773
01/25/2020,09:05:00 PM,x,1.01,13.21,13.07368636
01/25/2020,09:10:00 PM,x,1,13.24,13.07277727
01/25/2020,09:15:00 PM,x,1.01,13.1,13.09277727
01/25/2020,09:20:00 PM,x,1.01,13.03,13.14914091
01/25/2020,09:25:00 PM,x,1,13.04,13.22274773
01/25/2020,09:30:00 PM,x,1,13.15,13.26999091
01/25/2020,09:35:00 PM,x,1.01,13.33,13.31180909
01/25/2020,09:40:00 PM,x,1.01,13.52,13.37450682
01/25/2020,09:45:00 PM,x,1.01,13.58,13.46359773
01/25/2020,09:50:00 PM,x,1.01,13.53,13.56541591
01/25/2020,09:55:00 PM,x,1.01,13.6,13.67265909
01/25/2020,10:00:00 PM,x,1.01,13.67,13.77899318
01/25/2020,10:05:00 PM,x,1.01,13.93,13.87535682
01/25/2020,10:10:00 PM,x,1.01,14.08,13.94535682
01/25/2020,10:15:00 PM,x,1.01,14.15,13.99808409
01/25/2020,10:20:00 PM,x,1.01,14.22,14.05990227
01/25/2020,10:25:00 PM,x,1.01,14.32,14.10899318
01/25/2020,10:30:00 PM,x,1.01,14.39,14.14535682
01/25/2020,10:35:00 PM,x,1.01,14.29,14.16262955
01/25/2020,10:40:00 PM,x,1.01,14.16,14.16990227
01/25/2020,10:45:00 PM,x,1.01,14.21,14.177175
01/25/2020,10:50:00 PM,x,1.01,14.14,14.177175
01/25/2020,10:55:00 PM,x,1.01,14.07,14.16081136
01/25/2020,11:00:00 PM,x,1.01,14.12,14.12811364
01/25/2020,11:05:00 PM,x,1.01,14.16,14.10720455
01/25/2020,11:10:00 PM,x,1.01,14.23,14.10993182
01/25/2020,11:15:00 PM,x,1.01,14.22,14.12084091
01/25/2020,11:20:00 PM,x,1.01,14.14,14.13993182
01/25/2020,11:25:00 PM,x,1,14.03,14.17175
01/25/2020,11:30:00 PM,x,1.01,14.06,14.19720455
01/25/2020,11:35:00 PM,x,1.01,14.19,14.21723409
01/25/2020,11:40:00 PM,x,1.01,14.33,14.216325
01/25/2020,11:45:00 PM,x,1.01,14.35,14.18999091
01/25/2020,11:50:00 PM,x,1.01,14.42,14.14820227
01/25/2020,11:55:00 PM,x,1.01,14.4,14.11911136
01/26/2020,12:00:00 AM,x,1,14.38,14.11095909
01/26/2020,12:05:00 AM,x,1.01,14.22,14.10007955
01/26/2020,12:10:00 AM,x,1,13.93,14.07647273
01/26/2020,12:15:00 AM,x,1,13.68,14.04741136
01/26/2020,12:20:00 AM,x,1,13.71,14.02471364
01/26/2020,12:25:00 AM,x,1,13.97,14.00928864
01/26/2020,12:30:00 AM,x,1,14.07,14.00928864
01/26/2020,12:35:00 AM,x,1,14.07,14.03747045
01/26/2020,12:40:00 AM,x,1,14.03,14.09198636
01/26/2020,12:45:00 AM,x,1,14.17,14.163775
01/26/2020,12:50:00 AM,x,1,14.23,14.22192727
01/26/2020,12:55:00 AM,x,1,14.38,14.22010909
01/26/2020,01:00:00 AM,x,1.01,14.53,14.19010909
01/26/2020,01:05:00 AM,x,1.01,14.53,14.16829091
01/26/2020,01:10:00 AM,x,1.01,14.47,14.16647273
01/26/2020,01:15:00 AM,x,1.01,14.35,14.13283636
01/26/2020,01:20:00 AM,x,1,13.95,14.09010909
01/26/2020,01:25:00 AM,x,1,13.74,14.05101818
01/26/2020,01:30:00 AM,x,1,13.83,14.01741136
01/26/2020,01:35:00 AM,x,1,14.01,14.00198636
01/26/2020,01:40:00 AM,x,1,13.8,13.98471364
01/26/2020,01:45:00 AM,x,1,13.76,13.97201591
01/26/2020,01:50:00 AM,x,1,13.95,13.99928864
01/26/2020,01:55:00 AM,x,1,14.16,14.05016818
01/26/2020,02:00:00 AM,x,1,14.36,14.10107727
01/26/2020,02:05:00 AM,x,1.01,14.28,14.14016818
01/26/2020,02:10:00 AM,x,1,14.21,14.19925909
01/26/2020,02:15:00 AM,x,1,14.25,14.26650227
01/26/2020,02:20:00 AM,x,1.01,14.3,14.31738182
01/26/2020,02:25:00 AM,x,1,14.39,14.3392
01/26/2020,02:30:00 AM,x,1,14.44,14.30283636
01/26/2020,02:35:00 AM,x,1,14.45,14.26559318
01/26/2020,02:40:00 AM,x,1.01,14.5,14.22195682
01/26/2020,02:45:00 AM,x,1.01,14.51,14.16286591
01/26/2020,02:50:00 AM,x,1,14.4,14.09835
01/26/2020,02:55:00 AM,x,1,13.96,14.00744091
01/26/2020,03:00:00 AM,x,1,13.87,13.88380455
01/26/2020,03:05:00 AM,x,1,13.73,13.74928864
01/26/2020,03:10:00 AM,x,1,13.6,13.62480227
01/26/2020,03:15:00 AM,x,1,13.59,13.47849773
01/26/2020,03:20:00 AM,x,1,13.39,13.34216364
01/26/2020,03:25:00 AM,x,1,13.08,13.24128409
01/26/2020,03:30:00 AM,x,0.99,12.97,13.14767727
01/26/2020,03:35:00 AM,x,0.99,13.13,13.08043409
01/26/2020,03:40:00 AM,x,0.99,12.9,13.02861591
01/26/2020,03:45:00 AM,x,0.99,12.9,12.989525
01/26/2020,03:50:00 AM,x,0.99,12.85,12.96497955
01/26/2020,03:55:00 AM,x,0.99,12.84,12.95134318
01/26/2020,04:00:00 AM,x,0.99,12.99,12.95134318
01/26/2020,04:05:00 AM,x,1,13.03,12.94679773
01/26/2020,04:10:00 AM,x,1,13.16,12.96949545
01/26/2020,04:15:00 AM,x,1,13.12,12.98673864
01/26/2020,04:20:00 AM,x,1,12.93,13.01670909
01/26/2020,04:25:00 AM,x,0.99,12.97,13.05667955
01/26/2020,04:30:00 AM,x,0.99,13.08,13.10665
01/26/2020,04:35:00 AM,x,1,13.15,13.15665
01/26/2020,04:40:00 AM,x,1,13.09,13.18119545
01/26/2020,04:45:00 AM,x,1,13.18,13.19849773
01/26/2020,04:50:00 AM,x,1,13.28,13.22398182
01/26/2020,04:55:00 AM,x,1,13.54,13.23398182
01/26/2020,05:00:00 AM,x,1,13.58,13.22489091
01/26/2020,05:05:00 AM,x,1,13.43,13.21492045
01/26/2020,05:10:00 AM,x,0.99,13.31,13.22767727
01/26/2020,05:15:00 AM,x,0.99,13.21,13.23588864
01/26/2020,05:20:00 AM,x,0.99,13.08,13.23955455
01/26/2020,05:25:00 AM,x,0.99,12.98,13.24228182
01/26/2020,05:30:00 AM,x,0.99,13.04,13.23319091
01/26/2020,05:35:00 AM,x,0.99,13.23,13.20313182
01/26/2020,05:40:00 AM,x,0.99,13.27,13.14427045
01/26/2020,05:45:00 AM,x,0.99,13.32,13.05934318
01/26/2020,05:50:00 AM,x,1,13.57,12.98335455
01/26/2020,05:55:00 AM,x,1,13.48,12.91225455
01/26/2020,06:00:00 AM,x,1.02,13.1,12.825875
01/26/2020,06:05:00 AM,0,1.22,12.67,12.73639545
01/26/2020,06:10:00 AM,0,2.35,12.32,12.66520909
01/26/2020,06:15:00 AM,0,3.94,12.34,12.61182045
01/26/2020,06:20:00 AM,0.06,5.67,12.35,12.52490909
01/26/2020,06:25:00 AM,0.18,8.38,12.33,12.45557955
01/26/2020,06:30:00 AM,0.3,10.66,12.56,12.456775
01/26/2020,06:35:00 AM,0.31,10.93,12.81,12.52330455
01/26/2020,06:40:00 AM,0.56,15.06,13.19,12.65937273
01/26/2020,06:45:00 AM,0.91,20.57,13.25,12.78782273
01/26/2020,06:50:00 AM,1.9,31.85,13.72,12.89936364
01/26/2020,06:55:00 AM,3.2,48,14.64,12.94512727
01/26/2020,07:00:00 AM,3.35,51.01,15.02,12.92212955
01/26/2020,07:05:00 AM,3.11,50.45,15.38,12.83734773
01/26/2020,07:10:00 AM,3.38,57.08,15.48,12.51693864
01/26/2020,07:15:00 AM,4.58,75.61,15.85,12.15231818
01/26/2020,07:20:00 AM,5.76,91.66,15.54,11.98674091
01/26/2020,07:25:00 AM,6.6,104.29,15.35,11.78933182
01/26/2020,07:30:00 AM,8.22,135.01,15.91,11.63119091
01/26/2020,07:35:00 AM,11.8,269.66,17.94,11.62509318
01/26/2020,07:40:00 AM,17.9,399.98,21.57,11.87639091
01/26/2020,07:45:00 AM,17.88,389.43,23.52,12.17705455
01/26/2020,07:50:00 AM,21.36,454.2,25.67,12.32021136
01/26/2020,07:55:00 AM,25.63,525.15,28.69,12.57374545
01/26/2020,08:00:00 AM,26.3,526.36,30.78,13.29741136
01/26/2020,08:05:00 AM,21.16,443.41,30.8,13.85034318
01/26/2020,08:10:00 AM,20.76,374.77,28.88,14.68775
01/26/2020,08:15:00 AM,27.96,528.13,31.3,15.34525455
01/26/2020,08:20:00 AM,30.56,580.94,33.63,16.13935227
01/26/2020,08:25:00 AM,25.84,491,35.44,16.86494318
01/26/2020,08:30:00 AM,32.69,608.36,35.03,17.32098636
01/26/2020,08:35:00 AM,31.39,608.55,37.56,17.60015227
01/26/2020,08:40:00 AM,36.36,670.89,39.9,17.85431364
01/26/2020,08:45:00 AM,37.44,691.89,42.13,18.18972727
01/26/2020,08:50:00 AM,38.98,718.95,42.97,18.67241364
01/26/2020,08:55:00 AM,41.23,756.93,43.29,18.94955
01/26/2020,09:00:00 AM,42.5,776,44.68,19.70577955
01/26/2020,09:05:00 AM,44.56,802.9,45.59,20.40843182
01/26/2020,09:10:00 AM,44.09,869.99,46.1,21.16273864
01/26/2020,09:15:00 AM,50.21,914.8,49.79,21.77965
01/26/2020,09:20:00 AM,51.71,929.2,52.73,22.18403182
01/26/2020,09:25:00 AM,52.9,951.79,54.51,23.10425909
01/26/2020,09:30:00 AM,53.3,959.96,56.71,23.80313409
01/26/2020,09:35:00 AM,53.22,961.74,57.65,24.41592273
01/26/2020,09:40:00 AM,48.46,904.32,55.82,23.58253409
01/26/2020,09:45:00 AM,54.66,986.39,56.11,23.96635
01/26/2020,09:50:00 AM,42.66,799.93,54.81,24.23947273
01/26/2020,09:55:00 AM,33.1,631.15,47.66,24.01858636
01/26/2020,10:00:00 AM,19.01,324.11,36.77,23.02484091
01/26/2020,10:05:00 AM,59.57,1032.06,42.2,21.22060682
01/26/2020,10:10:00 AM,35.71,643.97,45.21,20.29898182
01/26/2020,10:15:00 AM,17.16,303.22,35.39,19.89335
01/26/2020,10:20:00 AM,16.79,264.09,29.73,20.23686364
01/26/2020,10:25:00 AM,27.72,492.92,30.6,19.46497273
