"Fecha","Hora","Potencia [kW]","Insolacion [W/m2]","Temperatura de modulos [øC]","Temperatura Ambiente [øC]"
"10/11/2019","5:20","x","1.02","11.25","11.48150227"
"10/11/2019","5:25","x","1.02","11.25","11.49230909"
"10/11/2019","5:30","x","1.05","11.43","11.50514545"
"10/11/2019","5:35","0","1.24","11.84","11.50519318"
"10/11/2019","5:40","0","2.72","11.99","11.50895909"
"10/11/2019","5:45","0.06","4.87","12.02","11.50483182"
"10/11/2019","5:50","0.34","9.68","11.98","11.55311818"
"10/11/2019","5:55","0.49","12.06","11.94","11.63158864"
"10/11/2019","6:00","0.72","14.85","11.88","11.69483182"
"10/11/2019","6:05","1.03","19.13","11.97","11.69974091"
"10/11/2019","6:10","1.01","19.34","11.83","11.65462955"
"10/11/2019","6:15","0.59","13.6","12.19","11.58142273"
"10/11/2019","6:20","0.64","13.23","12.51","11.50568636"
"10/11/2019","6:25","1.19","20.26","12.75","11.43433636"
"10/11/2019","6:30","1.96","30.04","12.83","11.34947727"
"10/11/2019","6:35","2.75","40.45","12.72","11.20727045"
"10/11/2019","6:40","3.35","49.34","12.66","11.08772273"
"10/11/2019","6:45","4.26","61.16","12.82","10.9202"
"10/11/2019","6:50","4.75","69.44","13.02","10.76531818"
"10/11/2019","6:55","5.32","77.11","12.97","10.62113864"
"10/11/2019","7:00","5.32","76.8","12.28","10.52208864"
"10/11/2019","7:05","5.53","80.11","12.49","10.47245"
"10/11/2019","7:10","6.1","86.3","12.71","10.46867045"
"10/11/2019","7:15","6.91","95.19","13.47","10.51935455"
"10/11/2019","7:20","8.42","118.29","14.35","10.59973409"
"10/11/2019","7:25","9.18","124.18","14.8","10.74158182"
"10/11/2019","7:30","10.04","132.02","15.15","10.93089091"
"10/11/2019","7:35","10.72","139.85","15.56","11.10633864"
"10/11/2019","7:40","10.76","139.39","15.92","11.34352727"
"10/11/2019","7:45","10.01","130.85","15.9","11.54572727"
"10/11/2019","7:50","8.8","117.1","15.83","11.72951591"
"10/11/2019","7:55","8.04","106.88","15.34","11.91865227"
"10/11/2019","8:00","7.69","100.42","15.08","12.08266364"
"10/11/2019","8:05","6.14","80.79","15.14","12.18259091"
"10/11/2019","8:10","5.9","77.83","15.13","12.22933636"
"10/11/2019","8:15","6.96","88.7","15.41","12.29462727"
"10/11/2019","8:20","6.55","84.78","15.6","12.40595"
"10/11/2019","8:25","7.3","90.97","15.62","12.55420227"
"10/11/2019","8:30","11","132.49","16.42","12.69866136"
"10/11/2019","8:35","14.78","178.03","17.69","12.81064773"
"10/11/2019","8:40","15.12","182.29","18.29","12.95785"
"10/11/2019","8:45","14.35","172.96","18.87","13.13300682"
"10/11/2019","8:50","14.66","177.01","19.25","13.29997273"
"10/11/2019","8:55","16.12","193.68","19.7","13.54410909"
"10/11/2019","9:00","17.64","211.81","20.63","13.90026136"
"10/11/2019","9:05","18.29","219.7","21.36","14.34923864"
"10/11/2019","9:10","18.86","227.57","21.85","14.70166818"
"10/11/2019","9:15","20.06","242.73","22.57","14.84393636"
"10/11/2019","9:20","20.48","249.57","23.46","14.95692727"
"10/11/2019","9:25","19.7","238.1","23.77","15.09820909"
"10/11/2019","9:30","17.33","208.53","23.62","15.231625"
"10/11/2019","9:35","17.47","213.16","23.17","15.41058864"
"10/11/2019","9:40","22.1","264.5","23.41","15.56555682"
"10/11/2019","9:45","26.17","311.69","24.87","15.67400455"
"10/11/2019","9:50","26.9","319.4","25.34","15.81125"
"10/11/2019","9:55","27.13","320.5","25.63","15.94610682"
"10/11/2019","10:00","26.82","310.82","26.29","16.08985227"
"10/11/2019","10:05","25.76","296.35","25.79","16.31948636"
"10/11/2019","10:10","25.93","302.64","25.71","16.72673864"
"10/11/2019","10:15","27.22","318.81","27.22","17.12576136"
"10/11/2019","10:20","27.62","322.61","28","17.52279091"
"10/11/2019","10:25","26.51","315.57","28.68","17.87682273"
"10/11/2019","10:30","27.86","335.13","29.66","18.25686136"
"10/11/2019","10:35","29.34","353.43","30.78","18.69295455"
"10/11/2019","10:40","28.92","350.79","30.53","19.11237955"
"10/11/2019","10:45","29.44","355.79","30.89","19.49521591"
"10/11/2019","10:50","31.78","378.52","31.41","19.89204773"
"10/11/2019","10:55","30.73","363.73","32.19","20.16467273"
"10/11/2019","11:00","28.38","337.98","31.94","20.29155909"
"10/11/2019","11:05","28.3","343.45","31.65","20.19779545"
"10/11/2019","11:10","26.15","321.85","31.53","20.12635"
"10/11/2019","11:15","21.59","263.99","30.46","20.20042045"
"10/11/2019","11:20","19.78","244.22","29.36","20.38119545"
"10/11/2019","11:25","20.3","250.03","28.29","20.53979318"
"10/11/2019","11:30","26.24","312.55","28.42","20.37375455"
"10/11/2019","11:35","32.71","384.51","30.84","20.25043409"
"10/11/2019","11:40","28.27","342.72","31.28","20.11207273"
"10/11/2019","11:45","19.74","229.95","28.57","19.95195909"
"10/11/2019","11:50","11.3","136.82","26.56","19.86197955"
"10/11/2019","11:55","17.26","197.87","25.56","19.84893182"
"10/11/2019","12:00","18.1","210.42","25.97","19.97711136"
"10/11/2019","12:05","18.66","216.68","26.59","19.97448636"
"10/11/2019","12:10","17.81","198.49","26.57","19.64125909"
"10/11/2019","12:15","14.1","155.29","25.48","19.08338636"
"10/11/2019","12:20","12.06","128.6","24.2","18.59523864"
"10/11/2019","12:25","11.74","123.32","23.68","18.334675"
"10/11/2019","12:30","11.35","115.86","22.08","18.12143636"
"10/11/2019","12:35","13.5","164.12","21.81","17.93637727"
"10/11/2019","12:40","21.13","261.23","23.45","17.69627727"
"10/11/2019","12:45","20.42","255.27","25.04","17.25841591"
"10/11/2019","12:50","22.85","276.83","25.26","16.44875455"
"10/11/2019","12:55","20.86","253.67","25.03","16.09957955"
"10/11/2019","13:00","18.23","214.7","24.49","15.89543636"
"10/11/2019","13:05","15.98","176.37","23.21","15.72559773"
"10/11/2019","13:10","18.61","220.72","22.79","15.78199318"
"10/11/2019","13:15","38.06","431.87","25.15","15.69734091"
"10/11/2019","13:20","36.4","409.81","29.15","15.39157045"
"10/11/2019","13:25","32.08","361.57","27.82","14.97695227"
"10/11/2019","13:30","30.49","343.45","25.77","14.70681818"
"10/11/2019","13:35","23.86","286.45","24.89","14.45855682"
"10/11/2019","13:40","16.64","213.46","22.75","14.23896818"
"10/11/2019","13:45","30.95","349.86","24.27","14.76300682"
"10/11/2019","13:50","43.36","474.31","27.64","14.71539545"
"10/11/2019","13:55","33.41","426.13","28.39","14.59363182"
"10/11/2019","14:00","34.97","417.32","28.31","14.59310682"
"10/11/2019","14:05","38.48","431.35","27.22","14.41447273"
"10/11/2019","14:10","21.56","249.58","24.99","14.10156364"
"10/11/2019","14:15","17.57","206.54","22.02","14.09860682"
"10/11/2019","14:20","10.27","131.09","18.99","13.99456591"
"10/11/2019","14:25","7.1","95.32","17.7","13.55698636"
"10/11/2019","14:30","8.47","113.68","17.31","13.14587045"
"10/11/2019","14:35","9.84","131.06","16.63","12.98134545"
"10/11/2019","14:40","9.22","125.63","16.95","12.62446364"
"10/11/2019","14:45","11.76","151.37","16","12.4374"
"10/11/2019","14:50","13.36","160.08","14.93","12.37252273"
"10/11/2019","14:55","13.86","161.39","15.47","12.3827"
"10/11/2019","15:00","13.51","158.42","16.54","12.52225227"
"10/11/2019","15:05","11.32","137.14","17.41","12.74954091"
"10/11/2019","15:10","11.11","139.7","17.79","12.72179545"
"10/11/2019","15:15","10.75","135.51","18.42","12.93333636"
"10/11/2019","15:20","9.31","115.26","18.46","13.37663636"
"10/11/2019","15:25","8.53","103.37","18.51","13.74541136"
"10/11/2019","15:30","8.12","99.67","18.11","14.02856818"
"10/11/2019","15:35","15","169.79","18.08","14.22547273"
"10/11/2019","15:40","20.72","189.31","19.56","14.4162"
"10/11/2019","15:45","16.91","170.04","20.13","14.51788409"
"10/11/2019","15:50","14.75","166.42","19.69","14.55962727"
"10/11/2019","15:55","11.83","138.89","19.02","14.57893182"
"10/11/2019","16:00","7.68","97.88","18.3","14.63641364"
"10/11/2019","16:05","4.4","57.3","17.21","14.92248636"
"10/11/2019","16:10","3.65","50.94","16.79","15.12775682"
"10/11/2019","16:15","2.59","38.67","16.43","15.20694545"
"10/11/2019","16:20","2.34","34.99","16.5","15.31945909"
"10/11/2019","16:25","2.83","40.83","16.83","15.40381818"
"10/11/2019","16:30","3.43","48.35","17.28","15.41857273"
"10/11/2019","16:35","3.9","53.68","17.41","15.40373864"
"10/11/2019","16:40","3.32","46.93","17","15.3916"
"10/11/2019","16:45","2.64","38.8","16.78","15.36462955"
"10/11/2019","16:50","2.28","34.03","16.54","15.30867045"
"10/11/2019","16:55","2.09","31.04","16.29","15.23459773"
"10/11/2019","17:00","1.9","29.09","16.13","15.15285455"
"10/11/2019","17:05","1.57","25.51","15.83","15.07943636"
"10/11/2019","17:10","1.33","22.26","15.6","15.02306591"
"10/11/2019","17:15","1.31","21.93","15.46","14.95885"
"10/11/2019","17:20","1.21","20.67","15.36","14.88815682"
"10/11/2019","17:25","0.89","16.94","15.36","14.81713409"
"10/11/2019","17:30","0.52","11.76","15.24","14.74528636"
"10/11/2019","17:35","0.19","7.24","15.09","14.68573636"
"10/11/2019","17:40","0.07","5.15","14.98","14.64107045"
"10/11/2019","17:45","0","2.88","14.75","14.61633864"
"10/11/2019","17:50","0","1.54","14.55","14.61424773"
"10/11/2019","17:55","0","1.1","14.43","14.61113636"
"10/11/2019","18:00","0","1.05","14.38","14.61272045"
"10/11/2019","18:05","x","1.07","14.42","14.62185909"
"10/11/2019","18:10","x","1.07","14.51","14.63027727"
"10/11/2019","18:15","x","1.07","14.7","14.65653409"
"10/11/2019","18:20","x","1.07","14.81","14.70428636"
"10/11/2019","18:25","x","1.07","14.91","14.75528409"
"10/11/2019","18:30","x","1.07","14.99","14.77707273"
"10/11/2019","18:35","x","1.07","14.94","14.78619318"
"10/11/2019","18:40","x","1.07","14.98","14.77622273"
"10/11/2019","18:45","x","1.07","15.06","14.74264545"
"10/11/2019","18:50","x","1.07","14.99","14.69722045"
"10/11/2019","18:55","x","1.06","14.62","14.64546136"
"10/11/2019","19:00","x","1.06","14.52","14.59824773"
"10/11/2019","19:05","x","1.06","14.4","14.57191364"
"10/11/2019","19:10","x","1.05","14.33","14.54830682"
"10/11/2019","19:15","x","1.06","14.31","14.52109318"
"10/11/2019","19:20","x","1.05","14.34","14.49475909"
"10/11/2019","19:25","x","1.05","14.47","14.49115227"
"10/11/2019","19:30","x","1.06","14.65","14.49754545"
"10/11/2019","19:35","x","1.06","14.72","14.50939318"
"10/11/2019","19:40","x","1.05","14.76","14.52393864"
"10/11/2019","19:45","x","1.06","14.7","14.51851364"
"10/11/2019","19:50","x","1.05","14.58","14.50124091"
"10/11/2019","19:55","x","1.05","14.59","14.47033182"
"10/11/2019","20:00","x","1.05","14.53","14.42399773"
"10/11/2019","20:05","x","1.05","14.49","14.36220909"
"10/11/2019","20:10","x","1.05","14.25","14.28220909"
"10/11/2019","20:15","x","1.05","14.15","14.17951136"
"10/11/2019","20:20","x","1.05","14.13","14.07499545"
"10/11/2019","20:25","x","1.05","14.14","13.97593409"
"10/11/2019","20:30","x","1.05","14.04","13.88414545"
"10/11/2019","20:35","x","1.05","13.88","13.80872045"
"10/11/2019","20:40","x","1.05","13.57","13.77053864"
"10/11/2019","20:45","x","1.04","13.43","13.75326591"
"10/11/2019","20:50","x","1.04","13.5","13.744175"
"10/11/2019","20:55","x","1.04","13.52","13.74053864"
"10/11/2019","21:00","x","1.04","13.66","13.75690227"
"10/11/2019","21:05","x","1.05","13.83","13.79781136"
"10/11/2019","21:10","x","1.05","13.96","13.87599318"
"10/11/2019","21:15","x","1.05","14.03","13.97778182"
"10/11/2019","21:20","x","1.05","14.1","14.07775227"
"10/11/2019","21:25","x","1.05","14.22","14.17863182"
"10/11/2019","21:30","x","1.05","14.33","14.27132955"
"10/11/2019","21:35","x","1.05","14.43","14.33132955"
"10/11/2019","21:40","x","1.05","14.55","14.38405682"
"10/11/2019","21:45","x","1.05","14.6","14.43314773"
"10/11/2019","21:50","x","1.05","14.63","14.47496591"
"10/11/2019","21:55","x","1.05","14.68","14.49314773"
"10/11/2019","22:00","x","1.05","14.49","14.50042045"
"10/11/2019","22:05","x","1.05","14.54","14.49590455"
"10/11/2019","22:10","x","1.05","14.57","14.465025"
"10/11/2019","22:15","x","1.05","14.56","14.42232727"
"10/11/2019","22:20","x","1.05","14.42","14.37053864"
"10/11/2019","22:25","x","1.05","14.41","14.29875"
"10/11/2019","22:30","x","1.04","14.38","14.24696136"
"10/11/2019","22:35","x","1.04","14.21","14.19608182"
"10/11/2019","22:40","x","1.04","14.13","14.15699091"
"10/11/2019","22:45","x","1.04","14.06","14.12426364"
"10/11/2019","22:50","x","1.04","13.89","14.09702045"
"10/11/2019","22:55","x","1.04","13.92","14.04977727"
"10/11/2019","23:00","x","1.04","13.98","13.99977727"
"10/11/2019","23:05","x","1.05","14.14","13.97159545"
"10/11/2019","23:10","x","1.05","14.2","13.95159545"
"10/11/2019","23:15","x","1.04","14.12","13.93795909"
"10/11/2019","23:20","x","1.04","13.89","13.93523182"
"10/11/2019","23:25","x","1.04","13.83","13.92795909"
"10/11/2019","23:30","x","1.04","13.9","13.92705"
"10/11/2019","23:35","x","1.04","13.91","13.91617045"
"10/11/2019","23:40","x","1.04","13.91","13.90438182"
"10/11/2019","23:45","x","1.04","13.86","13.90889773"
"10/11/2019","23:50","x","1.04","13.84","13.92526136"
"10/11/2019","23:55","x","1.04","13.97","13.93526136"
"10/12/2019","0:00","x","1.04","14.02","13.941625"
"10/12/2019","0:05","x","1.04","14.07","13.94707955"
"10/12/2019","0:10","x","1.05","14.17","13.95344318"
"10/12/2019","0:15","x","1.04","14.07","13.96798864"
"10/12/2019","0:20","x","1.04","13.94","13.98889773"
"10/12/2019","0:25","x","1.04","13.97","14.00071591"
"10/12/2019","0:30","x","1.04","13.97","14.011625"
"10/12/2019","0:35","x","1.04","13.98","14.01705"
"10/12/2019","0:40","x","1.04","14.02","13.99526136"
"10/12/2019","0:45","x","1.04","14.07","13.97798864"
"10/12/2019","0:50","x","1.04","14.1","13.95798864"
"10/12/2019","0:55","x","1.04","14.14","13.93617045"
"10/12/2019","1:00","x","1.05","14.13","13.91889773"
"10/12/2019","1:05","x","1.04","13.93","13.89889773"
"10/12/2019","1:10","x","1.04","13.88","13.881625"
"10/12/2019","1:15","x","1.04","13.72","13.85526136"
"10/12/2019","1:20","x","1.04","13.73","13.81889773"
"10/12/2019","1:25","x","1.04","13.78","13.78707955"
"10/12/2019","1:30","x","1.04","13.76","13.74983636"
"10/12/2019","1:35","x","1.04","13.83","13.71892727"
"10/12/2019","1:40","x","1.04","13.78","13.68350227"
"10/12/2019","1:45","x","1.04","13.7","13.65804773"
"10/12/2019","1:50","x","1.04","13.79","13.62444091"
"10/12/2019","1:55","x","1.04","13.72","13.57807727"
"10/12/2019","2:00","x","1.04","13.59","13.529925"
"10/12/2019","2:05","x","1.03","13.49","13.46995455"
"10/12/2019","2:10","x","1.04","13.44","13.41543864"
"10/12/2019","2:15","x","1.03","13.36","13.38092273"
"10/12/2019","2:20","x","1.04","13.27","13.33913409"
"10/12/2019","2:25","x","1.03","13.23","13.29916364"
"10/12/2019","2:30","x","1.03","13.17","13.24010227"
"10/12/2019","2:35","x","1.03","13.18","13.14555682"
"10/12/2019","2:40","x","1.03","13.32","13.04376818"
"10/12/2019","2:45","x","1.03","13.33","12.93195"
"10/12/2019","2:50","x","1.03","13.28","12.81837273"
"10/12/2019","2:55","x","1.03","12.94","12.68931136"
"10/12/2019","3:00","x","1.03","12.45","12.565675"
"10/12/2019","3:05","x","1.03","12.32","12.43931136"
"10/12/2019","3:10","x","1.03","12.13","12.29479545"
"10/12/2019","3:15","x","1.02","12.02","12.15755227"
"10/12/2019","3:20","x","1.02","11.81","12.02758182"
"10/12/2019","3:25","x","1.03","11.81","11.92761136"
"10/12/2019","3:30","x","1.03","11.79","11.86491364"
"10/12/2019","3:35","x","1.02","11.73","11.80948864"
"10/12/2019","3:40","x","1.02","11.82","11.77406364"
"10/12/2019","3:45","x","1.02","11.85","11.75403409"
"10/12/2019","3:50","x","1.02","11.84","11.75948864"
"10/12/2019","3:55","x","1.02","11.76","11.77588182"
"10/12/2019","4:00","x","1.02","11.71","11.80497273"
"10/12/2019","4:05","x","1.02","11.74","11.84403409"
"10/12/2019","4:10","x","1.03","11.8","11.88127727"
"10/12/2019","4:15","x","1.02","11.87","11.93488409"
"10/12/2019","4:20","x","1.02","11.99","12.01576364"
"10/12/2019","4:25","x","1.03","12.11","12.124825"
"10/12/2019","4:30","x","1.03","12.16","12.24658409"
"10/12/2019","4:35","x","1.03","12.23","12.37470682"
"10/12/2019","4:40","x","1.03","12.44","12.47561591"
"10/12/2019","4:45","x","1.03","12.73","12.54467727"
"10/12/2019","4:50","x","1.03","12.96","12.60373864"
"10/12/2019","4:55","x","1.04","13.05","12.65555682"
"10/12/2019","5:00","x","1.04","13.15","12.70919318"
"10/12/2019","5:05","x","1.03","12.91","12.75461818"
"10/12/2019","5:10","x","1.03","12.63","12.7962"
"10/12/2019","5:15","x","1.03","12.64","12.80700682"
"10/12/2019","5:20","x","1.03","12.68","12.80667727"
"10/12/2019","5:25","x","1.03","12.75","12.80622727"
"10/12/2019","5:30","x","1.04","12.73","12.76957045"
"10/12/2019","5:35","0","1.11","12.9","12.73572955"
"10/12/2019","5:40","0","1.68","12.87","12.761925"
"10/12/2019","5:45","0","2.68","13.01","12.81371136"
"10/12/2019","5:50","0.1","5.5","13.19","12.85652045"
"10/12/2019","5:55","0.38","10.37","13.05","12.858"
"10/12/2019","6:00","0.97","18.33","13.1","12.84833636"
"10/12/2019","6:05","0.96","18.01","13.47","12.81522045"
"10/12/2019","6:10","0.82","15.81","13.69","12.78559318"
"10/12/2019","6:15","0.92","17.31","13.68","12.74847273"
"10/12/2019","6:20","1.32","21.76","13.44","12.69428182"
"10/12/2019","6:25","1.44","23.08","13.34","12.67009091"
"10/12/2019","6:30","1.98","30.78","13.5","12.71247273"
"10/12/2019","6:35","2.63","39.4","13.77","12.74990455"
"10/12/2019","6:40","3","45.09","13.98","12.77047045"
"10/12/2019","6:45","3.9","57.38","14.28","12.80489091"
"10/12/2019","6:50","6.2","86.25","15.25","12.85713409"
"10/12/2019","6:55","7.66","107.37","16.46","13.01052273"
"10/12/2019","7:00","8.8","124.11","17.33","13.52672045"
"10/12/2019","7:05","10.85","166.08","18.8","14.02436591"
"10/12/2019","7:10","11.78","173.66","19.14","14.35315"
"10/12/2019","7:15","13.97","207.77","20.06","14.67240227"
"10/12/2019","7:20","17.32","257.01","22.63","15.05762273"
"10/12/2019","7:25","10.3","140.99","22.76","15.32204773"
"10/12/2019","7:30","7.31","97.12","21.12","15.49342727"
"10/12/2019","7:35","9.05","119.04","20","15.74826136"
"10/12/2019","7:40","9.31","120.71","19.85","15.92606364"
"10/12/2019","7:45","6.67","87.56","19.53","15.82051818"
"10/12/2019","7:50","7.98","102.18","19.2","15.74224091"
"10/12/2019","7:55","12.47","154.72","20.21","15.27060682"
"10/12/2019","8:00","12.47","150.29","21.09","15.37388864"
"10/12/2019","8:05","12.48","156.25","20.53","14.75996818"
"10/12/2019","8:10","21.97","310.57","22.24","15.553375"
"10/12/2019","8:15","24.68","369.35","25.42","16.16185455"
"10/12/2019","8:20","35.9","512.62","29.65","16.73600909"
"10/12/2019","8:25","24.85","357.24","30.71","17.29573636"
"10/12/2019","8:30","58.31","845.29","36.85","17.63117955"
"10/12/2019","8:35","29.94","444.48","39.1","17.95889773"
"10/12/2019","8:40","21.28","296.69","33.02","18.46499091"
"10/12/2019","8:45","17.16","242.62","30.08","18.4896"
"10/12/2019","8:50","13.96","187.12","27.42","18.71612727"
"10/12/2019","8:55","14.4","184.14","25.88","18.14036136"
"10/12/2019","9:00","15.26","193.33","25.34","18.96413182"
"10/12/2019","9:05","19.8","248.2","25.78","18.25340682"
"10/12/2019","9:10","24.83","327.79","24.34","17.81731364"
"10/12/2019","9:15","24.94","313.18","25.66","17.67592955"
"10/12/2019","9:20","32.17","396.73","25.66","17.64597273"
"10/12/2019","9:25","20.06","245.86","26.43","17.67723182"
"10/12/2019","9:30","23.26","300.11","26.59","17.67747273"
"10/12/2019","9:35","25.24","319.06","28.95","17.38406136"
"10/12/2019","9:40","22.99","281.55","29.79","17.48659773"
"10/12/2019","9:45","18","230.49","28.5","17.90729318"
"10/12/2019","9:50","17.44","209.56","27.05","18.44556818"
"10/12/2019","9:55","18.38","231.71","26.59","18.47611364"
"10/12/2019","10:00","40.94","509.97","31.06","18.64241591"
"10/12/2019","10:05","41.57","592.47","34.07","18.746625"
"10/12/2019","10:10","23.17","285.56","29.39","18.57042955"
"10/12/2019","10:15","21.24","251.16","26.85","18.45261364"
"10/12/2019","10:20","22.48","277.06","27.78","18.65756364"
"10/12/2019","10:25","26.94","334.9","29.55","18.77721591"
"10/12/2019","10:30","28.13","349.02","31.07","18.54858864"
"10/12/2019","10:35","30.62","384.57","31.2","19.11135227"
"10/12/2019","10:40","33.73","412.52","33.12","19.13656591"
"10/12/2019","10:45","22.67","276.5","31.48","19.02635227"
"10/12/2019","10:50","21.62","259.52","28.81","18.65467955"
"10/12/2019","10:55","39.2","556.89","30.07","18.58936364"
"10/12/2019","11:00","24.92","296.15","30.63","18.47915682"
"10/12/2019","11:05","14.58","175.18","26.08","18.27364545"
"10/12/2019","11:10","17.15","215.54","24.48","18.10963409"
"10/12/2019","11:15","29.14","343.78","25.86","17.98218409"
"10/12/2019","11:20","22.87","265.93","26.59","18.24184773"
"10/12/2019","11:25","21.53","261.09","27","19.38684545"
"10/12/2019","11:30","31.85","389.82","29.11","19.54985909"
"10/12/2019","11:35","36.01","445.57","32.39","19.44677727"
"10/12/2019","11:40","32.09","388.56","33.72","19.19470682"
"10/12/2019","11:45","27.77","321.48","33.68","19.22109318"
"10/12/2019","11:50","17.41","197.66","30.99","19.07784318"
"10/12/2019","11:55","13.82","163.13","28.1","19.02986136"
"10/12/2019","12:00","17.57","211.3","26.12","19.12501364"
"10/12/2019","12:05","24.05","287.01","24.03","18.99014318"
"10/12/2019","12:10","26.04","304.08","24.86","18.42577045"
"10/12/2019","12:15","21.62","255.03","24.66","17.56443636"
"10/12/2019","12:20","16.88","193.33","24.27","16.62272955"
"10/12/2019","12:25","15.94","182.23","23.41","15.86903182"
"10/12/2019","12:30","17.88","189.68","22.59","15.32412273"
"10/12/2019","12:35","18.97","210.04","21.71","15.20659773"
"10/12/2019","12:40","21.36","247.47","21.8","14.7297"
"10/12/2019","12:45","24.3","277.93","23.24","14.45733636"
"10/12/2019","12:50","26.21","289.92","23.93","13.993825"
"10/12/2019","12:55","33.58","370.5","25.3","13.51816136"
"10/12/2019","13:00","37.18","422.48","27.14","13.145975"
"10/12/2019","13:05","48.46","547.03","27.51","12.96910682"
"10/12/2019","13:10","36.71","407.83","26.63","12.84143182"
"10/12/2019","13:15","29.94","344.98","24.1","12.630675"
"10/12/2019","13:20","26.89","321.07","22.69","12.47574318"
"10/12/2019","13:25","28.27","330.42","23.07","12.5397"
"10/12/2019","13:30","28.54","300.98","22.72","12.43251818"
"10/12/2019","13:35","25.16","277.76","21.38","12.79407273"
"10/12/2019","13:40","24.02","276.34","20.87","12.89394545"
"10/12/2019","13:45","24.91","276.82","21.8","13.02703409"
"10/12/2019","13:50","25.7","247.93","22.02","13.15847955"
"10/12/2019","13:55","68.32","331.68","23.01","13.24587727"
"10/12/2019","14:00","50.36","340.35","24.77","13.32268864"
"10/12/2019","14:05","39.4","322.95","24.97","13.41469091"
"10/12/2019","14:10","49.58","332.55","25.16","13.54306818"
"10/12/2019","14:15","45.71","327.35","24.34","13.60393409"
"10/12/2019","14:20","49.13","334.07","24.15","13.61122273"
"10/12/2019","14:25","48.53","311.29","23.9","13.78668864"
"10/12/2019","14:30","45.82","313.39","23.55","13.95359545"
"10/12/2019","14:35","30.29","302.12","23.12","14.04727273"
"10/12/2019","14:40","28.63","273.45","22.36","14.15418636"
"10/12/2019","14:45","28.97","264.54","22.64","14.36779091"
"10/12/2019","14:50","30.97","253.83","22.41","14.55607045"
"10/12/2019","14:55","32.65","226.32","22.9","14.65681591"
"10/12/2019","15:00","22.14","193.09","21.78","14.77179091"
"10/12/2019","15:05","20.9","158.21","20.67","14.8967"
"10/12/2019","15:10","14.7","126.13","20.15","15.01430227"
"10/12/2019","15:15","11.34","106.96","18.84","15.07324318"
"10/12/2019","15:20","10.46","94.73","17.97","15.10810227"
"10/12/2019","15:25","9.16","85.86","17.42","15.00199545"
"10/12/2019","15:30","7.84","74.92","17.11","14.89600227"
"10/12/2019","15:35","7.09","71.8","17.1","14.79585227"
"10/12/2019","15:40","7.09","75.36","17.14","14.6657"
"10/12/2019","15:45","6.67","71.57","16.87","14.60136136"
"10/12/2019","15:50","7.18","77.31","16.89","14.55536818"
"10/12/2019","15:55","6.91","73.58","16.73","14.49353636"
"10/12/2019","16:00","6.8","69.03","16.67","14.40270909"
"10/12/2019","16:05","6.68","67.72","16.82","14.2781"
"10/12/2019","16:10","6.26","62.89","16.7","14.15806136"
"10/12/2019","16:15","5.92","55.22","16.18","14.09899773"
"10/12/2019","16:20","5.63","50.48","15.59","14.05281136"
"10/12/2019","16:25","5.53","51.2","15.34","14.00470227"
"10/12/2019","16:30","5.53","57.36","15.26","13.93509318"
"10/12/2019","16:35","5.69","62.45","15.4","13.85360455"
"10/12/2019","16:40","5.2","58.33","15.79","13.76418636"
"10/12/2019","16:45","4.68","53.25","15.6","13.68834318"
"10/12/2019","16:50","4.13","48.94","15.4","13.64938182"
"10/12/2019","16:55","4.21","48.59","15.24","13.63984091"
"10/12/2019","17:00","4.06","46.07","15.22","13.65611364"
"10/12/2019","17:05","3.67","41.77","15.03","13.68970455"
"10/12/2019","17:10","3.19","36.89","14.75","13.69379091"
"10/12/2019","17:15","2.66","32.59","14.58","13.70667273"
"10/12/2019","17:20","2.28","27.66","14.47","13.732625"
"10/12/2019","17:25","1.86","24.16","14.36","13.74753409"
"10/12/2019","17:30","1.14","17.85","14.32","13.73321591"
"10/12/2019","17:35","0.46","9.87","14.26","13.71719091"
"10/12/2019","17:40","0.07","4.89","14.17","13.71305227"
"10/12/2019","17:45","0","2.31","14.17","13.70532955"
"10/12/2019","17:50","0","1.39","13.87","13.69031364"
"10/12/2019","17:55","0","1.07","13.6","13.67586591"
"10/12/2019","18:00","0","1.04","13.53","13.63550227"
"10/12/2019","18:05","x","1.06","13.54","13.57519773"
"10/12/2019","18:10","x","1.05","13.47","13.50293636"
"10/12/2019","18:15","x","1.05","13.44","13.41577955"
"10/12/2019","18:20","x","1.05","13.45","13.34863182"
"10/12/2019","18:25","x","1.05","13.33","13.30872045"
"10/12/2019","18:30","x","1.05","13.31","13.28781136"
"10/12/2019","18:35","x","1.04","13.25","13.26787045"
"10/12/2019","18:40","x","1.04","13.17","13.26880909"
"10/12/2019","18:45","x","1.04","13.12","13.29338409"
"10/12/2019","18:50","x","1.04","13.16","13.33432273"
"10/12/2019","18:55","x","1.04","13.3","13.39798864"
"10/12/2019","19:00","x","1.04","13.32","13.45347273"
"10/12/2019","19:05","x","1.04","13.48","13.50165455"
"10/12/2019","19:10","x","1.04","13.71","13.56438182"
"10/12/2019","19:15","x","1.04","13.9","13.63347273"
"10/12/2019","19:20","x","1.04","14.03","13.69256364"
"10/12/2019","19:25","x","1.04","13.92","13.73074545"
"10/12/2019","19:30","x","1.04","13.78","13.75895682"
"10/12/2019","19:35","x","1.04","13.86","13.77807727"
"10/12/2019","19:40","x","1.04","13.88","13.78356136"
"10/12/2019","19:45","x","1.04","13.81","13.76086364"
