Fecha,Hora,Potencia [kW],Insolaci¢n [W/mý],Temperatura de modulos [øC],Temperatura ambiente [øC]
07/22/2020,04:10:00 PM,9.49,152.25,22.79,18.82932727
07/22/2020,04:15:00 PM,8.63,141.68,22.48,18.66228864
07/22/2020,04:20:00 PM,8.66,137.22,22.17,18.43811818
07/22/2020,04:25:00 PM,7.84,122.53,22.19,18.09424091
07/22/2020,04:30:00 PM,6.3,100.32,22.15,17.79575682
07/22/2020,04:35:00 PM,5.96,98.31,21.72,17.69498409
07/22/2020,04:40:00 PM,5.63,94.36,20.76,17.60147045
07/22/2020,04:45:00 PM,5.2,91.97,20.2,17.498775
07/22/2020,04:50:00 PM,6.25,107.28,20.36,17.44486818
07/22/2020,04:55:00 PM,7.1,116.04,20.67,17.36906818
07/22/2020,05:00:00 PM,8.09,127.43,21.06,17.18331591
07/22/2020,05:05:00 PM,8.09,126.67,20.93,17.05784545
07/22/2020,05:10:00 PM,7.2,110.9,20.35,16.993175
07/22/2020,05:15:00 PM,4.96,82.85,19.81,16.92390909
07/22/2020,05:20:00 PM,4.03,71.57,19.7,16.85120455
07/22/2020,05:25:00 PM,3.64,67.19,19.03,16.791625
07/22/2020,05:30:00 PM,2.95,53.7,18.89,16.74504773
07/22/2020,05:35:00 PM,1.52,30.71,17.98,16.67683182
07/22/2020,05:40:00 PM,1.6,33.26,17.53,16.57551136
07/22/2020,05:45:00 PM,2.41,47.58,17.62,16.41337045
07/22/2020,05:50:00 PM,1.97,39.59,17.53,16.20040455
07/22/2020,05:55:00 PM,0.86,19.81,17.05,16.00636591
07/22/2020,06:00:00 PM,0.38,12.22,16.46,15.75280227
07/22/2020,06:05:00 PM,0.16,8.27,15.9,15.48421818
07/22/2020,06:10:00 PM,0.01,4.19,15.47,15.23947273
07/22/2020,06:15:00 PM,0,2.42,15.11,15.02342955
07/22/2020,06:20:00 PM,0,1.48,14.76,14.78196136
07/22/2020,06:25:00 PM,0,1.06,14.39,14.51841591
07/22/2020,06:30:00 PM,0,1,14.06,14.28702045
07/22/2020,06:35:00 PM,x,1.02,13.79,14.08756136
07/22/2020,06:40:00 PM,x,1.01,13.73,13.89786591
07/22/2020,06:45:00 PM,x,1.01,13.62,13.70751591
07/22/2020,06:50:00 PM,x,1.01,13.54,13.53166136
07/22/2020,06:55:00 PM,x,1,13.55,13.37729318
07/22/2020,07:00:00 PM,x,1.01,13.47,13.25911136
07/22/2020,07:05:00 PM,x,1.01,13.28,13.17189773
07/22/2020,07:10:00 PM,x,1,12.97,13.11374545
07/22/2020,07:15:00 PM,x,1,12.81,13.063775
07/22/2020,07:20:00 PM,x,1,12.69,13.00016818
07/22/2020,07:25:00 PM,x,1,12.76,12.91562273
07/22/2020,07:30:00 PM,x,1,12.83,12.832925
07/22/2020,07:35:00 PM,x,1,13.09,12.78386364
07/22/2020,07:40:00 PM,x,1,13.07,12.77204545
